n,tangent,t2
0,5.07116,-1.21203
1,5.07116,-1.21203
2,5.07116,-1.21203
3,5.07116,-1.21203
4,5.07116,-1.21203
5,5.07116,-1.21203
6,5.07116,-1.21203
7,5.07116,-1.21203
8,5.13902,-1.14417
9,5.13902,-1.14417
10,5.13902,-1.14417
11,5.13902,-1.14417
12,5.13902,-1.14417
13,5.13902,-1.14417
14,5.13902,-1.14417
15,5.13902,-1.14417
16,5.13902,-1.14417
17,5.13902,-1.14417
18,5.13902,-1.14417
19,5.13902,-1.14417
20,5.13902,-1.14417
21,4.87754,-1.40565
22,4.87754,-1.40565
23,4.87754,-1.40565
24,4.87754,-1.40565
25,4.87754,-1.40565
26,4.87754,-1.40565
27,5.07116,-1.21203
28,5.07116,-1.21203
29,5.07116,-1.21203
30,5.07116,-1.21203
31,5.07116,-1.21203
32,5.07116,-1.21203
33,5.07116,-1.21203
34,5.07116,-1.21203
35,5.07116,-1.21203
36,5.07116,-1.21203
37,5.07116,-1.21203
38,5.25281,-1.03038
39,5.25281,-1.03038
40,5.25281,-1.03038
41,5.25281,-1.03038
42,5.25281,-1.03038
43,5.25281,-1.03038
44,5.25281,-1.03038
45,5.25281,-1.03038
46,5.35589,-0.927295
47,5.35589,-0.927295
48,5.35589,-0.927295
49,5.35589,-0.927295
50,5.35589,-0.927295
51,5.25281,-1.03038
52,5.25281,-1.03038
53,5.25281,-1.03038
54,5.25281,-1.03038
55,5.25281,-1.03038
56,5.37343,-0.909753
57,5.37343,-0.909753
58,5.37343,-0.909753
59,5.37343,-0.909753
60,5.37343,-0.909753
61,5.37343,-0.909753
62,5.37343,-0.909753
63,5.43122,-0.851966
64,5.43122,-0.851966
65,5.43122,-0.851966
66,5.43122,-0.851966
67,5.43122,-0.851966
68,5.43122,-0.851966
69,5.43122,-0.851966
70,5.43122,-0.851966
71,5.43122,-0.851966
72,5.43122,-0.851966
73,5.43122,-0.851966
74,5.43122,-0.851966
75,5.43122,-0.851966
76,5.43122,-0.851966
77,5.43122,-0.851966
78,5.81954,-0.463648
79,5.81954,-0.463648
80,5.46749,-0.815692
81,5.46749,-0.815692
82,5.46749,-0.815692
83,5.46749,-0.815692
84,5.46749,-0.815692
85,5.46749,-0.815692
86,5.46749,-0.815692
87,5.46749,-0.815692
88,5.46749,-0.815692
89,5.46749,-0.815692
90,5.46749,-0.815692
91,5.46749,-0.815692
92,5.46749,-0.815692
93,5.46749,-0.815692
94,5.46749,-0.815692
95,5.46749,-0.815692
96,5.46749,-0.815692
97,5.52808,-0.755104
98,5.52808,-0.755104
99,5.52808,-0.755104
100,5.52808,-0.755104
101,5.52808,-0.755104
102,5.52808,-0.755104
103,5.52808,-0.755104
