n,tangent,t2
0,5.25281,-1.03038
1,5.25281,-1.03038
2,5.25281,-1.03038
3,5.25281,-1.03038
4,5.25281,-1.03038
5,5.25281,-1.03038
6,5.34742,-0.93577
7,5.34742,-0.93577
8,5.34742,-0.93577
9,5.34742,-0.93577
10,5.34742,-0.93577
11,5.34742,-0.93577
12,5.34742,-0.93577
13,5.34742,-0.93577
14,5.34742,-0.93577
15,5.34742,-0.93577
16,5.34742,-0.93577
17,5.34742,-0.93577
18,5.34742,-0.93577
19,5.34742,-0.93577
20,5.34742,-0.93577
21,5.34742,-0.93577
22,5.34742,-0.93577
23,5.34742,-0.93577
24,5.34742,-0.93577
25,5.34742,-0.93577
26,5.34742,-0.93577
27,5.34742,-0.93577
28,5.34742,-0.93577
29,5.34742,-0.93577
30,5.34742,-0.93577
31,5.34742,-0.93577
32,5.34742,-0.93577
33,5.34742,-0.93577
34,5.34742,-0.93577
35,5.27099,-1.0122
36,5.27099,-1.0122
37,5.23154,-1.05165
38,5.23154,-1.05165
39,5.23154,-1.05165
40,5.11728,-1.1659
41,5.11728,-1.1659
42,5.11728,-1.1659
43,5.07116,-1.21203
44,5.07116,-1.21203
45,4.99069,-1.2925
46,4.99069,-1.2925
47,4.83674,-1.44644
48,4.83674,-1.44644
49,4.83674,-1.44644
50,4.83674,-1.44644
51,4.58803,-1.69515
52,4.58803,-1.69515
53,4.58803,-1.69515
54,4.58803,-1.69515
55,4.43409,-1.8491
56,4.43409,-1.8491
57,4.43409,-1.8491
58,4.43409,-1.8491
59,3.60524,-2.67795
60,3.60524,-2.67795
61,4.24874,-2.03444
62,4.24874,-2.03444
63,3.68201,-2.60117
64,3.68201,-2.60117
65,3.68201,-2.60117
66,3.68201,-2.60117
67,3.68201,-2.60117
68,3.81633,-2.46685
69,3.81633,-2.46685
70,3.81633,-2.46685
71,4.03765,-2.24554
72,4.03765,-2.24554
73,4.03765,-2.24554
74,4.09214,-2.19105
75,4.09214,-2.19105
76,4.09214,-2.19105
77,4.15379,-2.1294
78,4.15379,-2.1294
79,4.15379,-2.1294
80,4.15379,-2.1294
81,4.33188,-1.9513
82,4.51499,-1.76819
83,4.51499,-1.76819
84,4.51499,-1.76819
85,4.51499,-1.76819
86,4.51499,-1.76819
87,4.43409,-1.8491
88,4.43409,-1.8491
89,4.43409,-1.8491
90,4.43409,-1.8491
91,4.43409,-1.8491
92,4.43409,-1.8491
93,5.49779,-0.785398
94,5.49779,-0.785398
95,4.64108,-1.6421
96,4.64108,-1.6421
97,4.64108,-1.6421
98,4.64108,-1.6421
99,4.64108,-1.6421
100,4.64108,-1.6421
101,4.64108,-1.6421
102,4.64108,-1.6421
103,4.7837,-1.49949
104,4.7837,-1.49949
105,4.7837,-1.49949
106,4.7837,-1.49949
107,4.7837,-1.49949
108,4.7837,-1.49949
109,4.7837,-1.49949
110,4.99069,-1.2925
111,4.99069,-1.2925
112,4.99069,-1.2925
113,4.99069,-1.2925
114,5.33264,-0.950547
115,5.33264,-0.950547
116,5.33264,-0.950547
117,5.33264,-0.950547
118,5.33264,-0.950547
119,5.38713,-0.896055
120,5.38713,-0.896055
121,5.38713,-0.896055
122,5.60844,-0.674741
123,5.60844,-0.674741
124,5.60844,-0.674741
125,5.74277,-0.54042
126,5.74277,-0.54042
127,5.90268,-0.380506
128,5.90268,-0.380506
129,5.90268,-0.380506
130,5.90268,-0.380506
131,5.90268,-0.380506
132,5.90268,-0.380506
133,0.785398,0.785398
134,0.785398,0.785398
135,6.03821,-0.244979
136,6.03821,-0.244979
137,6.03821,-0.244979
138,0.2783,0.2783
139,0.2783,0.2783
140,0.2783,0.2783
141,0.2783,0.2783
142,0.2783,0.2783
143,0.2783,0.2783
144,0.2783,0.2783
145,0.2783,0.2783
146,6.03821,-0.244979
147,6.03821,-0.244979
148,6.03821,-0.244979
149,6.03821,-0.244979
150,6.03821,-0.244979
151,6.03821,-0.244979
152,5.66294,-0.620249
153,5.66294,-0.620249
154,5.66294,-0.620249
155,5.66294,-0.620249
156,5.66294,-0.620249
157,5.57456,-0.708626
158,5.57456,-0.708626
159,5.57456,-0.708626
160,5.57456,-0.708626
161,5.57456,-0.708626
162,5.42102,-0.86217
163,5.42102,-0.86217
164,5.42102,-0.86217
165,5.42102,-0.86217
166,5.42102,-0.86217
167,5.33264,-0.950547
168,5.33264,-0.950547
169,5.33264,-0.950547
170,5.27099,-1.0122
171,5.27099,-1.0122
172,5.23154,-1.05165
173,5.23154,-1.05165
174,5.23154,-1.05165
175,5.11728,-1.1659
176,5.11728,-1.1659
177,5.11728,-1.1659
178,4.95737,-1.32582
179,4.95737,-1.32582
180,4.95737,-1.32582
181,4.95737,-1.32582
182,5.0929,-1.19029
183,5.0929,-1.19029
184,5.0929,-1.19029
185,5.0929,-1.19029
186,5.0929,-1.19029
187,5.0929,-1.19029
188,5.0929,-1.19029
189,5.35589,-0.927295
190,5.35589,-0.927295
191,5.35589,-0.927295
192,5.35589,-0.927295
193,5.35589,-0.927295
194,0.876058,0.876058
195,0.876058,0.876058
196,0.876058,0.876058
197,0.876058,0.876058
198,0.876058,0.876058
199,0.876058,0.876058
200,0.876058,0.876058
201,0.876058,0.876058
202,1.05165,1.05165
203,1.05165,1.05165
204,1.05165,1.05165
205,1.1659,1.1659
206,1.1659,1.1659
207,1.1659,1.1659
208,1.2925,1.2925
209,1.2925,1.2925
210,1.2925,1.2925
211,1.2925,1.2925
212,1.2925,1.2925
213,1.2925,1.2925
214,1.2925,1.2925
215,1.2925,1.2925
216,0.927295,0.927295
217,0.927295,0.927295
218,0.643501,0.643501
219,0.643501,0.643501
220,0.07983,0.07983
221,0.07983,0.07983
222,0.07983,0.07983
223,0.07983,0.07983
224,0.07983,0.07983
225,0.07983,0.07983
226,0.07983,0.07983
227,0.07983,0.07983
228,0.07983,0.07983
229,0.07983,0.07983
230,0.07983,0.07983
231,0.07983,0.07983
232,0.07983,0.07983
233,0.0624188,0.0624188
234,0.0624188,0.0624188
235,0.0624188,0.0624188
236,0.0624188,0.0624188
237,0.0624188,0.0624188
238,0.0624188,0.0624188
239,0.0624188,0.0624188
240,0.0624188,0.0624188
241,0.0624188,0.0624188
242,0.0624188,0.0624188
243,0.0624188,0.0624188
244,0.0624188,0.0624188
245,0.0624188,0.0624188
246,0.0624188,0.0624188
247,0.0624188,0.0624188
248,0.0624188,0.0624188
249,0.643501,0.643501
250,0.643501,0.643501
251,0.643501,0.643501
252,0.643501,0.643501
253,0.643501,0.643501
254,1.97569,1.97569
255,1.97569,1.97569
256,1.97569,1.97569
257,1.97569,1.97569
258,1.97569,1.97569
259,1.97569,1.97569
260,1.97569,1.97569
261,2.08994,2.08994
262,2.08994,2.08994
263,2.08994,2.08994
264,2.26553,2.26553
265,2.26553,2.26553
266,2.26553,2.26553
267,2.26553,2.26553
268,2.44685,2.44685
269,2.44685,2.44685
270,2.44685,2.44685
271,2.44685,2.44685
272,2.44685,2.44685
273,2.44685,2.44685
274,2.44685,2.44685
275,2.44685,2.44685
276,2.44685,2.44685
277,2.44685,2.44685
278,2.44685,2.44685
279,2.44685,2.44685
280,2.44685,2.44685
281,0.785398,0.785398
282,0.785398,0.785398
283,1.81577,1.81577
284,1.81577,1.81577
285,1.81577,1.81577
286,1.3734,1.3734
287,1.3734,1.3734
288,1.3734,1.3734
289,1.3734,1.3734
290,1.3734,1.3734
291,1.3734,1.3734
292,1.3734,1.3734
293,1.3734,1.3734
294,1.07145,1.07145
295,1.07145,1.07145
296,1.07145,1.07145
297,1.07145,1.07145
298,1.07145,1.07145
299,1.07145,1.07145
300,1.07145,1.07145
301,1.07145,1.07145
302,1.07145,1.07145
303,1.07145,1.07145
304,1.07145,1.07145
305,1.07145,1.07145
306,1.07145,1.07145
307,1.07145,1.07145
308,1.07145,1.07145
309,1.07145,1.07145
310,1.07145,1.07145
311,0.463648,0.463648
312,0.463648,0.463648
313,0.909753,0.909753
314,0.909753,0.909753
315,0.909753,0.909753
316,0.909753,0.909753
317,0.909753,0.909753
318,0.909753,0.909753
319,0.909753,0.909753
320,0.909753,0.909753
321,0.909753,0.909753
322,0.876058,0.876058
323,0.876058,0.876058
324,0.876058,0.876058
325,0.876058,0.876058
326,0.876058,0.876058
327,0.876058,0.876058
328,0.876058,0.876058
329,0.876058,0.876058
330,0.876058,0.876058
331,0.909753,0.909753
332,0.909753,0.909753
333,0.909753,0.909753
334,0.909753,0.909753
335,0.909753,0.909753
