n,tangent,t2
0,4.73619,-1.54699
1,4.73619,-1.54699
2,4.73619,-1.54699
3,4.73619,-1.54699
4,4.73619,-1.54699
5,4.73619,-1.54699
6,4.73619,-1.54699
7,4.73619,-1.54699
8,4.73619,-1.54699
9,4.73619,-1.54699
10,4.73619,-1.54699
11,4.73619,-1.54699
12,4.73619,-1.54699
13,4.73619,-1.54699
14,4.73619,-1.54699
15,4.73619,-1.54699
16,4.73619,-1.54699
17,4.73619,-1.54699
18,4.73619,-1.54699
19,4.73619,-1.54699
20,4.73619,-1.54699
21,4.73619,-1.54699
22,4.73619,-1.54699
23,4.73619,-1.54699
24,4.73619,-1.54699
25,4.73619,-1.54699
26,4.73619,-1.54699
27,4.73619,-1.54699
28,4.73619,-1.54699
29,4.73619,-1.54699
30,4.73619,-1.54699
31,4.73619,-1.54699
32,4.73619,-1.54699
33,4.73619,-1.54699
34,4.73619,-1.54699
35,4.73619,-1.54699
36,4.73619,-1.54699
37,4.73619,-1.54699
38,4.73619,-1.54699
39,4.73619,-1.54699
40,4.73619,-1.54699
41,4.73619,-1.54699
42,4.73619,-1.54699
43,4.73619,-1.54699
44,4.73619,-1.54699
45,4.73619,-1.54699
46,4.73619,-1.54699
47,4.73619,-1.54699
48,4.73619,-1.54699
49,4.73619,-1.54699
50,4.73619,-1.54699
51,4.73619,-1.54699
52,4.73619,-1.54699
53,4.73619,-1.54699
54,4.73619,-1.54699
55,4.73619,-1.54699
56,4.73619,-1.54699
57,4.73619,-1.54699
58,4.73619,-1.54699
59,4.73619,-1.54699
60,4.68115,-1.60204
61,4.68115,-1.60204
62,4.68115,-1.60204
63,4.68115,-1.60204
64,4.68115,-1.60204
65,4.68115,-1.60204
66,4.68115,-1.60204
67,4.68115,-1.60204
68,4.68115,-1.60204
69,4.68115,-1.60204
70,4.68115,-1.60204
71,4.68115,-1.60204
72,4.68115,-1.60204
73,4.68115,-1.60204
74,4.68115,-1.60204
75,4.68115,-1.60204
76,4.68115,-1.60204
77,4.68115,-1.60204
78,5.49779,-0.785398
79,5.49779,-0.785398
80,4.61272,-1.67046
81,4.61272,-1.67046
82,4.61272,-1.67046
83,4.61272,-1.67046
84,4.61272,-1.67046
85,4.61272,-1.67046
86,4.81206,-1.47113
87,4.81206,-1.47113
88,4.81206,-1.47113
89,4.81206,-1.47113
90,4.81206,-1.47113
91,4.93106,-1.35213
92,4.93106,-1.35213
93,4.93106,-1.35213
94,4.97864,-1.30454
95,4.97864,-1.30454
96,4.97864,-1.30454
97,4.97864,-1.30454
98,5.07116,-1.21203
99,5.07116,-1.21203
100,5.11728,-1.1659
101,5.11728,-1.1659
102,5.11728,-1.1659
103,5.23154,-1.05165
104,5.23154,-1.05165
105,5.23154,-1.05165
106,5.27099,-1.0122
107,5.27099,-1.0122
108,5.27099,-1.0122
109,5.33264,-0.950547
110,5.33264,-0.950547
111,5.38713,-0.896055
112,5.38713,-0.896055
113,5.38713,-0.896055
114,5.60844,-0.674741
115,5.60844,-0.674741
116,5.60844,-0.674741
117,5.66294,-0.620249
118,5.66294,-0.620249
119,5.66294,-0.620249
120,5.72459,-0.558599
121,5.72459,-0.558599
122,5.77609,-0.507099
123,5.77609,-0.507099
124,5.77609,-0.507099
125,5.77609,-0.507099
126,5.77609,-0.507099
127,5.86496,-0.418224
128,5.86496,-0.418224
129,5.86496,-0.418224
130,5.86496,-0.418224
131,6.08579,-0.197396
132,6.08579,-0.197396
133,6.08579,-0.197396
134,6.08579,-0.197396
135,6.08579,-0.197396
136,6.08579,-0.197396
137,6.08579,-0.197396
138,0.463648,0.463648
139,0.463648,0.463648
140,5.58845,-0.694738
141,5.58845,-0.694738
142,5.58845,-0.694738
143,5.58845,-0.694738
144,5.58845,-0.694738
145,5.40713,-0.876058
146,5.40713,-0.876058
147,5.40713,-0.876058
148,5.40713,-0.876058
149,5.33264,-0.950547
150,5.33264,-0.950547
151,5.33264,-0.950547
152,5.27099,-1.0122
153,5.27099,-1.0122
154,5.20633,-1.07685
155,5.20633,-1.07685
156,5.20633,-1.07685
157,5.20633,-1.07685
158,5.20633,-1.07685
159,5.20633,-1.07685
160,5.20633,-1.07685
161,5.20633,-1.07685
162,5.20633,-1.07685
163,5.20633,-1.07685
164,5.20633,-1.07685
165,5.20633,-1.07685
166,5.20633,-1.07685
167,5.20633,-1.07685
168,5.20633,-1.07685
169,5.20633,-1.07685
170,5.20633,-1.07685
171,5.35589,-0.927295
172,5.35589,-0.927295
173,5.63968,-0.643501
174,5.63968,-0.643501
175,5.63968,-0.643501
176,0.643501,0.643501
177,0.643501,0.643501
178,0.643501,0.643501
179,0.950547,0.950547
180,0.950547,0.950547
181,0.950547,0.950547
182,0.950547,0.950547
183,0.950547,0.950547
184,0.950547,0.950547
185,0.950547,0.950547
186,0.950547,0.950547
187,0.950547,0.950547
188,0.528074,0.528074
189,0.528074,0.528074
190,0.528074,0.528074
191,0.528074,0.528074
192,0.528074,0.528074
193,0.528074,0.528074
194,0.528074,0.528074
195,0.528074,0.528074
196,0.528074,0.528074
197,0.528074,0.528074
198,0.528074,0.528074
199,0.528074,0.528074
200,0.551655,0.551655
201,0.551655,0.551655
202,0.551655,0.551655
203,0.551655,0.551655
204,0.551655,0.551655
205,0.551655,0.551655
206,0.551655,0.551655
207,0.620249,0.620249
208,0.620249,0.620249
209,0.674741,0.674741
210,0.674741,0.674741
211,0.674741,0.674741
212,0.896055,0.896055
213,0.896055,0.896055
214,0.896055,0.896055
215,0.896055,0.896055
216,0.896055,0.896055
217,0.896055,0.896055
218,0.896055,0.896055
219,0.896055,0.896055
220,0.896055,0.896055
221,0.896055,0.896055
222,6.21188,-0.0713075
223,6.21188,-0.0713075
224,6.21188,-0.0713075
225,6.21188,-0.0713075
226,6.21188,-0.0713075
227,6.21188,-0.0713075
228,6.21188,-0.0713075
229,6.21188,-0.0713075
230,6.21188,-0.0713075
231,6.21188,-0.0713075
232,6.21188,-0.0713075
233,6.21188,-0.0713075
234,6.21188,-0.0713075
235,6.21188,-0.0713075
236,6.21188,-0.0713075
237,6.21188,-0.0713075
238,6.21188,-0.0713075
239,0.785398,0.785398
240,0.785398,0.785398
241,6.13054,-0.152649
242,6.13054,-0.152649
243,6.13054,-0.152649
244,6.13054,-0.152649
245,6.13054,-0.152649
246,6.13054,-0.152649
247,6.13054,-0.152649
248,6.13054,-0.152649
249,6.13054,-0.152649
250,6.13054,-0.152649
251,6.13054,-0.152649
252,6.13054,-0.152649
253,6.13054,-0.152649
254,6.13054,-0.152649
255,6.13054,-0.152649
256,6.13054,-0.152649
257,6.13054,-0.152649
258,0.950547,0.950547
259,0.950547,0.950547
260,0.950547,0.950547
261,0.950547,0.950547
262,0.950547,0.950547
263,0.950547,0.950547
264,0.950547,0.950547
265,1.0122,1.0122
266,1.0122,1.0122
267,1.0637,1.0637
268,1.0637,1.0637
269,1.0637,1.0637
270,1.0637,1.0637
271,1.0637,1.0637
272,1.15839,1.15839
273,1.15839,1.15839
274,1.15839,1.15839
275,1.15839,1.15839
276,1.15839,1.15839
277,1.15839,1.15839
278,1.15839,1.15839
279,1.15839,1.15839
280,1.15839,1.15839
281,1.15839,1.15839
282,1.15839,1.15839
283,1.15839,1.15839
284,1.15839,1.15839
285,1.15839,1.15839
286,1.32582,1.32582
287,1.32582,1.32582
288,1.32582,1.32582
289,1.32582,1.32582
290,1.32582,1.32582
291,1.32582,1.32582
292,2.35619,2.35619
293,2.35619,2.35619
294,1.5153,1.5153
295,1.5153,1.5153
296,1.5153,1.5153
297,1.5153,1.5153
298,1.5153,1.5153
299,1.5153,1.5153
300,1.5153,1.5153
301,1.5153,1.5153
302,1.5153,1.5153
303,1.5153,1.5153
304,1.62629,1.62629
305,1.62629,1.62629
306,1.62629,1.62629
307,1.62629,1.62629
308,1.62629,1.62629
309,1.62629,1.62629
310,1.62629,1.62629
311,1.62629,1.62629
312,1.62629,1.62629
313,1.62629,1.62629
314,1.62629,1.62629
315,1.62629,1.62629
316,1.62629,1.62629
317,1.62629,1.62629
318,1.62629,1.62629
319,1.62629,1.62629
320,1.48014,1.48014
321,1.48014,1.48014
322,1.48014,1.48014
323,1.48014,1.48014
324,1.48014,1.48014
325,1.48014,1.48014
326,1.48014,1.48014
327,1.48014,1.48014
328,1.48014,1.48014
329,1.48014,1.48014
330,1.48014,1.48014
331,1.48014,1.48014
332,1.66146,1.66146
333,1.66146,1.66146
334,1.66146,1.66146
335,1.66146,1.66146
336,1.66146,1.66146
337,1.8491,1.8491
338,1.8491,1.8491
339,1.92957,1.92957
340,1.92957,1.92957
341,1.99742,1.99742
342,1.99742,1.99742
343,1.99742,1.99742
344,1.99742,1.99742
345,1.99742,1.99742
346,1.99742,1.99742
347,2.07014,2.07014
348,2.07014,2.07014
349,2.07014,2.07014
350,2.07014,2.07014
351,2.07014,2.07014
352,2.07014,2.07014
353,2.24554,2.24554
354,2.24554,2.24554
355,2.24554,2.24554
356,2.24554,2.24554
357,2.24554,2.24554
358,2.24554,2.24554
359,2.24554,2.24554
360,1.64757,1.64757
361,1.64757,1.64757
362,1.64757,1.64757
363,1.64757,1.64757
364,1.64757,1.64757
365,1.64757,1.64757
366,1.64757,1.64757
367,1.64757,1.64757
368,1.64757,1.64757
369,1.64757,1.64757
370,1.64757,1.64757
371,1.64757,1.64757
372,1.64757,1.64757
373,1.78947,1.78947
374,1.78947,1.78947
375,1.78947,1.78947
376,1.78947,1.78947
377,1.78947,1.78947
378,1.78947,1.78947
379,1.67046,1.67046
380,1.67046,1.67046
381,1.67046,1.67046
382,1.67046,1.67046
383,1.67046,1.67046
384,1.67046,1.67046
385,1.67046,1.67046
386,1.67046,1.67046
387,1.67046,1.67046
388,1.67046,1.67046
389,1.72345,1.72345
390,1.72345,1.72345
391,1.72345,1.72345
392,1.72345,1.72345
393,1.74547,1.74547
394,1.74547,1.74547
395,1.74547,1.74547
396,1.74547,1.74547
397,1.74547,1.74547
398,1.74547,1.74547
399,1.74547,1.74547
400,1.74547,1.74547
401,1.74547,1.74547
402,1.8491,1.8491
403,1.8491,1.8491
404,1.92957,1.92957
405,1.92957,1.92957
406,1.98902,1.98902
407,1.98902,1.98902
408,1.98902,1.98902
409,1.98902,1.98902
410,1.98902,1.98902
411,2.07789,2.07789
412,2.07789,2.07789
413,2.07789,2.07789
414,2.07789,2.07789
415,2.22649,2.22649
416,2.22649,2.22649
417,2.22649,2.22649
418,2.22649,2.22649
419,2.22649,2.22649
420,2.22649,2.22649
421,2.22649,2.22649
422,2.22649,2.22649
423,2.22649,2.22649
424,2.22649,2.22649
425,2.22649,2.22649
426,2.22649,2.22649
427,2.22649,2.22649
428,2.22649,2.22649
429,2.28963,2.28963
430,2.28963,2.28963
431,2.28963,2.28963
432,2.28963,2.28963
433,2.28963,2.28963
434,2.28963,2.28963
435,2.42276,2.42276
436,2.42276,2.42276
437,2.42276,2.42276
438,2.42276,2.42276
439,2.42276,2.42276
440,2.42276,2.42276
441,2.62245,2.62245
442,2.62245,2.62245
443,2.62245,2.62245
444,2.7367,2.7367
445,2.7367,2.7367
446,2.7367,2.7367
447,2.96174,2.96174
448,2.96174,2.96174
449,2.96174,2.96174
450,2.96174,2.96174
451,2.96174,2.96174
452,2.96174,2.96174
453,3.06765,3.06765
454,3.06765,3.06765
455,3.06765,3.06765
456,3.06765,3.06765
457,3.06765,3.06765
458,3.06765,3.06765
459,3.06765,3.06765
460,3.06765,3.06765
461,3.06765,3.06765
462,3.06765,3.06765
463,3.06765,3.06765
464,3.06765,3.06765
465,3.06765,3.06765
466,3.06765,3.06765
467,3.10589,3.10589
468,3.10589,3.10589
469,3.10589,3.10589
470,3.10589,3.10589
471,3.10589,3.10589
472,3.10589,3.10589
473,3.10589,3.10589
474,3.10589,3.10589
475,3.10589,3.10589
476,3.10589,3.10589
477,3.10589,3.10589
478,3.10589,3.10589
479,3.10589,3.10589
480,3.10589,3.10589
481,3.17729,-3.10589
482,3.17729,-3.10589
483,3.17729,-3.10589
484,3.17729,-3.10589
485,3.17729,-3.10589
486,3.17729,-3.10589
487,3.17729,-3.10589
488,3.17729,-3.10589
489,3.17729,-3.10589
490,3.17729,-3.10589
491,3.17729,-3.10589
492,3.17729,-3.10589
493,3.17729,-3.10589
494,3.17729,-3.10589
495,3.27414,-3.00904
496,3.27414,-3.00904
497,3.27414,-3.00904
498,3.27414,-3.00904
499,3.27414,-3.00904
500,3.27414,-3.00904
501,3.27414,-3.00904
502,3.27414,-3.00904
503,3.41989,-2.86329
504,3.41989,-2.86329
505,3.41989,-2.86329
506,3.41989,-2.86329
507,3.70019,-2.58299
508,3.70019,-2.58299
509,3.70019,-2.58299
510,3.70019,-2.58299
511,3.70019,-2.58299
512,3.70019,-2.58299
513,3.70019,-2.58299
514,3.70019,-2.58299
515,3.70019,-2.58299
516,3.70019,-2.58299
517,3.70019,-2.58299
518,3.76184,-2.52134
519,3.76184,-2.52134
520,3.85022,-2.43297
521,3.85022,-2.43297
522,3.85022,-2.43297
523,3.85022,-2.43297
524,3.85022,-2.43297
525,4.00376,-2.27942
526,4.00376,-2.27942
527,4.00376,-2.27942
528,4.00376,-2.27942
529,4.00376,-2.27942
530,4.05135,-2.23184
531,4.05135,-2.23184
532,4.05135,-2.23184
533,4.05135,-2.23184
534,4.05135,-2.23184
535,4.05135,-2.23184
536,4.05135,-2.23184
537,4.17197,-2.11122
538,4.17197,-2.11122
539,4.35362,-1.92957
540,4.35362,-1.92957
541,4.35362,-1.92957
542,4.43409,-1.8491
543,4.43409,-1.8491
544,4.61272,-1.67046
545,4.61272,-1.67046
546,4.61272,-1.67046
547,4.61272,-1.67046
548,4.61272,-1.67046
549,4.61272,-1.67046
550,4.61272,-1.67046
551,4.61272,-1.67046
552,4.61272,-1.67046
553,4.61272,-1.67046
