n,tangent,t2
0,5.81954,-0.463648
1,5.81954,-0.463648
2,5.81954,-0.463648
3,4.90978,-1.3734
4,4.90978,-1.3734
5,4.90978,-1.3734
6,4.90978,-1.3734
7,4.90978,-1.3734
8,5.30039,-0.982794
9,5.69518,-0.588003
10,5.69518,-0.588003
11,0.643501,0.643501
12,0.643501,0.643501
13,0.643501,0.643501
14,0.927295,0.927295
15,0.927295,0.927295
16,0.927295,0.927295
17,0.927295,0.927295
18,0.927295,0.927295
19,0.588003,0.588003
20,0.165149,0.165149
21,0.165149,0.165149
22,0.165149,0.165149
23,0.165149,0.165149
24,0.165149,0.165149
25,0.165149,0.165149
26,0.2783,0.2783
27,0.2783,0.2783
28,0.2783,0.2783
29,0.2783,0.2783
30,0.2783,0.2783
31,0.0644268,0.0644268
32,0.0644268,0.0644268
33,0.0644268,0.0644268
34,0.0644268,0.0644268
35,0.0644268,0.0644268
36,0.0644268,0.0644268
37,0.0644268,0.0644268
38,0.0644268,0.0644268
39,0.0644268,0.0644268
40,0.0644268,0.0644268
41,0.0644268,0.0644268
42,0.0644268,0.0644268
43,0.0644268,0.0644268
44,0.0644268,0.0644268
45,0.0644268,0.0644268
46,0.0644268,0.0644268
47,0.0587558,0.0587558
48,0.0587558,0.0587558
49,0.0587558,0.0587558
50,0.0587558,0.0587558
51,0.0587558,0.0587558
52,0.0587558,0.0587558
53,0.0587558,0.0587558
54,0.0587558,0.0587558
55,0.0587558,0.0587558
56,0.0587558,0.0587558
57,0.0587558,0.0587558
58,0.0587558,0.0587558
59,0.0587558,0.0587558
60,0.0587558,0.0587558
61,0.0587558,0.0587558
62,0.0587558,0.0587558
63,0.0587558,0.0587558
64,0.0587558,0.0587558
65,0.0587558,0.0587558
66,5.81954,-0.463648
67,5.81954,-0.463648
68,3.92699,-2.35619
69,3.92699,-2.35619
70,5.81954,-0.463648
71,5.81954,-0.463648
72,5.0929,-1.19029
73,5.0929,-1.19029
74,5.0929,-1.19029
75,5.0929,-1.19029
76,5.0929,-1.19029
77,5.0929,-1.19029
78,5.30039,-0.982794
79,5.30039,-0.982794
80,5.30039,-0.982794
81,5.03414,-1.24905
82,5.03414,-1.24905
83,5.03414,-1.24905
84,6.08579,-0.197396
85,6.08579,-0.197396
86,6.08579,-0.197396
87,0.197396,0.197396
88,0.197396,0.197396
89,1.24905,1.24905
90,1.24905,1.24905
91,1.24905,1.24905
92,0.463648,0.463648
93,6.15883,-0.124355
94,6.15883,-0.124355
95,6.15883,-0.124355
96,6.15883,-0.124355
97,6.15883,-0.124355
98,6.15883,-0.124355
99,0.124355,0.124355
100,0.124355,0.124355
101,0.124355,0.124355
102,0.124355,0.124355
103,0.588003,0.588003
104,0.982794,0.982794
105,0.982794,0.982794
