n,tangent,t2
0,0.927295,0.927295
1,0.927295,0.927295
2,0.927295,0.927295
3,0.927295,0.927295
4,0.927295,0.927295
5,0.927295,0.927295
6,0.927295,0.927295
7,1.03038,1.03038
8,1.03038,1.03038
9,1.19029,1.19029
10,1.19029,1.19029
11,1.19029,1.19029
12,1.89255,1.89255
13,2.1588,2.1588
14,2.1588,2.1588
15,2.1588,2.1588
16,1.89255,1.89255
17,1.89255,1.89255
18,1.89255,1.89255
19,2.1588,2.1588
20,2.1588,2.1588
21,2.1588,2.1588
22,1.89255,1.89255
23,1.89255,1.89255
24,1.89255,1.89255
25,2.1588,2.1588
26,2.55359,2.55359
27,2.81984,2.81984
28,2.81984,2.81984
29,2.81984,2.81984
30,2.48055,2.48055
31,2.48055,2.48055
32,2.48055,2.48055
33,2.48055,2.48055
34,2.48055,2.48055
35,2.48055,2.48055
36,2.48055,2.48055
37,2.38476,2.38476
38,2.38476,2.38476
39,2.38476,2.38476
40,2.38476,2.38476
41,2.38476,2.38476
42,2.38476,2.38476
43,2.38476,2.38476
44,2.38476,2.38476
45,2.38476,2.38476
46,2.38476,2.38476
47,2.38476,2.38476
48,2.38476,2.38476
49,2.38476,2.38476
50,2.38476,2.38476
51,2.38476,2.38476
52,2.38476,2.38476
53,2.32763,2.32763
54,2.32763,2.32763
55,2.32763,2.32763
56,2.32763,2.32763
57,2.32763,2.32763
58,2.32763,2.32763
59,2.32763,2.32763
60,2.32763,2.32763
61,2.32763,2.32763
62,2.32763,2.32763
63,2.32763,2.32763
64,2.32763,2.32763
65,2.32763,2.32763
66,2.32763,2.32763
67,2.32763,2.32763
68,2.32763,2.32763
69,2.23184,2.23184
70,2.23184,2.23184
71,2.23184,2.23184
72,2.23184,2.23184
73,2.23184,2.23184
74,2.23184,2.23184
75,2.23184,2.23184
76,2.23184,2.23184
77,2.23184,2.23184
78,2.49809,2.49809
79,2.49809,2.49809
80,2.49809,2.49809
81,2.49809,2.49809
82,2.49809,2.49809
83,2.49809,2.49809
84,2.49809,2.49809
85,2.60117,2.60117
86,2.60117,2.60117
87,2.60117,2.60117
88,2.60117,2.60117
89,2.60117,2.60117
90,2.60117,2.60117
91,2.60117,2.60117
92,2.60117,2.60117
93,2.89661,2.89661
94,2.89661,2.89661
95,2.89661,2.89661
96,2.89661,2.89661
97,2.7367,2.7367
98,2.7367,2.7367
99,2.7367,2.7367
100,2.62245,2.62245
101,2.62245,2.62245
102,2.62245,2.62245
103,2.62245,2.62245
104,2.1588,2.1588
105,2.1588,2.1588
106,2.1588,2.1588
107,2.67795,2.67795
108,2.67795,2.67795
109,2.67795,2.67795
