n,tangent,t2
0,0.876058,0.876058
1,0.876058,0.876058
2,0.876058,0.876058
3,0.876058,0.876058
4,0.876058,0.876058
5,0.876058,0.876058
6,0.876058,0.876058
7,0.876058,0.876058
8,0.876058,0.876058
9,0.876058,0.876058
10,0.876058,0.876058
11,1.19029,1.19029
12,1.19029,1.19029
13,1.19029,1.19029
14,1.19029,1.19029
15,1.19029,1.19029
16,1.19029,1.19029
17,1.19029,1.19029
18,1.48766,1.48766
19,1.48766,1.48766
20,1.48766,1.48766
21,1.48766,1.48766
22,1.48766,1.48766
23,1.48766,1.48766
24,1.65394,1.65394
25,1.65394,1.65394
26,1.65394,1.65394
27,1.65394,1.65394
28,1.65394,1.65394
29,1.65394,1.65394
30,1.72345,1.72345
31,1.72345,1.72345
32,1.72345,1.72345
33,1.72345,1.72345
34,1.74547,1.74547
35,1.74547,1.74547
36,1.74547,1.74547
37,1.74547,1.74547
38,1.74547,1.74547
39,1.74547,1.74547
40,1.78189,1.78189
41,1.78189,1.78189
42,1.78189,1.78189
43,1.80454,1.80454
44,1.80454,1.80454
45,1.80454,1.80454
46,1.80454,1.80454
47,1.80454,1.80454
48,1.80454,1.80454
49,1.80454,1.80454
50,1.80454,1.80454
51,1.80454,1.80454
52,1.80454,1.80454
53,1.82598,1.82598
54,1.82598,1.82598
55,1.82598,1.82598
56,1.82598,1.82598
57,1.82598,1.82598
58,1.82598,1.82598
59,1.82598,1.82598
60,1.82598,1.82598
61,1.82598,1.82598
62,1.82598,1.82598
63,1.86225,1.86225
64,1.86225,1.86225
65,1.86225,1.86225
66,1.86225,1.86225
67,1.86225,1.86225
68,1.86225,1.86225
69,1.86225,1.86225
70,1.86225,1.86225
71,1.86225,1.86225
72,1.75065,1.75065
73,1.75065,1.75065
74,1.75065,1.75065
75,1.75065,1.75065
76,1.75065,1.75065
77,1.75065,1.75065
78,1.71269,1.71269
79,1.71269,1.71269
80,1.71269,1.71269
81,1.71269,1.71269
82,1.71269,1.71269
83,1.71269,1.71269
84,1.71269,1.71269
85,1.98902,1.98902
86,1.98902,1.98902
87,1.98902,1.98902
88,1.98902,1.98902
89,1.98902,1.98902
90,1.98902,1.98902
91,1.98902,1.98902
92,1.98902,1.98902
93,1.98902,1.98902
94,1.98902,1.98902
95,1.8491,1.8491
96,1.8491,1.8491
97,1.8491,1.8491
98,1.8491,1.8491
99,1.8491,1.8491
100,1.8491,1.8491
101,1.8491,1.8491
102,1.8491,1.8491
103,2.1588,2.1588
104,2.1588,2.1588
105,2.1588,2.1588
106,1.76819,1.76819
107,1.76819,1.76819
108,1.76819,1.76819
109,1.76819,1.76819
110,1.76819,1.76819
111,1.9513,1.9513
112,1.9513,1.9513
113,2.11122,2.11122
114,2.11122,2.11122
115,2.11122,2.11122
116,2.11122,2.11122
117,1.81577,1.81577
118,1.81577,1.81577
119,1.81577,1.81577
120,1.81577,1.81577
121,1.9513,1.9513
122,1.9513,1.9513
123,1.9513,1.9513
124,1.9513,1.9513
125,1.68145,1.68145
126,1.68145,1.68145
127,1.68145,1.68145
128,1.68145,1.68145
129,1.68145,1.68145
130,1.46014,1.46014
131,1.46014,1.46014
132,1.46014,1.46014
133,1.46014,1.46014
134,1.41815,1.41815
135,1.41815,1.41815
136,1.41815,1.41815
137,1.41815,1.41815
138,1.41815,1.41815
139,1.41815,1.41815
140,1.41815,1.41815
141,1.41815,1.41815
142,1.41815,1.41815
143,1.41815,1.41815
144,1.64757,1.64757
145,1.64757,1.64757
146,1.64757,1.64757
147,1.64757,1.64757
148,1.64757,1.64757
149,1.64757,1.64757
150,1.64757,1.64757
151,1.64757,1.64757
152,1.64757,1.64757
153,1.64757,1.64757
154,1.64757,1.64757
155,1.64757,1.64757
156,1.64757,1.64757
157,1.64757,1.64757
158,1.64757,1.64757
159,1.65753,1.65753
160,1.65753,1.65753
161,1.65753,1.65753
162,1.65753,1.65753
163,1.65753,1.65753
164,1.65753,1.65753
165,1.65753,1.65753
166,1.65753,1.65753
167,1.65753,1.65753
168,1.65753,1.65753
169,1.65753,1.65753
170,1.65753,1.65753
171,1.75065,1.75065
172,1.75065,1.75065
173,1.75065,1.75065
