n,tangent,t2
0,4.85429,-1.4289
1,4.85429,-1.4289
2,4.85429,-1.4289
3,4.85429,-1.4289
4,4.85429,-1.4289
5,4.85429,-1.4289
6,4.85429,-1.4289
7,4.85429,-1.4289
8,5.0929,-1.19029
9,5.0929,-1.19029
10,5.25281,-1.03038
11,5.38713,-0.896055
12,5.38713,-0.896055
13,5.38713,-0.896055
14,5.38713,-0.896055
15,5.38713,-0.896055
16,5.38713,-0.896055
17,5.38713,-0.896055
18,5.0929,-1.19029
19,5.0929,-1.19029
20,5.0929,-1.19029
21,5.0929,-1.19029
22,5.0929,-1.19029
23,5.25281,-1.03038
24,5.25281,-1.03038
25,5.25281,-1.03038
26,5.25281,-1.03038
27,5.25281,-1.03038
28,5.25281,-1.03038
29,5.25281,-1.03038
30,5.25281,-1.03038
31,5.25281,-1.03038
32,5.69518,-0.588003
33,5.69518,-0.588003
34,5.69518,-0.588003
35,5.69518,-0.588003
36,5.69518,-0.588003
37,5.69518,-0.588003
38,5.69518,-0.588003
39,5.69518,-0.588003
40,5.69518,-0.588003
41,0.785398,0.785398
42,0.785398,0.785398
43,5.30039,-0.982794
44,5.30039,-0.982794
45,5.03414,-1.24905
46,5.03414,-1.24905
47,5.03414,-1.24905
48,5.03414,-1.24905
49,1.10715,1.10715
50,1.10715,1.10715
51,0.244979,0.244979
52,0.244979,0.244979
53,6.03821,-0.244979
54,6.03821,-0.244979
55,4.95737,-1.32582
56,4.95737,-1.32582
57,4.46741,-1.81577
58,4.46741,-1.81577
59,3.46334,-2.81984
60,3.46334,-2.81984
61,3.46334,-2.81984
62,3.7296,-2.55359
63,3.7296,-2.55359
64,3.7296,-2.55359
65,3.7296,-2.55359
66,3.7296,-2.55359
67,3.7296,-2.55359
68,4.12439,-2.1588
69,4.12439,-2.1588
70,4.12439,-2.1588
71,3.7296,-2.55359
72,3.7296,-2.55359
73,3.7296,-2.55359
74,4.12439,-2.1588
75,4.39064,-1.89255
76,4.39064,-1.89255
77,4.39064,-1.89255
78,4.17197,-2.11122
79,4.17197,-2.11122
80,4.17197,-2.11122
81,4.17197,-2.11122
82,4.17197,-2.11122
83,4.17197,-2.11122
84,4.17197,-2.11122
85,4.17197,-2.11122
86,3.60524,-2.67795
87,3.60524,-2.67795
88,4.51499,-1.76819
89,4.51499,-1.76819
90,4.51499,-1.76819
91,4.90978,-1.3734
92,4.90978,-1.3734
93,5.13902,-1.14417
94,5.13902,-1.14417
95,5.13902,-1.14417
96,5.13902,-1.14417
97,5.13902,-1.14417
98,5.13902,-1.14417
99,5.13902,-1.14417
100,5.13902,-1.14417
101,5.13902,-1.14417
102,5.13902,-1.14417
103,5.13902,-1.14417
104,5.13902,-1.14417
105,5.13902,-1.14417
106,4.90978,-1.3734
107,4.90978,-1.3734
108,4.90978,-1.3734
109,4.51499,-1.76819
110,4.51499,-1.76819
111,3.60524,-2.67795
112,3.60524,-2.67795
113,4.24874,-2.03444
114,5.17604,-1.10715
115,5.92441,-0.358771
116,5.92441,-0.358771
117,5.92441,-0.358771
118,5.92441,-0.358771
119,5.92441,-0.358771
120,6.01693,-0.266252
121,6.01693,-0.266252
122,6.01693,-0.266252
123,6.01693,-0.266252
124,6.01693,-0.266252
125,6.06452,-0.218669
126,6.06452,-0.218669
127,6.06452,-0.218669
128,6.06452,-0.218669
129,6.06452,-0.218669
130,6.06452,-0.218669
131,6.06452,-0.218669
132,6.06452,-0.218669
133,6.06452,-0.218669
134,6.06452,-0.218669
135,0.2783,0.2783
136,0.2783,0.2783
137,0.2783,0.2783
138,0.2783,0.2783
139,0.2783,0.2783
140,0.2783,0.2783
141,1.40565,1.40565
142,1.40565,1.40565
143,1.40565,1.40565
144,1.69515,1.69515
145,1.69515,1.69515
146,1.69515,1.69515
147,1.69515,1.69515
148,1.69515,1.69515
149,1.69515,1.69515
150,1.69515,1.69515
151,1.69515,1.69515
152,1.44644,1.44644
153,1.44644,1.44644
154,1.44644,1.44644
155,1.44644,1.44644
156,1.21203,1.21203
157,1.21203,1.21203
158,1.21203,1.21203
159,1.21203,1.21203
160,1.21203,1.21203
161,1.21203,1.21203
162,1.2925,1.2925
163,1.2925,1.2925
164,1.3734,1.3734
165,1.3734,1.3734
166,1.3734,1.3734
167,1.3734,1.3734
168,1.3734,1.3734
169,0.96007,0.96007
170,0.96007,0.96007
171,0.96007,0.96007
172,0.96007,0.96007
173,0.96007,0.96007
174,0.96007,0.96007
175,0.96007,0.96007
176,0.96007,0.96007
177,0.96007,0.96007
178,0.96007,0.96007
179,0.896055,0.896055
180,0.896055,0.896055
181,0.896055,0.896055
182,0.674741,0.674741
183,0.674741,0.674741
184,0.674741,0.674741
185,0.507099,0.507099
186,0.507099,0.507099
187,0.507099,0.507099
188,0.507099,0.507099
189,0.507099,0.507099
190,0.418224,0.418224
191,0.418224,0.418224
192,0.418224,0.418224
193,0.418224,0.418224
194,0.244979,0.244979
195,0.244979,0.244979
196,6.03821,-0.244979
197,6.03821,-0.244979
198,5.03414,-1.24905
199,5.03414,-1.24905
200,4.39064,-1.89255
201,4.39064,-1.89255
202,4.39064,-1.89255
203,4.39064,-1.89255
204,4.39064,-1.89255
205,4.39064,-1.89255
206,4.39064,-1.89255
207,4.39064,-1.89255
208,4.39064,-1.89255
209,3.81633,-2.46685
210,3.81633,-2.46685
211,3.81633,-2.46685
212,3.81633,-2.46685
213,3.81633,-2.46685
214,4.03765,-2.24554
215,4.03765,-2.24554
216,4.03765,-2.24554
217,4.17197,-2.11122
218,4.17197,-2.11122
219,4.17197,-2.11122
220,4.17197,-2.11122
221,5.17604,-1.10715
222,5.17604,-1.10715
223,5.17604,-1.10715
224,4.43409,-1.8491
225,4.43409,-1.8491
226,4.43409,-1.8491
227,4.43409,-1.8491
228,4.43409,-1.8491
229,4.43409,-1.8491
230,4.43409,-1.8491
231,4.43409,-1.8491
232,4.35362,-1.92957
233,4.35362,-1.92957
234,4.3075,-1.97569
235,4.3075,-1.97569
236,4.3075,-1.97569
237,4.19324,-2.08994
238,4.19324,-2.08994
239,4.19324,-2.08994
240,4.06889,-2.2143
241,4.06889,-2.2143
242,4.06889,-2.2143
243,4.06889,-2.2143
244,4.06889,-2.2143
245,4.54724,-1.73595
246,4.54724,-1.73595
247,4.54724,-1.73595
248,4.87754,-1.40565
249,4.87754,-1.40565
250,4.87754,-1.40565
251,5.86496,-0.418224
252,5.86496,-0.418224
253,5.86496,-0.418224
254,5.86496,-0.418224
255,5.86496,-0.418224
256,5.86496,-0.418224
257,5.86496,-0.418224
258,5.86496,-0.418224
259,5.86496,-0.418224
260,5.92441,-0.358771
261,5.92441,-0.358771
262,6.00489,-0.2783
263,6.00489,-0.2783
264,6.21188,-0.0713075
265,6.21188,-0.0713075
266,6.21188,-0.0713075
267,6.21188,-0.0713075
268,6.21188,-0.0713075
269,6.21188,-0.0713075
270,6.21188,-0.0713075
271,0.0713075,0.0713075
272,0.0713075,0.0713075
273,0.0713075,0.0713075
274,0.0713075,0.0713075
275,0.0713075,0.0713075
276,0.0713075,0.0713075
277,0.0713075,0.0713075
278,0.2783,0.2783
279,0.2783,0.2783
280,0.358771,0.358771
281,0.358771,0.358771
282,0.358771,0.358771
283,0.358771,0.358771
284,0.558599,0.558599
285,0.558599,0.558599
286,0.558599,0.558599
287,0.558599,0.558599
288,0.620249,0.620249
289,0.620249,0.620249
290,0.674741,0.674741
291,0.674741,0.674741
292,0.674741,0.674741
293,0.896055,0.896055
294,0.896055,0.896055
295,0.896055,0.896055
296,1.3734,1.3734
297,1.3734,1.3734
298,1.3734,1.3734
299,1.76819,1.76819
300,1.76819,1.76819
301,2.55359,2.55359
302,2.55359,2.55359
303,2.55359,2.55359
304,2.11122,2.11122
305,2.11122,2.11122
306,2.11122,2.11122
307,1.92957,1.92957
308,1.92957,1.92957
309,1.92957,1.92957
310,1.8491,1.8491
311,1.8491,1.8491
312,1.8491,1.8491
313,1.8491,1.8491
314,1.35213,1.35213
315,1.35213,1.35213
316,1.35213,1.35213
317,1.35213,1.35213
318,1.35213,1.35213
319,1.35213,1.35213
320,1.35213,1.35213
321,1.35213,1.35213
322,1.35213,1.35213
323,1.35213,1.35213
324,1.35213,1.35213
325,1.65394,1.65394
326,1.65394,1.65394
327,1.65394,1.65394
328,1.65394,1.65394
329,1.65394,1.65394
330,1.65394,1.65394
331,1.65394,1.65394
332,1.65394,1.65394
333,1.65394,1.65394
334,1.48766,1.48766
335,1.48766,1.48766
336,1.48766,1.48766
337,1.48766,1.48766
338,1.48766,1.48766
339,1.48766,1.48766
340,1.2925,1.2925
341,1.2925,1.2925
342,1.2925,1.2925
343,1.2925,1.2925
344,0.982794,0.982794
345,0.982794,0.982794
346,0.982794,0.982794
347,0.982794,0.982794
348,0.982794,0.982794
349,0.588003,0.588003
350,0.588003,0.588003
351,0.588003,0.588003
352,1.03038,1.03038
353,1.03038,1.03038
354,1.03038,1.03038
355,1.03038,1.03038
356,1.03038,1.03038
357,1.03038,1.03038
358,1.03038,1.03038
359,1.03038,1.03038
360,2.35619,2.35619
361,2.35619,2.35619
362,2.35619,2.35619
363,2.35619,2.35619
364,0.643501,0.643501
365,0.643501,0.643501
366,0.643501,0.643501
367,0.643501,0.643501
368,0.141897,0.141897
369,0.141897,0.141897
370,0.141897,0.141897
371,0.141897,0.141897
372,6.14129,-0.141897
373,6.14129,-0.141897
374,6.14129,-0.141897
375,5.90268,-0.380506
376,5.90268,-0.380506
377,5.90268,-0.380506
378,5.90268,-0.380506
379,6.26396,-0.0192284
380,6.26396,-0.0192284
381,6.26396,-0.0192284
382,6.26396,-0.0192284
