n,tangent,t2
0,0.110657,0.110657
1,0.110657,0.110657
2,0.110657,0.110657
3,0.110657,0.110657
4,0.110657,0.110657
5,0.110657,0.110657
6,0.110657,0.110657
7,0.110657,0.110657
8,0.110657,0.110657
9,0.110657,0.110657
10,0.110657,0.110657
11,0.110657,0.110657
12,5.81954,-0.463648
13,5.17604,-1.10715
14,5.17604,-1.10715
15,5.81954,-0.463648
16,5.81954,-0.463648
17,4.8295,-1.45369
18,4.8295,-1.45369
19,4.8295,-1.45369
20,4.8295,-1.45369
21,4.8295,-1.45369
22,4.8295,-1.45369
23,4.8295,-1.45369
24,4.8295,-1.45369
25,4.8295,-1.45369
26,4.76235,-1.52084
27,4.76235,-1.52084
28,4.76235,-1.52084
29,4.76235,-1.52084
30,4.76235,-1.52084
31,4.76235,-1.52084
32,4.76235,-1.52084
33,4.76235,-1.52084
34,4.76235,-1.52084
35,4.76235,-1.52084
36,4.76235,-1.52084
37,4.76235,-1.52084
38,4.76235,-1.52084
39,4.76235,-1.52084
40,4.76235,-1.52084
41,4.76235,-1.52084
42,4.76235,-1.52084
43,4.76235,-1.52084
44,4.76235,-1.52084
45,4.76235,-1.52084
46,4.76235,-1.52084
47,4.76235,-1.52084
48,4.76235,-1.52084
49,4.76235,-1.52084
50,4.76235,-1.52084
51,4.76235,-1.52084
52,4.76235,-1.52084
53,4.76235,-1.52084
54,4.76235,-1.52084
55,4.64997,-1.63322
56,4.64997,-1.63322
57,4.64997,-1.63322
58,4.64997,-1.63322
59,4.64997,-1.63322
60,4.64997,-1.63322
61,4.64997,-1.63322
62,4.64997,-1.63322
63,3.60524,-2.67795
64,3.60524,-2.67795
65,3.60524,-2.67795
66,5.81954,-0.463648
67,5.81954,-0.463648
68,4.87754,-1.40565
69,4.87754,-1.40565
70,4.87754,-1.40565
71,4.54724,-1.73595
72,4.54724,-1.73595
73,4.54724,-1.73595
74,4.54724,-1.73595
75,4.54724,-1.73595
76,5.69518,-0.588003
77,5.69518,-0.588003
78,5.69518,-0.588003
79,5.69518,-0.588003
80,4.87754,-1.40565
81,4.87754,-1.40565
82,4.87754,-1.40565
83,4.54724,-1.73595
84,4.54724,-1.73595
85,4.54724,-1.73595
86,4.12439,-2.1588
87,4.12439,-2.1588
88,4.12439,-2.1588
89,4.12439,-2.1588
90,4.86504,-1.41815
91,4.86504,-1.41815
92,4.86504,-1.41815
93,4.86504,-1.41815
94,4.86504,-1.41815
95,4.86504,-1.41815
96,4.86504,-1.41815
97,4.86504,-1.41815
98,4.79553,-1.48766
99,4.79553,-1.48766
100,4.79553,-1.48766
101,4.79553,-1.48766
102,4.79553,-1.48766
103,4.79553,-1.48766
104,4.79553,-1.48766
105,4.79553,-1.48766
106,4.79553,-1.48766
107,4.79553,-1.48766
108,4.79553,-1.48766
109,4.79553,-1.48766
110,5.0929,-1.19029
111,5.0929,-1.19029
112,5.0929,-1.19029
113,5.0929,-1.19029
114,5.0929,-1.19029
115,4.24874,-2.03444
116,4.24874,-2.03444
117,2.35619,2.35619
118,2.35619,2.35619
119,4.62173,-1.66146
120,4.62173,-1.66146
121,4.62173,-1.66146
122,4.62173,-1.66146
123,4.62173,-1.66146
124,4.62173,-1.66146
125,4.80305,-1.48014
126,4.80305,-1.48014
127,4.80305,-1.48014
128,4.80305,-1.48014
129,4.80305,-1.48014
130,4.84494,-1.43824
131,4.84494,-1.43824
132,4.84494,-1.43824
133,4.84494,-1.43824
134,4.84494,-1.43824
135,4.84494,-1.43824
136,4.84494,-1.43824
137,4.84494,-1.43824
138,5.0929,-1.19029
139,5.0929,-1.19029
140,5.25281,-1.03038
141,5.35589,-0.927295
142,5.35589,-0.927295
143,5.35589,-0.927295
144,5.35589,-0.927295
145,5.35589,-0.927295
146,5.35589,-0.927295
147,5.35589,-0.927295
148,5.35589,-0.927295
149,5.35589,-0.927295
150,5.63968,-0.643501
151,5.63968,-0.643501
152,5.74277,-0.54042
153,5.74277,-0.54042
154,5.74277,-0.54042
155,5.74277,-0.54042
156,5.74277,-0.54042
