n,tangent,t2
0,5.40713,-0.876058
1,5.40713,-0.876058
2,5.40713,-0.876058
3,5.40713,-0.876058
4,5.40713,-0.876058
5,5.40713,-0.876058
6,5.40713,-0.876058
7,5.58845,-0.694738
8,5.58845,-0.694738
9,5.58845,-0.694738
10,5.58845,-0.694738
11,5.76404,-0.519146
12,5.76404,-0.519146
13,5.76404,-0.519146
14,5.87829,-0.404892
15,5.87829,-0.404892
16,5.87829,-0.404892
17,6.11804,-0.165149
18,6.11804,-0.165149
19,6.11804,-0.165149
20,0.165149,0.165149
21,0.165149,0.165149
22,0.165149,0.165149
23,0.426627,0.426627
24,0.426627,0.426627
25,0.426627,0.426627
26,0.426627,0.426627
27,0.426627,0.426627
28,0.426627,0.426627
29,0.499347,0.499347
30,0.499347,0.499347
31,0.499347,0.499347
32,0.499347,0.499347
33,0.499347,0.499347
34,0.499347,0.499347
35,0.558599,0.558599
36,0.558599,0.558599
37,0.558599,0.558599
38,0.620249,0.620249
39,0.620249,0.620249
40,0.71883,0.71883
41,0.71883,0.71883
42,0.71883,0.71883
43,0.71883,0.71883
44,0.71883,0.71883
45,0.71883,0.71883
46,0.851966,0.851966
47,0.851966,0.851966
48,0.851966,0.851966
49,0.851966,0.851966
50,0.851966,0.851966
51,0.851966,0.851966
52,0.909753,0.909753
53,0.909753,0.909753
54,0.909753,0.909753
55,0.909753,0.909753
56,0.909753,0.909753
57,0.909753,0.909753
58,0.909753,0.909753
59,1.27934,1.27934
60,1.27934,1.27934
61,1.27934,1.27934
62,1.27934,1.27934
63,1.27934,1.27934
64,1.27934,1.27934
65,1.27934,1.27934
66,1.27934,1.27934
67,1.49402,1.49402
68,1.49402,1.49402
69,1.49402,1.49402
70,1.49402,1.49402
71,1.49402,1.49402
72,1.49402,1.49402
73,1.49402,1.49402
74,1.49402,1.49402
75,1.49402,1.49402
76,1.49402,1.49402
77,1.49402,1.49402
78,1.49402,1.49402
79,1.49402,1.49402
80,1.39094,1.39094
81,1.39094,1.39094
82,1.39094,1.39094
83,1.39094,1.39094
84,1.39094,1.39094
85,1.39094,1.39094
86,1.19029,1.19029
87,1.19029,1.19029
88,1.03038,1.03038
89,0.876058,0.876058
90,0.876058,0.876058
91,0.876058,0.876058
92,0.876058,0.876058
93,0.694738,0.694738
94,0.694738,0.694738
95,0.694738,0.694738
96,0.694738,0.694738
97,0.244979,0.244979
98,0.244979,0.244979
99,6.01693,-0.266252
100,6.01693,-0.266252
101,6.01693,-0.266252
102,6.01693,-0.266252
103,6.01693,-0.266252
104,6.01693,-0.266252
105,6.01693,-0.266252
106,6.01693,-0.266252
107,6.01693,-0.266252
108,6.01693,-0.266252
109,6.06452,-0.218669
110,6.06452,-0.218669
111,6.19253,-0.0906599
112,6.19253,-0.0906599
113,6.19253,-0.0906599
114,6.19253,-0.0906599
115,6.19253,-0.0906599
116,6.19253,-0.0906599
117,6.19253,-0.0906599
118,6.19253,-0.0906599
119,6.19253,-0.0906599
120,6.19253,-0.0906599
121,6.19253,-0.0906599
122,6.15063,-0.132552
123,6.15063,-0.132552
124,6.15063,-0.132552
125,6.15063,-0.132552
126,6.15063,-0.132552
127,6.15063,-0.132552
128,6.15063,-0.132552
129,6.15063,-0.132552
130,6.06452,-0.218669
131,6.06452,-0.218669
132,6.06452,-0.218669
133,6.06452,-0.218669
134,6.06452,-0.218669
135,6.06452,-0.218669
136,6.11804,-0.165149
137,6.11804,-0.165149
138,6.11804,-0.165149
139,0.165149,0.165149
140,0.165149,0.165149
141,0.165149,0.165149
142,0.404892,0.404892
143,0.404892,0.404892
144,0.404892,0.404892
145,0.519146,0.519146
146,0.519146,0.519146
147,0.519146,0.519146
148,0.694738,0.694738
149,0.694738,0.694738
150,0.694738,0.694738
151,0.694738,0.694738
152,0.876058,0.876058
153,0.876058,0.876058
154,0.876058,0.876058
155,0.876058,0.876058
156,1.05165,1.05165
157,1.05165,1.05165
158,1.05165,1.05165
159,1.1659,1.1659
160,1.1659,1.1659
161,1.1659,1.1659
162,1.22203,1.22203
163,1.22203,1.22203
164,1.22203,1.22203
165,1.22203,1.22203
166,1.27934,1.27934
167,1.27934,1.27934
168,1.27934,1.27934
169,1.27934,1.27934
170,1.47113,1.47113
171,1.47113,1.47113
172,1.47113,1.47113
173,1.47113,1.47113
174,1.47113,1.47113
175,1.47113,1.47113
176,1.47113,1.47113
177,1.47113,1.47113
