n,tangent,t2
0,5.0929,-1.19029
1,5.0929,-1.19029
2,5.0929,-1.19029
3,5.0929,-1.19029
4,5.0929,-1.19029
5,5.0929,-1.19029
6,5.25281,-1.03038
7,5.40713,-0.876058
8,5.40713,-0.876058
9,5.40713,-0.876058
10,5.40713,-0.876058
11,5.58845,-0.694738
12,5.58845,-0.694738
13,5.58845,-0.694738
14,5.58845,-0.694738
15,5.76404,-0.519146
16,5.76404,-0.519146
17,5.76404,-0.519146
18,5.87829,-0.404892
19,5.87829,-0.404892
20,5.87829,-0.404892
21,6.14129,-0.141897
22,6.14129,-0.141897
23,6.14129,-0.141897
24,6.14129,-0.141897
25,0.141897,0.141897
26,0.141897,0.141897
27,0.141897,0.141897
28,0.588003,0.588003
29,0.588003,0.588003
30,0.588003,0.588003
31,0.404892,0.404892
32,0.404892,0.404892
33,0.404892,0.404892
34,0.404892,0.404892
35,0.404892,0.404892
36,0.404892,0.404892
37,0.404892,0.404892
38,0.404892,0.404892
39,0.404892,0.404892
40,0.404892,0.404892
41,0.404892,0.404892
42,0.404892,0.404892
43,0.404892,0.404892
44,0.643501,0.643501
45,0.643501,0.643501
46,0.927295,0.927295
47,0.927295,0.927295
48,0.927295,0.927295
49,1.75614,1.75614
50,1.75614,1.75614
51,1.75614,1.75614
52,1.75614,1.75614
53,1.75614,1.75614
54,1.75614,1.75614
55,1.75614,1.75614
56,1.75614,1.75614
57,1.75614,1.75614
58,1.75614,1.75614
59,1.75614,1.75614
60,1.75614,1.75614
61,1.75614,1.75614
62,1.75614,1.75614
63,1.75614,1.75614
64,1.75614,1.75614
65,1.75614,1.75614
66,1.75614,1.75614
67,1.75614,1.75614
68,1.75614,1.75614
69,1.75614,1.75614
70,1.74547,1.74547
71,1.74547,1.74547
72,1.74547,1.74547
73,1.74547,1.74547
74,1.74547,1.74547
75,1.74547,1.74547
76,1.74547,1.74547
77,1.74547,1.74547
78,1.74547,1.74547
79,1.74547,1.74547
80,1.74547,1.74547
81,1.74547,1.74547
