n,tangent,t2
0,4.87754,-1.40565
1,4.87754,-1.40565
2,4.87754,-1.40565
3,4.87754,-1.40565
4,4.87754,-1.40565
5,4.87754,-1.40565
6,4.87754,-1.40565
7,5.11728,-1.1659
8,5.11728,-1.1659
9,5.11728,-1.1659
10,5.23154,-1.05165
11,5.23154,-1.05165
12,5.23154,-1.05165
13,5.23154,-1.05165
14,5.72459,-0.558599
15,5.72459,-0.558599
16,5.72459,-0.558599
17,5.72459,-0.558599
18,5.72459,-0.558599
19,5.72459,-0.558599
20,5.77609,-0.507099
21,5.77609,-0.507099
22,5.77609,-0.507099
23,5.77609,-0.507099
24,5.77609,-0.507099
25,5.77609,-0.507099
26,5.77609,-0.507099
27,5.77609,-0.507099
28,5.77609,-0.507099
29,5.77609,-0.507099
30,5.77609,-0.507099
31,5.17604,-1.10715
32,5.17604,-1.10715
33,6.13054,-0.152649
34,6.13054,-0.152649
35,6.13054,-0.152649
36,6.13054,-0.152649
37,6.13054,-0.152649
38,6.13054,-0.152649
39,6.13054,-0.152649
40,6.13054,-0.152649
41,6.13054,-0.152649
42,6.13054,-0.152649
43,6.13054,-0.152649
44,6.13054,-0.152649
45,6.13054,-0.152649
46,6.13054,-0.152649
47,6.13054,-0.152649
48,6.17253,-0.110657
49,6.17253,-0.110657
50,6.17253,-0.110657
51,6.17253,-0.110657
52,6.17253,-0.110657
53,6.17253,-0.110657
54,6.17253,-0.110657
55,6.17253,-0.110657
56,6.17253,-0.110657
57,5.99173,-0.291457
58,5.99173,-0.291457
59,5.99173,-0.291457
60,5.99173,-0.291457
61,5.93441,-0.348771
62,5.93441,-0.348771
63,5.93441,-0.348771
64,5.93441,-0.348771
65,5.86496,-0.418224
66,5.86496,-0.418224
67,5.86496,-0.418224
68,5.86496,-0.418224
69,5.86496,-0.418224
70,5.77609,-0.507099
71,5.77609,-0.507099
72,5.77609,-0.507099
73,5.77609,-0.507099
74,5.60844,-0.674741
75,5.60844,-0.674741
76,5.60844,-0.674741
77,5.60844,-0.674741
78,5.60844,-0.674741
79,5.60844,-0.674741
80,5.60844,-0.674741
81,5.60844,-0.674741
82,5.60844,-0.674741
83,5.60844,-0.674741
84,5.60844,-0.674741
85,5.35589,-0.927295
86,5.35589,-0.927295
87,5.35589,-0.927295
88,5.35589,-0.927295
89,5.81954,-0.463648
90,5.81954,-0.463648
91,5.42648,-0.856706
92,5.42648,-0.856706
93,5.42648,-0.856706
94,5.42648,-0.856706
95,5.42648,-0.856706
96,5.42648,-0.856706
97,5.42648,-0.856706
98,5.42648,-0.856706
99,5.42648,-0.856706
100,5.42648,-0.856706
101,5.42648,-0.856706
102,5.42648,-0.856706
103,5.42648,-0.856706
104,5.42648,-0.856706
105,5.42648,-0.856706
106,5.42648,-0.856706
107,5.42648,-0.856706
108,5.42648,-0.856706
109,5.42648,-0.856706
110,5.42648,-0.856706
111,5.42648,-0.856706
112,5.42648,-0.856706
113,5.42648,-0.856706
114,5.42648,-0.856706
115,5.42648,-0.856706
116,5.42648,-0.856706
117,5.42648,-0.856706
118,5.42648,-0.856706
119,5.42648,-0.856706
120,5.42648,-0.856706
121,5.42648,-0.856706
122,5.42648,-0.856706
123,5.42648,-0.856706
124,5.60844,-0.674741
125,5.60844,-0.674741
126,5.60844,-0.674741
127,5.60844,-0.674741
128,5.60844,-0.674741
129,5.37343,-0.909753
130,5.37343,-0.909753
131,5.37343,-0.909753
132,5.37343,-0.909753
133,5.37343,-0.909753
134,5.37343,-0.909753
135,5.37343,-0.909753
136,5.37343,-0.909753
137,5.37343,-0.909753
138,5.37343,-0.909753
139,5.37343,-0.909753
140,5.37343,-0.909753
141,5.37343,-0.909753
142,5.37343,-0.909753
143,5.37343,-0.909753
144,5.37343,-0.909753
145,5.25281,-1.03038
146,5.25281,-1.03038
147,5.25281,-1.03038
148,5.25281,-1.03038
149,5.25281,-1.03038
150,5.33264,-0.950547
151,5.33264,-0.950547
152,5.33264,-0.950547
153,5.33264,-0.950547
154,5.33264,-0.950547
155,5.33264,-0.950547
156,5.33264,-0.950547
157,5.33264,-0.950547
158,5.33264,-0.950547
159,5.33264,-0.950547
160,5.33264,-0.950547
161,5.33264,-0.950547
162,5.33264,-0.950547
163,5.33264,-0.950547
164,5.33264,-0.950547
165,5.33264,-0.950547
166,5.33264,-0.950547
167,5.25281,-1.03038
168,5.25281,-1.03038
169,5.25281,-1.03038
170,5.25281,-1.03038
171,5.25281,-1.03038
172,5.25281,-1.03038
173,5.25281,-1.03038
174,5.25281,-1.03038
175,5.25281,-1.03038
176,5.25281,-1.03038
177,5.25281,-1.03038
178,5.25281,-1.03038
179,5.25281,-1.03038
180,5.37836,-0.904827
181,5.37836,-0.904827
182,5.37836,-0.904827
183,5.37836,-0.904827
184,5.37836,-0.904827
185,5.37836,-0.904827
186,5.37836,-0.904827
187,5.37836,-0.904827
188,5.37836,-0.904827
189,5.37836,-0.904827
190,5.37836,-0.904827
191,5.37836,-0.904827
192,5.37836,-0.904827
193,5.37836,-0.904827
194,5.37836,-0.904827
195,5.37836,-0.904827
196,5.37836,-0.904827
197,5.37836,-0.904827
198,5.37836,-0.904827
199,5.37836,-0.904827
200,5.37836,-0.904827
201,5.37836,-0.904827
202,5.37836,-0.904827
203,5.27099,-1.0122
204,5.27099,-1.0122
205,5.27099,-1.0122
206,5.27099,-1.0122
207,5.27099,-1.0122
208,5.27099,-1.0122
209,5.27099,-1.0122
210,5.27099,-1.0122
211,5.27099,-1.0122
212,5.27099,-1.0122
213,5.27099,-1.0122
214,5.27099,-1.0122
215,5.27099,-1.0122
216,5.27099,-1.0122
217,5.27099,-1.0122
218,5.69518,-0.588003
219,5.69518,-0.588003
220,5.69518,-0.588003
221,5.69518,-0.588003
222,5.69518,-0.588003
223,5.69518,-0.588003
224,5.69518,-0.588003
225,5.69518,-0.588003
226,5.69518,-0.588003
227,0.785398,0.785398
228,0.785398,0.785398
229,6.08579,-0.197396
230,6.08579,-0.197396
231,6.08579,-0.197396
232,6.08579,-0.197396
233,6.08579,-0.197396
234,6.08579,-0.197396
235,6.00489,-0.2783
236,6.00489,-0.2783
237,5.92441,-0.358771
238,5.92441,-0.358771
239,5.92441,-0.358771
240,5.92441,-0.358771
241,5.74277,-0.54042
242,5.62214,-0.661043
243,5.62214,-0.661043
244,5.62214,-0.661043
245,5.62214,-0.661043
246,5.62214,-0.661043
247,5.62214,-0.661043
248,5.62214,-0.661043
249,5.55037,-0.732815
250,5.55037,-0.732815
251,5.55037,-0.732815
252,5.55037,-0.732815
253,5.55037,-0.732815
254,5.55037,-0.732815
255,5.55037,-0.732815
256,5.55037,-0.732815
257,5.4452,-0.837981
258,5.4452,-0.837981
259,5.4452,-0.837981
260,5.4452,-0.837981
261,5.4452,-0.837981
262,5.4452,-0.837981
263,5.4452,-0.837981
264,5.4452,-0.837981
265,5.37343,-0.909753
266,5.37343,-0.909753
