n,tangent,t2
0,5.63968,-0.643501
1,5.63968,-0.643501
2,5.63968,-0.643501
3,5.63968,-0.643501
4,5.63968,-0.643501
5,5.63968,-0.643501
6,5.63968,-0.643501
7,5.63968,-0.643501
8,5.63968,-0.643501
9,5.63968,-0.643501
10,6.03821,-0.244979
11,6.03821,-0.244979
12,6.03821,-0.244979
13,6.03821,-0.244979
14,5.69518,-0.588003
15,5.30039,-0.982794
16,4.95737,-1.32582
17,4.95737,-1.32582
18,4.95737,-1.32582
19,4.95737,-1.32582
20,5.35589,-0.927295
21,5.35589,-0.927295
22,5.35589,-0.927295
23,5.35589,-0.927295
24,5.35589,-0.927295
25,5.35589,-0.927295
26,4.05135,-2.23184
27,4.05135,-2.23184
28,4.05135,-2.23184
29,4.05135,-2.23184
30,4.05135,-2.23184
31,4.05135,-2.23184
32,4.05135,-2.23184
33,4.05135,-2.23184
34,4.05135,-2.23184
35,4.05135,-2.23184
36,4.01765,-2.26553
37,4.01765,-2.26553
38,4.01765,-2.26553
39,4.01765,-2.26553
40,4.01765,-2.26553
41,4.01765,-2.26553
42,4.01765,-2.26553
43,4.01765,-2.26553
44,4.01765,-2.26553
45,4.01765,-2.26553
46,5.63968,-0.643501
47,5.63968,-0.643501
48,5.63968,-0.643501
49,5.63968,-0.643501
50,5.63968,-0.643501
51,0.54042,0.54042
52,0.54042,0.54042
53,0.54042,0.54042
54,0.54042,0.54042
55,0.54042,0.54042
56,0.54042,0.54042
57,0.380506,0.380506
58,0.244979,0.244979
59,0.244979,0.244979
60,6.03821,-0.244979
61,6.03821,-0.244979
62,6.03821,-0.244979
63,4.24874,-2.03444
64,4.24874,-2.03444
65,5.30039,-0.982794
66,5.30039,-0.982794
67,5.30039,-0.982794
68,5.30039,-0.982794
69,5.03414,-1.24905
70,5.03414,-1.24905
71,5.03414,-1.24905
72,5.03414,-1.24905
73,5.03414,-1.24905
74,5.03414,-1.24905
75,5.03414,-1.24905
76,5.69518,-0.588003
77,5.69518,-0.588003
78,5.69518,-0.588003
79,5.30039,-0.982794
80,4.95737,-1.32582
81,4.95737,-1.32582
82,4.46741,-1.81577
83,4.46741,-1.81577
84,3.46334,-2.81984
85,3.46334,-2.81984
86,2.81984,2.81984
87,2.81984,2.81984
88,2.81984,2.81984
89,3.60524,-2.67795
90,4.24874,-2.03444
91,5.17604,-1.10715
92,5.81954,-0.463648
93,5.81954,-0.463648
94,5.81954,-0.463648
95,4.24874,-2.03444
96,4.24874,-2.03444
97,4.85429,-1.4289
98,4.85429,-1.4289
99,4.85429,-1.4289
100,4.85429,-1.4289
101,4.85429,-1.4289
102,4.85429,-1.4289
103,4.85429,-1.4289
104,4.85429,-1.4289
105,4.85429,-1.4289
106,5.06116,-1.22203
107,5.06116,-1.22203
108,5.06116,-1.22203
109,5.06116,-1.22203
110,5.06116,-1.22203
111,5.06116,-1.22203
112,5.06116,-1.22203
113,5.06116,-1.22203
114,5.00385,-1.27934
115,5.00385,-1.27934
116,5.00385,-1.27934
117,5.00385,-1.27934
118,4.93106,-1.35213
119,4.93106,-1.35213
120,4.93106,-1.35213
121,4.93106,-1.35213
122,4.93106,-1.35213
123,4.93106,-1.35213
124,4.93106,-1.35213
125,4.93106,-1.35213
126,4.93106,-1.35213
127,4.93106,-1.35213
128,6.11804,-0.165149
129,6.11804,-0.165149
130,6.11804,-0.165149
131,6.11804,-0.165149
132,6.11804,-0.165149
133,6.11804,-0.165149
134,5.17604,-1.10715
135,5.17604,-1.10715
136,5.17604,-1.10715
137,5.17604,-1.10715
138,5.17604,-1.10715
139,6.03821,-0.244979
140,6.03821,-0.244979
141,6.03821,-0.244979
142,6.03821,-0.244979
143,5.69518,-0.588003
144,5.69518,-0.588003
145,5.69518,-0.588003
146,6.15883,-0.124355
147,6.15883,-0.124355
148,6.15883,-0.124355
149,6.15883,-0.124355
150,0.124355,0.124355
151,0.124355,0.124355
152,0.124355,0.124355
153,0.124355,0.124355
154,0.927295,0.927295
155,0.927295,0.927295
156,0.927295,0.927295
157,0.927295,0.927295
158,0.643501,0.643501
159,0.643501,0.643501
160,0.244979,0.244979
161,0.244979,0.244979
162,6.00489,-0.2783
163,6.00489,-0.2783
164,6.00489,-0.2783
165,6.00489,-0.2783
166,6.00489,-0.2783
167,6.00489,-0.2783
168,6.00489,-0.2783
169,6.15883,-0.124355
170,6.15883,-0.124355
171,6.15883,-0.124355
172,6.15883,-0.124355
173,6.15883,-0.124355
174,6.15883,-0.124355
175,6.15883,-0.124355
176,6.15883,-0.124355
177,5.69518,-0.588003
178,5.42102,-0.86217
179,5.42102,-0.86217
180,5.42102,-0.86217
181,5.42102,-0.86217
182,5.42102,-0.86217
183,5.42102,-0.86217
184,5.42102,-0.86217
185,5.42102,-0.86217
186,5.42102,-0.86217
187,5.42102,-0.86217
188,5.42102,-0.86217
189,5.42102,-0.86217
190,5.42102,-0.86217
191,5.42102,-0.86217
192,5.37343,-0.909753
193,5.37343,-0.909753
194,5.37343,-0.909753
195,5.37343,-0.909753
196,5.37343,-0.909753
197,5.37343,-0.909753
198,5.37343,-0.909753
199,5.03414,-1.24905
200,5.03414,-1.24905
201,4.39064,-1.89255
202,4.39064,-1.89255
203,4.39064,-1.89255
204,5.17604,-1.10715
205,5.17604,-1.10715
206,4.17197,-2.11122
207,4.17197,-2.11122
208,4.17197,-2.11122
209,4.17197,-2.11122
210,4.17197,-2.11122
211,4.17197,-2.11122
212,4.17197,-2.11122
213,4.17197,-2.11122
214,4.17197,-2.11122
215,4.06889,-2.2143
216,4.06889,-2.2143
217,4.06889,-2.2143
218,4.06889,-2.2143
219,4.06889,-2.2143
220,4.17197,-2.11122
221,4.17197,-2.11122
222,4.17197,-2.11122
223,4.17197,-2.11122
224,5.17604,-1.10715
225,5.17604,-1.10715
226,5.17604,-1.10715
227,4.24874,-2.03444
228,4.24874,-2.03444
229,4.24874,-2.03444
230,4.24874,-2.03444
231,4.24874,-2.03444
232,4.24874,-2.03444
233,5.81954,-0.463648
234,5.81954,-0.463648
235,5.17604,-1.10715
236,5.17604,-1.10715
237,5.17604,-1.10715
238,5.17604,-1.10715
239,4.39064,-1.89255
240,4.39064,-1.89255
241,4.39064,-1.89255
242,4.39064,-1.89255
243,4.39064,-1.89255
244,4.39064,-1.89255
245,4.39064,-1.89255
246,5.03414,-1.24905
247,5.03414,-1.24905
248,5.03414,-1.24905
249,4.46741,-1.81577
250,4.46741,-1.81577
251,4.46741,-1.81577
252,4.46741,-1.81577
253,4.46741,-1.81577
254,4.12439,-2.1588
255,4.12439,-2.1588
256,4.12439,-2.1588
257,4.12439,-2.1588
258,5.49779,-0.785398
259,5.49779,-0.785398
260,3.92699,-2.35619
261,2.35619,2.35619
262,2.35619,2.35619
263,4.12439,-2.1588
264,4.12439,-2.1588
265,4.39064,-1.89255
266,4.39064,-1.89255
267,4.39064,-1.89255
268,4.39064,-1.89255
269,4.39064,-1.89255
270,4.39064,-1.89255
271,4.39064,-1.89255
272,4.06889,-2.2143
273,4.06889,-2.2143
274,4.06889,-2.2143
275,4.06889,-2.2143
276,4.06889,-2.2143
277,4.43409,-1.8491
278,4.43409,-1.8491
279,4.43409,-1.8491
280,4.43409,-1.8491
281,4.43409,-1.8491
282,4.43409,-1.8491
283,4.43409,-1.8491
284,4.43409,-1.8491
285,4.06889,-2.2143
286,4.06889,-2.2143
287,4.06889,-2.2143
288,4.06889,-2.2143
289,4.06889,-2.2143
290,4.06889,-2.2143
291,4.06889,-2.2143
292,3.7296,-2.55359
293,3.7296,-2.55359
294,3.7296,-2.55359
295,4.12439,-2.1588
296,4.54724,-1.73595
297,4.54724,-1.73595
298,4.54724,-1.73595
299,4.87754,-1.40565
300,4.87754,-1.40565
301,4.87754,-1.40565
302,4.87754,-1.40565
303,4.87754,-1.40565
304,4.33188,-1.9513
305,4.33188,-1.9513
306,4.33188,-1.9513
307,4.33188,-1.9513
308,4.33188,-1.9513
309,4.33188,-1.9513
310,4.33188,-1.9513
311,4.33188,-1.9513
312,4.33188,-1.9513
313,4.33188,-1.9513
314,4.33188,-1.9513
315,4.33188,-1.9513
316,4.33188,-1.9513
317,4.33188,-1.9513
318,4.33188,-1.9513
319,3.46334,-2.81984
320,3.46334,-2.81984
321,3.46334,-2.81984
322,3.7296,-2.55359
323,3.7296,-2.55359
324,3.7296,-2.55359
325,6.03821,-0.244979
326,6.03821,-0.244979
327,6.03821,-0.244979
328,6.03821,-0.244979
329,6.03821,-0.244979
330,3.7296,-2.55359
331,3.7296,-2.55359
332,3.20401,-3.07917
333,3.20401,-3.07917
334,3.20401,-3.07917
335,3.20401,-3.07917
336,3.20401,-3.07917
337,3.20401,-3.07917
338,3.20401,-3.07917
339,3.20401,-3.07917
340,3.20401,-3.07917
341,3.20401,-3.07917
342,3.20401,-3.07917
343,3.20401,-3.07917
344,3.20401,-3.07917
345,3.20401,-3.07917
346,3.20401,-3.07917
347,3.20401,-3.07917
348,3.7296,-2.55359
349,3.7296,-2.55359
350,3.7296,-2.55359
351,5.90268,-0.380506
352,5.90268,-0.380506
353,5.90268,-0.380506
354,6.14129,-0.141897
