n,tangent,t2
0,4.99069,-1.2925
1,4.99069,-1.2925
2,4.99069,-1.2925
3,4.99069,-1.2925
4,4.99069,-1.2925
5,4.99069,-1.2925
6,4.99069,-1.2925
7,5.07116,-1.21203
8,5.07116,-1.21203
9,5.07116,-1.21203
10,5.07116,-1.21203
11,5.25281,-1.03038
12,5.25281,-1.03038
13,5.25281,-1.03038
14,5.25281,-1.03038
15,4.93919,-1.344
16,4.93919,-1.344
17,4.93919,-1.344
18,4.93919,-1.344
19,4.93919,-1.344
20,4.93919,-1.344
21,4.93919,-1.344
22,4.93919,-1.344
23,4.93919,-1.344
24,4.93919,-1.344
25,4.82305,-1.46014
26,4.82305,-1.46014
27,4.82305,-1.46014
28,4.82305,-1.46014
29,4.82305,-1.46014
30,4.82305,-1.46014
31,4.82305,-1.46014
32,4.82305,-1.46014
33,4.82305,-1.46014
34,4.89224,-1.39094
35,4.89224,-1.39094
36,4.89224,-1.39094
37,4.89224,-1.39094
38,4.89224,-1.39094
39,4.89224,-1.39094
40,4.89224,-1.39094
41,4.85429,-1.4289
42,4.85429,-1.4289
43,4.85429,-1.4289
44,4.85429,-1.4289
45,4.85429,-1.4289
46,4.85429,-1.4289
47,4.85429,-1.4289
48,4.99069,-1.2925
49,4.99069,-1.2925
50,5.07116,-1.21203
51,5.07116,-1.21203
52,5.11728,-1.1659
53,5.11728,-1.1659
54,5.11728,-1.1659
55,5.23154,-1.05165
56,5.23154,-1.05165
57,5.23154,-1.05165
58,5.33264,-0.950547
59,5.33264,-0.950547
60,5.33264,-0.950547
61,5.33264,-0.950547
62,5.33264,-0.950547
63,5.33264,-0.950547
64,5.33264,-0.950547
65,5.33264,-0.950547
66,5.27099,-1.0122
67,5.27099,-1.0122
68,5.23154,-1.05165
69,5.23154,-1.05165
70,5.23154,-1.05165
71,5.11728,-1.1659
72,5.11728,-1.1659
73,5.11728,-1.1659
74,5.11728,-1.1659
75,5.11728,-1.1659
76,5.11728,-1.1659
77,5.30039,-0.982794
78,5.30039,-0.982794
79,5.30039,-0.982794
80,5.03414,-1.24905
81,5.03414,-1.24905
82,5.03414,-1.24905
83,5.03414,-1.24905
84,5.03414,-1.24905
85,5.03414,-1.24905
86,5.03414,-1.24905
87,5.38713,-0.896055
88,5.38713,-0.896055
89,5.38713,-0.896055
90,5.62214,-0.661043
91,5.62214,-0.661043
92,5.62214,-0.661043
93,5.62214,-0.661043
94,5.62214,-0.661043
95,5.62214,-0.661043
96,5.62214,-0.661043
97,5.65439,-0.628796
98,5.65439,-0.628796
99,5.65439,-0.628796
100,5.65439,-0.628796
101,5.65439,-0.628796
102,5.65439,-0.628796
103,5.65439,-0.628796
104,5.65439,-0.628796
105,6.00489,-0.2783
106,6.00489,-0.2783
107,6.00489,-0.2783
108,6.00489,-0.2783
109,6.00489,-0.2783
110,6.00489,-0.2783
111,6.00489,-0.2783
112,6.00489,-0.2783
113,5.17604,-1.10715
114,5.17604,-1.10715
115,5.76404,-0.519146
116,5.76404,-0.519146
117,5.76404,-0.519146
118,5.76404,-0.519146
119,5.76404,-0.519146
120,5.76404,-0.519146
121,5.76404,-0.519146
122,5.76404,-0.519146
123,5.76404,-0.519146
124,5.76404,-0.519146
125,5.76404,-0.519146
126,5.87829,-0.404892
127,5.87829,-0.404892
128,5.87829,-0.404892
129,5.87829,-0.404892
130,5.87829,-0.404892
131,5.87829,-0.404892
132,5.69518,-0.588003
133,5.69518,-0.588003
134,5.69518,-0.588003
135,5.69518,-0.588003
136,0.927295,0.927295
137,0.927295,0.927295
138,0.927295,0.927295
139,0.927295,0.927295
140,1.21203,1.21203
141,1.21203,1.21203
142,1.21203,1.21203
143,1.21203,1.21203
144,1.21203,1.21203
145,1.21203,1.21203
146,1.21203,1.21203
147,1.21203,1.21203
148,1.21203,1.21203
149,1.30454,1.30454
150,1.30454,1.30454
151,1.30454,1.30454
152,1.30454,1.30454
153,1.30454,1.30454
154,1.35213,1.35213
155,1.35213,1.35213
156,1.52915,1.52915
157,1.52915,1.52915
158,1.52915,1.52915
159,1.52915,1.52915
160,1.52915,1.52915
161,1.52915,1.52915
162,1.52915,1.52915
163,1.52915,1.52915
164,1.52915,1.52915
165,1.52915,1.52915
166,1.52915,1.52915
167,1.52915,1.52915
168,1.52915,1.52915
169,1.52915,1.52915
170,1.52915,1.52915
171,1.52915,1.52915
172,1.52915,1.52915
173,1.52915,1.52915
174,1.52915,1.52915
175,1.52915,1.52915
176,1.52915,1.52915
177,1.52915,1.52915
178,1.52915,1.52915
179,1.52915,1.52915
180,1.39094,1.39094
181,1.39094,1.39094
182,1.39094,1.39094
183,1.39094,1.39094
184,1.39094,1.39094
185,1.39094,1.39094
186,1.31019,1.31019
187,1.31019,1.31019
188,1.31019,1.31019
189,1.31019,1.31019
190,1.31019,1.31019
191,1.31019,1.31019
192,1.31019,1.31019
193,1.31019,1.31019
194,1.31019,1.31019
195,1.31019,1.31019
196,1.344,1.344
197,1.344,1.344
198,1.344,1.344
199,1.344,1.344
200,1.344,1.344
201,1.48766,1.48766
202,1.48766,1.48766
203,1.48766,1.48766
204,1.48766,1.48766
205,1.48766,1.48766
206,1.48766,1.48766
207,1.65394,1.65394
208,1.65394,1.65394
209,1.65394,1.65394
210,1.65394,1.65394
211,1.65394,1.65394
212,1.65394,1.65394
213,1.66575,1.66575
214,1.66575,1.66575
215,1.66575,1.66575
216,1.66575,1.66575
217,1.66575,1.66575
218,1.66575,1.66575
219,1.67388,1.67388
220,1.67388,1.67388
221,1.67388,1.67388
222,1.67388,1.67388
223,1.67388,1.67388
224,1.67388,1.67388
225,1.67388,1.67388
226,1.67388,1.67388
227,1.67388,1.67388
228,1.67388,1.67388
229,1.67388,1.67388
230,1.67388,1.67388
231,1.67388,1.67388
232,1.67388,1.67388
233,1.67388,1.67388
234,1.67388,1.67388
235,1.66146,1.66146
236,1.66146,1.66146
237,1.66146,1.66146
238,1.66146,1.66146
239,1.66146,1.66146
240,1.66146,1.66146
241,1.66146,1.66146
242,1.66146,1.66146
243,1.66146,1.66146
244,1.66146,1.66146
245,1.66146,1.66146
246,1.72345,1.72345
247,1.72345,1.72345
248,1.72345,1.72345
249,1.72345,1.72345
250,1.72345,1.72345
251,1.72345,1.72345
252,1.72345,1.72345
253,1.86225,1.86225
254,1.86225,1.86225
255,1.86225,1.86225
256,1.86225,1.86225
257,1.86225,1.86225
258,1.86225,1.86225
259,1.86225,1.86225
260,1.86225,1.86225
261,1.86225,1.86225
262,1.86225,1.86225
263,1.86225,1.86225
264,1.86225,1.86225
265,1.86225,1.86225
266,1.9513,1.9513
267,1.9513,1.9513
268,1.9513,1.9513
269,1.9513,1.9513
270,1.9513,1.9513
271,1.9513,1.9513
272,1.9513,1.9513
273,2.19105,2.19105
274,2.19105,2.19105
275,2.19105,2.19105
276,2.19105,2.19105
277,2.19105,2.19105
278,2.31917,2.31917
279,2.31917,2.31917
280,2.31917,2.31917
281,2.31917,2.31917
282,2.31917,2.31917
283,2.31917,2.31917
284,2.31917,2.31917
285,2.31917,2.31917
286,2.31917,2.31917
287,2.31917,2.31917
288,2.31917,2.31917
289,2.31917,2.31917
290,2.31917,2.31917
291,2.31917,2.31917
292,2.31917,2.31917
293,2.31917,2.31917
294,2.31917,2.31917
295,2.31917,2.31917
296,2.31917,2.31917
297,2.31917,2.31917
298,2.31917,2.31917
299,2.31917,2.31917
300,2.31917,2.31917
301,2.31917,2.31917
302,2.31917,2.31917
303,2.11122,2.11122
304,2.11122,2.11122
305,1.9513,1.9513
306,1.69515,1.69515
307,1.69515,1.69515
308,1.69515,1.69515
309,1.69515,1.69515
310,1.69515,1.69515
311,1.69515,1.69515
312,1.69515,1.69515
313,1.69515,1.69515
314,1.75065,1.75065
315,1.75065,1.75065
316,1.75065,1.75065
317,1.75065,1.75065
318,1.75065,1.75065
319,1.75065,1.75065
320,1.9513,1.9513
321,1.9513,1.9513
322,2.1294,2.1294
323,2.1294,2.1294
324,2.1294,2.1294
325,2.1294,2.1294
326,2.1294,2.1294
327,2.1294,2.1294
328,2.1294,2.1294
329,2.55359,2.55359
330,3.07029,3.07029
331,3.07029,3.07029
332,3.07029,3.07029
333,3.07029,3.07029
334,3.07029,3.07029
335,3.07029,3.07029
336,3.07029,3.07029
337,3.2129,-3.07029
338,3.2129,-3.07029
339,3.2129,-3.07029
340,3.2129,-3.07029
341,3.2129,-3.07029
342,3.2129,-3.07029
343,3.2129,-3.07029
344,3.41989,-2.86329
345,3.41989,-2.86329
346,3.41989,-2.86329
347,3.41989,-2.86329
348,3.83633,-2.44685
349,3.83633,-2.44685
350,3.83633,-2.44685
351,3.83633,-2.44685
352,4.01765,-2.26553
353,4.01765,-2.26553
354,4.01765,-2.26553
355,4.01765,-2.26553
356,4.19324,-2.08994
357,4.19324,-2.08994
358,4.19324,-2.08994
359,4.3075,-1.97569
360,4.3075,-1.97569
361,4.3075,-1.97569
362,4.49372,-1.78947
363,4.49372,-1.78947
364,4.49372,-1.78947
365,4.49372,-1.78947
366,4.49372,-1.78947
367,4.64108,-1.6421
368,4.64108,-1.6421
369,4.64108,-1.6421
370,4.64108,-1.6421
371,4.64108,-1.6421
372,4.64108,-1.6421
373,4.64108,-1.6421
374,4.64108,-1.6421
375,4.64108,-1.6421
376,4.64108,-1.6421
377,4.64108,-1.6421
378,4.64108,-1.6421
379,4.64108,-1.6421
380,4.64108,-1.6421
381,4.3075,-1.97569
382,4.3075,-1.97569
383,4.3075,-1.97569
384,4.19324,-2.08994
385,4.19324,-2.08994
386,4.19324,-2.08994
387,4.15379,-2.1294
388,4.15379,-2.1294
389,4.15379,-2.1294
390,4.15379,-2.1294
391,4.15379,-2.1294
392,4.15379,-2.1294
393,4.15379,-2.1294
394,4.15379,-2.1294
395,4.15379,-2.1294
396,4.15379,-2.1294
397,4.35362,-1.92957
398,4.35362,-1.92957
399,4.35362,-1.92957
400,4.43409,-1.8491
401,4.43409,-1.8491
402,4.58803,-1.69515
403,4.58803,-1.69515
404,4.58803,-1.69515
405,4.58803,-1.69515
406,4.58803,-1.69515
407,4.58803,-1.69515
408,4.58803,-1.69515
409,4.58803,-1.69515
410,4.55974,-1.72345
411,4.55974,-1.72345
412,4.55974,-1.72345
413,4.55974,-1.72345
414,4.55974,-1.72345
415,4.55974,-1.72345
416,4.55974,-1.72345
417,4.55974,-1.72345
418,4.64997,-1.63322
419,4.64997,-1.63322
420,4.64997,-1.63322
421,4.64997,-1.63322
422,4.64997,-1.63322
423,4.64997,-1.63322
424,4.64997,-1.63322
425,4.64997,-1.63322
426,4.64997,-1.63322
427,4.64997,-1.63322
428,4.64997,-1.63322
429,4.64997,-1.63322
430,4.64997,-1.63322
431,4.64997,-1.63322
432,4.64997,-1.63322
433,4.64997,-1.63322
