n,tangent,t2
0,4.86899,-1.41419
1,4.86899,-1.41419
2,4.86899,-1.41419
3,4.86899,-1.41419
4,4.86899,-1.41419
5,4.86899,-1.41419
6,4.86899,-1.41419
7,4.86899,-1.41419
8,4.86899,-1.41419
9,4.86899,-1.41419
10,4.86899,-1.41419
11,4.86899,-1.41419
12,4.86899,-1.41419
13,4.86899,-1.41419
14,4.86899,-1.41419
15,4.86899,-1.41419
16,4.86899,-1.41419
17,4.86899,-1.41419
18,4.86899,-1.41419
19,4.86899,-1.41419
20,4.86899,-1.41419
21,4.86899,-1.41419
22,4.86899,-1.41419
23,4.86899,-1.41419
24,4.86899,-1.41419
25,4.86899,-1.41419
26,4.86899,-1.41419
27,4.86899,-1.41419
28,4.99069,-1.2925
29,4.99069,-1.2925
30,4.99069,-1.2925
31,4.99069,-1.2925
32,4.99069,-1.2925
33,4.89224,-1.39094
34,4.89224,-1.39094
35,4.89224,-1.39094
36,4.89224,-1.39094
37,4.89224,-1.39094
38,4.89224,-1.39094
39,4.83674,-1.44644
40,4.83674,-1.44644
41,4.83674,-1.44644
42,4.83674,-1.44644
43,4.83674,-1.44644
44,4.83674,-1.44644
45,4.83674,-1.44644
46,4.83674,-1.44644
47,4.93106,-1.35213
48,4.93106,-1.35213
49,4.93106,-1.35213
50,4.93106,-1.35213
51,4.93106,-1.35213
52,4.93106,-1.35213
53,4.81206,-1.47113
54,4.81206,-1.47113
55,4.81206,-1.47113
56,4.81206,-1.47113
57,4.81206,-1.47113
58,4.81206,-1.47113
59,4.81206,-1.47113
60,4.81206,-1.47113
61,4.81206,-1.47113
62,4.81206,-1.47113
63,5.0929,-1.19029
64,5.0929,-1.19029
65,5.0929,-1.19029
66,5.0929,-1.19029
67,4.87754,-1.40565
68,4.87754,-1.40565
69,4.87754,-1.40565
70,4.87754,-1.40565
71,4.87754,-1.40565
72,4.87754,-1.40565
73,4.87754,-1.40565
74,4.87754,-1.40565
75,4.87754,-1.40565
76,4.87754,-1.40565
77,4.87754,-1.40565
78,4.87754,-1.40565
79,4.87754,-1.40565
80,4.99069,-1.2925
81,4.99069,-1.2925
82,5.07116,-1.21203
83,5.07116,-1.21203
84,5.07116,-1.21203
85,5.07116,-1.21203
86,5.07116,-1.21203
87,5.07116,-1.21203
88,4.82305,-1.46014
89,4.82305,-1.46014
90,4.82305,-1.46014
91,4.82305,-1.46014
92,4.82305,-1.46014
93,4.82305,-1.46014
94,4.82305,-1.46014
95,4.82305,-1.46014
96,4.82305,-1.46014
97,4.99069,-1.2925
98,4.99069,-1.2925
99,4.99069,-1.2925
100,4.99069,-1.2925
101,4.99069,-1.2925
102,4.79553,-1.48766
103,4.79553,-1.48766
104,4.79553,-1.48766
105,4.79553,-1.48766
106,4.79553,-1.48766
107,4.79553,-1.48766
108,4.79553,-1.48766
109,4.79553,-1.48766
110,4.79553,-1.48766
111,4.79553,-1.48766
112,4.79553,-1.48766
113,4.79553,-1.48766
114,4.79553,-1.48766
115,4.79553,-1.48766
116,3.92699,-2.35619
117,3.92699,-2.35619
118,4.95737,-1.32582
119,4.95737,-1.32582
120,4.95737,-1.32582
121,4.95737,-1.32582
122,4.95737,-1.32582
123,4.95737,-1.32582
124,4.95737,-1.32582
125,4.95737,-1.32582
126,4.39064,-1.89255
127,4.39064,-1.89255
128,4.39064,-1.89255
129,4.97864,-1.30454
130,4.97864,-1.30454
131,4.97864,-1.30454
132,4.97864,-1.30454
133,4.97864,-1.30454
134,4.97864,-1.30454
135,4.97864,-1.30454
136,4.97864,-1.30454
137,4.93106,-1.35213
138,4.93106,-1.35213
139,4.82305,-1.46014
140,4.82305,-1.46014
141,4.82305,-1.46014
142,4.82305,-1.46014
143,4.82305,-1.46014
144,4.82305,-1.46014
145,4.82305,-1.46014
146,4.82305,-1.46014
147,4.82305,-1.46014
148,4.82305,-1.46014
149,0.785398,0.785398
150,0.785398,0.785398
151,6.14129,-0.141897
152,6.14129,-0.141897
153,6.14129,-0.141897
154,6.14129,-0.141897
155,6.14129,-0.141897
156,6.14129,-0.141897
157,6.14129,-0.141897
158,6.14129,-0.141897
159,6.14129,-0.141897
160,6.14129,-0.141897
161,6.14129,-0.141897
162,6.14129,-0.141897
163,6.14129,-0.141897
164,6.14129,-0.141897
165,6.14129,-0.141897
166,6.14129,-0.141897
167,6.14129,-0.141897
168,6.14129,-0.141897
169,0.321751,0.321751
170,0.321751,0.321751
171,0.321751,0.321751
172,6.19253,-0.0906599
173,6.19253,-0.0906599
174,6.19253,-0.0906599
175,6.19253,-0.0906599
176,6.19253,-0.0906599
177,6.19253,-0.0906599
178,6.19253,-0.0906599
179,6.19253,-0.0906599
180,0.0906599,0.0906599
181,0.0906599,0.0906599
182,0.0906599,0.0906599
183,0.0906599,0.0906599
184,0.0906599,0.0906599
185,0.0906599,0.0906599
186,0.0906599,0.0906599
187,0.0906599,0.0906599
188,0.0906599,0.0906599
189,0.0906599,0.0906599
190,0.0906599,0.0906599
191,0.0906599,0.0906599
192,6.19253,-0.0906599
193,6.19253,-0.0906599
194,6.19253,-0.0906599
195,6.19253,-0.0906599
196,6.19253,-0.0906599
197,5.90268,-0.380506
198,5.90268,-0.380506
199,5.90268,-0.380506
200,5.17604,-1.10715
201,5.17604,-1.10715
202,6.14129,-0.141897
203,6.14129,-0.141897
204,6.14129,-0.141897
205,6.14129,-0.141897
206,0.124355,0.124355
207,0.124355,0.124355
208,0.124355,0.124355
209,0.124355,0.124355
210,0.124355,0.124355
211,0.124355,0.124355
212,0.124355,0.124355
213,0.124355,0.124355
214,6.18352,-0.0996687
215,6.18352,-0.0996687
216,6.18352,-0.0996687
217,6.18352,-0.0996687
218,6.18352,-0.0996687
219,6.18352,-0.0996687
220,6.18352,-0.0996687
221,6.18352,-0.0996687
222,6.18352,-0.0996687
223,6.18352,-0.0996687
224,0.0996687,0.0996687
225,0.0996687,0.0996687
226,0.0996687,0.0996687
227,0.0996687,0.0996687
228,0.0996687,0.0996687
229,0.0996687,0.0996687
230,0.0996687,0.0996687
231,0.0996687,0.0996687
232,0.0996687,0.0996687
233,6.08579,-0.197396
234,6.08579,-0.197396
235,5.63968,-0.643501
236,5.63968,-0.643501
237,5.63968,-0.643501
238,5.63968,-0.643501
239,5.63968,-0.643501
240,6.21188,-0.0713075
241,6.21188,-0.0713075
242,6.21188,-0.0713075
243,6.21188,-0.0713075
244,6.21188,-0.0713075
245,6.21188,-0.0713075
246,6.21188,-0.0713075
247,0.0713075,0.0713075
248,0.0713075,0.0713075
249,0.0713075,0.0713075
250,0.0713075,0.0713075
251,0.0713075,0.0713075
252,0.0713075,0.0713075
253,0.0713075,0.0713075
254,0.0713075,0.0713075
255,0.0713075,0.0713075
256,6.08579,-0.197396
257,6.08579,-0.197396
258,6.08579,-0.197396
259,6.08579,-0.197396
260,0.197396,0.197396
261,0.197396,0.197396
262,0.380506,0.380506
263,0.380506,0.380506
264,0.380506,0.380506
265,0.380506,0.380506
266,0.244979,0.244979
267,0.244979,0.244979
268,6.03821,-0.244979
269,6.03821,-0.244979
270,5.17604,-1.10715
271,4.24874,-2.03444
272,3.60524,-2.67795
273,3.60524,-2.67795
274,3.60524,-2.67795
275,6.08579,-0.197396
276,6.08579,-0.197396
277,6.08579,-0.197396
278,0.197396,0.197396
279,0.197396,0.197396
280,1.10715,1.10715
281,1.10715,1.10715
282,0.321751,0.321751
283,0.321751,0.321751
284,5.90268,-0.380506
285,5.90268,-0.380506
286,5.90268,-0.380506
287,5.74277,-0.54042
288,5.74277,-0.54042
289,5.74277,-0.54042
290,5.74277,-0.54042
291,5.74277,-0.54042
292,5.74277,-0.54042
293,5.90268,-0.380506
294,5.90268,-0.380506
295,5.90268,-0.380506
296,0.321751,0.321751
297,0.588003,0.588003
298,0.588003,0.588003
299,0.588003,0.588003
300,0.588003,0.588003
301,5.81954,-0.463648
302,5.81954,-0.463648
303,5.81954,-0.463648
304,1.24905,1.24905
305,1.24905,1.24905
306,1.24905,1.24905
307,1.24905,1.24905
308,1.24905,1.24905
309,2.03444,2.03444
310,2.03444,2.03444
311,2.03444,2.03444
312,2.03444,2.03444
313,2.03444,2.03444
314,1.22203,1.22203
315,1.22203,1.22203
316,1.22203,1.22203
317,1.22203,1.22203
318,1.22203,1.22203
319,1.22203,1.22203
320,1.22203,1.22203
321,1.22203,1.22203
322,1.22203,1.22203
323,1.22203,1.22203
324,1.22203,1.22203
325,1.22203,1.22203
326,1.22203,1.22203
327,1.22203,1.22203
328,1.22203,1.22203
329,1.22203,1.22203
330,1.15257,1.15257
331,1.15257,1.15257
332,1.15257,1.15257
333,1.15257,1.15257
334,1.15257,1.15257
335,1.15257,1.15257
336,1.15257,1.15257
337,1.15257,1.15257
338,1.15257,1.15257
339,1.15257,1.15257
340,1.21203,1.21203
341,1.21203,1.21203
342,1.2925,1.2925
343,1.2925,1.2925
344,1.2925,1.2925
345,1.2925,1.2925
346,1.2925,1.2925
347,1.2925,1.2925
348,1.1659,1.1659
349,1.1659,1.1659
350,1.1659,1.1659
351,1.1659,1.1659
352,1.1659,1.1659
353,1.1659,1.1659
354,1.1659,1.1659
355,1.22777,1.22777
356,1.22777,1.22777
357,1.22777,1.22777
358,1.22777,1.22777
359,1.22777,1.22777
360,1.22777,1.22777
361,1.22777,1.22777
362,1.22777,1.22777
363,1.22777,1.22777
364,1.22777,1.22777
365,1.22777,1.22777
366,1.22777,1.22777
367,1.22777,1.22777
368,1.22777,1.22777
369,1.22777,1.22777
370,1.20362,1.20362
371,1.20362,1.20362
372,1.20362,1.20362
373,1.20362,1.20362
374,1.20362,1.20362
375,1.20362,1.20362
376,1.20362,1.20362
377,1.20362,1.20362
378,1.20362,1.20362
379,1.03038,1.03038
380,1.03038,1.03038
381,1.03038,1.03038
382,1.03038,1.03038
383,1.3734,1.3734
384,1.3734,1.3734
385,1.3734,1.3734
386,1.3734,1.3734
387,1.3734,1.3734
388,0.463648,0.463648
389,0.463648,0.463648
390,1.2925,1.2925
391,1.2925,1.2925
392,1.2925,1.2925
393,1.2925,1.2925
394,1.2925,1.2925
395,1.2925,1.2925
396,1.2925,1.2925
397,1.2925,1.2925
398,1.2925,1.2925
399,1.2925,1.2925
400,1.2925,1.2925
401,1.6421,1.6421
402,1.6421,1.6421
403,1.6421,1.6421
404,1.6421,1.6421
405,1.6421,1.6421
406,1.6421,1.6421
407,1.6421,1.6421
408,1.6421,1.6421
409,1.6421,1.6421
410,1.6421,1.6421
411,1.6421,1.6421
412,1.6421,1.6421
413,1.6421,1.6421
414,1.6421,1.6421
415,1.6421,1.6421
416,1.6421,1.6421
417,1.65063,1.65063
418,1.65063,1.65063
419,1.65063,1.65063
420,1.65063,1.65063
421,1.65063,1.65063
422,1.65063,1.65063
423,1.65063,1.65063
424,1.65063,1.65063
425,1.65063,1.65063
426,1.65063,1.65063
427,1.65063,1.65063
428,1.65063,1.65063
429,1.65063,1.65063
430,1.65063,1.65063
431,1.6421,1.6421
432,1.6421,1.6421
433,1.6421,1.6421
434,1.6421,1.6421
435,1.6421,1.6421
436,1.6421,1.6421
437,1.6421,1.6421
438,1.6421,1.6421
439,1.6421,1.6421
440,1.6421,1.6421
441,1.6421,1.6421
442,1.6421,1.6421
443,1.6421,1.6421
444,1.6421,1.6421
445,1.6421,1.6421
446,1.6421,1.6421
447,1.6421,1.6421
448,1.6421,1.6421
449,1.3734,1.3734
450,1.3734,1.3734
451,0.321751,0.321751
452,0.321751,0.321751
453,0.321751,0.321751
