n,tangent,t2
0,4.95737,-1.32582
1,4.95737,-1.32582
2,4.95737,-1.32582
3,4.95737,-1.32582
4,4.95737,-1.32582
5,5.30039,-0.982794
6,5.30039,-0.982794
7,5.30039,-0.982794
8,5.30039,-0.982794
9,3.92699,-2.35619
10,3.92699,-2.35619
11,5.49779,-0.785398
12,5.49779,-0.785398
13,3.92699,-2.35619
14,3.92699,-2.35619
15,5.17604,-1.10715
16,5.17604,-1.10715
17,4.24874,-2.03444
18,4.24874,-2.03444
19,4.24874,-2.03444
20,4.87754,-1.40565
21,4.87754,-1.40565
22,4.87754,-1.40565
23,4.87754,-1.40565
24,4.87754,-1.40565
25,4.87754,-1.40565
26,4.87754,-1.40565
27,4.87754,-1.40565
28,4.87754,-1.40565
29,4.39064,-1.89255
30,4.39064,-1.89255
31,4.39064,-1.89255
32,4.39064,-1.89255
33,5.03414,-1.24905
34,5.03414,-1.24905
35,5.03414,-1.24905
36,4.24874,-2.03444
37,4.24874,-2.03444
38,4.24874,-2.03444
39,5.49779,-0.785398
40,5.49779,-0.785398
41,3.92699,-2.35619
42,3.92699,-2.35619
43,5.17604,-1.10715
44,5.17604,-1.10715
45,4.39064,-1.89255
46,4.39064,-1.89255
47,4.39064,-1.89255
48,4.39064,-1.89255
49,5.03414,-1.24905
50,5.30039,-0.982794
51,5.30039,-0.982794
52,5.30039,-0.982794
53,5.30039,-0.982794
54,4.39064,-1.89255
55,4.39064,-1.89255
56,4.39064,-1.89255
57,5.03414,-1.24905
58,5.42102,-0.86217
59,5.42102,-0.86217
60,5.42102,-0.86217
61,5.42102,-0.86217
62,5.42102,-0.86217
63,5.42102,-0.86217
64,5.42102,-0.86217
65,5.42102,-0.86217
66,5.42102,-0.86217
67,5.42102,-0.86217
68,5.42102,-0.86217
69,5.42102,-0.86217
70,5.42102,-0.86217
71,5.81954,-0.463648
72,5.81954,-0.463648
73,5.81954,-0.463648
74,4.54724,-1.73595
75,4.54724,-1.73595
76,4.54724,-1.73595
77,4.54724,-1.73595
78,4.54724,-1.73595
79,4.54724,-1.73595
80,4.54724,-1.73595
81,4.49372,-1.78947
82,4.49372,-1.78947
83,4.49372,-1.78947
84,4.49372,-1.78947
85,4.49372,-1.78947
86,4.49372,-1.78947
87,4.57049,-1.71269
88,4.57049,-1.71269
89,4.57049,-1.71269
90,4.57049,-1.71269
91,4.57049,-1.71269
92,4.57049,-1.71269
93,4.57049,-1.71269
94,4.57049,-1.71269
95,4.57049,-1.71269
96,4.87754,-1.40565
97,4.87754,-1.40565
98,4.87754,-1.40565
99,4.87754,-1.40565
100,4.87754,-1.40565
101,4.87754,-1.40565
102,4.87754,-1.40565
103,4.93106,-1.35213
104,4.93106,-1.35213
105,4.93106,-1.35213
106,4.93106,-1.35213
107,4.93106,-1.35213
108,5.30039,-0.982794
109,5.30039,-0.982794
110,5.30039,-0.982794
111,4.95737,-1.32582
112,4.95737,-1.32582
113,4.95737,-1.32582
114,4.95737,-1.32582
115,5.11728,-1.1659
116,5.11728,-1.1659
117,5.11728,-1.1659
118,5.11728,-1.1659
119,5.11728,-1.1659
120,5.11728,-1.1659
121,5.76404,-0.519146
122,5.76404,-0.519146
123,5.76404,-0.519146
124,5.76404,-0.519146
125,5.76404,-0.519146
126,5.76404,-0.519146
127,5.76404,-0.519146
128,5.76404,-0.519146
129,5.87829,-0.404892
130,5.87829,-0.404892
131,5.87829,-0.404892
132,6.11804,-0.165149
133,6.11804,-0.165149
134,6.11804,-0.165149
135,6.11804,-0.165149
136,6.11804,-0.165149
137,6.11804,-0.165149
138,5.87829,-0.404892
139,5.87829,-0.404892
140,5.87829,-0.404892
141,5.87829,-0.404892
142,5.87829,-0.404892
143,5.87829,-0.404892
144,5.87829,-0.404892
145,6.03821,-0.244979
146,6.03821,-0.244979
147,6.03821,-0.244979
148,6.03821,-0.244979
149,6.03821,-0.244979
150,6.03821,-0.244979
151,6.03821,-0.244979
152,0.321751,0.321751
153,0.321751,0.321751
154,0.321751,0.321751
155,0.321751,0.321751
156,5.96143,-0.321751
157,5.96143,-0.321751
158,5.96143,-0.321751
159,0.463648,0.463648
160,0.463648,0.463648
161,6.14129,-0.141897
162,6.14129,-0.141897
163,6.14129,-0.141897
164,6.14129,-0.141897
165,6.14129,-0.141897
166,6.14129,-0.141897
167,6.14129,-0.141897
168,6.14129,-0.141897
169,6.14129,-0.141897
170,6.06452,-0.218669
171,6.06452,-0.218669
172,6.06452,-0.218669
173,6.06452,-0.218669
174,6.06452,-0.218669
175,5.74277,-0.54042
176,5.74277,-0.54042
177,5.74277,-0.54042
178,5.74277,-0.54042
179,5.74277,-0.54042
180,5.90268,-0.380506
181,6.11804,-0.165149
182,6.11804,-0.165149
183,6.11804,-0.165149
184,6.11804,-0.165149
185,6.11804,-0.165149
186,6.11804,-0.165149
187,5.69518,-0.588003
188,5.69518,-0.588003
189,5.69518,-0.588003
190,5.69518,-0.588003
191,0.463648,0.463648
192,0.463648,0.463648
193,5.81954,-0.463648
194,5.17604,-1.10715
195,5.17604,-1.10715
196,5.17604,-1.10715
197,0.785398,0.785398
198,0.785398,0.785398
199,6.08579,-0.197396
200,6.08579,-0.197396
201,6.08579,-0.197396
202,6.08579,-0.197396
203,0.165149,0.165149
204,0.165149,0.165149
205,0.165149,0.165149
206,0.165149,0.165149
207,0.165149,0.165149
208,0.165149,0.165149
209,0.165149,0.165149
210,0.165149,0.165149
211,0.165149,0.165149
212,0.588003,0.588003
213,0.588003,0.588003
214,0.588003,0.588003
215,0.588003,0.588003
216,5.49779,-0.785398
217,5.49779,-0.785398
218,0.463648,0.463648
219,0.463648,0.463648
220,0.463648,0.463648
221,0.463648,0.463648
222,0.463648,0.463648
223,5.81954,-0.463648
224,5.81954,-0.463648
225,5.81954,-0.463648
226,0.588003,0.588003
227,0.588003,0.588003
228,0.588003,0.588003
229,0.588003,0.588003
230,0.588003,0.588003
231,5.49779,-0.785398
232,5.49779,-0.785398
233,0.380506,0.380506
234,0.380506,0.380506
235,0.380506,0.380506
236,0.380506,0.380506
237,0.380506,0.380506
238,0.380506,0.380506
239,0.380506,0.380506
240,0.620249,0.620249
241,0.620249,0.620249
242,0.620249,0.620249
243,0.620249,0.620249
244,0.620249,0.620249
245,0.694738,0.694738
246,0.694738,0.694738
247,0.694738,0.694738
248,0.694738,0.694738
249,0.876058,0.876058
250,0.876058,0.876058
251,0.876058,0.876058
252,0.876058,0.876058
253,0.876058,0.876058
254,0.876058,0.876058
255,0.876058,0.876058
256,5.49779,-0.785398
257,5.49779,-0.785398
258,1.24905,1.24905
259,1.24905,1.24905
260,1.24905,1.24905
261,0.896055,0.896055
262,0.896055,0.896055
263,0.896055,0.896055
264,0.896055,0.896055
265,0.896055,0.896055
266,0.896055,0.896055
267,0.896055,0.896055
268,0.950547,0.950547
269,0.950547,0.950547
270,0.950547,0.950547
271,0.950547,0.950547
272,0.950547,0.950547
273,1.32582,1.32582
274,1.32582,1.32582
275,1.81577,1.81577
276,1.81577,1.81577
277,1.81577,1.81577
278,1.81577,1.81577
279,1.40565,1.40565
280,1.40565,1.40565
281,1.40565,1.40565
282,1.40565,1.40565
283,1.40565,1.40565
284,1.40565,1.40565
285,1.40565,1.40565
286,1.40565,1.40565
287,0.982794,0.982794
288,0.982794,0.982794
289,0.982794,0.982794
290,1.32582,1.32582
291,1.32582,1.32582
292,1.32582,1.32582
293,1.32582,1.32582
294,1.1659,1.1659
295,1.1659,1.1659
296,1.1659,1.1659
297,1.1659,1.1659
