n,tangent,t2
0,4.93919,-1.344
1,4.93919,-1.344
2,4.93919,-1.344
3,4.93919,-1.344
4,4.93919,-1.344
5,4.93919,-1.344
6,4.93919,-1.344
7,4.93919,-1.344
8,4.93919,-1.344
9,4.93919,-1.344
10,4.93919,-1.344
11,4.93919,-1.344
12,4.93919,-1.344
13,4.93919,-1.344
14,4.93919,-1.344
15,4.93919,-1.344
16,4.93919,-1.344
17,4.92348,-1.3597
18,4.92348,-1.3597
19,4.92348,-1.3597
20,4.89224,-1.39094
21,4.89224,-1.39094
22,4.89224,-1.39094
23,4.78916,-1.49402
24,4.78916,-1.49402
25,4.78916,-1.49402
26,4.78916,-1.49402
27,4.78916,-1.49402
28,4.78916,-1.49402
29,4.78916,-1.49402
30,4.78916,-1.49402
31,4.78916,-1.49402
32,4.78916,-1.49402
33,4.78916,-1.49402
34,4.78916,-1.49402
35,4.78916,-1.49402
36,4.93106,-1.35213
37,4.93106,-1.35213
38,4.93106,-1.35213
39,4.97864,-1.30454
40,4.97864,-1.30454
41,5.01089,-1.2723
42,5.01089,-1.2723
43,5.01089,-1.2723
44,5.01089,-1.2723
45,5.01089,-1.2723
46,5.01089,-1.2723
47,5.01089,-1.2723
48,5.01089,-1.2723
49,5.01089,-1.2723
50,5.01089,-1.2723
51,5.01089,-1.2723
52,5.01089,-1.2723
53,5.38713,-0.896055
54,5.38713,-0.896055
55,5.38713,-0.896055
56,5.60844,-0.674741
57,5.60844,-0.674741
58,5.60844,-0.674741
59,5.78384,-0.499347
60,5.78384,-0.499347
61,5.78384,-0.499347
62,5.78384,-0.499347
63,5.78384,-0.499347
64,5.78384,-0.499347
65,5.85656,-0.426627
66,5.85656,-0.426627
67,5.85656,-0.426627
68,5.85656,-0.426627
69,5.85656,-0.426627
70,5.85656,-0.426627
71,5.93441,-0.348771
72,5.93441,-0.348771
73,5.93441,-0.348771
74,5.93441,-0.348771
75,5.99173,-0.291457
76,5.99173,-0.291457
77,5.99173,-0.291457
78,5.99173,-0.291457
79,6.01693,-0.266252
80,6.01693,-0.266252
81,6.01693,-0.266252
82,6.06452,-0.218669
83,6.06452,-0.218669
84,6.18352,-0.0996687
85,6.18352,-0.0996687
86,6.18352,-0.0996687
87,6.18352,-0.0996687
88,6.18352,-0.0996687
89,0.0996687,0.0996687
90,0.0996687,0.0996687
91,0.0996687,0.0996687
92,0.0996687,0.0996687
93,0.0996687,0.0996687
94,0.2783,0.2783
