n,tangent,t2
0,5.40713,-0.876058
1,5.40713,-0.876058
2,5.40713,-0.876058
3,5.40713,-0.876058
4,5.40713,-0.876058
5,5.40713,-0.876058
6,5.40713,-0.876058
7,5.40713,-0.876058
8,5.40713,-0.876058
9,5.40713,-0.876058
10,5.33264,-0.950547
11,5.33264,-0.950547
12,5.33264,-0.950547
13,5.33264,-0.950547
14,5.33264,-0.950547
15,5.33264,-0.950547
16,5.33264,-0.950547
17,5.38713,-0.896055
18,5.38713,-0.896055
19,5.38713,-0.896055
20,5.60844,-0.674741
21,5.60844,-0.674741
22,5.60844,-0.674741
23,5.60844,-0.674741
24,5.60844,-0.674741
25,5.60844,-0.674741
26,5.60844,-0.674741
27,5.35589,-0.927295
28,5.35589,-0.927295
29,5.35589,-0.927295
30,5.35589,-0.927295
31,5.35589,-0.927295
32,5.35589,-0.927295
33,5.35589,-0.927295
34,5.35589,-0.927295
35,5.35589,-0.927295
36,5.35589,-0.927295
37,5.35589,-0.927295
38,5.35589,-0.927295
39,5.69518,-0.588003
40,6.11804,-0.165149
41,6.11804,-0.165149
42,6.11804,-0.165149
43,0.165149,0.165149
44,0.165149,0.165149
45,0.165149,0.165149
46,1.10715,1.10715
47,1.10715,1.10715
48,0.463648,0.463648
49,0.463648,0.463648
50,0.463648,0.463648
51,0.463648,0.463648
52,0.463648,0.463648
53,0.463648,0.463648
54,0.463648,0.463648
55,5.49779,-0.785398
56,5.49779,-0.785398
57,0.463648,0.463648
58,0.463648,0.463648
59,0.463648,0.463648
60,0.982794,0.982794
61,0.982794,0.982794
62,0.982794,0.982794
63,0.519146,0.519146
64,0.519146,0.519146
65,0.519146,0.519146
66,0.519146,0.519146
67,0.404892,0.404892
68,0.404892,0.404892
69,0.404892,0.404892
70,0.404892,0.404892
71,0.404892,0.404892
72,5.90268,-0.380506
73,5.90268,-0.380506
74,5.90268,-0.380506
75,5.74277,-0.54042
76,5.74277,-0.54042
77,5.30039,-0.982794
78,5.30039,-0.982794
79,4.43409,-1.8491
80,4.43409,-1.8491
81,4.43409,-1.8491
82,4.43409,-1.8491
83,4.43409,-1.8491
84,4.43409,-1.8491
85,4.43409,-1.8491
86,4.43409,-1.8491
87,4.43409,-1.8491
88,4.43409,-1.8491
89,4.43409,-1.8491
90,4.43409,-1.8491
91,4.43409,-1.8491
92,4.95737,-1.32582
93,4.95737,-1.32582
94,5.35589,-0.927295
95,5.35589,-0.927295
96,5.63968,-0.643501
97,5.63968,-0.643501
98,6.17253,-0.110657
99,6.17253,-0.110657
100,6.17253,-0.110657
101,6.17253,-0.110657
102,6.17253,-0.110657
103,6.17253,-0.110657
104,6.17253,-0.110657
105,6.17253,-0.110657
106,6.17253,-0.110657
107,6.06452,-0.218669
108,6.06452,-0.218669
109,6.06452,-0.218669
110,6.01693,-0.266252
111,6.01693,-0.266252
112,6.01693,-0.266252
113,6.01693,-0.266252
114,5.92441,-0.358771
115,5.92441,-0.358771
116,5.85078,-0.432408
117,5.85078,-0.432408
118,5.85078,-0.432408
119,5.85078,-0.432408
120,5.85078,-0.432408
121,5.85078,-0.432408
122,5.85078,-0.432408
123,5.85078,-0.432408
124,5.85078,-0.432408
125,5.85078,-0.432408
126,5.85078,-0.432408
127,5.85078,-0.432408
128,5.85078,-0.432408
129,5.85078,-0.432408
130,5.85078,-0.432408
131,5.85078,-0.432408
132,5.94016,-0.343024
133,5.94016,-0.343024
134,5.94016,-0.343024
135,5.94016,-0.343024
136,5.94016,-0.343024
137,5.94016,-0.343024
138,5.98469,-0.298499
139,5.98469,-0.298499
140,5.98469,-0.298499
141,5.98469,-0.298499
142,5.98469,-0.298499
143,5.98469,-0.298499
144,6.11804,-0.165149
145,6.11804,-0.165149
146,6.11804,-0.165149
147,6.11804,-0.165149
148,6.11804,-0.165149
149,6.11804,-0.165149
150,6.06452,-0.218669
151,6.06452,-0.218669
152,6.06452,-0.218669
153,6.06452,-0.218669
154,6.06452,-0.218669
155,5.69518,-0.588003
156,5.69518,-0.588003
157,5.69518,-0.588003
158,5.69518,-0.588003
159,0.141897,0.141897
160,0.141897,0.141897
161,0.141897,0.141897
162,0.141897,0.141897
163,0.141897,0.141897
164,6.14129,-0.141897
165,6.14129,-0.141897
166,6.14129,-0.141897
167,6.14129,-0.141897
168,6.14129,-0.141897
169,6.14129,-0.141897
170,6.14129,-0.141897
171,6.14129,-0.141897
