n,tangent,t2
0,5.25281,-1.03038
1,5.25281,-1.03038
2,5.25281,-1.03038
3,5.25281,-1.03038
4,5.25281,-1.03038
5,5.25281,-1.03038
6,5.43903,-0.844154
7,5.43903,-0.844154
8,5.43903,-0.844154
9,5.43903,-0.844154
10,5.43903,-0.844154
11,5.43903,-0.844154
12,5.43903,-0.844154
13,5.55654,-0.726642
14,5.55654,-0.726642
15,5.55654,-0.726642
16,5.55654,-0.726642
17,5.55654,-0.726642
18,5.55654,-0.726642
19,5.55654,-0.726642
20,5.76404,-0.519146
21,5.76404,-0.519146
22,5.76404,-0.519146
23,5.88839,-0.394791
24,5.88839,-0.394791
25,5.88839,-0.394791
26,5.88839,-0.394791
27,5.88839,-0.394791
28,5.88839,-0.394791
29,5.88839,-0.394791
30,5.88839,-0.394791
31,5.88839,-0.394791
32,5.88839,-0.394791
33,6.25755,-0.0256354
34,6.25755,-0.0256354
35,6.25755,-0.0256354
36,6.25755,-0.0256354
37,6.25755,-0.0256354
38,6.25755,-0.0256354
39,6.25755,-0.0256354
40,6.25755,-0.0256354
41,6.25755,-0.0256354
42,6.25755,-0.0256354
43,6.25755,-0.0256354
44,6.25755,-0.0256354
45,6.25755,-0.0256354
46,6.25755,-0.0256354
47,6.25755,-0.0256354
48,6.25755,-0.0256354
49,6.25755,-0.0256354
50,6.25755,-0.0256354
51,6.25755,-0.0256354
52,6.25755,-0.0256354
53,0.0256354,0.0256354
54,0.0256354,0.0256354
55,0.0256354,0.0256354
56,0.0256354,0.0256354
57,0.0256354,0.0256354
58,0.0256354,0.0256354
59,0.0256354,0.0256354
60,0.0256354,0.0256354
61,0.0256354,0.0256354
62,0.0256354,0.0256354
63,0.0256354,0.0256354
64,0.0256354,0.0256354
65,0.0256354,0.0256354
66,0.0256354,0.0256354
67,0.0256354,0.0256354
68,0.0256354,0.0256354
69,0.0256354,0.0256354
70,0.0256354,0.0256354
71,0.0256354,0.0256354
72,0.218669,0.218669
73,0.218669,0.218669
74,0.218669,0.218669
75,0.218669,0.218669
76,0.218669,0.218669
77,0.54042,0.54042
78,0.54042,0.54042
79,0.54042,0.54042
80,0.54042,0.54042
81,0.54042,0.54042
82,0.54042,0.54042
83,0.54042,0.54042
84,0.54042,0.54042
85,0.674741,0.674741
86,0.674741,0.674741
87,0.674741,0.674741
88,0.896055,0.896055
89,0.896055,0.896055
90,0.896055,0.896055
91,1.44644,1.44644
92,1.44644,1.44644
93,1.44644,1.44644
94,1.44644,1.44644
95,1.69515,1.69515
96,1.69515,1.69515
97,1.69515,1.69515
98,1.69515,1.69515
99,1.8491,1.8491
100,1.8491,1.8491
101,1.92957,1.92957
102,1.92957,1.92957
103,1.92957,1.92957
104,1.92957,1.92957
105,2.11122,2.11122
106,2.30361,2.30361
107,2.30361,2.30361
108,2.30361,2.30361
109,2.30361,2.30361
110,2.30361,2.30361
111,2.30361,2.30361
112,2.30361,2.30361
113,2.30361,2.30361
114,2.40878,2.40878
115,2.40878,2.40878
116,2.40878,2.40878
117,2.40878,2.40878
118,2.40878,2.40878
119,2.40878,2.40878
120,2.40878,2.40878
121,2.40878,2.40878
122,2.48055,2.48055
123,2.48055,2.48055
124,2.48055,2.48055
125,2.48055,2.48055
126,2.48055,2.48055
127,2.48055,2.48055
128,2.48055,2.48055
129,2.62245,2.62245
130,2.62245,2.62245
131,2.62245,2.62245
132,2.7367,2.7367
133,2.7367,2.7367
134,2.7367,2.7367
135,2.7367,2.7367
136,2.7367,2.7367
137,2.7367,2.7367
138,2.55359,2.55359
139,2.55359,2.55359
140,2.55359,2.55359
141,2.96174,2.96174
142,2.96174,2.96174
143,2.96174,2.96174
144,2.96174,2.96174
145,2.96174,2.96174
146,2.96174,2.96174
147,3.05845,3.05845
148,3.05845,3.05845
149,3.05845,3.05845
150,3.05845,3.05845
151,3.05845,3.05845
152,3.05845,3.05845
153,3.05845,3.05845
154,3.05845,3.05845
155,3.05845,3.05845
156,3.05845,3.05845
157,3.05845,3.05845
158,3.05845,3.05845
159,2.7367,2.7367
160,2.7367,2.7367
161,2.7367,2.7367
162,2.62245,2.62245
163,2.62245,2.62245
164,2.62245,2.62245
165,2.44685,2.44685
166,2.44685,2.44685
167,2.44685,2.44685
168,2.44685,2.44685
169,2.26553,2.26553
170,2.26553,2.26553
171,2.26553,2.26553
172,2.26553,2.26553
173,1.69515,1.69515
174,1.69515,1.69515
175,1.69515,1.69515
176,1.69515,1.69515
177,1.44644,1.44644
178,1.44644,1.44644
179,1.44644,1.44644
180,1.44644,1.44644
181,0.847817,0.847817
182,0.847817,0.847817
183,0.847817,0.847817
184,0.847817,0.847817
185,0.847817,0.847817
186,0.847817,0.847817
187,0.847817,0.847817
188,0.847817,0.847817
189,0.847817,0.847817
190,0.847817,0.847817
191,0.847817,0.847817
192,0.847817,0.847817
193,0.847817,0.847817
194,0.847817,0.847817
195,0.847817,0.847817
196,0.847817,0.847817
197,0.847817,0.847817
198,0.847817,0.847817
199,0.847817,0.847817
200,0.847817,0.847817
201,0.847817,0.847817
202,0.847817,0.847817
203,0.847817,0.847817
204,0.847817,0.847817
205,0.847817,0.847817
206,0.847817,0.847817
207,0.847817,0.847817
208,0.847817,0.847817
209,0.847817,0.847817
210,0.847817,0.847817
211,0.847817,0.847817
212,0.847817,0.847817
213,0.80865,0.80865
214,0.80865,0.80865
215,0.80865,0.80865
216,0.80865,0.80865
217,0.80865,0.80865
218,0.80865,0.80865
219,0.80865,0.80865
220,0.80865,0.80865
221,0.80865,0.80865
222,0.80865,0.80865
223,0.80865,0.80865
224,0.80865,0.80865
225,0.80865,0.80865
226,0.80865,0.80865
227,0.80865,0.80865
228,0.80865,0.80865
229,0.80865,0.80865
230,0.80865,0.80865
231,0.80865,0.80865
232,0.80865,0.80865
233,0.762147,0.762147
234,0.762147,0.762147
235,0.762147,0.762147
236,0.762147,0.762147
237,0.762147,0.762147
238,0.762147,0.762147
239,0.762147,0.762147
240,0.762147,0.762147
241,0.762147,0.762147
242,0.762147,0.762147
243,0.762147,0.762147
244,0.762147,0.762147
245,0.762147,0.762147
246,0.762147,0.762147
247,0.762147,0.762147
248,0.762147,0.762147
249,0.762147,0.762147
250,0.762147,0.762147
251,0.762147,0.762147
252,0.762147,0.762147
253,0.762147,0.762147
254,0.762147,0.762147
255,0.762147,0.762147
256,0.762147,0.762147
257,0.762147,0.762147
258,0.762147,0.762147
259,0.762147,0.762147
260,0.762147,0.762147
261,0.762147,0.762147
262,0.762147,0.762147
263,0.762147,0.762147
264,0.762147,0.762147
265,0.762147,0.762147
266,0.762147,0.762147
267,0.762147,0.762147
268,0.762147,0.762147
269,0.762147,0.762147
270,0.762147,0.762147
271,0.813962,0.813962
272,0.813962,0.813962
273,0.813962,0.813962
274,0.813962,0.813962
275,0.813962,0.813962
276,0.813962,0.813962
277,0.813962,0.813962
278,0.813962,0.813962
279,0.813962,0.813962
280,0.813962,0.813962
281,0.813962,0.813962
282,0.813962,0.813962
283,0.813962,0.813962
284,0.813962,0.813962
285,0.813962,0.813962
286,0.813962,0.813962
287,1.0637,1.0637
288,1.0637,1.0637
289,1.0637,1.0637
290,1.0637,1.0637
291,1.0637,1.0637
292,1.15257,1.15257
293,1.15257,1.15257
294,1.15257,1.15257
295,1.15257,1.15257
296,1.46014,1.46014
297,1.46014,1.46014
298,1.46014,1.46014
299,1.46014,1.46014
300,1.46014,1.46014
301,1.46014,1.46014
302,1.46014,1.46014
303,1.46014,1.46014
304,1.46014,1.46014
305,1.2925,1.2925
306,1.2925,1.2925
307,1.2925,1.2925
308,1.2925,1.2925
309,1.2925,1.2925
310,1.43824,1.43824
311,1.43824,1.43824
312,1.43824,1.43824
313,1.43824,1.43824
314,1.43824,1.43824
315,1.43824,1.43824
316,1.43824,1.43824
317,1.43824,1.43824
318,1.48014,1.48014
319,1.48014,1.48014
320,1.48014,1.48014
321,1.48014,1.48014
322,1.48014,1.48014
323,1.48014,1.48014
324,1.66146,1.66146
325,1.66146,1.66146
326,1.66146,1.66146
327,1.66146,1.66146
328,1.66146,1.66146
329,1.9513,1.9513
330,1.9513,1.9513
331,2.1294,2.1294
332,2.1294,2.1294
333,2.1294,2.1294
334,2.1294,2.1294
335,2.19105,2.19105
336,2.19105,2.19105
337,2.26553,2.26553
338,2.26553,2.26553
339,2.26553,2.26553
340,2.26553,2.26553
341,2.44685,2.44685
342,2.44685,2.44685
343,2.44685,2.44685
344,2.44685,2.44685
