n,tangent,t2
0,4.79553,-1.48766
1,4.79553,-1.48766
2,4.79553,-1.48766
3,4.79553,-1.48766
4,4.79553,-1.48766
5,4.79553,-1.48766
6,4.79553,-1.48766
7,4.79553,-1.48766
8,4.79553,-1.48766
9,4.79553,-1.48766
10,4.79553,-1.48766
11,4.79553,-1.48766
12,4.79553,-1.48766
13,4.84494,-1.43824
14,4.84494,-1.43824
15,4.84494,-1.43824
16,4.84494,-1.43824
17,4.84494,-1.43824
18,4.84494,-1.43824
19,4.84494,-1.43824
20,4.84494,-1.43824
21,4.84494,-1.43824
22,4.76789,-1.5153
23,4.76789,-1.5153
24,4.76789,-1.5153
25,4.76789,-1.5153
26,4.76789,-1.5153
27,4.76789,-1.5153
28,4.76789,-1.5153
29,4.76789,-1.5153
30,4.76789,-1.5153
31,4.76789,-1.5153
32,4.76789,-1.5153
33,4.76789,-1.5153
34,4.76789,-1.5153
35,4.76789,-1.5153
36,4.76789,-1.5153
37,4.76789,-1.5153
38,4.76789,-1.5153
39,4.76789,-1.5153
40,5.35589,-0.927295
41,5.35589,-0.927295
42,5.35589,-0.927295
43,5.35589,-0.927295
44,5.35589,-0.927295
45,5.35589,-0.927295
46,4.53254,-1.75065
47,4.53254,-1.75065
48,4.53254,-1.75065
49,4.53254,-1.75065
50,4.53254,-1.75065
51,4.53254,-1.75065
52,4.53254,-1.75065
53,4.53254,-1.75065
54,4.53254,-1.75065
55,4.53254,-1.75065
56,4.53254,-1.75065
57,4.53254,-1.75065
58,4.53254,-1.75065
59,4.53254,-1.75065
60,4.53254,-1.75065
61,4.53254,-1.75065
62,4.75237,-1.53082
63,4.75237,-1.53082
64,4.75237,-1.53082
65,4.75237,-1.53082
66,4.75237,-1.53082
67,4.75237,-1.53082
68,4.75237,-1.53082
69,4.75237,-1.53082
70,4.75237,-1.53082
71,4.75237,-1.53082
72,4.75237,-1.53082
73,4.75237,-1.53082
74,4.75237,-1.53082
75,4.75237,-1.53082
76,4.75237,-1.53082
77,4.75237,-1.53082
78,4.67241,-1.61078
79,4.67241,-1.61078
80,4.67241,-1.61078
81,4.67241,-1.61078
82,4.67241,-1.61078
83,4.67241,-1.61078
84,4.67241,-1.61078
85,4.67241,-1.61078
86,4.67241,-1.61078
87,4.67241,-1.61078
88,4.67241,-1.61078
89,4.67241,-1.61078
90,4.67241,-1.61078
91,4.67241,-1.61078
92,4.99069,-1.2925
93,4.99069,-1.2925
94,4.99069,-1.2925
95,4.99069,-1.2925
96,4.99069,-1.2925
97,4.90978,-1.3734
98,4.90978,-1.3734
99,4.90978,-1.3734
100,4.90978,-1.3734
101,4.90978,-1.3734
102,4.90978,-1.3734
103,4.90978,-1.3734
104,4.90978,-1.3734
105,4.90978,-1.3734
106,4.90978,-1.3734
107,4.90978,-1.3734
108,4.99069,-1.2925
109,4.99069,-1.2925
110,4.99069,-1.2925
111,4.99069,-1.2925
112,4.99069,-1.2925
113,4.90978,-1.3734
114,4.90978,-1.3734
115,4.90978,-1.3734
116,4.90978,-1.3734
117,4.90978,-1.3734
118,5.30039,-0.982794
119,5.30039,-0.982794
120,5.30039,-0.982794
121,5.30039,-0.982794
122,4.39064,-1.89255
123,4.39064,-1.89255
124,4.39064,-1.89255
125,5.03414,-1.24905
126,5.30039,-0.982794
127,5.30039,-0.982794
128,5.30039,-0.982794
129,4.97864,-1.30454
130,4.97864,-1.30454
131,4.97864,-1.30454
132,4.97864,-1.30454
133,4.97864,-1.30454
134,4.97864,-1.30454
135,4.97864,-1.30454
136,4.97864,-1.30454
137,4.97864,-1.30454
138,4.97864,-1.30454
139,4.97864,-1.30454
140,5.07116,-1.21203
141,5.07116,-1.21203
142,5.07116,-1.21203
143,5.07116,-1.21203
144,5.07116,-1.21203
145,5.07116,-1.21203
146,5.07116,-1.21203
147,5.07116,-1.21203
148,4.99069,-1.2925
149,4.99069,-1.2925
150,4.89224,-1.39094
151,4.89224,-1.39094
152,4.89224,-1.39094
153,4.89224,-1.39094
154,4.89224,-1.39094
155,4.89224,-1.39094
156,4.80305,-1.48014
157,4.80305,-1.48014
158,4.80305,-1.48014
159,4.80305,-1.48014
160,4.80305,-1.48014
161,4.80305,-1.48014
162,4.80305,-1.48014
163,4.80305,-1.48014
164,4.80305,-1.48014
165,4.80305,-1.48014
166,4.80305,-1.48014
167,4.96971,-1.31347
168,4.96971,-1.31347
169,4.96971,-1.31347
170,4.96971,-1.31347
171,4.96971,-1.31347
172,4.96971,-1.31347
173,4.96971,-1.31347
174,4.96971,-1.31347
175,4.96971,-1.31347
176,4.96971,-1.31347
177,4.96971,-1.31347
178,4.96971,-1.31347
179,4.96971,-1.31347
180,4.94348,-1.33971
181,4.94348,-1.33971
182,4.94348,-1.33971
183,4.94348,-1.33971
184,4.94348,-1.33971
185,4.94348,-1.33971
186,4.94348,-1.33971
187,4.94348,-1.33971
188,4.94348,-1.33971
189,4.94348,-1.33971
190,4.94348,-1.33971
191,4.94348,-1.33971
192,4.99069,-1.2925
193,4.99069,-1.2925
194,4.99069,-1.2925
195,4.99069,-1.2925
196,4.99069,-1.2925
197,4.85429,-1.4289
198,4.85429,-1.4289
199,4.85429,-1.4289
200,4.85429,-1.4289
201,4.85429,-1.4289
202,4.85429,-1.4289
203,4.85429,-1.4289
204,5.0929,-1.19029
205,5.0929,-1.19029
206,5.0929,-1.19029
207,5.0929,-1.19029
208,4.90978,-1.3734
209,4.90978,-1.3734
210,4.90978,-1.3734
211,4.90978,-1.3734
212,4.90978,-1.3734
213,5.10718,-1.17601
214,5.10718,-1.17601
215,5.10718,-1.17601
216,5.10718,-1.17601
217,5.10718,-1.17601
218,5.10718,-1.17601
219,5.10718,-1.17601
220,5.13061,-1.15257
221,5.13061,-1.15257
222,5.13061,-1.15257
223,5.13061,-1.15257
224,5.13061,-1.15257
225,5.13061,-1.15257
226,5.13061,-1.15257
227,5.13061,-1.15257
228,5.13061,-1.15257
229,5.63968,-0.643501
230,5.63968,-0.643501
231,5.63968,-0.643501
232,5.63968,-0.643501
233,5.35589,-0.927295
234,5.35589,-0.927295
235,5.35589,-0.927295
236,5.35589,-0.927295
237,5.63968,-0.643501
238,5.63968,-0.643501
239,5.63968,-0.643501
240,5.63968,-0.643501
241,5.63968,-0.643501
242,5.63968,-0.643501
243,5.63968,-0.643501
244,5.74277,-0.54042
245,5.74277,-0.54042
246,5.92441,-0.358771
247,5.92441,-0.358771
248,5.92441,-0.358771
249,6.00489,-0.2783
250,6.00489,-0.2783
