n,tangent,t2
0,4.87754,-1.40565
1,4.87754,-1.40565
2,4.87754,-1.40565
3,4.87754,-1.40565
4,4.87754,-1.40565
5,4.87754,-1.40565
6,4.87754,-1.40565
7,5.00385,-1.27934
8,5.00385,-1.27934
9,5.00385,-1.27934
10,5.00385,-1.27934
11,5.00385,-1.27934
12,5.00385,-1.27934
13,5.00385,-1.27934
14,5.00385,-1.27934
15,5.00385,-1.27934
16,5.00385,-1.27934
17,5.00385,-1.27934
18,5.00385,-1.27934
19,5.00385,-1.27934
20,5.11728,-1.1659
21,5.11728,-1.1659
22,5.11728,-1.1659
23,5.24046,-1.04272
24,5.24046,-1.04272
25,5.24046,-1.04272
26,5.24046,-1.04272
27,5.24046,-1.04272
28,5.24046,-1.04272
29,5.24046,-1.04272
30,5.24046,-1.04272
31,5.24046,-1.04272
32,5.24046,-1.04272
33,5.24046,-1.04272
34,5.44229,-0.840897
35,5.44229,-0.840897
36,5.44229,-0.840897
37,5.44229,-0.840897
38,5.44229,-0.840897
39,5.44229,-0.840897
40,5.44229,-0.840897
41,5.44229,-0.840897
42,5.44229,-0.840897
43,5.44229,-0.840897
44,5.44229,-0.840897
45,5.44229,-0.840897
46,5.44229,-0.840897
47,5.44229,-0.840897
48,5.44229,-0.840897
49,5.44229,-0.840897
50,5.44229,-0.840897
51,5.45434,-0.828849
52,5.45434,-0.828849
53,5.45434,-0.828849
54,5.45434,-0.828849
55,5.45434,-0.828849
56,5.45434,-0.828849
57,5.45434,-0.828849
58,5.45434,-0.828849
59,5.45434,-0.828849
60,5.45434,-0.828849
61,5.54124,-0.741947
62,5.54124,-0.741947
63,5.54124,-0.741947
64,5.54124,-0.741947
65,5.54124,-0.741947
66,5.54124,-0.741947
67,5.54124,-0.741947
68,5.54124,-0.741947
69,5.54124,-0.741947
70,5.54124,-0.741947
71,5.62214,-0.661043
72,5.62214,-0.661043
73,5.62214,-0.661043
74,5.62214,-0.661043
75,5.62214,-0.661043
76,5.62214,-0.661043
77,5.62214,-0.661043
78,5.76404,-0.519146
79,5.76404,-0.519146
80,5.76404,-0.519146
81,5.87829,-0.404892
82,5.87829,-0.404892
83,5.87829,-0.404892
84,5.87829,-0.404892
85,5.87829,-0.404892
86,5.87829,-0.404892
87,5.87829,-0.404892
88,5.87829,-0.404892
89,5.87829,-0.404892
90,5.76404,-0.519146
91,5.76404,-0.519146
92,5.76404,-0.519146
93,5.76404,-0.519146
94,5.76404,-0.519146
95,5.76404,-0.519146
96,5.76404,-0.519146
97,5.76404,-0.519146
98,5.90268,-0.380506
99,6.14129,-0.141897
100,6.14129,-0.141897
101,6.14129,-0.141897
102,6.14129,-0.141897
103,0.141897,0.141897
104,0.141897,0.141897
105,0.141897,0.141897
106,0.2783,0.2783
107,0.2783,0.2783
108,0.358771,0.358771
109,0.358771,0.358771
110,0.358771,0.358771
111,0.358771,0.358771
112,0.358771,0.358771
113,0.358771,0.358771
114,0.358771,0.358771
115,0.358771,0.358771
116,0.2783,0.2783
117,0.2783,0.2783
118,0.0767719,0.0767719
119,0.0767719,0.0767719
120,0.0767719,0.0767719
121,0.0767719,0.0767719
122,0.0767719,0.0767719
123,0.0767719,0.0767719
124,0.0767719,0.0767719
125,6.20641,-0.0767719
126,6.20641,-0.0767719
127,6.20641,-0.0767719
128,6.20641,-0.0767719
129,6.20641,-0.0767719
130,6.20641,-0.0767719
131,5.90268,-0.380506
132,5.90268,-0.380506
133,5.90268,-0.380506
134,5.90268,-0.380506
135,6.15883,-0.124355
136,6.15883,-0.124355
137,6.15883,-0.124355
138,6.15883,-0.124355
139,0.124355,0.124355
140,0.124355,0.124355
141,0.124355,0.124355
142,0.124355,0.124355
143,0.266252,0.266252
144,0.266252,0.266252
145,0.266252,0.266252
146,0.266252,0.266252
147,0.266252,0.266252
148,0.266252,0.266252
149,0.266252,0.266252
150,0.266252,0.266252
151,0.218669,0.218669
152,0.218669,0.218669
153,0.141897,0.141897
154,0.141897,0.141897
155,0.141897,0.141897
156,0.141897,0.141897
157,0.141897,0.141897
158,0.141897,0.141897
159,0.141897,0.141897
160,0.179853,0.179853
161,0.179853,0.179853
162,0.179853,0.179853
163,0.179853,0.179853
164,0.179853,0.179853
165,0.179853,0.179853
166,0.291457,0.291457
167,0.291457,0.291457
168,0.291457,0.291457
169,0.291457,0.291457
170,0.291457,0.291457
171,0.291457,0.291457
172,0.291457,0.291457
173,0.291457,0.291457
174,0.558599,0.558599
175,0.558599,0.558599
176,0.558599,0.558599
177,0.558599,0.558599
178,0.558599,0.558599
179,0.558599,0.558599
180,0.558599,0.558599
181,0.558599,0.558599
182,0.558599,0.558599
183,0.558599,0.558599
184,0.558599,0.558599
185,0.620249,0.620249
186,0.620249,0.620249
187,0.708626,0.708626
188,0.708626,0.708626
189,0.708626,0.708626
190,0.708626,0.708626
191,0.708626,0.708626
192,0.86217,0.86217
193,0.86217,0.86217
194,0.86217,0.86217
195,0.86217,0.86217
196,0.86217,0.86217
197,0.909753,0.909753
198,0.909753,0.909753
199,0.909753,0.909753
200,0.909753,0.909753
201,0.942,0.942
202,0.942,0.942
203,0.942,0.942
204,0.942,0.942
205,0.942,0.942
206,0.942,0.942
207,1.01914,1.01914
208,1.01914,1.01914
209,1.01914,1.01914
210,1.01914,1.01914
211,1.01914,1.01914
212,1.01914,1.01914
213,1.01914,1.01914
214,1.01914,1.01914
215,1.01914,1.01914
216,1.01914,1.01914
217,1.01914,1.01914
218,1.01914,1.01914
219,1.01914,1.01914
220,1.01914,1.01914
221,1.01914,1.01914
222,1.01914,1.01914
223,1.01914,1.01914
224,1.01914,1.01914
225,1.01914,1.01914
226,1.01914,1.01914
227,1.01914,1.01914
228,1.01914,1.01914
229,1.01914,1.01914
230,1.01914,1.01914
231,1.01914,1.01914
232,1.22777,1.22777
233,1.22777,1.22777
234,1.22777,1.22777
235,1.22777,1.22777
236,1.22777,1.22777
237,1.22777,1.22777
238,1.22777,1.22777
239,1.2723,1.2723
240,1.2723,1.2723
241,1.2723,1.2723
242,1.2723,1.2723
243,1.2723,1.2723
244,1.2723,1.2723
245,1.41815,1.41815
246,1.41815,1.41815
247,1.41815,1.41815
248,1.41815,1.41815
249,1.41815,1.41815
250,1.41815,1.41815
251,1.41815,1.41815
252,1.52084,1.52084
253,1.52084,1.52084
254,1.52084,1.52084
255,1.52084,1.52084
256,1.52084,1.52084
257,1.52084,1.52084
258,1.52084,1.52084
259,1.52084,1.52084
260,1.52084,1.52084
261,1.52084,1.52084
262,1.62075,1.62075
263,1.62075,1.62075
264,1.62075,1.62075
265,1.62075,1.62075
266,1.62075,1.62075
267,1.62075,1.62075
268,1.62075,1.62075
269,1.62075,1.62075
270,1.62075,1.62075
271,1.62075,1.62075
272,1.8491,1.8491
273,1.8491,1.8491
274,1.8491,1.8491
275,1.8491,1.8491
276,2.1588,2.1588
277,2.1588,2.1588
278,2.1588,2.1588
