n,tangent,t2
0,5.53481,-0.748378
1,5.53481,-0.748378
2,5.53481,-0.748378
3,5.53481,-0.748378
4,5.53481,-0.748378
5,5.53481,-0.748378
6,5.53481,-0.748378
7,5.53481,-0.748378
8,5.53481,-0.748378
9,5.53481,-0.748378
10,5.53481,-0.748378
11,5.53481,-0.748378
12,5.53481,-0.748378
13,5.53481,-0.748378
14,5.53481,-0.748378
15,5.53481,-0.748378
16,5.53481,-0.748378
17,5.53481,-0.748378
18,5.53481,-0.748378
19,5.53481,-0.748378
20,5.53481,-0.748378
21,5.53481,-0.748378
22,5.53481,-0.748378
23,5.53481,-0.748378
24,5.53481,-0.748378
25,5.53481,-0.748378
26,5.53481,-0.748378
27,5.53481,-0.748378
28,5.53481,-0.748378
29,5.53481,-0.748378
30,5.53481,-0.748378
31,5.74277,-0.54042
32,5.74277,-0.54042
33,5.90268,-0.380506
34,6.08579,-0.197396
35,6.08579,-0.197396
36,6.08579,-0.197396
37,0.197396,0.197396
38,0.197396,0.197396
39,0.380506,0.380506
40,0.380506,0.380506
41,0.548549,0.548549
42,0.548549,0.548549
43,0.548549,0.548549
44,0.548549,0.548549
45,0.548549,0.548549
46,0.548549,0.548549
47,0.548549,0.548549
48,0.548549,0.548549
49,0.548549,0.548549
50,0.548549,0.548549
51,0.548549,0.548549
52,0.548549,0.548549
53,0.548549,0.548549
54,0.548549,0.548549
55,0.548549,0.548549
56,0.548549,0.548549
57,0.548549,0.548549
58,0.548549,0.548549
59,0.548549,0.548549
60,0.548549,0.548549
61,0.548549,0.548549
62,0.548549,0.548549
63,0.548549,0.548549
64,0.548549,0.548549
65,0.548549,0.548549
66,0.531724,0.531724
67,0.531724,0.531724
68,0.531724,0.531724
69,0.531724,0.531724
70,0.531724,0.531724
71,0.531724,0.531724
72,0.531724,0.531724
73,0.531724,0.531724
74,0.531724,0.531724
75,0.531724,0.531724
76,0.531724,0.531724
77,0.404892,0.404892
78,0.404892,0.404892
79,0.404892,0.404892
80,0.404892,0.404892
81,0.404892,0.404892
82,0.404892,0.404892
83,0.837981,0.837981
84,0.837981,0.837981
85,0.837981,0.837981
86,0.837981,0.837981
87,0.837981,0.837981
88,0.837981,0.837981
89,0.837981,0.837981
90,0.837981,0.837981
91,0.837981,0.837981
92,0.837981,0.837981
93,0.732815,0.732815
94,0.732815,0.732815
95,0.732815,0.732815
96,0.732815,0.732815
97,0.732815,0.732815
98,0.732815,0.732815
99,0.732815,0.732815
100,0.732815,0.732815
101,0.714091,0.714091
102,0.714091,0.714091
103,0.714091,0.714091
104,0.714091,0.714091
105,0.714091,0.714091
106,0.714091,0.714091
107,0.714091,0.714091
108,0.714091,0.714091
109,0.714091,0.714091
110,0.714091,0.714091
111,0.714091,0.714091
112,0.714091,0.714091
113,0.714091,0.714091
114,0.652847,0.652847
115,0.652847,0.652847
116,0.652847,0.652847
117,0.652847,0.652847
118,0.652847,0.652847
119,0.652847,0.652847
120,0.652847,0.652847
121,0.652847,0.652847
