n,tangent,t2
0,0.380506,0.380506
1,0.380506,0.380506
2,0.380506,0.380506
3,0.380506,0.380506
4,0.380506,0.380506
5,0.380506,0.380506
6,0.380506,0.380506
7,0.558599,0.558599
8,0.558599,0.558599
9,0.558599,0.558599
10,0.558599,0.558599
11,0.558599,0.558599
12,0.558599,0.558599
13,0.558599,0.558599
14,0.558599,0.558599
15,0.558599,0.558599
16,0.380506,0.380506
17,0.380506,0.380506
18,0.380506,0.380506
19,0.380506,0.380506
20,0.380506,0.380506
21,0.54042,0.54042
22,0.661043,0.661043
23,0.661043,0.661043
24,0.661043,0.661043
25,0.661043,0.661043
26,0.661043,0.661043
27,0.661043,0.661043
28,0.661043,0.661043
29,0.661043,0.661043
30,0.661043,0.661043
31,0.661043,0.661043
32,0.661043,0.661043
33,0.661043,0.661043
34,0.661043,0.661043
35,0.661043,0.661043
36,0.661043,0.661043
37,0.661043,0.661043
38,1.10715,1.10715
39,1.10715,1.10715
40,0.463648,0.463648
41,0.463648,0.463648
42,0.896055,0.896055
43,0.896055,0.896055
44,0.896055,0.896055
45,0.896055,0.896055
46,0.896055,0.896055
47,0.896055,0.896055
48,0.896055,0.896055
49,0.896055,0.896055
50,0.896055,0.896055
51,1.24905,1.24905
52,1.24905,1.24905
53,1.24905,1.24905
54,1.05165,1.05165
55,1.05165,1.05165
56,1.05165,1.05165
57,1.05165,1.05165
58,1.05165,1.05165
59,1.05165,1.05165
60,1.17601,1.17601
61,1.17601,1.17601
62,1.17601,1.17601
63,1.17601,1.17601
64,1.17601,1.17601
65,1.17601,1.17601
66,1.17601,1.17601
67,1.17601,1.17601
68,1.17601,1.17601
69,1.17601,1.17601
70,1.40565,1.40565
71,1.40565,1.40565
72,1.40565,1.40565
73,1.40565,1.40565
74,1.40565,1.40565
75,1.40565,1.40565
76,1.40565,1.40565
77,1.40565,1.40565
78,1.40565,1.40565
79,1.40565,1.40565
80,1.40565,1.40565
81,1.40565,1.40565
82,1.40565,1.40565
83,1.2925,1.2925
84,1.2925,1.2925
85,1.2925,1.2925
86,1.2925,1.2925
87,1.2925,1.2925
88,1.4289,1.4289
89,1.4289,1.4289
90,1.4289,1.4289
91,1.4289,1.4289
92,1.4289,1.4289
93,1.4289,1.4289
94,1.4289,1.4289
95,1.35213,1.35213
96,1.35213,1.35213
97,1.35213,1.35213
98,1.35213,1.35213
99,1.35213,1.35213
100,1.35213,1.35213
101,1.35213,1.35213
102,1.35213,1.35213
103,1.89255,1.89255
104,1.89255,1.89255
105,1.89255,1.89255
106,1.10715,1.10715
107,1.10715,1.10715
108,1.10715,1.10715
109,2.03444,2.03444
110,2.03444,2.03444
111,2.03444,2.03444
112,1.4289,1.4289
113,1.4289,1.4289
114,1.4289,1.4289
115,1.4289,1.4289
116,1.4289,1.4289
117,1.4289,1.4289
118,1.4289,1.4289
119,1.4289,1.4289
120,1.4289,1.4289
121,1.39612,1.39612
122,1.39612,1.39612
123,1.39612,1.39612
124,1.39612,1.39612
125,1.39612,1.39612
126,1.39612,1.39612
127,1.39612,1.39612
128,1.39612,1.39612
129,1.39612,1.39612
130,1.39612,1.39612
131,1.39612,1.39612
132,1.41815,1.41815
133,1.41815,1.41815
134,1.41815,1.41815
135,1.48766,1.48766
136,1.48766,1.48766
137,1.48766,1.48766
138,1.48766,1.48766
139,1.48766,1.48766
140,1.48766,1.48766
141,1.48766,1.48766
142,1.48766,1.48766
143,1.48766,1.48766
144,1.48766,1.48766
145,1.48766,1.48766
146,1.48766,1.48766
147,1.13417,1.13417
148,1.13417,1.13417
149,1.13417,1.13417
150,1.13417,1.13417
151,1.13417,1.13417
152,1.13417,1.13417
153,1.13417,1.13417
154,1.13417,1.13417
155,1.13417,1.13417
156,1.13417,1.13417
157,1.13417,1.13417
158,1.13417,1.13417
159,1.13417,1.13417
160,1.13417,1.13417
161,1.13417,1.13417
162,1.13417,1.13417
163,1.13417,1.13417
164,1.13417,1.13417
165,0.588003,0.588003
166,0.588003,0.588003
167,0.588003,0.588003
168,0.982794,0.982794
169,0.982794,0.982794
170,0.982794,0.982794
171,0.982794,0.982794
172,0.982794,0.982794
173,0.982794,0.982794
174,0.982794,0.982794
175,0.982794,0.982794
176,0.463648,0.463648
177,0.463648,0.463648
178,0.927295,0.927295
179,0.927295,0.927295
180,0.927295,0.927295
181,0.927295,0.927295
182,0.643501,0.643501
183,0.643501,0.643501
184,0.566729,0.566729
185,0.566729,0.566729
186,0.566729,0.566729
187,0.566729,0.566729
188,0.566729,0.566729
189,0.566729,0.566729
190,0.566729,0.566729
191,0.566729,0.566729
192,0.566729,0.566729
193,0.566729,0.566729
194,0.610726,0.610726
195,0.610726,0.610726
196,0.610726,0.610726
197,0.610726,0.610726
198,0.610726,0.610726
199,0.610726,0.610726
200,0.610726,0.610726
201,0.927295,0.927295
202,0.927295,0.927295
203,1.03038,1.03038
204,1.03038,1.03038
205,1.03038,1.03038
206,1.03038,1.03038
207,1.67046,1.67046
208,1.67046,1.67046
209,1.67046,1.67046
210,1.67046,1.67046
211,1.67046,1.67046
212,1.67046,1.67046
213,1.67046,1.67046
214,1.47113,1.47113
215,1.47113,1.47113
216,1.47113,1.47113
217,1.47113,1.47113
218,1.47113,1.47113
219,1.19029,1.19029
220,1.19029,1.19029
221,1.0122,1.0122
222,1.0122,1.0122
223,1.0122,1.0122
224,1.0122,1.0122
225,1.0122,1.0122
226,1.0122,1.0122
227,1.0122,1.0122
228,1.0122,1.0122
229,1.0122,1.0122
230,1.0122,1.0122
231,1.0122,1.0122
232,1.0122,1.0122
233,1.0122,1.0122
234,1.0122,1.0122
235,0.588003,0.588003
236,0.588003,0.588003
237,0.588003,0.588003
238,1.05165,1.05165
239,1.05165,1.05165
240,1.05165,1.05165
241,1.05165,1.05165
242,1.1659,1.1659
243,1.1659,1.1659
244,1.1659,1.1659
245,1.1659,1.1659
246,1.1659,1.1659
247,1.1659,1.1659
248,1.1659,1.1659
249,1.1659,1.1659
250,1.03038,1.03038
251,0.844154,0.844154
252,0.844154,0.844154
253,0.844154,0.844154
254,0.844154,0.844154
255,0.844154,0.844154
