n,tangent,t2
0,4.83674,-1.44644
1,4.83674,-1.44644
2,4.83674,-1.44644
3,4.83674,-1.44644
4,4.83674,-1.44644
5,4.83674,-1.44644
6,4.83674,-1.44644
7,4.83674,-1.44644
8,4.83674,-1.44644
9,5.30039,-0.982794
10,5.30039,-0.982794
11,5.30039,-0.982794
12,5.03414,-1.24905
13,5.03414,-1.24905
14,5.03414,-1.24905
15,5.32311,-0.96007
16,5.32311,-0.96007
17,5.32311,-0.96007
18,5.32311,-0.96007
19,5.32311,-0.96007
20,5.32311,-0.96007
21,5.32311,-0.96007
22,5.32311,-0.96007
23,5.32311,-0.96007
24,5.32311,-0.96007
25,5.32311,-0.96007
26,5.32311,-0.96007
27,5.32311,-0.96007
28,5.32311,-0.96007
29,5.32311,-0.96007
30,5.25281,-1.03038
31,5.25281,-1.03038
32,5.07116,-1.21203
33,5.07116,-1.21203
34,5.07116,-1.21203
35,4.99069,-1.2925
36,4.99069,-1.2925
37,4.99069,-1.2925
38,4.99069,-1.2925
39,4.99069,-1.2925
40,4.99069,-1.2925
41,4.99069,-1.2925
42,4.99069,-1.2925
43,5.07116,-1.21203
44,5.07116,-1.21203
45,5.07116,-1.21203
46,5.07116,-1.21203
47,5.25281,-1.03038
48,5.4452,-0.837981
49,5.4452,-0.837981
50,5.4452,-0.837981
51,5.4452,-0.837981
52,5.4452,-0.837981
53,5.4452,-0.837981
54,5.4452,-0.837981
55,5.4452,-0.837981
56,5.55037,-0.732815
57,5.55037,-0.732815
58,5.55037,-0.732815
59,5.55037,-0.732815
60,5.55037,-0.732815
61,5.55037,-0.732815
62,5.55037,-0.732815
63,5.55037,-0.732815
64,5.78034,-0.502843
65,5.78034,-0.502843
66,5.78034,-0.502843
67,5.78034,-0.502843
68,5.78034,-0.502843
69,5.78034,-0.502843
70,5.78034,-0.502843
71,5.78034,-0.502843
72,5.78034,-0.502843
73,5.78034,-0.502843
74,5.78034,-0.502843
75,5.78034,-0.502843
76,5.78034,-0.502843
77,5.78034,-0.502843
78,5.78034,-0.502843
79,5.78034,-0.502843
80,5.78034,-0.502843
81,5.78034,-0.502843
82,5.78034,-0.502843
83,5.78034,-0.502843
84,5.78034,-0.502843
85,5.78034,-0.502843
86,5.78034,-0.502843
87,5.78034,-0.502843
88,5.78034,-0.502843
89,5.78034,-0.502843
90,5.78034,-0.502843
91,5.78034,-0.502843
92,5.75511,-0.528074
93,5.75511,-0.528074
94,5.75511,-0.528074
95,5.75511,-0.528074
96,5.73153,-0.551655
97,5.73153,-0.551655
98,5.73153,-0.551655
99,5.73153,-0.551655
100,5.73153,-0.551655
101,5.73153,-0.551655
102,5.73153,-0.551655
103,5.66294,-0.620249
104,5.66294,-0.620249
105,5.66294,-0.620249
106,5.66294,-0.620249
107,5.66294,-0.620249
108,5.66294,-0.620249
109,5.66294,-0.620249
110,5.66294,-0.620249
111,5.66294,-0.620249
112,5.30039,-0.982794
113,5.30039,-0.982794
114,5.30039,-0.982794
115,5.63968,-0.643501
116,5.63968,-0.643501
117,5.63968,-0.643501
118,5.63968,-0.643501
119,5.63968,-0.643501
120,5.63968,-0.643501
