n,tangent,t2
0,5.17604,-1.10715
1,5.17604,-1.10715
2,5.17604,-1.10715
3,5.87829,-0.404892
4,5.87829,-0.404892
5,5.87829,-0.404892
6,5.87829,-0.404892
7,5.87829,-0.404892
8,5.87829,-0.404892
9,6.08579,-0.197396
10,6.08579,-0.197396
11,6.08579,-0.197396
12,6.08579,-0.197396
13,6.08579,-0.197396
14,6.00489,-0.2783
15,6.00489,-0.2783
16,6.00489,-0.2783
17,6.00489,-0.2783
18,6.00489,-0.2783
19,6.08579,-0.197396
20,6.08579,-0.197396
21,6.08579,-0.197396
22,0.0906599,0.0906599
23,0.0906599,0.0906599
24,0.0906599,0.0906599
25,0.0906599,0.0906599
26,0.0906599,0.0906599
27,0.0906599,0.0906599
28,0.0906599,0.0906599
29,0.0906599,0.0906599
30,0.0906599,0.0906599
31,0.0906599,0.0906599
32,0.0906599,0.0906599
33,0.0906599,0.0906599
34,0.0906599,0.0906599
35,0.0906599,0.0906599
36,0.218669,0.218669
37,0.218669,0.218669
38,0.218669,0.218669
39,0.218669,0.218669
40,0.218669,0.218669
41,0.380506,0.380506
42,0.380506,0.380506
43,0.54042,0.54042
44,0.694738,0.694738
45,0.694738,0.694738
46,0.694738,0.694738
47,0.694738,0.694738
48,0.694738,0.694738
49,0.694738,0.694738
50,0.694738,0.694738
51,0.694738,0.694738
52,0.694738,0.694738
53,0.519146,0.519146
54,0.519146,0.519146
55,0.519146,0.519146
56,0.404892,0.404892
57,0.404892,0.404892
58,0.404892,0.404892
59,0.0713075,0.0713075
60,0.0713075,0.0713075
61,0.0713075,0.0713075
62,0.0713075,0.0713075
63,0.0713075,0.0713075
64,0.0713075,0.0713075
65,0.0713075,0.0713075
66,0.0713075,0.0713075
67,0.0713075,0.0713075
68,0.0713075,0.0713075
69,0.0713075,0.0713075
70,0.0713075,0.0713075
71,0.0713075,0.0713075
72,0.0713075,0.0713075
73,0.266252,0.266252
74,0.266252,0.266252
75,0.266252,0.266252
76,0.266252,0.266252
77,0.266252,0.266252
78,0.266252,0.266252
79,0.266252,0.266252
80,0.266252,0.266252
81,0.218669,0.218669
82,0.218669,0.218669
83,0.0665682,0.0665682
84,0.0665682,0.0665682
85,0.0665682,0.0665682
86,0.0665682,0.0665682
87,0.0665682,0.0665682
88,0.0665682,0.0665682
89,0.0665682,0.0665682
90,0.0665682,0.0665682
91,6.21662,-0.0665682
