n,tangent,t2
0,5.43903,-0.844154
1,5.43903,-0.844154
2,5.43903,-0.844154
3,5.43903,-0.844154
4,5.43903,-0.844154
5,5.43903,-0.844154
6,5.43903,-0.844154
7,5.43903,-0.844154
8,5.43903,-0.844154
9,5.43903,-0.844154
10,5.43903,-0.844154
11,5.43903,-0.844154
12,5.43903,-0.844154
13,5.43903,-0.844154
14,5.43903,-0.844154
15,5.43903,-0.844154
16,5.43903,-0.844154
17,5.03414,-1.24905
18,5.03414,-1.24905
19,5.03414,-1.24905
20,5.38713,-0.896055
21,5.38713,-0.896055
22,5.38713,-0.896055
23,5.38713,-0.896055
24,5.38713,-0.896055
25,5.38713,-0.896055
26,5.38713,-0.896055
27,0.982794,0.982794
28,0.982794,0.982794
29,0.982794,0.982794
30,0.982794,0.982794
31,0.982794,0.982794
32,5.03414,-1.24905
33,5.03414,-1.24905
34,5.03414,-1.24905
35,5.96143,-0.321751
36,5.96143,-0.321751
37,5.96143,-0.321751
38,5.69518,-0.588003
39,5.30039,-0.982794
40,5.03414,-1.24905
41,5.03414,-1.24905
42,4.39064,-1.89255
43,4.12439,-2.1588
44,4.12439,-2.1588
45,4.12439,-2.1588
46,4.51499,-1.76819
47,4.51499,-1.76819
48,4.51499,-1.76819
49,4.90978,-1.3734
50,4.90978,-1.3734
51,5.35589,-0.927295
52,5.35589,-0.927295
53,5.63968,-0.643501
54,5.63968,-0.643501
55,5.74277,-0.54042
56,5.74277,-0.54042
57,5.90268,-0.380506
58,6.11804,-0.165149
59,6.11804,-0.165149
60,6.11804,-0.165149
61,6.11804,-0.165149
62,6.11804,-0.165149
63,6.11804,-0.165149
64,5.69518,-0.588003
65,5.30039,-0.982794
66,4.81206,-1.47113
67,4.81206,-1.47113
68,4.81206,-1.47113
69,4.81206,-1.47113
70,4.81206,-1.47113
71,4.81206,-1.47113
72,4.81206,-1.47113
73,4.81206,-1.47113
74,4.81206,-1.47113
75,4.81206,-1.47113
76,5.30039,-0.982794
77,5.69518,-0.588003
78,5.90268,-0.380506
79,5.90268,-0.380506
80,5.90268,-0.380506
81,5.90268,-0.380506
82,5.90268,-0.380506
83,5.90268,-0.380506
84,4.85429,-1.4289
85,4.85429,-1.4289
86,4.85429,-1.4289
87,4.85429,-1.4289
88,4.85429,-1.4289
89,4.85429,-1.4289
90,4.85429,-1.4289
91,4.99069,-1.2925
92,4.99069,-1.2925
93,4.99069,-1.2925
94,4.99069,-1.2925
95,5.30039,-0.982794
96,5.69518,-0.588003
97,6.11804,-0.165149
98,6.11804,-0.165149
99,6.11804,-0.165149
100,6.11804,-0.165149
101,6.11804,-0.165149
102,6.11804,-0.165149
103,5.63968,-0.643501
104,5.63968,-0.643501
105,5.35589,-0.927295
106,5.35589,-0.927295
107,5.25281,-1.03038
108,5.25281,-1.03038
109,5.25281,-1.03038
110,5.25281,-1.03038
111,5.25281,-1.03038
112,5.38713,-0.896055
113,5.38713,-0.896055
114,5.38713,-0.896055
115,5.60844,-0.674741
116,5.60844,-0.674741
117,5.60844,-0.674741
118,6.11804,-0.165149
119,6.11804,-0.165149
120,6.11804,-0.165149
