n,tangent,t2
0,4.82305,-1.46014
1,4.82305,-1.46014
2,4.82305,-1.46014
3,4.82305,-1.46014
4,4.82305,-1.46014
5,4.82305,-1.46014
6,4.82305,-1.46014
7,4.82305,-1.46014
8,4.82305,-1.46014
9,4.82305,-1.46014
10,4.89224,-1.39094
11,4.89224,-1.39094
12,4.89224,-1.39094
13,4.89224,-1.39094
14,4.89224,-1.39094
15,4.89224,-1.39094
16,4.89224,-1.39094
17,4.83674,-1.44644
18,4.83674,-1.44644
19,4.83674,-1.44644
20,4.83674,-1.44644
21,4.83674,-1.44644
22,4.83674,-1.44644
23,4.83674,-1.44644
24,4.83674,-1.44644
25,5.13061,-1.15257
26,5.13061,-1.15257
27,5.13061,-1.15257
28,5.13061,-1.15257
29,5.13061,-1.15257
30,5.21949,-1.0637
31,5.21949,-1.0637
32,5.21949,-1.0637
33,5.21949,-1.0637
34,5.35589,-0.927295
35,5.35589,-0.927295
36,5.63968,-0.643501
37,5.63968,-0.643501
38,5.96143,-0.321751
39,5.96143,-0.321751
40,5.96143,-0.321751
41,5.96143,-0.321751
42,3.60524,-2.67795
43,3.60524,-2.67795
44,4.24874,-2.03444
45,5.30039,-0.982794
46,5.30039,-0.982794
47,5.69518,-0.588003
48,5.96143,-0.321751
49,5.96143,-0.321751
50,5.96143,-0.321751
51,5.96143,-0.321751
52,3.92699,-2.35619
53,3.92699,-2.35619
54,5.96143,-0.321751
55,5.96143,-0.321751
56,5.96143,-0.321751
57,5.96143,-0.321751
58,4.24874,-2.03444
59,4.24874,-2.03444
60,4.89224,-1.39094
61,4.89224,-1.39094
62,4.89224,-1.39094
63,4.89224,-1.39094
64,4.89224,-1.39094
65,4.89224,-1.39094
66,4.89224,-1.39094
67,4.89224,-1.39094
68,4.89224,-1.39094
69,4.89224,-1.39094
70,4.89224,-1.39094
71,4.54724,-1.73595
72,4.54724,-1.73595
73,4.54724,-1.73595
74,4.06889,-2.2143
75,4.06889,-2.2143
76,4.06889,-2.2143
77,4.06889,-2.2143
78,4.06889,-2.2143
79,4.06889,-2.2143
80,4.06889,-2.2143
81,4.06889,-2.2143
82,3.7296,-2.55359
83,3.7296,-2.55359
84,3.7296,-2.55359
85,4.39064,-1.89255
86,4.39064,-1.89255
87,5.03414,-1.24905
88,5.35589,-0.927295
89,5.35589,-0.927295
90,5.35589,-0.927295
91,5.35589,-0.927295
92,5.35589,-0.927295
93,4.90978,-1.3734
94,4.90978,-1.3734
95,4.90978,-1.3734
96,4.90978,-1.3734
97,4.90978,-1.3734
98,4.99069,-1.2925
99,4.99069,-1.2925
100,4.99069,-1.2925
101,4.99069,-1.2925
102,4.99069,-1.2925
103,4.99069,-1.2925
104,3.92699,-2.35619
105,3.92699,-2.35619
106,5.30039,-0.982794
107,5.30039,-0.982794
108,5.30039,-0.982794
109,5.30039,-0.982794
110,5.30039,-0.982794
111,5.30039,-0.982794
112,5.30039,-0.982794
113,5.30039,-0.982794
114,5.30039,-0.982794
115,5.30039,-0.982794
116,5.30039,-0.982794
117,4.90978,-1.3734
118,4.90978,-1.3734
119,4.90978,-1.3734
120,4.51499,-1.76819
121,4.51499,-1.76819
122,4.33188,-1.9513
123,4.33188,-1.9513
124,4.33188,-1.9513
125,4.33188,-1.9513
126,4.33188,-1.9513
127,5.30039,-0.982794
128,5.30039,-0.982794
129,5.30039,-0.982794
130,5.30039,-0.982794
131,4.95737,-1.32582
132,4.95737,-1.32582
133,4.46741,-1.81577
134,4.46741,-1.81577
135,4.12439,-2.1588
136,4.12439,-2.1588
137,4.12439,-2.1588
138,4.51499,-1.76819
139,4.51499,-1.76819
140,4.51499,-1.76819
141,4.87754,-1.40565
142,4.87754,-1.40565
143,4.87754,-1.40565
144,4.87754,-1.40565
145,4.87754,-1.40565
146,4.87754,-1.40565
147,4.54724,-1.73595
148,4.54724,-1.73595
149,4.54724,-1.73595
150,4.12439,-2.1588
151,4.12439,-2.1588
152,4.12439,-2.1588
153,4.46741,-1.81577
154,4.46741,-1.81577
155,4.95737,-1.32582
156,4.95737,-1.32582
157,5.25281,-1.03038
158,5.25281,-1.03038
159,5.25281,-1.03038
160,5.25281,-1.03038
161,5.25281,-1.03038
162,5.0929,-1.19029
163,5.0929,-1.19029
164,5.0929,-1.19029
165,5.0929,-1.19029
166,5.35589,-0.927295
167,5.35589,-0.927295
168,5.63968,-0.643501
169,5.63968,-0.643501
170,6.14129,-0.141897
171,6.14129,-0.141897
172,6.14129,-0.141897
173,6.14129,-0.141897
174,6.14129,-0.141897
175,6.14129,-0.141897
