n,tangent,t2
0,4.80305,-1.48014
1,4.80305,-1.48014
2,4.80305,-1.48014
3,4.80305,-1.48014
4,4.80305,-1.48014
5,4.80305,-1.48014
6,4.80305,-1.48014
7,4.80305,-1.48014
8,4.80305,-1.48014
9,4.80305,-1.48014
10,4.80305,-1.48014
11,4.80305,-1.48014
12,5.00385,-1.27934
13,5.00385,-1.27934
14,5.00385,-1.27934
15,5.00385,-1.27934
16,5.00385,-1.27934
17,5.00385,-1.27934
18,5.00385,-1.27934
19,5.00385,-1.27934
20,5.32311,-0.96007
21,5.32311,-0.96007
22,5.32311,-0.96007
23,5.32311,-0.96007
24,5.32311,-0.96007
25,5.32311,-0.96007
26,5.32311,-0.96007
27,5.32311,-0.96007
28,5.32311,-0.96007
29,5.32311,-0.96007
30,5.34119,-0.942
31,5.34119,-0.942
32,5.34119,-0.942
33,5.34119,-0.942
34,5.37343,-0.909753
35,5.37343,-0.909753
36,5.37343,-0.909753
37,5.40713,-0.876058
38,5.40713,-0.876058
39,5.40713,-0.876058
40,5.40713,-0.876058
41,5.58845,-0.694738
42,5.58845,-0.694738
43,5.58845,-0.694738
44,5.58845,-0.694738
45,5.76404,-0.519146
46,5.76404,-0.519146
47,5.76404,-0.519146
48,5.87829,-0.404892
49,5.87829,-0.404892
50,5.87829,-0.404892
51,6.07209,-0.211093
52,6.07209,-0.211093
53,6.07209,-0.211093
54,6.07209,-0.211093
55,6.07209,-0.211093
56,6.07209,-0.211093
57,6.07209,-0.211093
58,6.07209,-0.211093
59,6.10333,-0.179853
60,6.10333,-0.179853
61,6.10333,-0.179853
62,6.19253,-0.0906599
63,6.19253,-0.0906599
64,6.19253,-0.0906599
65,6.19253,-0.0906599
66,6.19253,-0.0906599
67,6.19253,-0.0906599
68,0.0906599,0.0906599
69,0.0906599,0.0906599
70,0.0906599,0.0906599
71,0.0906599,0.0906599
72,0.0906599,0.0906599
73,0.2783,0.2783
74,0.2783,0.2783
75,0.35299,0.35299
76,0.35299,0.35299
77,0.35299,0.35299
78,0.35299,0.35299
79,0.35299,0.35299
80,0.35299,0.35299
81,0.35299,0.35299
82,0.35299,0.35299
83,0.35299,0.35299
84,0.35299,0.35299
85,0.35299,0.35299
86,0.35299,0.35299
87,0.35299,0.35299
88,0.35299,0.35299
89,0.35299,0.35299
90,0.35299,0.35299
91,0.35299,0.35299
92,0.35299,0.35299
93,0.35299,0.35299
94,0.35299,0.35299
95,0.35299,0.35299
96,0.35299,0.35299
97,0.35299,0.35299
98,0.35299,0.35299
99,0.35299,0.35299
100,0.35299,0.35299
101,0.35299,0.35299
102,0.35299,0.35299
103,0.35299,0.35299
104,0.35299,0.35299
105,0.35299,0.35299
106,0.35299,0.35299
107,0.35299,0.35299
108,0.35299,0.35299
109,0.35299,0.35299
110,0.35299,0.35299
111,0.35299,0.35299
112,0.35299,0.35299
113,0.35299,0.35299
114,0.404892,0.404892
115,0.404892,0.404892
116,0.404892,0.404892
117,0.519146,0.519146
118,0.519146,0.519146
119,0.519146,0.519146
120,0.643501,0.643501
121,0.643501,0.643501
122,0.643501,0.643501
123,0.643501,0.643501
124,0.643501,0.643501
125,0.643501,0.643501
126,0.643501,0.643501
127,1.10715,1.10715
128,1.10715,1.10715
129,0.588003,0.588003
130,0.588003,0.588003
131,0.588003,0.588003
132,0.982794,0.982794
133,0.982794,0.982794
134,0.982794,0.982794
135,0.588003,0.588003
136,0.588003,0.588003
137,0.588003,0.588003
138,1.0637,1.0637
139,1.0637,1.0637
140,1.0637,1.0637
141,1.0637,1.0637
142,1.0637,1.0637
143,1.0637,1.0637
144,1.15257,1.15257
145,1.15257,1.15257
146,1.15257,1.15257
147,1.15257,1.15257
148,1.30454,1.30454
149,1.30454,1.30454
150,1.30454,1.30454
151,1.30454,1.30454
152,1.30454,1.30454
153,1.30454,1.30454
154,1.30454,1.30454
155,1.30454,1.30454
156,1.30454,1.30454
157,1.30454,1.30454
158,1.30454,1.30454
159,1.30454,1.30454
160,1.35213,1.35213
161,1.35213,1.35213
162,1.4289,1.4289
163,1.4289,1.4289
164,1.4289,1.4289
165,1.4289,1.4289
166,1.4289,1.4289
167,1.4289,1.4289
168,1.4289,1.4289
169,1.35213,1.35213
170,1.35213,1.35213
171,1.35213,1.35213
172,1.35213,1.35213
173,1.35213,1.35213
174,1.35213,1.35213
175,1.35213,1.35213
176,1.35213,1.35213
177,1.35213,1.35213
178,1.35213,1.35213
179,1.35213,1.35213
180,1.35213,1.35213
181,1.35213,1.35213
182,1.35213,1.35213
183,1.35213,1.35213
184,1.35213,1.35213
185,1.35213,1.35213
186,1.35213,1.35213
187,1.35213,1.35213
188,1.35213,1.35213
189,1.35213,1.35213
190,1.35213,1.35213
191,1.27934,1.27934
192,1.27934,1.27934
193,1.27934,1.27934
194,1.27934,1.27934
195,1.22203,1.22203
196,1.22203,1.22203
197,1.22203,1.22203
198,1.22203,1.22203
199,1.22203,1.22203
200,1.22203,1.22203
201,1.22203,1.22203
202,1.22203,1.22203
203,1.22203,1.22203
204,1.22203,1.22203
205,1.31347,1.31347
206,1.31347,1.31347
207,1.31347,1.31347
208,1.31347,1.31347
209,1.31347,1.31347
210,1.31347,1.31347
211,1.31347,1.31347
212,1.31347,1.31347
213,1.31347,1.31347
214,1.31347,1.31347
215,1.33971,1.33971
216,1.33971,1.33971
217,1.33971,1.33971
218,1.33971,1.33971
219,1.33971,1.33971
220,1.33971,1.33971
221,1.33971,1.33971
222,1.46014,1.46014
223,1.46014,1.46014
224,1.46014,1.46014
225,1.46014,1.46014
226,1.46014,1.46014
227,1.68145,1.68145
228,1.68145,1.68145
229,1.68145,1.68145
230,1.68145,1.68145
231,1.8491,1.8491
232,1.8491,1.8491
233,1.92957,1.92957
234,1.92957,1.92957
235,1.92957,1.92957
236,1.92957,1.92957
237,2.11122,2.11122
238,2.27942,2.27942
239,2.27942,2.27942
240,2.27942,2.27942
241,2.27942,2.27942
242,2.27942,2.27942
243,2.43297,2.43297
244,2.43297,2.43297
245,2.43297,2.43297
246,2.43297,2.43297
247,2.43297,2.43297
248,2.62245,2.62245
249,2.62245,2.62245
250,2.62245,2.62245
251,2.7367,2.7367
252,2.7367,2.7367
253,2.7367,2.7367
254,2.9305,2.9305
255,2.9305,2.9305
256,2.9305,2.9305
257,2.9305,2.9305
258,2.9305,2.9305
259,2.9305,2.9305
260,2.9305,2.9305
261,2.9305,2.9305
262,2.96174,2.96174
263,2.96174,2.96174
264,2.96174,2.96174
265,3.05093,3.05093
266,3.05093,3.05093
267,3.05093,3.05093
268,3.05093,3.05093
269,3.05093,3.05093
270,3.05093,3.05093
271,3.23225,-3.05093
272,3.23225,-3.05093
273,3.23225,-3.05093
274,3.23225,-3.05093
275,3.23225,-3.05093
276,3.41989,-2.86329
277,3.41989,-2.86329
278,3.41989,-2.86329
279,3.41989,-2.86329
280,3.78509,-2.49809
281,3.78509,-2.49809
282,4.06889,-2.2143
283,4.06889,-2.2143
284,4.06889,-2.2143
285,4.06889,-2.2143
286,3.81633,-2.46685
287,3.81633,-2.46685
288,3.81633,-2.46685
289,3.81633,-2.46685
290,3.81633,-2.46685
291,4.03765,-2.24554
292,4.03765,-2.24554
293,4.03765,-2.24554
294,4.09214,-2.19105
295,4.09214,-2.19105
296,4.09214,-2.19105
297,4.15379,-2.1294
298,4.15379,-2.1294
299,4.19324,-2.08994
300,4.19324,-2.08994
301,4.19324,-2.08994
302,4.3075,-1.97569
