n,tangent,t2
0,4.76497,-1.51821
1,4.76497,-1.51821
2,4.76497,-1.51821
3,4.76497,-1.51821
4,4.76497,-1.51821
5,4.76497,-1.51821
6,4.76497,-1.51821
7,4.76497,-1.51821
8,4.76497,-1.51821
9,4.76497,-1.51821
10,4.76497,-1.51821
11,4.76497,-1.51821
12,4.76497,-1.51821
13,4.76497,-1.51821
14,4.76497,-1.51821
15,4.76497,-1.51821
16,4.76497,-1.51821
17,4.76497,-1.51821
18,4.76497,-1.51821
19,4.76497,-1.51821
20,4.8295,-1.45369
21,4.8295,-1.45369
22,4.8295,-1.45369
23,4.8295,-1.45369
24,4.8295,-1.45369
25,4.8295,-1.45369
26,4.8295,-1.45369
27,4.8295,-1.45369
28,4.8295,-1.45369
29,4.93106,-1.35213
30,4.93106,-1.35213
31,4.93106,-1.35213
32,4.97864,-1.30454
33,4.97864,-1.30454
34,4.97864,-1.30454
35,4.97864,-1.30454
36,4.97864,-1.30454
37,4.97864,-1.30454
38,4.97864,-1.30454
39,4.83674,-1.44644
40,4.83674,-1.44644
41,4.83674,-1.44644
42,4.83674,-1.44644
43,4.83674,-1.44644
44,4.83674,-1.44644
45,4.83674,-1.44644
46,4.83674,-1.44644
47,4.86504,-1.41815
48,4.86504,-1.41815
49,4.86504,-1.41815
50,4.86504,-1.41815
51,4.88706,-1.39612
52,4.88706,-1.39612
53,4.88706,-1.39612
54,4.88706,-1.39612
55,4.88706,-1.39612
56,4.88706,-1.39612
57,4.88706,-1.39612
58,4.88706,-1.39612
59,4.88706,-1.39612
60,4.88706,-1.39612
61,4.81206,-1.47113
62,4.81206,-1.47113
63,4.81206,-1.47113
64,4.81206,-1.47113
65,4.81206,-1.47113
66,4.61272,-1.67046
67,4.61272,-1.67046
68,4.61272,-1.67046
69,4.61272,-1.67046
70,4.61272,-1.67046
71,4.49372,-1.78947
72,4.49372,-1.78947
73,4.49372,-1.78947
74,4.44614,-1.83705
75,4.44614,-1.83705
76,4.44614,-1.83705
77,4.44614,-1.83705
78,4.44614,-1.83705
79,4.44614,-1.83705
80,4.12439,-2.1588
81,4.12439,-2.1588
82,4.12439,-2.1588
83,4.58803,-1.69515
84,4.58803,-1.69515
85,4.58803,-1.69515
86,4.58803,-1.69515
87,4.83674,-1.44644
88,4.83674,-1.44644
89,4.83674,-1.44644
90,4.83674,-1.44644
91,5.0929,-1.19029
92,5.0929,-1.19029
93,5.0929,-1.19029
94,5.0929,-1.19029
95,4.80305,-1.48014
96,4.80305,-1.48014
97,4.80305,-1.48014
98,4.80305,-1.48014
99,4.80305,-1.48014
100,4.80305,-1.48014
101,4.62173,-1.66146
102,4.62173,-1.66146
103,4.62173,-1.66146
104,4.62173,-1.66146
105,4.62173,-1.66146
106,4.62173,-1.66146
107,4.62173,-1.66146
108,4.62173,-1.66146
109,4.62173,-1.66146
110,4.62173,-1.66146
111,4.83674,-1.44644
112,4.83674,-1.44644
113,4.83674,-1.44644
114,4.83674,-1.44644
115,4.93919,-1.344
116,4.93919,-1.344
117,4.93919,-1.344
118,4.93919,-1.344
119,4.93919,-1.344
120,4.93919,-1.344
121,4.93919,-1.344
122,4.93919,-1.344
123,4.93919,-1.344
124,4.93919,-1.344
125,4.93919,-1.344
126,4.81206,-1.47113
127,4.81206,-1.47113
128,4.81206,-1.47113
129,4.81206,-1.47113
130,4.81206,-1.47113
131,4.81206,-1.47113
132,4.81206,-1.47113
133,4.81206,-1.47113
134,4.81206,-1.47113
135,4.81206,-1.47113
136,4.81206,-1.47113
137,4.81206,-1.47113
138,4.81206,-1.47113
139,4.81206,-1.47113
140,4.60751,-1.67567
141,4.60751,-1.67567
142,4.60751,-1.67567
143,4.60751,-1.67567
144,4.60751,-1.67567
145,4.60751,-1.67567
146,4.60751,-1.67567
147,4.60751,-1.67567
148,4.60751,-1.67567
149,4.60751,-1.67567
150,4.60751,-1.67567
151,4.60751,-1.67567
152,4.60751,-1.67567
153,4.63845,-1.64474
154,4.63845,-1.64474
155,4.63845,-1.64474
156,4.63845,-1.64474
157,4.63845,-1.64474
158,4.63845,-1.64474
159,4.63845,-1.64474
160,4.63845,-1.64474
161,4.63845,-1.64474
162,4.63845,-1.64474
163,4.63845,-1.64474
164,4.63845,-1.64474
165,4.63845,-1.64474
166,4.63845,-1.64474
167,4.64796,-1.63522
168,4.64796,-1.63522
169,4.64796,-1.63522
170,4.64796,-1.63522
171,4.64796,-1.63522
172,4.64796,-1.63522
173,4.64796,-1.63522
174,4.64796,-1.63522
175,4.64796,-1.63522
176,4.64796,-1.63522
177,4.64796,-1.63522
178,4.64796,-1.63522
179,4.64796,-1.63522
180,4.64796,-1.63522
181,4.64796,-1.63522
182,4.64796,-1.63522
183,4.64796,-1.63522
184,4.64796,-1.63522
185,4.64796,-1.63522
186,4.64796,-1.63522
187,4.64796,-1.63522
188,4.64796,-1.63522
189,4.64796,-1.63522
190,4.64796,-1.63522
191,4.64796,-1.63522
192,4.64796,-1.63522
193,4.64796,-1.63522
194,4.64796,-1.63522
195,4.64796,-1.63522
196,4.64796,-1.63522
197,4.64796,-1.63522
198,4.64796,-1.63522
199,4.64796,-1.63522
200,4.64796,-1.63522
201,4.64796,-1.63522
202,4.64796,-1.63522
203,4.64796,-1.63522
204,4.64796,-1.63522
205,4.64796,-1.63522
206,4.64796,-1.63522
207,4.7837,-1.49949
208,4.7837,-1.49949
209,4.7837,-1.49949
210,4.7837,-1.49949
211,4.7837,-1.49949
212,4.7837,-1.49949
213,4.7837,-1.49949
214,4.7837,-1.49949
215,4.7837,-1.49949
216,3.92699,-2.35619
217,3.92699,-2.35619
218,5.03414,-1.24905
219,5.03414,-1.24905
220,5.03414,-1.24905
221,5.03414,-1.24905
222,5.35589,-0.927295
223,5.35589,-0.927295
224,5.35589,-0.927295
225,5.35589,-0.927295
226,5.35589,-0.927295
227,0.404892,0.404892
228,0.404892,0.404892
229,0.404892,0.404892
230,0.404892,0.404892
231,0.404892,0.404892
232,0.404892,0.404892
233,0.404892,0.404892
234,0.519146,0.519146
235,0.519146,0.519146
236,0.519146,0.519146
237,0.694738,0.694738
238,0.694738,0.694738
239,0.694738,0.694738
240,0.694738,0.694738
241,0.876058,0.876058
242,0.876058,0.876058
243,0.876058,0.876058
244,0.876058,0.876058
245,0.950547,0.950547
246,0.950547,0.950547
247,0.950547,0.950547
248,1.0122,1.0122
249,1.0122,1.0122
250,1.05165,1.05165
251,1.05165,1.05165
252,1.05165,1.05165
253,1.1659,1.1659
254,1.1659,1.1659
255,1.1659,1.1659
256,1.30454,1.30454
257,1.30454,1.30454
258,1.30454,1.30454
259,1.30454,1.30454
260,1.30454,1.30454
261,1.30454,1.30454
262,1.30454,1.30454
263,1.30454,1.30454
264,1.30454,1.30454
265,1.30454,1.30454
266,1.30454,1.30454
267,1.30454,1.30454
268,1.30454,1.30454
269,1.30454,1.30454
270,1.49402,1.49402
271,1.49402,1.49402
272,1.49402,1.49402
273,1.49402,1.49402
274,1.49402,1.49402
275,1.49402,1.49402
276,1.49402,1.49402
277,1.49402,1.49402
278,1.49402,1.49402
279,1.49402,1.49402
280,1.49402,1.49402
281,1.49402,1.49402
282,1.49402,1.49402
283,0.927295,0.927295
284,0.927295,0.927295
285,0.927295,0.927295
286,0.927295,0.927295
287,0.927295,0.927295
288,5.35589,-0.927295
289,5.35589,-0.927295
290,5.35589,-0.927295
291,5.35589,-0.927295
292,4.87754,-1.40565
293,4.87754,-1.40565
294,4.87754,-1.40565
295,4.87754,-1.40565
296,4.87754,-1.40565
297,4.87754,-1.40565
298,4.87754,-1.40565
299,4.87754,-1.40565
300,3.92699,-2.35619
301,3.92699,-2.35619
302,4.85429,-1.4289
303,4.85429,-1.4289
304,4.85429,-1.4289
305,4.85429,-1.4289
306,4.85429,-1.4289
