n,tangent,t2
0,5.17604,-1.10715
1,5.17604,-1.10715
2,5.17604,-1.10715
3,5.81954,-0.463648
4,5.81954,-0.463648
5,5.81954,-0.463648
6,3.60524,-2.67795
7,3.60524,-2.67795
8,3.60524,-2.67795
9,5.69518,-0.588003
10,5.69518,-0.588003
11,5.69518,-0.588003
12,5.69518,-0.588003
13,5.69518,-0.588003
14,4.24874,-2.03444
15,4.24874,-2.03444
16,5.17604,-1.10715
17,5.92441,-0.358771
18,5.92441,-0.358771
19,5.92441,-0.358771
20,5.92441,-0.358771
21,5.92441,-0.358771
22,6.00489,-0.2783
23,6.00489,-0.2783
24,6.15883,-0.124355
25,6.15883,-0.124355
26,6.15883,-0.124355
27,6.15883,-0.124355
28,0.124355,0.124355
29,0.124355,0.124355
30,0.124355,0.124355
31,0.124355,0.124355
32,0.124355,0.124355
33,0.124355,0.124355
34,0.124355,0.124355
35,6.15883,-0.124355
36,6.15883,-0.124355
37,6.15883,-0.124355
38,6.15883,-0.124355
39,6.15883,-0.124355
40,6.15883,-0.124355
41,6.15883,-0.124355
42,6.15883,-0.124355
43,6.15883,-0.124355
44,6.15883,-0.124355
45,6.00489,-0.2783
46,6.00489,-0.2783
47,6.00489,-0.2783
48,6.00489,-0.2783
49,6.00489,-0.2783
50,6.00489,-0.2783
51,0.785398,0.785398
52,0.785398,0.785398
53,5.17604,-1.10715
54,5.17604,-1.10715
55,5.60844,-0.674741
56,5.60844,-0.674741
57,5.60844,-0.674741
58,5.60844,-0.674741
59,5.60844,-0.674741
60,5.60844,-0.674741
61,5.60844,-0.674741
62,5.60844,-0.674741
63,5.60844,-0.674741
64,5.96143,-0.321751
65,5.96143,-0.321751
66,5.96143,-0.321751
67,5.96143,-0.321751
68,5.96143,-0.321751
69,0.244979,0.244979
70,0.244979,0.244979
71,0.244979,0.244979
72,0.244979,0.244979
73,0.244979,0.244979
74,1.10715,1.10715
75,1.10715,1.10715
76,0.165149,0.165149
77,0.165149,0.165149
78,0.165149,0.165149
79,0.165149,0.165149
80,0.165149,0.165149
81,0.165149,0.165149
82,0.165149,0.165149
83,0.165149,0.165149
84,0.165149,0.165149
85,6.03821,-0.244979
86,6.03821,-0.244979
87,6.03821,-0.244979
88,6.03821,-0.244979
89,6.03821,-0.244979
90,6.03821,-0.244979
91,6.03821,-0.244979
92,6.03821,-0.244979
93,6.03821,-0.244979
