n,tangent,t2
0,5.35589,-0.927295
1,5.35589,-0.927295
2,5.35589,-0.927295
3,5.35589,-0.927295
4,5.35589,-0.927295
5,5.35589,-0.927295
6,5.63968,-0.643501
7,5.63968,-0.643501
8,5.63968,-0.643501
9,5.63968,-0.643501
10,5.63968,-0.643501
11,5.63968,-0.643501
12,5.63968,-0.643501
13,3.38657,-2.89661
14,3.38657,-2.89661
15,3.38657,-2.89661
16,3.38657,-2.89661
17,4.24874,-2.03444
18,4.24874,-2.03444
19,4.24874,-2.03444
20,4.24874,-2.03444
21,5.30039,-0.982794
22,5.30039,-0.982794
23,5.30039,-0.982794
24,5.30039,-0.982794
25,5.30039,-0.982794
26,5.30039,-0.982794
27,5.69518,-0.588003
28,6.03821,-0.244979
29,6.03821,-0.244979
30,6.03821,-0.244979
31,6.03821,-0.244979
32,5.74277,-0.54042
33,5.74277,-0.54042
34,5.74277,-0.54042
35,5.74277,-0.54042
36,5.74277,-0.54042
37,5.90268,-0.380506
38,6.08579,-0.197396
39,6.08579,-0.197396
40,6.08579,-0.197396
41,6.08579,-0.197396
42,6.08579,-0.197396
43,6.08579,-0.197396
44,6.08579,-0.197396
45,0.244979,0.244979
46,0.244979,0.244979
47,0.244979,0.244979
48,0.244979,0.244979
49,6.03821,-0.244979
50,6.03821,-0.244979
51,5.69518,-0.588003
52,5.69518,-0.588003
53,5.69518,-0.588003
54,6.14129,-0.141897
55,6.14129,-0.141897
56,6.14129,-0.141897
57,6.14129,-0.141897
58,6.14129,-0.141897
59,6.14129,-0.141897
60,6.14129,-0.141897
61,6.06452,-0.218669
62,6.06452,-0.218669
63,6.06452,-0.218669
64,6.06452,-0.218669
65,6.06452,-0.218669
66,5.69518,-0.588003
67,5.40713,-0.876058
68,5.40713,-0.876058
69,5.40713,-0.876058
70,5.40713,-0.876058
71,5.40713,-0.876058
72,5.40713,-0.876058
73,5.40713,-0.876058
74,5.40713,-0.876058
75,5.40713,-0.876058
76,5.40713,-0.876058
77,5.40713,-0.876058
78,5.40713,-0.876058
79,5.40713,-0.876058
80,5.40713,-0.876058
81,5.40713,-0.876058
82,5.74277,-0.54042
83,5.74277,-0.54042
84,5.74277,-0.54042
85,5.90268,-0.380506
86,6.11804,-0.165149
87,6.11804,-0.165149
88,6.11804,-0.165149
89,6.11804,-0.165149
90,6.11804,-0.165149
91,6.11804,-0.165149
92,6.11804,-0.165149
93,6.11804,-0.165149
94,6.11804,-0.165149
95,6.11804,-0.165149
96,6.11804,-0.165149
97,6.11804,-0.165149
98,6.11804,-0.165149
99,6.11804,-0.165149
100,6.11804,-0.165149
101,0.0665682,0.0665682
102,0.0665682,0.0665682
103,0.0665682,0.0665682
104,0.0665682,0.0665682
105,0.0665682,0.0665682
106,0.0665682,0.0665682
107,0.0665682,0.0665682
108,0.0665682,0.0665682
109,0.0665682,0.0665682
110,0.0665682,0.0665682
111,6.21662,-0.0665682
112,6.21662,-0.0665682
113,6.21662,-0.0665682
114,6.21662,-0.0665682
115,6.21662,-0.0665682
116,6.21662,-0.0665682
117,6.21662,-0.0665682
118,6.10333,-0.179853
119,6.10333,-0.179853
120,6.10333,-0.179853
121,6.07209,-0.211093
122,6.07209,-0.211093
123,6.07209,-0.211093
124,6.07209,-0.211093
125,6.07209,-0.211093
126,6.07209,-0.211093
127,6.07209,-0.211093
128,6.07209,-0.211093
129,6.07209,-0.211093
130,6.15883,-0.124355
131,6.15883,-0.124355
132,6.15883,-0.124355
133,6.15883,-0.124355
134,6.15883,-0.124355
135,6.15883,-0.124355
136,6.15883,-0.124355
137,6.15883,-0.124355
138,6.06452,-0.218669
139,6.06452,-0.218669
140,6.06452,-0.218669
141,6.01693,-0.266252
142,6.01693,-0.266252
143,6.01693,-0.266252
144,6.01693,-0.266252
145,6.01693,-0.266252
146,6.01693,-0.266252
147,6.01693,-0.266252
148,6.11804,-0.165149
149,6.11804,-0.165149
150,6.11804,-0.165149
151,6.11804,-0.165149
152,6.11804,-0.165149
153,6.11804,-0.165149
154,5.63968,-0.643501
155,5.63968,-0.643501
156,5.63968,-0.643501
157,5.63968,-0.643501
158,5.63968,-0.643501
159,5.74277,-0.54042
160,5.74277,-0.54042
161,5.90268,-0.380506
162,6.09784,-0.185348
163,6.09784,-0.185348
164,6.09784,-0.185348
165,6.09784,-0.185348
166,6.09784,-0.185348
167,6.09784,-0.185348
168,6.09784,-0.185348
169,6.09784,-0.185348
170,6.09784,-0.185348
171,6.09784,-0.185348
172,6.09784,-0.185348
173,6.09784,-0.185348
174,6.14129,-0.141897
175,6.14129,-0.141897
176,6.14129,-0.141897
177,6.14129,-0.141897
178,0.141897,0.141897
179,0.141897,0.141897
180,0.141897,0.141897
181,1.10715,1.10715
182,1.10715,1.10715
183,0.0867383,0.0867383
184,0.0867383,0.0867383
185,0.0867383,0.0867383
186,0.0867383,0.0867383
187,0.0867383,0.0867383
188,0.0867383,0.0867383
189,0.0867383,0.0867383
190,0.0867383,0.0867383
191,0.0867383,0.0867383
192,0.0867383,0.0867383
193,0.0867383,0.0867383
194,0.0867383,0.0867383
195,0.0434509,0.0434509
196,0.0434509,0.0434509
197,0.0434509,0.0434509
198,0.0434509,0.0434509
199,0.0434509,0.0434509
200,0.0434509,0.0434509
201,0.0434509,0.0434509
202,0.0434509,0.0434509
203,0.0434509,0.0434509
204,0.0434509,0.0434509
205,0.0434509,0.0434509
206,0.0434509,0.0434509
207,0.0434509,0.0434509
208,0.0434509,0.0434509
209,0.0434509,0.0434509
210,0.0434509,0.0434509
211,0.0434509,0.0434509
212,0.0434509,0.0434509
213,0.0434509,0.0434509
214,0.0434509,0.0434509
215,0.0434509,0.0434509
216,0.0434509,0.0434509
217,0.0434509,0.0434509
218,0.0688565,0.0688565
219,0.0688565,0.0688565
220,0.0688565,0.0688565
221,0.0688565,0.0688565
222,0.0688565,0.0688565
223,0.0688565,0.0688565
224,0.0688565,0.0688565
225,0.0688565,0.0688565
226,0.0688565,0.0688565
227,0.0688565,0.0688565
228,0.0688565,0.0688565
229,0.0688565,0.0688565
230,0.0688565,0.0688565
231,0.0688565,0.0688565
232,0.0688565,0.0688565
233,0.104877,0.104877
234,0.104877,0.104877
235,0.104877,0.104877
236,0.104877,0.104877
237,0.104877,0.104877
238,0.104877,0.104877
239,0.104877,0.104877
240,0.104877,0.104877
241,0.104877,0.104877
242,0.104877,0.104877
243,0.104877,0.104877
244,0.104877,0.104877
245,0.104877,0.104877
246,0.104877,0.104877
247,0.104877,0.104877
248,0.104877,0.104877
249,0.104877,0.104877
250,0.104877,0.104877
251,0.104877,0.104877
252,0.104877,0.104877
253,0.104877,0.104877
254,0.132552,0.132552
255,0.132552,0.132552
256,0.132552,0.132552
257,0.132552,0.132552
258,0.132552,0.132552
259,0.132552,0.132552
260,0.132552,0.132552
261,0.132552,0.132552
262,0.132552,0.132552
263,0.110657,0.110657
264,0.110657,0.110657
265,0.110657,0.110657
266,0.110657,0.110657
267,0.110657,0.110657
268,0.110657,0.110657
269,0.110657,0.110657
270,0.110657,0.110657
271,0.110657,0.110657
272,0.156602,0.156602
273,0.156602,0.156602
274,0.156602,0.156602
275,0.156602,0.156602
276,0.156602,0.156602
277,0.156602,0.156602
278,0.156602,0.156602
279,0.172191,0.172191
280,0.172191,0.172191
281,0.172191,0.172191
282,0.172191,0.172191
283,0.172191,0.172191
284,0.172191,0.172191
285,0.172191,0.172191
286,0.172191,0.172191
287,0.172191,0.172191
288,0.172191,0.172191
289,0.172191,0.172191
290,0.172191,0.172191
291,0.172191,0.172191
292,0.172191,0.172191
293,0.172191,0.172191
294,0.172191,0.172191
295,0.172191,0.172191
296,0.172191,0.172191
297,0.172191,0.172191
298,0.172191,0.172191
299,0.218669,0.218669
300,0.218669,0.218669
301,0.218669,0.218669
302,0.270947,0.270947
303,0.270947,0.270947
304,0.270947,0.270947
305,0.270947,0.270947
306,0.270947,0.270947
307,0.270947,0.270947
308,0.270947,0.270947
309,0.270947,0.270947
310,0.270947,0.270947
311,0.270947,0.270947
312,0.270947,0.270947
313,0.270947,0.270947
314,0.270947,0.270947
315,0.358771,0.358771
316,0.358771,0.358771
317,0.358771,0.358771
318,0.358771,0.358771
319,0.358771,0.358771
320,0.358771,0.358771
321,0.358771,0.358771
322,0.358771,0.358771
323,0.358771,0.358771
324,0.588003,0.588003
325,0.588003,0.588003
326,0.588003,0.588003
327,0.321751,0.321751
328,0.321751,0.321751
329,0.321751,0.321751
330,0.620249,0.620249
331,0.620249,0.620249
332,0.620249,0.620249
333,0.620249,0.620249
334,0.620249,0.620249
335,0.71883,0.71883
336,0.71883,0.71883
337,0.71883,0.71883
338,0.71883,0.71883
339,0.71883,0.71883
340,0.71883,0.71883
341,0.851966,0.851966
342,0.851966,0.851966
343,0.851966,0.851966
344,0.851966,0.851966
345,0.851966,0.851966
346,0.851966,0.851966
347,1.03038,1.03038
348,1.03038,1.03038
349,1.19029,1.19029
350,1.40565,1.40565
351,1.40565,1.40565
352,1.40565,1.40565
353,1.73595,1.73595
354,1.73595,1.73595
355,1.73595,1.73595
356,1.9513,1.9513
357,1.9513,1.9513
358,2.11122,2.11122
359,2.27942,2.27942
360,2.27942,2.27942
361,2.27942,2.27942
362,2.27942,2.27942
363,2.27942,2.27942
364,2.43297,2.43297
365,2.43297,2.43297
366,2.43297,2.43297
367,2.43297,2.43297
368,2.43297,2.43297
369,2.62245,2.62245
370,2.62245,2.62245
371,2.62245,2.62245
372,2.7367,2.7367
373,2.7367,2.7367
374,2.7367,2.7367
375,2.78282,2.78282
376,2.78282,2.78282
377,2.86329,2.86329
378,2.86329,2.86329
379,2.96174,2.96174
380,2.96174,2.96174
381,2.96174,2.96174
382,2.96174,2.96174
383,2.96174,2.96174
384,2.96174,2.96174
385,3.02448,3.02448
386,3.02448,3.02448
387,3.02448,3.02448
388,3.02448,3.02448
389,3.02448,3.02448
390,3.02448,3.02448
391,3.02448,3.02448
392,3.02448,3.02448
393,3.02448,3.02448
394,3.10712,3.10712
395,3.10712,3.10712
396,3.10712,3.10712
397,3.10712,3.10712
398,3.10712,3.10712
399,3.10712,3.10712
400,3.10712,3.10712
401,3.10712,3.10712
402,3.10712,3.10712
403,3.10712,3.10712
404,3.10712,3.10712
405,3.10712,3.10712
406,3.10712,3.10712
407,3.10712,3.10712
408,3.10712,3.10712
409,3.10712,3.10712
410,3.10712,3.10712
411,3.10712,3.10712
412,3.10712,3.10712
413,3.10712,3.10712
414,3.10712,3.10712
415,3.10712,3.10712
416,3.10712,3.10712
