n,tangent,t2
0,5.03414,-1.24905
1,5.03414,-1.24905
2,5.03414,-1.24905
3,5.03414,-1.24905
4,5.25281,-1.03038
5,5.25281,-1.03038
6,5.25281,-1.03038
7,5.25281,-1.03038
8,5.25281,-1.03038
9,5.0929,-1.19029
10,5.0929,-1.19029
11,5.0929,-1.19029
12,5.0929,-1.19029
13,5.0929,-1.19029
14,5.0929,-1.19029
15,5.0929,-1.19029
16,5.0929,-1.19029
17,4.79553,-1.48766
18,4.79553,-1.48766
19,4.79553,-1.48766
20,4.79553,-1.48766
21,4.79553,-1.48766
22,4.79553,-1.48766
23,4.64997,-1.63322
24,4.64997,-1.63322
25,4.64997,-1.63322
26,4.64997,-1.63322
27,4.64997,-1.63322
28,4.64997,-1.63322
29,4.64997,-1.63322
30,4.64997,-1.63322
31,4.64997,-1.63322
32,4.64997,-1.63322
33,4.64997,-1.63322
34,4.64997,-1.63322
35,4.64997,-1.63322
36,4.64997,-1.63322
37,4.64997,-1.63322
38,4.77481,-1.50838
39,4.77481,-1.50838
40,4.77481,-1.50838
41,4.77481,-1.50838
42,4.77481,-1.50838
43,4.77481,-1.50838
44,4.77481,-1.50838
45,4.77481,-1.50838
46,4.77481,-1.50838
47,4.77481,-1.50838
48,4.77481,-1.50838
49,4.77481,-1.50838
50,4.77481,-1.50838
51,4.77481,-1.50838
52,4.77481,-1.50838
53,4.77481,-1.50838
54,4.63562,-1.64757
55,4.63562,-1.64757
56,4.63562,-1.64757
57,4.63562,-1.64757
58,4.63562,-1.64757
59,4.63562,-1.64757
60,4.63562,-1.64757
61,4.63562,-1.64757
62,4.63562,-1.64757
63,4.63562,-1.64757
64,4.63562,-1.64757
65,4.83674,-1.44644
66,4.83674,-1.44644
67,4.83674,-1.44644
68,4.83674,-1.44644
69,4.89224,-1.39094
70,4.89224,-1.39094
71,4.89224,-1.39094
72,4.89224,-1.39094
73,4.89224,-1.39094
74,4.89224,-1.39094
75,5.00385,-1.27934
76,5.00385,-1.27934
77,5.00385,-1.27934
78,5.00385,-1.27934
79,5.06116,-1.22203
80,5.06116,-1.22203
81,5.06116,-1.22203
82,5.06116,-1.22203
83,5.06116,-1.22203
84,5.06116,-1.22203
85,5.06116,-1.22203
86,5.81954,-0.463648
87,5.81954,-0.463648
88,5.17604,-1.10715
89,5.17604,-1.10715
