n,tangent,t2
0,5.03414,-1.24905
1,5.03414,-1.24905
2,5.03414,-1.24905
3,5.03414,-1.24905
4,5.81954,-0.463648
5,5.81954,-0.463648
6,5.0929,-1.19029
7,5.0929,-1.19029
8,5.0929,-1.19029
9,4.78916,-1.49402
10,4.78916,-1.49402
11,4.78916,-1.49402
12,4.78916,-1.49402
13,4.78916,-1.49402
14,4.78916,-1.49402
15,4.78916,-1.49402
16,4.78916,-1.49402
17,4.78916,-1.49402
18,4.78916,-1.49402
19,4.78916,-1.49402
20,4.78916,-1.49402
21,4.78916,-1.49402
22,4.89224,-1.39094
23,4.89224,-1.39094
24,4.89224,-1.39094
25,4.89224,-1.39094
26,4.89224,-1.39094
27,4.89224,-1.39094
28,5.0929,-1.19029
29,5.0929,-1.19029
30,5.0929,-1.19029
31,5.0929,-1.19029
32,4.99069,-1.2925
33,4.99069,-1.2925
34,4.99069,-1.2925
35,4.99069,-1.2925
36,4.99069,-1.2925
37,4.99069,-1.2925
38,4.99069,-1.2925
39,4.99069,-1.2925
40,5.27099,-1.0122
41,5.27099,-1.0122
42,5.27099,-1.0122
43,5.27099,-1.0122
44,5.27099,-1.0122
45,5.27099,-1.0122
46,5.27099,-1.0122
47,5.27099,-1.0122
48,5.20633,-1.07685
49,5.20633,-1.07685
50,5.20633,-1.07685
51,5.20633,-1.07685
52,5.20633,-1.07685
53,5.20633,-1.07685
54,5.20633,-1.07685
55,5.20633,-1.07685
56,5.20633,-1.07685
57,5.20633,-1.07685
58,5.20633,-1.07685
59,5.20633,-1.07685
60,5.20633,-1.07685
61,5.20633,-1.07685
62,5.20633,-1.07685
63,5.20633,-1.07685
64,5.20633,-1.07685
65,5.27099,-1.0122
66,5.27099,-1.0122
67,5.27099,-1.0122
68,5.27099,-1.0122
69,5.27099,-1.0122
70,5.27099,-1.0122
71,5.27099,-1.0122
72,5.27099,-1.0122
73,5.03414,-1.24905
74,5.03414,-1.24905
75,5.03414,-1.24905
76,5.30039,-0.982794
77,5.30039,-0.982794
78,5.30039,-0.982794
79,5.03414,-1.24905
80,5.03414,-1.24905
81,5.03414,-1.24905
82,5.30039,-0.982794
83,5.30039,-0.982794
84,5.30039,-0.982794
85,5.0929,-1.19029
86,5.0929,-1.19029
87,5.0929,-1.19029
88,5.0929,-1.19029
89,5.0929,-1.19029
