n,tangent,t2
0,4.74686,-1.53633
1,4.74686,-1.53633
2,4.74686,-1.53633
3,4.74686,-1.53633
4,4.74686,-1.53633
5,4.74686,-1.53633
6,4.74686,-1.53633
7,4.74686,-1.53633
8,4.74686,-1.53633
9,4.74686,-1.53633
10,4.74686,-1.53633
11,4.74686,-1.53633
12,4.74686,-1.53633
13,4.74686,-1.53633
14,4.74686,-1.53633
15,4.74686,-1.53633
16,4.74686,-1.53633
17,4.74686,-1.53633
18,4.74686,-1.53633
19,4.74686,-1.53633
20,4.74686,-1.53633
21,4.74686,-1.53633
22,4.74686,-1.53633
23,4.74686,-1.53633
24,4.74686,-1.53633
25,4.74686,-1.53633
26,4.74686,-1.53633
27,4.74686,-1.53633
28,4.74686,-1.53633
29,4.74686,-1.53633
30,4.8295,-1.45369
31,4.8295,-1.45369
32,4.8295,-1.45369
33,4.8295,-1.45369
34,4.8295,-1.45369
35,4.8295,-1.45369
36,4.8295,-1.45369
37,4.8295,-1.45369
38,4.8295,-1.45369
39,4.8295,-1.45369
40,4.74686,-1.53633
41,4.74686,-1.53633
42,4.74686,-1.53633
43,4.74686,-1.53633
44,4.74686,-1.53633
45,4.74686,-1.53633
46,4.74686,-1.53633
47,4.74686,-1.53633
48,4.74686,-1.53633
49,4.74686,-1.53633
50,4.74686,-1.53633
51,4.74686,-1.53633
52,4.74686,-1.53633
53,4.74686,-1.53633
54,4.74686,-1.53633
55,4.74686,-1.53633
56,4.74686,-1.53633
57,4.74686,-1.53633
58,4.74686,-1.53633
59,4.74686,-1.53633
60,4.74686,-1.53633
61,4.74686,-1.53633
62,4.74686,-1.53633
63,4.74686,-1.53633
64,4.74686,-1.53633
65,4.74686,-1.53633
66,4.74686,-1.53633
67,4.74686,-1.53633
68,4.74686,-1.53633
69,5.10718,-1.17601
70,5.10718,-1.17601
71,5.10718,-1.17601
72,5.10718,-1.17601
73,5.10718,-1.17601
74,5.10718,-1.17601
75,5.10718,-1.17601
76,5.10718,-1.17601
77,5.10718,-1.17601
78,5.10718,-1.17601
79,5.23154,-1.05165
80,5.23154,-1.05165
81,5.23154,-1.05165
82,5.35589,-0.927295
83,5.35589,-0.927295
84,5.35589,-0.927295
85,5.35589,-0.927295
86,5.35589,-0.927295
87,5.35589,-0.927295
88,5.35589,-0.927295
89,5.35589,-0.927295
90,5.35589,-0.927295
91,5.35589,-0.927295
92,0.674741,0.674741
93,0.674741,0.674741
94,0.674741,0.674741
95,0.674741,0.674741
96,0.674741,0.674741
