n,tangent,t2
0,4.93106,-1.35213
1,4.93106,-1.35213
2,4.93106,-1.35213
3,4.93106,-1.35213
4,4.93106,-1.35213
5,4.93106,-1.35213
6,4.93106,-1.35213
7,4.93106,-1.35213
8,4.93106,-1.35213
9,4.97864,-1.30454
10,4.97864,-1.30454
11,5.01527,-1.26791
12,5.01527,-1.26791
13,5.01527,-1.26791
14,5.01527,-1.26791
15,5.01527,-1.26791
16,5.01527,-1.26791
17,5.01527,-1.26791
18,5.01527,-1.26791
19,5.01527,-1.26791
20,5.01527,-1.26791
21,5.01527,-1.26791
22,5.01527,-1.26791
23,5.01527,-1.26791
24,5.01527,-1.26791
25,5.01527,-1.26791
26,5.01527,-1.26791
27,5.01527,-1.26791
28,4.97864,-1.30454
29,4.97864,-1.30454
30,4.97864,-1.30454
31,4.93106,-1.35213
32,4.93106,-1.35213
33,4.93106,-1.35213
34,4.93106,-1.35213
35,4.93106,-1.35213
36,4.93106,-1.35213
37,4.93106,-1.35213
38,4.98334,-1.29985
39,4.98334,-1.29985
40,4.98334,-1.29985
41,4.98334,-1.29985
42,4.98334,-1.29985
43,4.98334,-1.29985
44,4.98334,-1.29985
45,4.98334,-1.29985
46,4.98334,-1.29985
47,4.98334,-1.29985
48,4.98334,-1.29985
49,4.98334,-1.29985
50,4.98334,-1.29985
51,4.98334,-1.29985
52,4.96971,-1.31347
53,4.96971,-1.31347
54,4.96971,-1.31347
55,4.96971,-1.31347
56,4.96971,-1.31347
57,4.96971,-1.31347
58,4.96971,-1.31347
59,4.96971,-1.31347
60,4.94348,-1.33971
61,4.94348,-1.33971
62,4.94348,-1.33971
63,4.94348,-1.33971
64,4.94348,-1.33971
65,4.94348,-1.33971
66,4.94348,-1.33971
67,4.92348,-1.3597
68,4.92348,-1.3597
69,4.92348,-1.3597
70,4.89224,-1.39094
71,4.89224,-1.39094
72,4.89224,-1.39094
73,4.83674,-1.44644
74,4.83674,-1.44644
75,4.83674,-1.44644
76,4.83674,-1.44644
77,4.83674,-1.44644
78,4.83674,-1.44644
79,4.83674,-1.44644
80,4.83674,-1.44644
81,4.89224,-1.39094
82,4.89224,-1.39094
83,4.89224,-1.39094
84,4.89224,-1.39094
85,4.89224,-1.39094
86,4.89224,-1.39094
87,4.99069,-1.2925
88,4.99069,-1.2925
89,4.99069,-1.2925
90,4.99069,-1.2925
91,4.99069,-1.2925
92,4.99069,-1.2925
93,4.99069,-1.2925
94,4.99069,-1.2925
95,4.99069,-1.2925
96,5.07116,-1.21203
97,5.07116,-1.21203
98,5.07116,-1.21203
99,5.07116,-1.21203
100,5.07116,-1.21203
101,5.07116,-1.21203
102,4.97864,-1.30454
103,4.97864,-1.30454
104,4.97864,-1.30454
105,4.97864,-1.30454
106,4.97864,-1.30454
107,4.97864,-1.30454
108,4.97864,-1.30454
109,4.97864,-1.30454
110,4.97864,-1.30454
111,4.97864,-1.30454
112,4.97864,-1.30454
113,5.00385,-1.27934
114,5.00385,-1.27934
115,5.00385,-1.27934
116,5.00385,-1.27934
117,5.06116,-1.22203
118,5.06116,-1.22203
119,5.06116,-1.22203
120,5.06116,-1.22203
121,5.13902,-1.14417
122,5.13902,-1.14417
123,5.13902,-1.14417
124,5.13902,-1.14417
125,5.13902,-1.14417
126,5.13902,-1.14417
127,5.21174,-1.07145
128,5.21174,-1.07145
129,5.21174,-1.07145
130,5.21174,-1.07145
131,5.21174,-1.07145
132,5.21174,-1.07145
133,5.4452,-0.837981
134,5.4452,-0.837981
135,5.4452,-0.837981
136,5.4452,-0.837981
137,5.4452,-0.837981
138,5.4452,-0.837981
139,5.4452,-0.837981
140,5.4452,-0.837981
141,5.55037,-0.732815
142,5.55037,-0.732815
143,5.55037,-0.732815
144,5.55037,-0.732815
145,5.55037,-0.732815
146,5.55037,-0.732815
147,5.55037,-0.732815
148,5.55037,-0.732815
149,5.67764,-0.605545
150,5.67764,-0.605545
151,5.67764,-0.605545
152,5.67764,-0.605545
153,5.67764,-0.605545
154,5.67764,-0.605545
155,5.67764,-0.605545
156,5.67764,-0.605545
157,5.71185,-0.571337
158,5.71185,-0.571337
159,5.71185,-0.571337
160,5.71185,-0.571337
161,5.71185,-0.571337
162,5.71185,-0.571337
163,5.71185,-0.571337
164,5.76404,-0.519146
165,5.76404,-0.519146
166,5.76404,-0.519146
167,5.88839,-0.394791
168,5.88839,-0.394791
169,5.88839,-0.394791
170,5.88839,-0.394791
171,5.88839,-0.394791
172,5.88839,-0.394791
173,5.88839,-0.394791
174,5.91601,-0.367174
175,5.91601,-0.367174
176,5.91601,-0.367174
177,5.91601,-0.367174
178,5.91601,-0.367174
179,5.91601,-0.367174
180,5.91601,-0.367174
181,5.91601,-0.367174
182,5.91601,-0.367174
183,5.91601,-0.367174
184,5.86496,-0.418224
185,5.86496,-0.418224
186,5.86496,-0.418224
187,5.86496,-0.418224
188,5.86496,-0.418224
189,5.86496,-0.418224
190,5.86496,-0.418224
191,5.86496,-0.418224
192,5.86496,-0.418224
193,5.86496,-0.418224
194,5.94016,-0.343024
195,5.94016,-0.343024
196,5.94016,-0.343024
197,5.94016,-0.343024
198,5.94016,-0.343024
199,5.94016,-0.343024
200,5.98469,-0.298499
201,5.98469,-0.298499
202,5.98469,-0.298499
203,5.98469,-0.298499
204,5.98469,-0.298499
205,5.98469,-0.298499
206,6.01693,-0.266252
207,6.01693,-0.266252
208,6.01693,-0.266252
209,6.01693,-0.266252
210,6.01693,-0.266252
211,6.01693,-0.266252
212,6.01693,-0.266252
213,6.01693,-0.266252
214,6.01693,-0.266252
215,6.01693,-0.266252
216,6.01693,-0.266252
217,5.92441,-0.358771
218,5.92441,-0.358771
219,5.85656,-0.426627
220,5.85656,-0.426627
221,5.85656,-0.426627
222,5.85656,-0.426627
223,5.85656,-0.426627
224,5.85656,-0.426627
225,5.78384,-0.499347
226,5.78384,-0.499347
227,5.78384,-0.499347
228,5.78384,-0.499347
229,5.78384,-0.499347
230,5.78384,-0.499347
231,5.62214,-0.661043
232,5.62214,-0.661043
233,5.62214,-0.661043
234,5.62214,-0.661043
235,5.62214,-0.661043
236,5.62214,-0.661043
237,5.62214,-0.661043
238,5.62214,-0.661043
239,5.62214,-0.661043
240,5.62214,-0.661043
241,5.62214,-0.661043
242,5.65439,-0.628796
243,5.65439,-0.628796
244,5.65439,-0.628796
245,5.67246,-0.610726
246,5.67246,-0.610726
247,5.67246,-0.610726
248,5.67246,-0.610726
249,5.67246,-0.610726
250,5.71646,-0.566729
251,5.71646,-0.566729
252,5.71646,-0.566729
253,5.71646,-0.566729
254,5.71646,-0.566729
255,5.76404,-0.519146
256,5.76404,-0.519146
257,5.76404,-0.519146
258,5.87829,-0.404892
259,5.87829,-0.404892
260,5.87829,-0.404892
261,5.92441,-0.358771
262,5.92441,-0.358771
263,6.01693,-0.266252
264,6.01693,-0.266252
265,6.01693,-0.266252
266,6.01693,-0.266252
267,6.01693,-0.266252
268,6.06452,-0.218669
269,6.06452,-0.218669
270,6.17253,-0.110657
271,6.17253,-0.110657
272,6.17253,-0.110657
273,6.17253,-0.110657
274,6.17253,-0.110657
275,0.110657,0.110657
276,0.110657,0.110657
277,0.110657,0.110657
278,0.110657,0.110657
279,0.218669,0.218669
280,0.218669,0.218669
281,0.218669,0.218669
282,0.266252,0.266252
283,0.266252,0.266252
284,0.266252,0.266252
285,0.266252,0.266252
286,0.358771,0.358771
287,0.358771,0.358771
288,0.404892,0.404892
289,0.404892,0.404892
290,0.404892,0.404892
291,0.519146,0.519146
292,0.519146,0.519146
293,0.519146,0.519146
294,0.558599,0.558599
295,0.558599,0.558599
296,0.558599,0.558599
297,0.628796,0.628796
298,0.628796,0.628796
299,0.628796,0.628796
300,0.628796,0.628796
301,0.628796,0.628796
302,0.628796,0.628796
303,0.661043,0.661043
304,0.661043,0.661043
305,0.661043,0.661043
306,0.726642,0.726642
307,0.726642,0.726642
308,0.726642,0.726642
309,0.726642,0.726642
310,0.726642,0.726642
311,0.726642,0.726642
312,0.726642,0.726642
313,0.844154,0.844154
314,0.844154,0.844154
315,0.844154,0.844154
316,0.844154,0.844154
317,0.844154,0.844154
318,0.844154,0.844154
319,0.844154,0.844154
320,0.909753,0.909753
321,0.909753,0.909753
322,0.909753,0.909753
323,0.909753,0.909753
324,0.942,0.942
