n,tangent,t2
0,4.82305,-1.46014
1,4.82305,-1.46014
2,4.82305,-1.46014
3,4.82305,-1.46014
4,4.82305,-1.46014
5,4.82305,-1.46014
6,4.82305,-1.46014
7,4.82305,-1.46014
8,4.82305,-1.46014
9,4.82305,-1.46014
10,4.99069,-1.2925
11,4.99069,-1.2925
12,5.07956,-1.20362
13,5.07956,-1.20362
14,5.07956,-1.20362
15,5.07956,-1.20362
16,5.07956,-1.20362
17,5.07956,-1.20362
18,5.07956,-1.20362
19,5.07956,-1.20362
20,5.07956,-1.20362
21,5.07956,-1.20362
22,5.07956,-1.20362
23,5.07956,-1.20362
24,5.07956,-1.20362
25,5.07956,-1.20362
26,5.07956,-1.20362
27,5.07956,-1.20362
28,5.07956,-1.20362
29,5.07956,-1.20362
30,5.07956,-1.20362
31,5.07956,-1.20362
32,5.13902,-1.14417
33,5.13902,-1.14417
34,5.13902,-1.14417
35,5.13902,-1.14417
36,5.13902,-1.14417
37,5.13902,-1.14417
38,5.21174,-1.07145
39,5.21174,-1.07145
40,5.21174,-1.07145
41,5.21174,-1.07145
42,5.21174,-1.07145
43,5.21174,-1.07145
44,5.27099,-1.0122
45,5.27099,-1.0122
46,5.27099,-1.0122
47,5.34119,-0.942
48,5.34119,-0.942
49,5.34119,-0.942
50,5.34119,-0.942
51,5.34119,-0.942
52,5.34119,-0.942
53,5.37343,-0.909753
54,5.37343,-0.909753
55,5.37343,-0.909753
56,5.37343,-0.909753
57,5.37343,-0.909753
58,5.37343,-0.909753
59,5.37343,-0.909753
60,5.37343,-0.909753
61,5.37343,-0.909753
62,5.37343,-0.909753
63,5.25281,-1.03038
64,5.25281,-1.03038
65,5.25281,-1.03038
66,5.25281,-1.03038
67,5.25281,-1.03038
68,5.32311,-0.96007
69,5.32311,-0.96007
70,5.32311,-0.96007
71,5.32311,-0.96007
72,5.32311,-0.96007
73,5.32311,-0.96007
74,5.32311,-0.96007
75,5.32311,-0.96007
76,5.32311,-0.96007
77,5.32311,-0.96007
78,5.32311,-0.96007
79,5.32311,-0.96007
80,5.32311,-0.96007
81,5.32311,-0.96007
82,5.32311,-0.96007
83,5.32311,-0.96007
84,5.32311,-0.96007
85,5.34742,-0.93577
86,5.34742,-0.93577
87,5.34742,-0.93577
88,5.34742,-0.93577
89,5.34742,-0.93577
90,5.34742,-0.93577
91,5.34742,-0.93577
92,5.34742,-0.93577
93,5.34742,-0.93577
94,5.34742,-0.93577
95,5.34742,-0.93577
96,5.36524,-0.91795
97,5.36524,-0.91795
98,5.36524,-0.91795
99,5.36524,-0.91795
100,5.36524,-0.91795
101,5.36524,-0.91795
102,5.36524,-0.91795
103,5.36524,-0.91795
104,5.36524,-0.91795
105,5.36524,-0.91795
106,5.40713,-0.876058
107,5.40713,-0.876058
108,5.40713,-0.876058
109,5.40713,-0.876058
110,5.59746,-0.68573
111,5.59746,-0.68573
112,5.59746,-0.68573
113,5.59746,-0.68573
114,5.59746,-0.68573
115,5.59746,-0.68573
116,5.59746,-0.68573
117,5.59746,-0.68573
118,5.59746,-0.68573
119,5.59746,-0.68573
120,5.59746,-0.68573
121,5.59746,-0.68573
122,5.59746,-0.68573
123,5.59746,-0.68573
124,5.59746,-0.68573
125,5.59746,-0.68573
126,5.59746,-0.68573
127,5.59746,-0.68573
128,5.38713,-0.896055
129,5.38713,-0.896055
130,5.38713,-0.896055
131,5.25281,-1.03038
132,5.25281,-1.03038
133,5.25281,-1.03038
134,5.25281,-1.03038
135,4.4095,-1.87368
136,4.4095,-1.87368
137,4.4095,-1.87368
138,4.4095,-1.87368
139,4.4095,-1.87368
140,4.4095,-1.87368
141,4.4095,-1.87368
142,4.4095,-1.87368
143,4.4095,-1.87368
144,4.4095,-1.87368
145,4.4095,-1.87368
146,4.4095,-1.87368
147,4.4095,-1.87368
148,4.4095,-1.87368
149,4.4095,-1.87368
150,4.4095,-1.87368
151,4.4095,-1.87368
152,4.4095,-1.87368
153,4.4095,-1.87368
154,4.4095,-1.87368
155,4.4095,-1.87368
156,4.4095,-1.87368
157,4.3075,-1.97569
158,4.3075,-1.97569
159,4.3075,-1.97569
160,4.3075,-1.97569
161,4.3075,-1.97569
162,4.3075,-1.97569
163,4.3075,-1.97569
164,4.3731,-1.91009
165,4.3731,-1.91009
166,4.3731,-1.91009
167,4.3731,-1.91009
168,4.3731,-1.91009
169,4.3731,-1.91009
170,4.3731,-1.91009
171,4.3731,-1.91009
172,4.3731,-1.91009
173,4.3731,-1.91009
174,4.3731,-1.91009
175,4.3731,-1.91009
176,4.3731,-1.91009
