n,tangent,t2
0,0.694738,0.694738
1,0.694738,0.694738
2,0.694738,0.694738
3,0.694738,0.694738
4,0.694738,0.694738
5,0.694738,0.694738
6,0.694738,0.694738
7,0.694738,0.694738
8,0.694738,0.694738
9,0.694738,0.694738
10,0.664046,0.664046
11,0.664046,0.664046
12,0.664046,0.664046
13,0.664046,0.664046
14,0.664046,0.664046
15,0.664046,0.664046
16,0.664046,0.664046
17,0.664046,0.664046
18,0.664046,0.664046
19,0.664046,0.664046
20,0.664046,0.664046
21,0.664046,0.664046
22,0.664046,0.664046
23,0.664046,0.664046
24,0.664046,0.664046
25,0.664046,0.664046
26,0.664046,0.664046
27,0.664046,0.664046
28,0.664046,0.664046
29,0.664046,0.664046
30,0.664046,0.664046
31,0.664046,0.664046
32,0.664046,0.664046
33,0.664046,0.664046
34,0.664046,0.664046
35,0.664046,0.664046
36,0.664046,0.664046
37,0.664046,0.664046
38,0.664046,0.664046
39,0.664046,0.664046
40,0.664046,0.664046
41,0.664046,0.664046
42,0.664046,0.664046
43,0.664046,0.664046
44,0.664046,0.664046
45,0.664046,0.664046
46,0.664046,0.664046
47,0.664046,0.664046
48,0.664046,0.664046
49,0.664046,0.664046
50,0.664046,0.664046
51,0.664046,0.664046
52,0.664046,0.664046
53,0.664046,0.664046
54,0.664046,0.664046
55,0.664046,0.664046
56,0.664046,0.664046
57,0.664046,0.664046
58,0.664046,0.664046
59,0.664046,0.664046
60,0.664046,0.664046
61,0.664046,0.664046
62,0.664046,0.664046
63,0.664046,0.664046
64,0.664046,0.664046
65,0.664046,0.664046
66,0.664046,0.664046
67,0.244979,0.244979
68,0.244979,0.244979
69,0.244979,0.244979
70,0.244979,0.244979
71,0.745419,0.745419
72,0.745419,0.745419
73,0.745419,0.745419
74,0.745419,0.745419
75,0.745419,0.745419
76,0.745419,0.745419
77,0.745419,0.745419
78,0.745419,0.745419
79,0.745419,0.745419
80,0.745419,0.745419
81,0.745419,0.745419
82,0.745419,0.745419
83,0.745419,0.745419
84,0.745419,0.745419
85,0.745419,0.745419
86,0.745419,0.745419
87,0.745419,0.745419
88,0.745419,0.745419
89,0.745419,0.745419
90,0.745419,0.745419
91,0.745419,0.745419
92,0.745419,0.745419
93,0.745419,0.745419
94,0.620249,0.620249
95,0.620249,0.620249
96,0.620249,0.620249
97,0.558599,0.558599
98,0.558599,0.558599
99,0.507099,0.507099
100,0.507099,0.507099
101,0.507099,0.507099
102,0.507099,0.507099
103,0.507099,0.507099
104,0.507099,0.507099
105,0.507099,0.507099
106,0.507099,0.507099
107,0.507099,0.507099
108,0.507099,0.507099
109,0.507099,0.507099
110,0.507099,0.507099
111,0.507099,0.507099
112,0.507099,0.507099
113,0.507099,0.507099
114,0.507099,0.507099
115,1.10715,1.10715
116,2.03444,2.03444
117,2.03444,2.03444
118,2.03444,2.03444
119,0.507099,0.507099
120,0.507099,0.507099
121,0.507099,0.507099
122,0.507099,0.507099
123,0.507099,0.507099
124,0.507099,0.507099
125,0.507099,0.507099
126,0.418224,0.418224
127,0.418224,0.418224
128,0.418224,0.418224
129,0.418224,0.418224
130,0.418224,0.418224
131,0.418224,0.418224
132,0.418224,0.418224
133,0.588003,0.588003
134,0.982794,0.982794
135,1.32582,1.32582
136,1.32582,1.32582
137,1.75065,1.75065
138,1.75065,1.75065
139,1.75065,1.75065
140,1.75065,1.75065
141,1.75065,1.75065
142,1.75065,1.75065
143,1.75065,1.75065
144,1.75065,1.75065
145,1.75065,1.75065
146,1.70335,1.70335
147,1.70335,1.70335
148,1.70335,1.70335
149,1.70335,1.70335
150,1.70335,1.70335
151,1.70335,1.70335
152,1.70335,1.70335
153,1.70335,1.70335
154,1.65394,1.65394
155,1.65394,1.65394
156,1.65394,1.65394
157,1.65394,1.65394
158,1.65394,1.65394
159,1.65394,1.65394
160,1.65394,1.65394
161,1.65394,1.65394
162,1.65394,1.65394
163,1.65394,1.65394
164,1.65394,1.65394
165,1.65394,1.65394
166,2.67795,2.67795
167,2.67795,2.67795
168,1.81577,1.81577
169,1.81577,1.81577
170,1.32582,1.32582
171,1.32582,1.32582
172,0.71883,0.71883
173,0.71883,0.71883
174,0.71883,0.71883
175,0.71883,0.71883
176,0.71883,0.71883
177,0.71883,0.71883
178,0.71883,0.71883
179,0.71883,0.71883
180,0.71883,0.71883
181,0.71883,0.71883
182,0.71883,0.71883
183,0.71883,0.71883
184,0.71883,0.71883
185,0.71883,0.71883
186,0.71883,0.71883
187,1.81577,1.81577
188,1.81577,1.81577
189,1.81577,1.81577
190,1.32582,1.32582
191,1.32582,1.32582
192,1.32582,1.32582
193,1.32582,1.32582
194,2.1588,2.1588
195,2.1588,2.1588
196,2.1588,2.1588
197,2.1588,2.1588
198,2.1588,2.1588
199,2.1588,2.1588
200,3.7296,-2.55359
201,3.7296,-2.55359
202,3.7296,-2.55359
203,3.30674,-2.97644
204,3.30674,-2.97644
205,3.30674,-2.97644
206,2.97644,2.97644
207,2.97644,2.97644
208,2.97644,2.97644
209,2.55359,2.55359
210,2.1588,2.1588
211,1.89255,1.89255
212,1.89255,1.89255
213,1.89255,1.89255
214,2.24554,2.24554
215,2.24554,2.24554
216,2.24554,2.24554
217,2.46685,2.46685
218,2.46685,2.46685
219,2.46685,2.46685
220,2.60117,2.60117
221,2.60117,2.60117
222,2.60117,2.60117
223,2.60117,2.60117
224,2.60117,2.60117
225,2.60117,2.60117
226,0.463648,0.463648
227,0.463648,0.463648
228,0.463648,0.463648
229,2.89661,2.89661
230,2.89661,2.89661
231,3.38657,-2.89661
232,3.38657,-2.89661
233,3.38657,-2.89661
234,3.38657,-2.89661
235,3.38657,-2.89661
236,3.38657,-2.89661
237,3.38657,-2.89661
238,3.38657,-2.89661
239,3.38657,-2.89661
240,3.38657,-2.89661
241,2.89661,2.89661
242,2.89661,2.89661
243,1.73595,1.73595
244,1.73595,1.73595
245,1.73595,1.73595
246,1.40565,1.40565
247,1.40565,1.40565
248,1.40565,1.40565
249,1.2925,1.2925
250,1.2925,1.2925
251,1.2925,1.2925
252,1.2925,1.2925
253,1.2925,1.2925
254,1.2925,1.2925
255,1.2925,1.2925
256,1.81577,1.81577
257,1.81577,1.81577
258,1.81577,1.81577
259,1.81577,1.81577
260,1.81577,1.81577
261,1.81577,1.81577
262,1.81577,1.81577
263,1.81577,1.81577
264,1.81577,1.81577
265,1.24905,1.24905
266,1.24905,1.24905
267,1.24905,1.24905
268,1.9513,1.9513
269,1.9513,1.9513
270,1.9513,1.9513
271,1.9513,1.9513
272,3.04664,3.04664
273,3.04664,3.04664
274,3.04664,3.04664
275,3.04664,3.04664
276,3.04664,3.04664
277,3.04664,3.04664
278,3.04664,3.04664
279,3.04664,3.04664
280,3.04664,3.04664
281,3.04664,3.04664
282,3.04664,3.04664
283,3.04664,3.04664
284,3.04664,3.04664
285,3.04664,3.04664
286,3.04664,3.04664
287,3.04664,3.04664
288,3.04664,3.04664
289,3.04664,3.04664
290,3.04664,3.04664
291,3.04664,3.04664
292,3.04664,3.04664
293,3.04664,3.04664
294,3.04664,3.04664
295,3.04664,3.04664
