n,tangent,t2
0,5.62214,-0.661043
1,5.62214,-0.661043
2,5.62214,-0.661043
3,5.62214,-0.661043
4,5.62214,-0.661043
5,5.62214,-0.661043
6,5.62214,-0.661043
7,5.62214,-0.661043
8,5.62214,-0.661043
9,5.62214,-0.661043
10,5.62214,-0.661043
11,5.62214,-0.661043
12,5.62214,-0.661043
13,5.62214,-0.661043
14,5.62214,-0.661043
15,5.62214,-0.661043
16,5.38713,-0.896055
17,5.38713,-0.896055
18,5.38713,-0.896055
19,5.38713,-0.896055
20,5.38713,-0.896055
21,5.76404,-0.519146
22,5.76404,-0.519146
23,5.76404,-0.519146
24,5.76404,-0.519146
25,5.76404,-0.519146
26,5.76404,-0.519146
27,5.76404,-0.519146
28,5.76404,-0.519146
29,5.76404,-0.519146
30,5.76404,-0.519146
31,5.76404,-0.519146
32,5.76404,-0.519146
33,5.76404,-0.519146
34,5.76404,-0.519146
35,5.87829,-0.404892
36,5.87829,-0.404892
37,5.87829,-0.404892
38,5.92441,-0.358771
39,5.92441,-0.358771
40,6.00489,-0.2783
41,6.00489,-0.2783
42,6.00489,-0.2783
43,6.00489,-0.2783
44,6.00489,-0.2783
45,6.00489,-0.2783
46,6.00489,-0.2783
47,6.00489,-0.2783
48,6.00489,-0.2783
49,6.00489,-0.2783
50,5.69518,-0.588003
51,5.69518,-0.588003
52,5.69518,-0.588003
53,5.96143,-0.321751
54,5.96143,-0.321751
55,5.96143,-0.321751
56,5.69518,-0.588003
57,5.69518,-0.588003
58,5.69518,-0.588003
59,6.05639,-0.226799
60,6.05639,-0.226799
61,6.05639,-0.226799
62,6.05639,-0.226799
63,6.05639,-0.226799
64,6.05639,-0.226799
65,6.05639,-0.226799
66,6.05639,-0.226799
67,6.05639,-0.226799
68,6.05639,-0.226799
69,6.11804,-0.165149
70,6.11804,-0.165149
71,6.11804,-0.165149
72,6.11804,-0.165149
73,6.11804,-0.165149
74,6.11804,-0.165149
75,6.11804,-0.165149
76,6.11804,-0.165149
77,0.463648,0.463648
78,0.463648,0.463648
79,6.08579,-0.197396
80,6.08579,-0.197396
81,6.08579,-0.197396
82,6.08579,-0.197396
83,6.08579,-0.197396
84,6.08579,-0.197396
85,6.08579,-0.197396
86,5.87829,-0.404892
87,5.87829,-0.404892
88,5.87829,-0.404892
89,5.76404,-0.519146
90,5.76404,-0.519146
91,5.76404,-0.519146
92,5.76404,-0.519146
93,5.76404,-0.519146
94,5.76404,-0.519146
95,5.76404,-0.519146
96,5.76404,-0.519146
97,5.76404,-0.519146
98,5.87829,-0.404892
99,5.87829,-0.404892
100,5.87829,-0.404892
101,6.00489,-0.2783
102,6.00489,-0.2783
103,6.00489,-0.2783
104,6.00489,-0.2783
105,6.00489,-0.2783
106,6.00489,-0.2783
107,6.00489,-0.2783
108,6.00489,-0.2783
109,5.72459,-0.558599
110,5.72459,-0.558599
111,5.72459,-0.558599
112,5.72459,-0.558599
113,5.72459,-0.558599
114,5.72459,-0.558599
115,5.72459,-0.558599
116,5.72459,-0.558599
117,5.72459,-0.558599
118,5.72459,-0.558599
119,5.72459,-0.558599
120,5.72459,-0.558599
121,5.72459,-0.558599
122,5.59746,-0.68573
123,5.59746,-0.68573
124,5.59746,-0.68573
125,5.59746,-0.68573
126,5.59746,-0.68573
127,5.59746,-0.68573
128,5.59746,-0.68573
129,5.59746,-0.68573
130,5.59746,-0.68573
131,5.57456,-0.708626
132,5.57456,-0.708626
133,5.57456,-0.708626
134,5.57456,-0.708626
135,5.57456,-0.708626
136,5.42102,-0.86217
137,5.42102,-0.86217
138,5.42102,-0.86217
139,5.42102,-0.86217
140,5.42102,-0.86217
141,5.42102,-0.86217
142,5.42102,-0.86217
143,5.42102,-0.86217
144,5.42102,-0.86217
145,5.42102,-0.86217
146,5.42102,-0.86217
147,5.42102,-0.86217
148,5.42102,-0.86217
149,5.42102,-0.86217
150,5.42102,-0.86217
151,5.42102,-0.86217
152,5.42102,-0.86217
153,5.42102,-0.86217
154,5.23154,-1.05165
155,5.23154,-1.05165
156,5.23154,-1.05165
157,5.11728,-1.1659
158,5.11728,-1.1659
159,5.11728,-1.1659
160,4.86504,-1.41815
161,4.86504,-1.41815
162,4.86504,-1.41815
163,4.86504,-1.41815
164,4.86504,-1.41815
165,4.86504,-1.41815
166,4.86504,-1.41815
167,4.86504,-1.41815
168,4.86504,-1.41815
169,4.86504,-1.41815
170,4.86504,-1.41815
171,4.86504,-1.41815
172,4.86504,-1.41815
173,4.86504,-1.41815
174,4.93106,-1.35213
175,4.93106,-1.35213
176,4.93106,-1.35213
177,4.93106,-1.35213
178,4.93106,-1.35213
179,4.93106,-1.35213
180,4.78916,-1.49402
181,4.78916,-1.49402
182,4.78916,-1.49402
183,4.78916,-1.49402
184,4.78916,-1.49402
185,4.78916,-1.49402
186,4.78916,-1.49402
187,4.78916,-1.49402
188,4.78916,-1.49402
189,4.78916,-1.49402
190,4.78916,-1.49402
191,4.78916,-1.49402
192,4.78916,-1.49402
193,4.8295,-1.45369
194,4.8295,-1.45369
195,4.8295,-1.45369
196,4.8295,-1.45369
197,4.8295,-1.45369
198,4.8295,-1.45369
199,4.8295,-1.45369
200,4.8295,-1.45369
201,4.8295,-1.45369
202,4.93106,-1.35213
203,4.93106,-1.35213
204,4.93106,-1.35213
205,4.97864,-1.30454
206,4.97864,-1.30454
207,5.00385,-1.27934
208,5.00385,-1.27934
209,5.00385,-1.27934
210,5.00385,-1.27934
211,5.00385,-1.27934
212,5.00385,-1.27934
213,5.00385,-1.27934
214,5.00385,-1.27934
215,6.11804,-0.165149
216,6.11804,-0.165149
217,6.11804,-0.165149
218,6.11804,-0.165149
219,6.11804,-0.165149
220,6.11804,-0.165149
221,6.11804,-0.165149
222,6.11804,-0.165149
223,0.463648,0.463648
224,1.10715,1.10715
225,1.10715,1.10715
226,1.10715,1.10715
227,5.49779,-0.785398
228,5.49779,-0.785398
229,0.927295,0.927295
230,0.927295,0.927295
231,0.927295,0.927295
232,0.927295,0.927295
233,1.03038,1.03038
234,1.03038,1.03038
235,1.21203,1.21203
236,1.21203,1.21203
237,1.21203,1.21203
238,1.2925,1.2925
239,1.2925,1.2925
240,1.3734,1.3734
241,1.3734,1.3734
242,1.3734,1.3734
243,1.3734,1.3734
244,1.3734,1.3734
245,1.3734,1.3734
246,1.3734,1.3734
247,1.73595,1.73595
248,1.73595,1.73595
249,1.73595,1.73595
250,1.73595,1.73595
251,1.73595,1.73595
252,1.73595,1.73595
253,1.73595,1.73595
254,1.86225,1.86225
255,1.86225,1.86225
256,1.86225,1.86225
257,1.86225,1.86225
258,1.86225,1.86225
259,1.86225,1.86225
260,1.86225,1.86225
261,1.86225,1.86225
262,1.86225,1.86225
263,1.76819,1.76819
264,1.76819,1.76819
265,1.76819,1.76819
266,1.3734,1.3734
267,1.3734,1.3734
268,1.1659,1.1659
269,1.1659,1.1659
270,1.1659,1.1659
271,1.05165,1.05165
272,1.05165,1.05165
273,1.05165,1.05165
274,0.927295,0.927295
275,0.927295,0.927295
276,0.927295,0.927295
277,0.927295,0.927295
278,0.927295,0.927295
279,5.87829,-0.404892
280,5.87829,-0.404892
281,5.87829,-0.404892
282,5.87829,-0.404892
283,5.87829,-0.404892
284,5.87829,-0.404892
285,5.87829,-0.404892
286,5.76404,-0.519146
287,5.76404,-0.519146
288,5.76404,-0.519146
289,5.58845,-0.694738
290,5.58845,-0.694738
291,5.58845,-0.694738
292,5.58845,-0.694738
293,5.40713,-0.876058
294,5.40713,-0.876058
295,5.40713,-0.876058
296,5.40713,-0.876058
297,5.33264,-0.950547
298,5.33264,-0.950547
299,5.33264,-0.950547
300,5.33264,-0.950547
301,5.33264,-0.950547
302,4.97864,-1.30454
303,4.97864,-1.30454
304,4.97864,-1.30454
305,4.97864,-1.30454
306,4.97864,-1.30454
307,4.97864,-1.30454
308,4.97864,-1.30454
309,4.97864,-1.30454
310,4.97864,-1.30454
311,4.97864,-1.30454
312,4.97864,-1.30454
313,4.97864,-1.30454
314,4.93106,-1.35213
315,4.93106,-1.35213
316,4.77114,-1.51204
317,4.77114,-1.51204
318,4.77114,-1.51204
319,4.77114,-1.51204
320,4.77114,-1.51204
321,4.77114,-1.51204
322,4.77114,-1.51204
323,4.77114,-1.51204
324,4.77114,-1.51204
325,4.77114,-1.51204
326,4.77114,-1.51204
327,4.77114,-1.51204
328,4.77114,-1.51204
329,4.77114,-1.51204
330,4.77114,-1.51204
331,4.77114,-1.51204
332,4.77114,-1.51204
333,4.77114,-1.51204
334,4.77114,-1.51204
335,3.92699,-2.35619
336,3.92699,-2.35619
337,5.37343,-0.909753
338,5.37343,-0.909753
339,5.37343,-0.909753
340,5.37343,-0.909753
341,5.37343,-0.909753
342,5.37343,-0.909753
343,5.37343,-0.909753
344,5.37343,-0.909753
345,5.37343,-0.909753
346,5.37343,-0.909753
347,5.37343,-0.909753
348,5.37343,-0.909753
349,5.37343,-0.909753
350,5.60844,-0.674741
351,5.60844,-0.674741
352,5.60844,-0.674741
353,6.00489,-0.2783
354,6.00489,-0.2783
355,6.00489,-0.2783
356,6.00489,-0.2783
357,6.08579,-0.197396
358,6.08579,-0.197396
359,6.08579,-0.197396
360,0.197396,0.197396
361,0.197396,0.197396
362,0.2783,0.2783
363,0.2783,0.2783
364,0.358771,0.358771
365,0.358771,0.358771
366,0.358771,0.358771
367,0.358771,0.358771
368,0.358771,0.358771
369,1.10715,1.10715
370,1.10715,1.10715
371,1.10715,1.10715
372,5.49779,-0.785398
373,5.49779,-0.785398
374,0.927295,0.927295
375,0.927295,0.927295
376,0.927295,0.927295
377,0.927295,0.927295
378,1.44644,1.44644
379,1.44644,1.44644
380,1.44644,1.44644
381,1.44644,1.44644
382,1.69515,1.69515
383,1.69515,1.69515
384,1.69515,1.69515
385,1.69515,1.69515
386,1.75065,1.75065
387,1.75065,1.75065
388,1.75065,1.75065
389,1.75065,1.75065
390,1.75065,1.75065
391,1.75065,1.75065
392,1.96559,1.96559
393,1.96559,1.96559
394,1.96559,1.96559
395,1.96559,1.96559
396,1.96559,1.96559
397,1.96559,1.96559
398,1.96559,1.96559
399,1.96559,1.96559
400,1.96559,1.96559
401,1.96559,1.96559
402,1.96559,1.96559
403,1.96559,1.96559
404,1.96559,1.96559
405,1.96559,1.96559
406,1.78947,1.78947
407,1.78947,1.78947
408,1.78947,1.78947
409,1.78947,1.78947
410,1.78947,1.78947
411,1.69515,1.69515
412,1.69515,1.69515
413,1.69515,1.69515
414,1.69515,1.69515
415,1.44644,1.44644
416,1.44644,1.44644
417,1.44644,1.44644
418,1.44644,1.44644
419,1.1659,1.1659
420,1.1659,1.1659
421,1.1659,1.1659
