n,tangent,t2
0,4.95737,-1.32582
1,4.95737,-1.32582
2,4.95737,-1.32582
3,4.95737,-1.32582
4,4.95737,-1.32582
5,4.95737,-1.32582
6,4.95737,-1.32582
7,4.51499,-1.76819
8,4.51499,-1.76819
9,4.51499,-1.76819
10,4.51499,-1.76819
11,4.90978,-1.3734
12,4.90978,-1.3734
13,4.90978,-1.3734
14,4.90978,-1.3734
15,4.24874,-2.03444
16,4.24874,-2.03444
17,4.24874,-2.03444
18,5.46749,-0.815692
19,5.46749,-0.815692
20,5.46749,-0.815692
21,5.46749,-0.815692
22,5.46749,-0.815692
23,5.46749,-0.815692
24,5.46749,-0.815692
25,5.46749,-0.815692
26,5.46749,-0.815692
27,5.46749,-0.815692
28,5.46749,-0.815692
29,5.46749,-0.815692
30,5.46749,-0.815692
31,5.46749,-0.815692
32,5.46749,-0.815692
33,5.46749,-0.815692
34,5.46749,-0.815692
35,5.46749,-0.815692
36,5.46749,-0.815692
37,5.46749,-0.815692
38,5.46749,-0.815692
39,5.46749,-0.815692
40,5.46749,-0.815692
41,5.46749,-0.815692
42,5.46749,-0.815692
43,5.46749,-0.815692
44,5.46749,-0.815692
45,5.46749,-0.815692
46,5.46749,-0.815692
47,5.46749,-0.815692
48,5.46749,-0.815692
49,5.46749,-0.815692
50,4.83674,-1.44644
51,4.83674,-1.44644
52,4.83674,-1.44644
53,4.83674,-1.44644
54,4.83674,-1.44644
55,4.83674,-1.44644
56,4.83674,-1.44644
57,4.83674,-1.44644
58,5.0929,-1.19029
59,5.0929,-1.19029
60,5.0929,-1.19029
61,5.0929,-1.19029
62,4.90978,-1.3734
63,4.90978,-1.3734
64,4.90978,-1.3734
65,4.90978,-1.3734
66,4.90978,-1.3734
67,4.90978,-1.3734
68,4.90978,-1.3734
69,4.90978,-1.3734
70,4.46741,-1.81577
71,4.46741,-1.81577
72,4.06889,-2.2143
73,4.06889,-2.2143
74,4.06889,-2.2143
75,4.06889,-2.2143
76,4.06889,-2.2143
77,4.43409,-1.8491
78,4.43409,-1.8491
79,4.43409,-1.8491
80,4.43409,-1.8491
81,4.58803,-1.69515
82,4.58803,-1.69515
83,4.58803,-1.69515
84,4.58803,-1.69515
85,4.83674,-1.44644
86,4.83674,-1.44644
87,4.83674,-1.44644
88,4.83674,-1.44644
89,5.30039,-0.982794
90,5.30039,-0.982794
91,5.30039,-0.982794
92,5.03414,-1.24905
93,5.03414,-1.24905
94,4.60173,-1.68145
95,4.60173,-1.68145
96,4.60173,-1.68145
97,4.60173,-1.68145
98,4.60173,-1.68145
99,4.60173,-1.68145
100,4.60173,-1.68145
101,4.82305,-1.46014
102,4.82305,-1.46014
103,4.82305,-1.46014
104,4.82305,-1.46014
105,4.82305,-1.46014
106,4.82305,-1.46014
107,4.12439,-2.1588
108,4.12439,-2.1588
109,4.12439,-2.1588
110,4.12439,-2.1588
111,4.12439,-2.1588
112,4.12439,-2.1588
113,4.12439,-2.1588
114,4.12439,-2.1588
115,4.12439,-2.1588
116,4.12439,-2.1588
117,5.23154,-1.05165
118,5.23154,-1.05165
119,5.23154,-1.05165
120,5.23154,-1.05165
121,5.23154,-1.05165
122,5.23154,-1.05165
123,5.23154,-1.05165
124,5.23154,-1.05165
125,5.23154,-1.05165
126,5.23154,-1.05165
127,4.85429,-1.4289
128,4.85429,-1.4289
129,4.85429,-1.4289
130,4.85429,-1.4289
131,4.57049,-1.71269
132,4.57049,-1.71269
133,4.57049,-1.71269
134,4.43409,-1.8491
135,4.43409,-1.8491
136,4.43409,-1.8491
137,4.43409,-1.8491
138,4.43409,-1.8491
139,4.43409,-1.8491
140,4.43409,-1.8491
141,4.95737,-1.32582
142,4.95737,-1.32582
143,5.33264,-0.950547
144,5.33264,-0.950547
145,5.33264,-0.950547
146,5.33264,-0.950547
147,5.33264,-0.950547
148,5.33264,-0.950547
149,5.33264,-0.950547
150,5.33264,-0.950547
151,5.33264,-0.950547
152,5.33264,-0.950547
153,5.33264,-0.950547
154,5.33264,-0.950547
155,5.69518,-0.588003
156,5.69518,-0.588003
157,5.69518,-0.588003
158,5.30039,-0.982794
159,5.03414,-1.24905
160,5.03414,-1.24905
161,5.03414,-1.24905
162,5.30039,-0.982794
163,5.30039,-0.982794
164,5.30039,-0.982794
165,5.30039,-0.982794
166,4.24874,-2.03444
167,4.24874,-2.03444
168,4.24874,-2.03444
169,5.25281,-1.03038
170,5.25281,-1.03038
171,5.25281,-1.03038
172,5.25281,-1.03038
173,5.25281,-1.03038
174,5.0929,-1.19029
175,5.0929,-1.19029
176,5.0929,-1.19029
177,4.39064,-1.89255
178,4.39064,-1.89255
179,4.39064,-1.89255
180,5.07116,-1.21203
181,5.07116,-1.21203
182,5.07116,-1.21203
183,5.07116,-1.21203
184,5.07116,-1.21203
185,5.07116,-1.21203
186,5.07116,-1.21203
187,4.99069,-1.2925
188,4.99069,-1.2925
189,4.90978,-1.3734
190,4.90978,-1.3734
191,4.90978,-1.3734
192,4.90978,-1.3734
193,4.90978,-1.3734
194,5.38713,-0.896055
195,5.38713,-0.896055
196,5.38713,-0.896055
197,5.38713,-0.896055
198,5.38713,-0.896055
199,5.38713,-0.896055
200,5.38713,-0.896055
201,0.785398,0.785398
202,0.785398,0.785398
203,5.30039,-0.982794
204,5.30039,-0.982794
205,5.03414,-1.24905
206,5.03414,-1.24905
207,5.03414,-1.24905
208,5.87829,-0.404892
209,5.87829,-0.404892
210,5.87829,-0.404892
211,5.87829,-0.404892
212,5.87829,-0.404892
213,5.87829,-0.404892
214,6.03821,-0.244979
215,6.03821,-0.244979
216,6.03821,-0.244979
217,6.03821,-0.244979
218,5.69518,-0.588003
219,5.25281,-1.03038
220,5.25281,-1.03038
221,5.25281,-1.03038
222,5.25281,-1.03038
223,5.25281,-1.03038
224,5.25281,-1.03038
225,5.35589,-0.927295
226,5.35589,-0.927295
227,5.35589,-0.927295
228,5.35589,-0.927295
229,5.35589,-0.927295
230,4.99069,-1.2925
231,4.99069,-1.2925
232,4.99069,-1.2925
233,4.99069,-1.2925
234,4.99069,-1.2925
235,4.99069,-1.2925
236,4.99069,-1.2925
237,4.99069,-1.2925
238,5.0929,-1.19029
239,5.0929,-1.19029
240,5.0929,-1.19029
241,5.69518,-0.588003
242,5.69518,-0.588003
243,5.69518,-0.588003
244,5.69518,-0.588003
245,5.69518,-0.588003
246,6.03821,-0.244979
247,6.03821,-0.244979
248,0.244979,0.244979
249,0.244979,0.244979
250,0.244979,0.244979
251,0.244979,0.244979
252,0.244979,0.244979
253,0.244979,0.244979
254,0.244979,0.244979
255,0.244979,0.244979
256,0.244979,0.244979
257,5.69518,-0.588003
258,5.69518,-0.588003
259,5.69518,-0.588003
260,6.14129,-0.141897
261,6.14129,-0.141897
262,6.14129,-0.141897
263,6.14129,-0.141897
264,0.141897,0.141897
265,0.141897,0.141897
266,0.141897,0.141897
267,0.2783,0.2783
268,0.2783,0.2783
269,0.2783,0.2783
270,0.2783,0.2783
271,0.588003,0.588003
272,0.588003,0.588003
273,0.588003,0.588003
274,0.588003,0.588003
275,5.49779,-0.785398
276,5.49779,-0.785398
277,5.49779,-0.785398
278,5.49779,-0.785398
279,1.24905,1.24905
280,1.24905,1.24905
281,1.24905,1.24905
282,0.321751,0.321751
283,0.321751,0.321751
284,0.321751,0.321751
285,1.19029,1.19029
286,1.19029,1.19029
287,1.19029,1.19029
288,1.19029,1.19029
289,1.19029,1.19029
290,1.03038,1.03038
291,1.03038,1.03038
292,1.03038,1.03038
293,1.03038,1.03038
