n,tangent,t2
0,4.95737,-1.32582
1,4.95737,-1.32582
2,4.95737,-1.32582
3,4.95737,-1.32582
4,4.95737,-1.32582
5,5.81954,-0.463648
6,5.81954,-0.463648
7,5.30039,-0.982794
8,5.30039,-0.982794
9,5.30039,-0.982794
10,5.30039,-0.982794
11,5.30039,-0.982794
12,0.110657,0.110657
13,0.110657,0.110657
14,0.110657,0.110657
15,0.110657,0.110657
16,0.110657,0.110657
17,0.110657,0.110657
18,0.110657,0.110657
19,0.110657,0.110657
20,0.110657,0.110657
21,0.110657,0.110657
22,0.339293,0.339293
23,0.339293,0.339293
24,0.339293,0.339293
25,0.339293,0.339293
26,0.339293,0.339293
27,0.339293,0.339293
28,0.339293,0.339293
29,0.339293,0.339293
30,0.339293,0.339293
31,0.339293,0.339293
32,0.339293,0.339293
33,0.339293,0.339293
34,0.302885,0.302885
35,0.302885,0.302885
36,0.302885,0.302885
37,0.302885,0.302885
38,0.302885,0.302885
39,0.302885,0.302885
40,0.302885,0.302885
41,0.302885,0.302885
42,0.110657,0.110657
43,0.110657,0.110657
44,0.110657,0.110657
45,0.110657,0.110657
46,0.110657,0.110657
47,0.110657,0.110657
48,0.110657,0.110657
49,0.110657,0.110657
50,0.110657,0.110657
51,0.147078,0.147078
52,0.147078,0.147078
53,0.147078,0.147078
54,0.147078,0.147078
55,0.147078,0.147078
56,0.147078,0.147078
57,0.147078,0.147078
58,0.147078,0.147078
59,0.147078,0.147078
60,0.147078,0.147078
61,0.147078,0.147078
62,0.147078,0.147078
63,0.147078,0.147078
64,0.147078,0.147078
65,0.147078,0.147078
66,0.147078,0.147078
67,0.135528,0.135528
68,0.135528,0.135528
69,0.135528,0.135528
70,0.135528,0.135528
71,0.135528,0.135528
72,0.135528,0.135528
73,0.135528,0.135528
74,0.135528,0.135528
75,0.0399787,0.0399787
76,0.0399787,0.0399787
77,0.0399787,0.0399787
78,0.0399787,0.0399787
79,0.0399787,0.0399787
80,0.0399787,0.0399787
81,0.0399787,0.0399787
82,0.0399787,0.0399787
83,0.0399787,0.0399787
84,0.0399787,0.0399787
85,0.0399787,0.0399787
86,0.0399787,0.0399787
87,0.0399787,0.0399787
88,6.24321,-0.0399787
89,6.24321,-0.0399787
90,6.24321,-0.0399787
91,6.24321,-0.0399787
92,6.24321,-0.0399787
93,6.24321,-0.0399787
94,6.24321,-0.0399787
95,6.24321,-0.0399787
96,6.24321,-0.0399787
97,6.24321,-0.0399787
98,6.24321,-0.0399787
99,6.24321,-0.0399787
100,5.63968,-0.643501
101,5.63968,-0.643501
102,5.35589,-0.927295
103,5.35589,-0.927295
104,5.03414,-1.24905
105,5.03414,-1.24905
106,4.39064,-1.89255
107,4.00376,-2.27942
108,4.00376,-2.27942
109,4.00376,-2.27942
110,4.00376,-2.27942
111,4.00376,-2.27942
112,3.85022,-2.43297
113,3.85022,-2.43297
114,3.85022,-2.43297
115,3.85022,-2.43297
116,3.85022,-2.43297
117,3.66074,-2.62245
118,3.66074,-2.62245
119,3.66074,-2.62245
120,3.54648,-2.7367
121,3.54648,-2.7367
122,3.54648,-2.7367
123,3.54648,-2.7367
124,3.54648,-2.7367
125,3.54648,-2.7367
126,4.24874,-2.03444
127,4.24874,-2.03444
128,3.60524,-2.67795
129,3.60524,-2.67795
130,4.67537,-1.60782
131,4.67537,-1.60782
132,4.67537,-1.60782
133,4.67537,-1.60782
134,4.67537,-1.60782
135,4.67537,-1.60782
136,4.67537,-1.60782
137,4.67537,-1.60782
138,4.67537,-1.60782
139,4.67537,-1.60782
140,4.67537,-1.60782
141,4.67537,-1.60782
142,4.67537,-1.60782
143,4.67537,-1.60782
144,4.74941,-1.53378
145,4.74941,-1.53378
146,4.74941,-1.53378
147,4.74941,-1.53378
148,4.74941,-1.53378
149,4.74941,-1.53378
150,4.74941,-1.53378
151,4.74941,-1.53378
152,4.74941,-1.53378
153,4.74941,-1.53378
154,4.74941,-1.53378
155,4.74941,-1.53378
156,4.74941,-1.53378
157,4.99069,-1.2925
158,4.99069,-1.2925
159,5.07116,-1.21203
160,5.07116,-1.21203
161,5.07116,-1.21203
162,5.07116,-1.21203
163,5.07116,-1.21203
164,5.07116,-1.21203
165,5.07116,-1.21203
166,5.07116,-1.21203
167,5.07116,-1.21203
168,5.07116,-1.21203
169,5.07116,-1.21203
170,5.07116,-1.21203
171,5.07116,-1.21203
172,5.35589,-0.927295
173,5.35589,-0.927295
174,5.35589,-0.927295
175,5.35589,-0.927295
176,5.35589,-0.927295
177,5.21174,-1.07145
178,5.21174,-1.07145
179,5.21174,-1.07145
180,5.21174,-1.07145
181,5.21174,-1.07145
182,5.21174,-1.07145
183,5.13902,-1.14417
184,5.13902,-1.14417
185,5.13902,-1.14417
186,5.13902,-1.14417
187,5.13902,-1.14417
188,5.13902,-1.14417
189,4.90978,-1.3734
190,4.90978,-1.3734
191,4.90978,-1.3734
192,4.51499,-1.76819
193,4.51499,-1.76819
194,4.3075,-1.97569
195,4.3075,-1.97569
196,4.3075,-1.97569
197,4.19324,-2.08994
198,4.19324,-2.08994
199,4.19324,-2.08994
200,4.00376,-2.27942
201,4.00376,-2.27942
202,4.00376,-2.27942
203,4.00376,-2.27942
204,4.00376,-2.27942
205,3.85022,-2.43297
206,3.85022,-2.43297
207,3.85022,-2.43297
208,3.85022,-2.43297
209,3.85022,-2.43297
210,3.68201,-2.60117
211,3.68201,-2.60117
212,3.68201,-2.60117
213,3.68201,-2.60117
214,3.68201,-2.60117
215,3.83633,-2.44685
216,3.83633,-2.44685
217,3.83633,-2.44685
218,3.83633,-2.44685
219,4.01765,-2.26553
220,4.01765,-2.26553
221,4.01765,-2.26553
222,4.01765,-2.26553
223,4.46741,-1.81577
224,4.46741,-1.81577
225,4.46741,-1.81577
226,4.46741,-1.81577
227,4.46741,-1.81577
228,4.46741,-1.81577
229,4.46741,-1.81577
230,4.95737,-1.32582
231,4.95737,-1.32582
232,5.0929,-1.19029
233,5.0929,-1.19029
234,5.25281,-1.03038
235,5.25281,-1.03038
236,5.69518,-0.588003
237,6.25462,-0.0285637
238,6.25462,-0.0285637
239,6.25462,-0.0285637
240,6.25462,-0.0285637
241,6.25462,-0.0285637
242,6.25462,-0.0285637
243,6.25462,-0.0285637
244,6.25462,-0.0285637
245,6.25462,-0.0285637
246,6.25462,-0.0285637
247,6.25462,-0.0285637
248,6.25462,-0.0285637
249,6.25462,-0.0285637
250,6.25462,-0.0285637
251,6.25462,-0.0285637
252,6.25462,-0.0285637
253,6.25462,-0.0285637
254,6.25462,-0.0285637
255,6.25462,-0.0285637
256,6.25462,-0.0285637
257,6.25462,-0.0285637
258,6.25462,-0.0285637
259,6.25462,-0.0285637
260,6.25462,-0.0285637
261,6.25462,-0.0285637
262,6.25462,-0.0285637
263,6.25462,-0.0285637
264,6.25462,-0.0285637
265,6.25462,-0.0285637
266,6.25462,-0.0285637
267,6.25462,-0.0285637
268,6.25462,-0.0285637
269,6.25462,-0.0285637
270,6.25462,-0.0285637
271,6.25462,-0.0285637
272,5.99173,-0.291457
273,5.99173,-0.291457
274,5.99173,-0.291457
275,5.99173,-0.291457
276,5.93441,-0.348771
277,5.93441,-0.348771
278,5.93441,-0.348771
279,5.93441,-0.348771
280,5.93441,-0.348771
281,5.93441,-0.348771
282,5.93441,-0.348771
283,5.93441,-0.348771
284,6.03821,-0.244979
285,6.03821,-0.244979
286,6.03821,-0.244979
287,6.03821,-0.244979
288,5.90268,-0.380506
289,5.90268,-0.380506
290,5.90268,-0.380506
