n,tangent,t2
0,4.99069,-1.2925
1,4.99069,-1.2925
2,4.99069,-1.2925
3,4.99069,-1.2925
4,4.99069,-1.2925
5,4.99069,-1.2925
6,4.99069,-1.2925
7,5.07116,-1.21203
8,5.07116,-1.21203
9,5.11728,-1.1659
10,5.11728,-1.1659
11,5.11728,-1.1659
12,5.23154,-1.05165
13,5.23154,-1.05165
14,5.23154,-1.05165
15,5.43122,-0.851966
16,5.43122,-0.851966
17,5.43122,-0.851966
18,5.43122,-0.851966
19,5.43122,-0.851966
20,5.43122,-0.851966
21,5.56436,-0.71883
22,5.56436,-0.71883
23,5.56436,-0.71883
24,5.56436,-0.71883
25,5.56436,-0.71883
26,5.56436,-0.71883
27,5.59746,-0.68573
28,5.59746,-0.68573
29,5.59746,-0.68573
30,5.59746,-0.68573
31,5.59746,-0.68573
32,5.59746,-0.68573
33,5.59746,-0.68573
34,5.59746,-0.68573
35,5.59746,-0.68573
36,5.66294,-0.620249
37,5.66294,-0.620249
38,5.66294,-0.620249
39,5.66294,-0.620249
40,5.66294,-0.620249
41,5.66294,-0.620249
42,5.66294,-0.620249
43,5.58845,-0.694738
44,5.58845,-0.694738
45,5.58845,-0.694738
46,5.58845,-0.694738
47,5.40713,-0.876058
48,5.40713,-0.876058
49,5.40713,-0.876058
50,5.40713,-0.876058
51,5.33264,-0.950547
52,5.33264,-0.950547
53,5.33264,-0.950547
54,5.27099,-1.0122
55,5.27099,-1.0122
56,5.20633,-1.07685
57,5.20633,-1.07685
58,5.20633,-1.07685
59,5.20633,-1.07685
60,5.20633,-1.07685
61,5.20633,-1.07685
62,5.20633,-1.07685
63,5.20633,-1.07685
64,5.20633,-1.07685
65,5.20633,-1.07685
66,5.20633,-1.07685
67,5.20633,-1.07685
68,5.20633,-1.07685
69,5.20633,-1.07685
70,5.20633,-1.07685
71,5.20633,-1.07685
72,5.20633,-1.07685
73,5.27099,-1.0122
74,5.27099,-1.0122
75,5.27099,-1.0122
76,5.33264,-0.950547
77,5.33264,-0.950547
78,5.40713,-0.876058
79,5.40713,-0.876058
80,5.40713,-0.876058
81,5.40713,-0.876058
82,5.58845,-0.694738
83,5.58845,-0.694738
84,5.58845,-0.694738
85,5.58845,-0.694738
86,5.76404,-0.519146
87,5.76404,-0.519146
88,5.76404,-0.519146
89,5.87829,-0.404892
90,5.87829,-0.404892
91,5.87829,-0.404892
92,5.92441,-0.358771
93,5.92441,-0.358771
94,6.00489,-0.2783
95,6.00489,-0.2783
96,6.15883,-0.124355
97,6.15883,-0.124355
98,6.15883,-0.124355
99,6.15883,-0.124355
100,0.124355,0.124355
101,0.124355,0.124355
102,0.124355,0.124355
103,0.124355,0.124355
104,0.2783,0.2783
105,0.2783,0.2783
106,0.358771,0.358771
107,0.358771,0.358771
108,0.358771,0.358771
109,0.358771,0.358771
110,0.558599,0.558599
111,0.558599,0.558599
112,0.558599,0.558599
113,0.558599,0.558599
114,0.620249,0.620249
115,0.620249,0.620249
116,0.694738,0.694738
117,0.694738,0.694738
118,0.694738,0.694738
119,0.694738,0.694738
120,0.876058,0.876058
121,0.876058,0.876058
122,0.876058,0.876058
123,0.876058,0.876058
124,0.950547,0.950547
125,0.950547,0.950547
126,0.950547,0.950547
127,1.0122,1.0122
128,1.0122,1.0122
129,1.05165,1.05165
130,1.05165,1.05165
131,1.05165,1.05165
132,1.1659,1.1659
133,1.1659,1.1659
134,1.1659,1.1659
135,1.1659,1.1659
136,1.1659,1.1659
137,1.1659,1.1659
138,1.1659,1.1659
139,1.1659,1.1659
140,1.1659,1.1659
141,1.05165,1.05165
142,1.05165,1.05165
143,1.05165,1.05165
144,0.851966,0.851966
145,0.851966,0.851966
146,0.851966,0.851966
147,0.851966,0.851966
148,0.851966,0.851966
149,0.851966,0.851966
150,0.71883,0.71883
151,0.71883,0.71883
152,0.71883,0.71883
153,0.71883,0.71883
154,0.71883,0.71883
155,0.71883,0.71883
156,0.507099,0.507099
157,0.507099,0.507099
158,0.507099,0.507099
159,0.507099,0.507099
160,0.507099,0.507099
161,0.507099,0.507099
162,0.507099,0.507099
163,0.507099,0.507099
164,0.507099,0.507099
165,0.507099,0.507099
166,0.507099,0.507099
167,0.558599,0.558599
168,0.558599,0.558599
169,0.558599,0.558599
170,0.628796,0.628796
171,0.628796,0.628796
172,0.628796,0.628796
173,0.628796,0.628796
174,0.628796,0.628796
175,0.628796,0.628796
176,0.661043,0.661043
177,0.661043,0.661043
178,0.661043,0.661043
179,0.661043,0.661043
180,0.661043,0.661043
181,0.661043,0.661043
182,0.896055,0.896055
183,0.896055,0.896055
184,0.896055,0.896055
185,0.96007,0.96007
186,0.96007,0.96007
187,0.96007,0.96007
188,0.96007,0.96007
189,0.96007,0.96007
190,1.00407,1.00407
191,1.00407,1.00407
192,1.00407,1.00407
193,1.00407,1.00407
194,1.00407,1.00407
195,1.05165,1.05165
196,1.05165,1.05165
197,1.05165,1.05165
198,1.05165,1.05165
199,1.05165,1.05165
200,1.05165,1.05165
201,1.05165,1.05165
202,1.05165,1.05165
203,1.05165,1.05165
204,1.05165,1.05165
205,1.05165,1.05165
206,1.30454,1.30454
207,1.30454,1.30454
208,1.30454,1.30454
209,1.30454,1.30454
210,1.30454,1.30454
211,1.30454,1.30454
212,1.30454,1.30454
213,1.35213,1.35213
214,1.35213,1.35213
215,1.44644,1.44644
216,1.44644,1.44644
217,1.44644,1.44644
218,1.44644,1.44644
219,1.69515,1.69515
220,1.69515,1.69515
221,1.69515,1.69515
222,1.69515,1.69515
223,1.69515,1.69515
224,1.69515,1.69515
225,1.69515,1.69515
226,1.69515,1.69515
227,1.69515,1.69515
228,1.44644,1.44644
229,1.44644,1.44644
230,1.44644,1.44644
231,1.44644,1.44644
232,1.35213,1.35213
233,1.35213,1.35213
234,1.35213,1.35213
235,1.35213,1.35213
236,1.35213,1.35213
237,1.35213,1.35213
238,1.43824,1.43824
239,1.43824,1.43824
240,1.43824,1.43824
241,1.43824,1.43824
242,1.43824,1.43824
243,1.43824,1.43824
244,1.43824,1.43824
245,1.43824,1.43824
246,1.49402,1.49402
247,1.49402,1.49402
248,1.49402,1.49402
249,1.49402,1.49402
250,1.49402,1.49402
251,1.49402,1.49402
252,1.49402,1.49402
253,1.64757,1.64757
254,1.64757,1.64757
255,1.64757,1.64757
256,1.64757,1.64757
257,1.64757,1.64757
258,1.64757,1.64757
259,1.64757,1.64757
260,1.64757,1.64757
261,1.64757,1.64757
262,1.64757,1.64757
263,1.64757,1.64757
264,1.52915,1.52915
265,1.52915,1.52915
266,1.52915,1.52915
267,1.52915,1.52915
268,1.52915,1.52915
269,1.52915,1.52915
270,1.52915,1.52915
271,1.52915,1.52915
272,1.52915,1.52915
273,1.52915,1.52915
274,1.52915,1.52915
275,1.52915,1.52915
276,1.52915,1.52915
277,1.52915,1.52915
278,1.52915,1.52915
279,1.52915,1.52915
280,1.52915,1.52915
281,1.52915,1.52915
282,1.52915,1.52915
283,1.52915,1.52915
284,1.52915,1.52915
285,1.52915,1.52915
286,1.52915,1.52915
287,1.52915,1.52915
288,1.52915,1.52915
289,1.52915,1.52915
290,1.52915,1.52915
291,1.52915,1.52915
292,1.51372,1.51372
293,1.51372,1.51372
294,1.51372,1.51372
295,1.51372,1.51372
296,1.51372,1.51372
297,1.51372,1.51372
298,1.51372,1.51372
299,1.51372,1.51372
300,1.51372,1.51372
301,1.51372,1.51372
302,1.51372,1.51372
303,1.51372,1.51372
304,1.51372,1.51372
305,1.51372,1.51372
306,1.51372,1.51372
307,1.51372,1.51372
308,1.51372,1.51372
309,1.51372,1.51372
310,1.39094,1.39094
311,1.39094,1.39094
312,1.39094,1.39094
313,1.39094,1.39094
314,1.39094,1.39094
315,1.39094,1.39094
316,1.19029,1.19029
317,1.19029,1.19029
318,1.19029,1.19029
319,1.19029,1.19029
320,1.19029,1.19029
321,1.19029,1.19029
322,1.19029,1.19029
323,1.07145,1.07145
324,1.07145,1.07145
325,1.07145,1.07145
326,1.07145,1.07145
327,1.07145,1.07145
328,1.07145,1.07145
329,1.07145,1.07145
330,1.07145,1.07145
331,1.07145,1.07145
332,1.14417,1.14417
333,1.14417,1.14417
334,1.14417,1.14417
335,1.14417,1.14417
336,1.14417,1.14417
337,1.14417,1.14417
338,1.21203,1.21203
339,1.21203,1.21203
340,1.2925,1.2925
341,1.2925,1.2925
342,1.4289,1.4289
343,1.4289,1.4289
344,1.4289,1.4289
345,1.4289,1.4289
346,1.71269,1.71269
347,1.71269,1.71269
348,1.71269,1.71269
349,1.78947,1.78947
350,1.78947,1.78947
351,1.78947,1.78947
352,1.78947,1.78947
353,1.78947,1.78947
354,1.91957,1.91957
355,1.91957,1.91957
356,1.91957,1.91957
357,1.91957,1.91957
358,1.91957,1.91957
359,1.91957,1.91957
360,1.91957,1.91957
361,1.91957,1.91957
362,1.86225,1.86225
363,1.86225,1.86225
364,1.86225,1.86225
365,1.86225,1.86225
366,1.67046,1.67046
367,1.67046,1.67046
368,1.67046,1.67046
369,1.67046,1.67046
370,1.67046,1.67046
371,1.67046,1.67046
372,1.67046,1.67046
373,1.67046,1.67046
374,1.67046,1.67046
375,1.67046,1.67046
376,1.67046,1.67046
377,1.67046,1.67046
378,1.10715,1.10715
379,1.10715,1.10715
380,2.11122,2.11122
381,2.11122,2.11122
382,2.11122,2.11122
383,2.11122,2.11122
384,2.2143,2.2143
385,2.2143,2.2143
386,2.49809,2.49809
387,2.49809,2.49809
388,2.60117,2.60117
389,2.60117,2.60117
390,2.78282,2.78282
391,2.78282,2.78282
392,2.78282,2.78282
393,2.78282,2.78282
394,2.78282,2.78282
395,2.78282,2.78282
396,2.78282,2.78282
397,2.78282,2.78282
398,2.55359,2.55359
399,2.55359,2.55359
400,2.55359,2.55359
401,2.92292,2.92292
402,2.92292,2.92292
403,2.92292,2.92292
404,2.92292,2.92292
405,2.92292,2.92292
406,3.07029,3.07029
407,3.07029,3.07029
408,3.07029,3.07029
409,3.07029,3.07029
410,3.07029,3.07029
411,3.07029,3.07029
412,3.07029,3.07029
413,3.07029,3.07029
414,3.07029,3.07029
415,3.07029,3.07029
416,3.07029,3.07029
417,3.07029,3.07029
418,3.07029,3.07029
419,3.07029,3.07029
420,2.92292,2.92292
421,2.92292,2.92292
422,2.92292,2.92292
423,2.87534,2.87534
424,2.87534,2.87534
425,2.87534,2.87534
426,2.87534,2.87534
427,2.87534,2.87534
428,2.87534,2.87534
429,2.87534,2.87534
430,2.9442,2.9442
431,2.9442,2.9442
432,2.9442,2.9442
433,2.9442,2.9442
434,2.9442,2.9442
435,2.86329,2.86329
436,2.86329,2.86329
437,2.86329,2.86329
438,2.86329,2.86329
439,2.86329,2.86329
440,3.03094,3.03094
441,3.03094,3.03094
442,3.03094,3.03094
443,3.03094,3.03094
444,3.03094,3.03094
445,3.03094,3.03094
446,3.03094,3.03094
447,3.03094,3.03094
448,3.03094,3.03094
449,2.76109,2.76109
450,2.76109,2.76109
451,2.76109,2.76109
452,2.76109,2.76109
453,2.89661,2.89661
454,2.89661,2.89661
455,3.38657,-2.89661
456,3.38657,-2.89661
457,3.62849,-2.65469
458,3.62849,-2.65469
459,3.62849,-2.65469
460,3.62849,-2.65469
461,3.62849,-2.65469
462,3.62849,-2.65469
463,3.62849,-2.65469
464,3.62849,-2.65469
465,3.62849,-2.65469
466,3.62849,-2.65469
467,3.62849,-2.65469
468,3.62849,-2.65469
469,3.62849,-2.65469
470,3.62849,-2.65469
471,3.58144,-2.70175
472,3.58144,-2.70175
473,3.58144,-2.70175
474,3.58144,-2.70175
475,3.58144,-2.70175
476,3.58144,-2.70175
477,3.58144,-2.70175
478,3.58144,-2.70175
479,3.58144,-2.70175
480,3.58144,-2.70175
481,3.58144,-2.70175
482,3.58144,-2.70175
483,3.58144,-2.70175
484,3.7296,-2.55359
485,3.7296,-2.55359
486,3.7296,-2.55359
487,3.5221,-2.76109
488,3.5221,-2.76109
489,3.5221,-2.76109
490,3.5221,-2.76109
491,3.5221,-2.76109
492,3.5221,-2.76109
493,4.24874,-2.03444
494,4.24874,-2.03444
495,3.60524,-2.67795
496,3.60524,-2.67795
497,4.12439,-2.1588
498,4.12439,-2.1588
499,4.12439,-2.1588
500,3.7296,-2.55359
501,3.7296,-2.55359
502,3.7296,-2.55359
503,4.28576,-1.99742
504,4.28576,-1.99742
505,4.28576,-1.99742
506,4.28576,-1.99742
507,4.28576,-1.99742
508,4.28576,-1.99742
509,4.28576,-1.99742
510,4.28576,-1.99742
511,4.28576,-1.99742
512,4.28576,-1.99742
513,4.28576,-1.99742
514,4.28576,-1.99742
515,4.53254,-1.75065
516,4.53254,-1.75065
517,4.53254,-1.75065
518,4.53254,-1.75065
519,4.53254,-1.75065
520,4.53254,-1.75065
521,4.60173,-1.68145
522,4.60173,-1.68145
523,4.60173,-1.68145
524,4.60173,-1.68145
525,4.60173,-1.68145
526,4.82305,-1.46014
527,4.82305,-1.46014
528,4.82305,-1.46014
529,4.82305,-1.46014
530,4.82305,-1.46014
531,4.82305,-1.46014
532,4.82305,-1.46014
533,4.82305,-1.46014
534,4.82305,-1.46014
535,4.82305,-1.46014
536,4.60173,-1.68145
537,4.60173,-1.68145
538,4.60173,-1.68145
539,4.60173,-1.68145
540,4.43409,-1.8491
541,4.43409,-1.8491
542,4.43409,-1.8491
543,4.43409,-1.8491
544,4.15379,-2.1294
545,4.15379,-2.1294
546,4.15379,-2.1294
547,4.15379,-2.1294
548,4.15379,-2.1294
549,4.15379,-2.1294
550,4.15379,-2.1294
551,4.15379,-2.1294
552,4.15379,-2.1294
553,4.15379,-2.1294
554,4.34522,-1.93797
555,4.34522,-1.93797
556,4.34522,-1.93797
557,4.34522,-1.93797
558,4.34522,-1.93797
559,4.34522,-1.93797
560,4.34522,-1.93797
561,4.34522,-1.93797
562,4.36937,-1.91382
563,4.36937,-1.91382
564,4.36937,-1.91382
565,4.36937,-1.91382
566,4.36937,-1.91382
567,4.36937,-1.91382
568,4.41389,-1.8693
569,4.41389,-1.8693
570,4.41389,-1.8693
571,4.41389,-1.8693
572,4.41389,-1.8693
573,4.41389,-1.8693
574,4.45507,-1.82812
575,4.45507,-1.82812
576,4.45507,-1.82812
577,4.45507,-1.82812
578,4.45507,-1.82812
579,4.45507,-1.82812
580,4.45507,-1.82812
581,4.45507,-1.82812
582,4.4813,-1.80189
583,4.4813,-1.80189
584,4.4813,-1.80189
585,4.4813,-1.80189
586,4.4813,-1.80189
587,4.4813,-1.80189
588,4.4813,-1.80189
589,4.55579,-1.7274
590,4.55579,-1.7274
591,4.55579,-1.7274
592,4.55579,-1.7274
593,4.55579,-1.7274
594,4.55579,-1.7274
595,4.55579,-1.7274
596,4.55579,-1.7274
597,4.55579,-1.7274
598,4.55579,-1.7274
599,4.55579,-1.7274
600,4.55579,-1.7274
601,4.55579,-1.7274
602,4.55579,-1.7274
603,4.65363,-1.62955
604,4.65363,-1.62955
605,4.65363,-1.62955
606,4.65363,-1.62955
607,4.65363,-1.62955
608,4.65363,-1.62955
609,4.65363,-1.62955
610,4.65363,-1.62955
611,4.65363,-1.62955
612,4.65363,-1.62955
613,4.65363,-1.62955
614,4.65363,-1.62955
615,4.65363,-1.62955
616,4.65363,-1.62955
617,4.65363,-1.62955
618,4.65363,-1.62955
619,4.65363,-1.62955
620,4.5013,-1.78189
621,4.5013,-1.78189
622,4.5013,-1.78189
623,4.5013,-1.78189
624,4.5013,-1.78189
625,4.5013,-1.78189
626,4.5013,-1.78189
627,4.5013,-1.78189
628,4.5013,-1.78189
629,4.53254,-1.75065
630,4.53254,-1.75065
631,4.53254,-1.75065
632,4.68967,-1.59352
633,4.68967,-1.59352
634,4.68967,-1.59352
635,4.68967,-1.59352
636,4.68967,-1.59352
637,4.68967,-1.59352
638,4.68967,-1.59352
639,4.68967,-1.59352
640,4.68967,-1.59352
641,4.68967,-1.59352
642,4.68967,-1.59352
643,4.68967,-1.59352
644,4.68967,-1.59352
645,4.68967,-1.59352
646,4.68967,-1.59352
647,4.68967,-1.59352
648,4.68967,-1.59352
649,4.68967,-1.59352
650,4.68967,-1.59352
651,4.68967,-1.59352
652,4.68967,-1.59352
653,4.68967,-1.59352
654,4.68967,-1.59352
655,4.68967,-1.59352
656,4.68967,-1.59352
657,4.68967,-1.59352
658,4.68967,-1.59352
659,4.68967,-1.59352
660,4.68967,-1.59352
661,4.68967,-1.59352
662,4.68967,-1.59352
663,4.68967,-1.59352
664,4.68967,-1.59352
665,4.68967,-1.59352
666,4.68967,-1.59352
667,4.68967,-1.59352
668,4.68967,-1.59352
669,4.68967,-1.59352
670,4.68967,-1.59352
671,4.68967,-1.59352
672,4.68967,-1.59352
673,4.68967,-1.59352
674,4.68967,-1.59352
675,4.68967,-1.59352
