n,tangent,t2
0,5.0929,-1.19029
1,5.0929,-1.19029
2,5.0929,-1.19029
3,5.0929,-1.19029
4,5.0929,-1.19029
5,5.0929,-1.19029
6,5.0929,-1.19029
7,5.0929,-1.19029
8,5.0929,-1.19029
9,5.25281,-1.03038
10,5.38713,-0.896055
11,5.38713,-0.896055
12,5.38713,-0.896055
13,5.38713,-0.896055
14,5.38713,-0.896055
15,5.38713,-0.896055
16,5.38713,-0.896055
17,5.23154,-1.05165
18,5.23154,-1.05165
19,5.23154,-1.05165
20,5.23154,-1.05165
21,5.23154,-1.05165
22,5.23154,-1.05165
23,5.23154,-1.05165
24,5.23154,-1.05165
25,5.23154,-1.05165
26,5.23154,-1.05165
27,5.23154,-1.05165
28,5.11728,-1.1659
29,5.11728,-1.1659
30,5.11728,-1.1659
31,5.11728,-1.1659
32,5.11728,-1.1659
33,5.11728,-1.1659
34,5.23154,-1.05165
35,5.23154,-1.05165
36,5.23154,-1.05165
37,5.35589,-0.927295
38,5.35589,-0.927295
39,5.35589,-0.927295
40,5.35589,-0.927295
41,5.35589,-0.927295
42,4.90978,-1.3734
43,4.90978,-1.3734
44,4.90978,-1.3734
45,4.90978,-1.3734
46,4.90978,-1.3734
47,5.33264,-0.950547
48,5.33264,-0.950547
49,5.33264,-0.950547
50,5.33264,-0.950547
51,5.33264,-0.950547
52,5.43903,-0.844154
53,5.43903,-0.844154
54,5.43903,-0.844154
55,5.43903,-0.844154
56,5.43903,-0.844154
57,5.43903,-0.844154
58,5.43903,-0.844154
59,5.55654,-0.726642
60,5.55654,-0.726642
61,5.55654,-0.726642
62,5.55654,-0.726642
63,5.55654,-0.726642
64,5.55654,-0.726642
65,5.55654,-0.726642
66,5.96143,-0.321751
67,5.96143,-0.321751
68,5.96143,-0.321751
69,5.63968,-0.643501
70,5.63968,-0.643501
71,5.31468,-0.968509
72,5.31468,-0.968509
73,5.31468,-0.968509
74,5.31468,-0.968509
75,5.31468,-0.968509
76,5.31468,-0.968509
77,5.31468,-0.968509
