n,tangent,t2
0,5.03414,-1.24905
1,5.03414,-1.24905
2,5.03414,-1.24905
3,5.03414,-1.24905
4,5.03414,-1.24905
5,5.03414,-1.24905
6,5.03414,-1.24905
7,5.30039,-0.982794
8,5.30039,-0.982794
9,5.30039,-0.982794
10,5.0929,-1.19029
11,5.0929,-1.19029
12,5.0929,-1.19029
13,5.0929,-1.19029
14,5.0929,-1.19029
15,5.26404,-1.01914
16,5.26404,-1.01914
17,5.26404,-1.01914
18,5.26404,-1.01914
19,5.26404,-1.01914
20,5.26404,-1.01914
21,5.26404,-1.01914
22,5.26404,-1.01914
23,5.26404,-1.01914
24,5.26404,-1.01914
25,5.26404,-1.01914
26,5.26404,-1.01914
27,5.33264,-0.950547
28,5.33264,-0.950547
29,5.46554,-0.817645
30,5.46554,-0.817645
31,5.46554,-0.817645
32,5.46554,-0.817645
33,5.46554,-0.817645
34,5.46554,-0.817645
35,5.46554,-0.817645
36,5.46554,-0.817645
37,5.46554,-0.817645
38,5.46554,-0.817645
39,5.46554,-0.817645
40,5.46554,-0.817645
41,5.46554,-0.817645
42,5.46554,-0.817645
43,5.46554,-0.817645
44,5.46554,-0.817645
45,5.46554,-0.817645
46,5.46554,-0.817645
47,5.46554,-0.817645
48,5.46554,-0.817645
49,5.46554,-0.817645
50,5.46554,-0.817645
51,5.46554,-0.817645
52,5.46554,-0.817645
53,5.46554,-0.817645
54,5.46554,-0.817645
55,5.46554,-0.817645
56,5.46554,-0.817645
57,5.46554,-0.817645
58,5.39812,-0.885067
59,5.39812,-0.885067
60,5.39812,-0.885067
61,5.39812,-0.885067
62,5.39812,-0.885067
63,5.37836,-0.904827
64,5.37836,-0.904827
65,5.37836,-0.904827
66,5.37836,-0.904827
67,5.37836,-0.904827
68,5.37836,-0.904827
69,5.37836,-0.904827
70,5.37836,-0.904827
71,5.34119,-0.942
72,5.34119,-0.942
73,5.34119,-0.942
74,5.34119,-0.942
75,5.34119,-0.942
76,5.34119,-0.942
77,5.34119,-0.942
78,5.34119,-0.942
79,5.34119,-0.942
80,5.34119,-0.942
81,5.34119,-0.942
82,5.34119,-0.942
83,5.34119,-0.942
84,5.34119,-0.942
85,5.37343,-0.909753
86,5.37343,-0.909753
87,5.37343,-0.909753
88,5.4452,-0.837981
89,5.4452,-0.837981
90,5.4452,-0.837981
