n,tangent,t2
0,4.81206,-1.47113
1,4.81206,-1.47113
2,4.81206,-1.47113
3,4.81206,-1.47113
4,4.81206,-1.47113
5,4.81206,-1.47113
6,4.81206,-1.47113
7,4.81206,-1.47113
8,4.81206,-1.47113
9,4.81206,-1.47113
10,4.81206,-1.47113
11,4.81206,-1.47113
12,4.81206,-1.47113
13,4.93106,-1.35213
14,4.93106,-1.35213
15,4.93106,-1.35213
16,4.93106,-1.35213
17,4.93106,-1.35213
18,5.0929,-1.19029
19,5.0929,-1.19029
20,5.0929,-1.19029
21,5.96143,-0.321751
22,5.96143,-0.321751
23,5.96143,-0.321751
24,5.42102,-0.86217
25,5.42102,-0.86217
26,5.42102,-0.86217
27,5.42102,-0.86217
28,5.42102,-0.86217
29,5.42102,-0.86217
30,5.42102,-0.86217
31,5.57456,-0.708626
32,5.57456,-0.708626
33,5.57456,-0.708626
34,5.57456,-0.708626
35,5.57456,-0.708626
36,5.74277,-0.54042
37,5.74277,-0.54042
38,5.90268,-0.380506
39,5.90268,-0.380506
40,5.90268,-0.380506
41,5.90268,-0.380506
42,5.90268,-0.380506
43,5.90268,-0.380506
44,5.90268,-0.380506
45,5.90268,-0.380506
46,5.90268,-0.380506
47,5.90268,-0.380506
48,5.90268,-0.380506
49,5.69518,-0.588003
50,5.69518,-0.588003
51,5.69518,-0.588003
52,5.86496,-0.418224
53,5.86496,-0.418224
54,5.86496,-0.418224
55,5.86496,-0.418224
56,5.86496,-0.418224
57,5.86496,-0.418224
58,5.86496,-0.418224
59,5.86496,-0.418224
60,5.86496,-0.418224
61,5.86496,-0.418224
62,5.86496,-0.418224
63,5.86496,-0.418224
64,5.86496,-0.418224
65,5.86496,-0.418224
66,5.86496,-0.418224
67,5.86496,-0.418224
68,5.63968,-0.643501
69,5.63968,-0.643501
70,5.63968,-0.643501
71,5.63968,-0.643501
72,5.63968,-0.643501
73,6.03821,-0.244979
74,6.03821,-0.244979
75,6.03821,-0.244979
76,6.03821,-0.244979
77,5.58845,-0.694738
78,5.58845,-0.694738
79,5.58845,-0.694738
80,5.58845,-0.694738
81,5.58845,-0.694738
82,5.58845,-0.694738
83,5.58845,-0.694738
84,5.58845,-0.694738
85,5.58845,-0.694738
86,5.88839,-0.394791
87,5.88839,-0.394791
88,5.88839,-0.394791
89,5.88839,-0.394791
90,5.88839,-0.394791
91,5.88839,-0.394791
92,5.88839,-0.394791
93,5.88839,-0.394791
94,5.88839,-0.394791
95,5.88839,-0.394791
96,5.88839,-0.394791
97,5.88839,-0.394791
98,5.88839,-0.394791
99,5.76404,-0.519146
100,5.76404,-0.519146
101,5.76404,-0.519146
102,5.76404,-0.519146
103,5.76404,-0.519146
104,5.76404,-0.519146
105,5.96143,-0.321751
106,5.96143,-0.321751
107,5.96143,-0.321751
108,5.17604,-1.10715
109,5.17604,-1.10715
110,6.14129,-0.141897
111,6.14129,-0.141897
112,6.14129,-0.141897
113,6.14129,-0.141897
114,6.14129,-0.141897
115,6.14129,-0.141897
116,6.14129,-0.141897
