n,tangent,t2
0,5.03414,-1.24905
1,5.03414,-1.24905
2,5.03414,-1.24905
3,5.03414,-1.24905
4,5.63968,-0.643501
5,5.63968,-0.643501
6,5.63968,-0.643501
7,5.63968,-0.643501
8,5.63968,-0.643501
9,5.63968,-0.643501
10,5.63968,-0.643501
11,5.63968,-0.643501
12,5.63968,-0.643501
13,5.17604,-1.10715
14,5.17604,-1.10715
15,6.03821,-0.244979
16,6.03821,-0.244979
17,6.03821,-0.244979
18,6.03821,-0.244979
19,5.90268,-0.380506
20,5.90268,-0.380506
21,5.90268,-0.380506
22,5.90268,-0.380506
23,6.11804,-0.165149
24,6.11804,-0.165149
25,6.11804,-0.165149
26,6.11804,-0.165149
27,6.11804,-0.165149
28,6.11804,-0.165149
29,6.05639,-0.226799
30,6.05639,-0.226799
31,6.05639,-0.226799
32,6.05639,-0.226799
33,6.05639,-0.226799
34,6.02586,-0.257324
35,6.02586,-0.257324
36,6.02586,-0.257324
37,6.02586,-0.257324
38,6.02586,-0.257324
39,6.02586,-0.257324
40,6.02586,-0.257324
41,6.02586,-0.257324
42,6.02586,-0.257324
43,6.02586,-0.257324
44,6.02586,-0.257324
45,6.02586,-0.257324
46,6.02586,-0.257324
47,6.02586,-0.257324
48,6.02586,-0.257324
49,6.02586,-0.257324
50,6.02586,-0.257324
51,6.02586,-0.257324
52,6.02586,-0.257324
53,6.02586,-0.257324
54,6.02586,-0.257324
55,6.02586,-0.257324
56,6.02586,-0.257324
57,6.02586,-0.257324
58,6.02586,-0.257324
59,6.02586,-0.257324
60,6.02586,-0.257324
61,6.02586,-0.257324
62,6.02586,-0.257324
63,5.69518,-0.588003
64,5.69518,-0.588003
65,5.69518,-0.588003
66,6.03821,-0.244979
67,6.03821,-0.244979
68,6.03821,-0.244979
69,6.03821,-0.244979
70,5.93441,-0.348771
71,5.93441,-0.348771
72,5.93441,-0.348771
73,5.93441,-0.348771
74,5.93441,-0.348771
75,5.93441,-0.348771
76,5.93441,-0.348771
77,5.93441,-0.348771
78,5.99173,-0.291457
79,5.99173,-0.291457
80,5.99173,-0.291457
81,5.99173,-0.291457
82,6.09784,-0.185348
83,6.09784,-0.185348
84,6.09784,-0.185348
85,6.09784,-0.185348
86,6.09784,-0.185348
87,6.09784,-0.185348
88,6.09784,-0.185348
89,6.09784,-0.185348
