n,tangent,t2
0,5.57456,-0.708626
1,5.57456,-0.708626
2,5.57456,-0.708626
3,5.57456,-0.708626
4,5.57456,-0.708626
5,5.57456,-0.708626
6,5.57456,-0.708626
7,5.57456,-0.708626
8,5.57456,-0.708626
9,5.57456,-0.708626
10,5.57456,-0.708626
11,5.57456,-0.708626
12,5.74277,-0.54042
13,5.74277,-0.54042
14,5.90268,-0.380506
15,6.06452,-0.218669
16,6.06452,-0.218669
17,6.06452,-0.218669
18,6.06452,-0.218669
19,6.06452,-0.218669
20,6.23323,-0.0499584
21,6.23323,-0.0499584
22,6.23323,-0.0499584
23,6.23323,-0.0499584
24,6.23323,-0.0499584
25,6.23323,-0.0499584
26,6.23323,-0.0499584
27,6.23323,-0.0499584
28,6.23323,-0.0499584
29,6.23323,-0.0499584
30,6.23323,-0.0499584
31,6.23323,-0.0499584
32,6.23323,-0.0499584
33,6.23323,-0.0499584
34,6.23323,-0.0499584
35,6.23323,-0.0499584
36,6.23323,-0.0499584
37,6.23323,-0.0499584
38,6.23323,-0.0499584
39,6.23323,-0.0499584
40,6.19645,-0.0867383
41,6.19645,-0.0867383
42,6.19645,-0.0867383
43,6.19645,-0.0867383
44,6.19645,-0.0867383
45,6.19645,-0.0867383
46,6.19645,-0.0867383
47,6.19645,-0.0867383
48,6.19645,-0.0867383
49,6.19645,-0.0867383
50,6.19645,-0.0867383
51,6.19645,-0.0867383
52,6.13054,-0.152649
53,6.13054,-0.152649
54,6.13054,-0.152649
55,6.13054,-0.152649
56,6.13054,-0.152649
57,6.13054,-0.152649
58,6.13054,-0.152649
59,6.13054,-0.152649
60,6.25195,-0.0312398
61,6.25195,-0.0312398
62,6.25195,-0.0312398
63,6.25195,-0.0312398
64,6.25195,-0.0312398
65,6.25195,-0.0312398
66,6.25195,-0.0312398
67,6.25195,-0.0312398
68,6.25195,-0.0312398
69,6.25195,-0.0312398
70,6.25195,-0.0312398
71,6.25195,-0.0312398
72,6.25195,-0.0312398
73,6.25195,-0.0312398
74,6.25195,-0.0312398
75,6.25195,-0.0312398
76,6.25195,-0.0312398
77,6.25195,-0.0312398
78,6.25195,-0.0312398
79,6.25195,-0.0312398
80,6.25195,-0.0312398
81,6.25195,-0.0312398
82,6.25195,-0.0312398
83,6.25195,-0.0312398
84,6.25195,-0.0312398
85,6.25195,-0.0312398
86,6.25195,-0.0312398
87,6.25195,-0.0312398
88,6.25195,-0.0312398
89,6.25195,-0.0312398
90,6.25195,-0.0312398
91,6.25195,-0.0312398
92,6.25195,-0.0312398
93,6.25195,-0.0312398
94,6.25195,-0.0312398
95,6.25195,-0.0312398
96,6.25195,-0.0312398
97,6.25195,-0.0312398
98,6.25195,-0.0312398
99,6.25195,-0.0312398
100,6.25195,-0.0312398
101,6.25195,-0.0312398
102,6.25195,-0.0312398
103,6.25195,-0.0312398
104,6.25195,-0.0312398
105,6.25195,-0.0312398
106,6.25195,-0.0312398
107,6.25195,-0.0312398
108,6.25195,-0.0312398
109,0.0312398,0.0312398
110,0.0312398,0.0312398
111,0.0312398,0.0312398
112,0.0312398,0.0312398
113,0.0312398,0.0312398
114,0.0312398,0.0312398
115,0.0312398,0.0312398
116,0.0312398,0.0312398
117,0.0312398,0.0312398
118,0.0312398,0.0312398
119,0.0312398,0.0312398
120,0.0312398,0.0312398
121,0.0312398,0.0312398
122,0.0312398,0.0312398
123,0.0312398,0.0312398
124,0.0312398,0.0312398
125,0.0312398,0.0312398
126,0.0312398,0.0312398
127,0.0312398,0.0312398
128,0.0312398,0.0312398
129,0.0312398,0.0312398
130,0.0312398,0.0312398
131,0.0312398,0.0312398
132,6.2356,-0.0475831
133,6.2356,-0.0475831
134,6.2356,-0.0475831
135,6.2356,-0.0475831
136,6.2356,-0.0475831
137,6.2356,-0.0475831
138,6.2356,-0.0475831
139,6.2356,-0.0475831
140,6.2356,-0.0475831
141,6.2356,-0.0475831
142,6.2356,-0.0475831
143,6.2356,-0.0475831
144,6.2356,-0.0475831
145,6.2356,-0.0475831
146,6.2356,-0.0475831
147,6.2356,-0.0475831
148,6.2356,-0.0475831
149,6.2356,-0.0475831
150,6.2356,-0.0475831
151,6.2356,-0.0475831
152,6.2356,-0.0475831
153,6.2356,-0.0475831
154,6.2356,-0.0475831
155,6.2356,-0.0475831
156,6.2356,-0.0475831
157,6.2356,-0.0475831
158,6.2356,-0.0475831
159,6.2356,-0.0475831
160,6.2356,-0.0475831
161,6.2356,-0.0475831
162,6.2356,-0.0475831
163,6.2356,-0.0475831
164,6.2356,-0.0475831
165,0.0906599,0.0906599
166,0.0906599,0.0906599
167,0.0906599,0.0906599
168,0.0906599,0.0906599
169,0.0906599,0.0906599
170,0.0906599,0.0906599
171,0.0906599,0.0906599
172,0.0906599,0.0906599
173,0.0906599,0.0906599
174,0.0906599,0.0906599
175,0.0906599,0.0906599
176,0.0906599,0.0906599
177,0.0906599,0.0906599
178,0.0906599,0.0906599
179,0.0906599,0.0906599
180,0.0906599,0.0906599
181,0.0906599,0.0906599
182,0.104877,0.104877
183,0.104877,0.104877
184,0.104877,0.104877
185,0.104877,0.104877
186,0.104877,0.104877
187,0.104877,0.104877
188,0.104877,0.104877
189,0.104877,0.104877
190,0.104877,0.104877
191,0.104877,0.104877
192,0.104877,0.104877
193,0.0713075,0.0713075
194,0.0713075,0.0713075
195,0.0713075,0.0713075
196,0.0713075,0.0713075
197,0.0713075,0.0713075
198,0.0713075,0.0713075
199,0.0713075,0.0713075
200,0.0713075,0.0713075
201,0.0713075,0.0713075
202,0.0713075,0.0713075
203,0.0713075,0.0713075
204,0.0713075,0.0713075
205,0.0713075,0.0713075
206,0.0713075,0.0713075
207,0.104877,0.104877
208,0.104877,0.104877
209,0.104877,0.104877
210,0.104877,0.104877
211,0.104877,0.104877
212,0.104877,0.104877
213,0.104877,0.104877
214,0.104877,0.104877
215,0.104877,0.104877
216,0.104877,0.104877
217,0.104877,0.104877
218,0.0767719,0.0767719
219,0.0767719,0.0767719
220,0.0767719,0.0767719
221,0.0767719,0.0767719
222,0.0767719,0.0767719
223,0.0767719,0.0767719
224,0.0767719,0.0767719
225,6.20641,-0.0767719
226,6.20641,-0.0767719
227,6.20641,-0.0767719
228,6.20641,-0.0767719
229,6.20641,-0.0767719
230,6.20641,-0.0767719
231,6.17831,-0.104877
232,6.17831,-0.104877
233,6.17831,-0.104877
234,6.17831,-0.104877
235,6.17831,-0.104877
236,6.17831,-0.104877
237,6.17831,-0.104877
238,6.17831,-0.104877
239,6.17831,-0.104877
240,6.17831,-0.104877
241,6.17831,-0.104877
242,6.17831,-0.104877
243,6.17831,-0.104877
244,0.0391956,0.0391956
245,0.0391956,0.0391956
246,0.0391956,0.0391956
247,0.0391956,0.0391956
248,0.0391956,0.0391956
249,0.0391956,0.0391956
250,0.0391956,0.0391956
251,0.0391956,0.0391956
252,0.0391956,0.0391956
253,0.0391956,0.0391956
254,0.0391956,0.0391956
255,0.0391956,0.0391956
256,0.0391956,0.0391956
257,0.0391956,0.0391956
258,0.0391956,0.0391956
259,0.0391956,0.0391956
260,0.0391956,0.0391956
261,0.0391956,0.0391956
262,0.0391956,0.0391956
263,0.0391956,0.0391956
264,0.0391956,0.0391956
265,0.0391956,0.0391956
266,0.0391956,0.0391956
267,0.0391956,0.0391956
268,0.0391956,0.0391956
269,0.0391956,0.0391956
270,0.0391956,0.0391956
271,0.0391956,0.0391956
272,0.0391956,0.0391956
273,0.0277706,0.0277706
274,0.0277706,0.0277706
275,0.0277706,0.0277706
276,0.0277706,0.0277706
277,0.0277706,0.0277706
278,0.0277706,0.0277706
279,0.0277706,0.0277706
280,0.0277706,0.0277706
281,0.0277706,0.0277706
282,0.0277706,0.0277706
283,0.0277706,0.0277706
284,0.0277706,0.0277706
285,0.0277706,0.0277706
286,0.0277706,0.0277706
287,0.0277706,0.0277706
288,0.0277706,0.0277706
289,0.0277706,0.0277706
290,0.0277706,0.0277706
291,6.25541,-0.0277706
292,6.25541,-0.0277706
293,6.25541,-0.0277706
294,6.25541,-0.0277706
295,6.25541,-0.0277706
296,6.25541,-0.0277706
297,6.25541,-0.0277706
298,6.25541,-0.0277706
299,6.25541,-0.0277706
300,6.25541,-0.0277706
301,6.25541,-0.0277706
302,6.25541,-0.0277706
303,6.25541,-0.0277706
304,6.25541,-0.0277706
305,6.25541,-0.0277706
306,6.25541,-0.0277706
307,6.25541,-0.0277706
308,6.25541,-0.0277706
309,6.24547,-0.037718
310,6.24547,-0.037718
311,6.24547,-0.037718
312,6.24547,-0.037718
313,6.24547,-0.037718
314,6.24547,-0.037718
315,6.24547,-0.037718
316,6.24547,-0.037718
317,6.24547,-0.037718
318,6.24547,-0.037718
319,6.24547,-0.037718
320,6.24547,-0.037718
321,6.24547,-0.037718
322,6.24547,-0.037718
323,6.24547,-0.037718
324,6.24547,-0.037718
325,6.24547,-0.037718
326,6.24547,-0.037718
327,6.24547,-0.037718
328,6.24547,-0.037718
329,6.24547,-0.037718
330,6.24547,-0.037718
331,6.24547,-0.037718
332,6.24547,-0.037718
333,6.24547,-0.037718
334,6.24547,-0.037718
335,6.24547,-0.037718
336,6.00489,-0.2783
337,6.00489,-0.2783
338,6.00489,-0.2783
339,6.00489,-0.2783
340,6.00489,-0.2783
341,6.26595,-0.0172397
342,6.26595,-0.0172397
343,6.26595,-0.0172397
344,6.26595,-0.0172397
345,6.26595,-0.0172397
346,6.26595,-0.0172397
347,6.26595,-0.0172397
348,6.26595,-0.0172397
349,6.26595,-0.0172397
350,6.26595,-0.0172397
351,6.26595,-0.0172397
352,6.26595,-0.0172397
353,6.26595,-0.0172397
354,6.26595,-0.0172397
355,6.26595,-0.0172397
356,6.26595,-0.0172397
357,6.26595,-0.0172397
358,6.26595,-0.0172397
359,6.26595,-0.0172397
360,6.26595,-0.0172397
361,6.26595,-0.0172397
362,6.26595,-0.0172397
363,6.26595,-0.0172397
364,6.26595,-0.0172397
365,6.26595,-0.0172397
366,6.26595,-0.0172397
367,6.26595,-0.0172397
368,6.26595,-0.0172397
369,6.26595,-0.0172397
370,6.26595,-0.0172397
371,6.26595,-0.0172397
372,6.26595,-0.0172397
373,6.26595,-0.0172397
374,6.26595,-0.0172397
375,6.26595,-0.0172397
376,6.26595,-0.0172397
377,6.26595,-0.0172397
378,6.26595,-0.0172397
379,6.26595,-0.0172397
380,6.26595,-0.0172397
381,6.26595,-0.0172397
382,6.26595,-0.0172397
383,6.26595,-0.0172397
384,6.26595,-0.0172397
385,6.26595,-0.0172397
386,6.26595,-0.0172397
387,6.26595,-0.0172397
388,6.26595,-0.0172397
389,6.26595,-0.0172397
390,6.26595,-0.0172397
391,6.26595,-0.0172397
392,6.26595,-0.0172397
393,6.26595,-0.0172397
394,6.26595,-0.0172397
395,6.26595,-0.0172397
396,6.26595,-0.0172397
397,6.26595,-0.0172397
