n,tangent,t2
0,4.89224,-1.39094
1,4.89224,-1.39094
2,4.89224,-1.39094
3,4.89224,-1.39094
4,4.89224,-1.39094
5,4.89224,-1.39094
6,4.89224,-1.39094
7,4.89224,-1.39094
8,4.89224,-1.39094
9,4.89224,-1.39094
10,4.89224,-1.39094
11,4.89224,-1.39094
12,4.89224,-1.39094
13,4.99844,-1.28474
14,4.99844,-1.28474
15,4.99844,-1.28474
16,4.99844,-1.28474
17,4.99844,-1.28474
18,4.99844,-1.28474
19,4.99844,-1.28474
20,4.99844,-1.28474
21,4.99844,-1.28474
22,5.01827,-1.26492
23,5.01827,-1.26492
24,5.01827,-1.26492
25,5.01827,-1.26492
26,5.01827,-1.26492
27,5.01827,-1.26492
28,5.01827,-1.26492
29,5.01827,-1.26492
30,5.01827,-1.26492
31,5.01827,-1.26492
32,5.04906,-1.23412
33,5.04906,-1.23412
34,5.04906,-1.23412
35,5.04906,-1.23412
36,5.04906,-1.23412
37,5.04906,-1.23412
38,5.04906,-1.23412
39,5.04906,-1.23412
40,5.04906,-1.23412
41,5.04906,-1.23412
42,5.11728,-1.1659
43,5.11728,-1.1659
44,5.11728,-1.1659
45,5.11728,-1.1659
46,5.11728,-1.1659
47,5.11728,-1.1659
48,5.11728,-1.1659
49,5.11728,-1.1659
50,5.11728,-1.1659
51,5.11728,-1.1659
52,5.11728,-1.1659
53,5.11728,-1.1659
54,5.11728,-1.1659
55,5.23154,-1.05165
56,5.23154,-1.05165
57,5.23154,-1.05165
58,5.37343,-0.909753
59,5.37343,-0.909753
60,5.37343,-0.909753
61,5.37343,-0.909753
62,5.37343,-0.909753
63,5.37343,-0.909753
64,5.37343,-0.909753
65,5.46749,-0.815692
66,5.46749,-0.815692
67,5.46749,-0.815692
68,5.46749,-0.815692
69,5.46749,-0.815692
70,5.46749,-0.815692
71,5.46749,-0.815692
72,5.46749,-0.815692
73,5.46749,-0.815692
74,5.46749,-0.815692
75,5.46749,-0.815692
76,5.46749,-0.815692
77,5.46749,-0.815692
78,5.46749,-0.815692
79,5.46749,-0.815692
80,5.52808,-0.755104
81,5.52808,-0.755104
82,5.52808,-0.755104
83,5.52808,-0.755104
84,5.52808,-0.755104
85,5.52808,-0.755104
86,5.52808,-0.755104
87,5.52808,-0.755104
88,5.52808,-0.755104
89,5.52808,-0.755104
90,5.52808,-0.755104
91,5.52808,-0.755104
92,5.52808,-0.755104
93,5.52808,-0.755104
94,5.52808,-0.755104
95,5.66294,-0.620249
96,5.66294,-0.620249
97,5.66294,-0.620249
98,5.72459,-0.558599
99,5.72459,-0.558599
100,5.78924,-0.493941
101,5.78924,-0.493941
102,5.78924,-0.493941
103,5.78924,-0.493941
104,5.78924,-0.493941
105,5.78924,-0.493941
106,5.78924,-0.493941
107,5.78924,-0.493941
108,5.85078,-0.432408
109,5.85078,-0.432408
110,5.85078,-0.432408
111,5.85078,-0.432408
112,5.85078,-0.432408
113,5.85078,-0.432408
114,5.85078,-0.432408
115,5.93441,-0.348771
116,5.93441,-0.348771
117,5.93441,-0.348771
118,5.93441,-0.348771
119,5.99173,-0.291457
120,5.99173,-0.291457
121,5.99173,-0.291457
122,5.99173,-0.291457
123,6.01693,-0.266252
124,6.01693,-0.266252
125,6.01693,-0.266252
126,6.07209,-0.211093
127,6.07209,-0.211093
128,6.07209,-0.211093
129,6.07209,-0.211093
130,6.07209,-0.211093
131,6.10333,-0.179853
132,6.10333,-0.179853
133,6.10333,-0.179853
134,6.20004,-0.0831412
135,6.20004,-0.0831412
136,6.20004,-0.0831412
137,6.20004,-0.0831412
138,6.20004,-0.0831412
139,6.20004,-0.0831412
140,6.20004,-0.0831412
141,6.20004,-0.0831412
142,6.20004,-0.0831412
143,6.20004,-0.0831412
144,6.20004,-0.0831412
145,6.20004,-0.0831412
146,6.20004,-0.0831412
147,6.20004,-0.0831412
148,6.20004,-0.0831412
149,6.20004,-0.0831412
150,6.20004,-0.0831412
151,0.0767719,0.0767719
152,0.0767719,0.0767719
153,0.0767719,0.0767719
154,0.0767719,0.0767719
155,0.0767719,0.0767719
156,0.0767719,0.0767719
157,0.0767719,0.0767719
158,0.0767719,0.0767719
159,0.0767719,0.0767719
160,0.0767719,0.0767719
161,0.0767719,0.0767719
162,0.0767719,0.0767719
163,0.0767719,0.0767719
164,0.0767719,0.0767719
165,0.0767719,0.0767719
166,0.0767719,0.0767719
167,0.0767719,0.0767719
168,0.0767719,0.0767719
169,0.132552,0.132552
170,0.132552,0.132552
171,0.132552,0.132552
172,0.132552,0.132552
173,0.132552,0.132552
174,0.132552,0.132552
175,0.132552,0.132552
176,0.132552,0.132552
177,0.233743,0.233743
178,0.233743,0.233743
179,0.233743,0.233743
180,0.233743,0.233743
181,0.233743,0.233743
182,0.233743,0.233743
183,0.233743,0.233743
184,0.233743,0.233743
185,0.233743,0.233743
186,0.233743,0.233743
