n,tangent,t2
0,4.86504,-1.41815
1,4.86504,-1.41815
2,4.86504,-1.41815
3,4.86504,-1.41815
4,4.86504,-1.41815
5,4.86504,-1.41815
6,4.86504,-1.41815
7,4.86504,-1.41815
8,4.86504,-1.41815
9,4.86504,-1.41815
10,4.86504,-1.41815
11,4.86504,-1.41815
12,4.86504,-1.41815
13,4.86504,-1.41815
14,4.86504,-1.41815
15,4.97864,-1.30454
16,4.97864,-1.30454
17,4.97864,-1.30454
18,4.97864,-1.30454
19,4.97864,-1.30454
20,4.97864,-1.30454
21,4.97864,-1.30454
22,4.97864,-1.30454
23,4.97864,-1.30454
24,4.97864,-1.30454
25,4.97864,-1.30454
26,4.97864,-1.30454
27,4.97864,-1.30454
28,4.97864,-1.30454
29,5.01527,-1.26791
30,5.01527,-1.26791
31,5.01527,-1.26791
32,5.01527,-1.26791
33,5.01527,-1.26791
34,5.01527,-1.26791
35,5.01527,-1.26791
36,5.01527,-1.26791
37,5.05168,-1.2315
38,5.05168,-1.2315
39,5.05168,-1.2315
40,5.05168,-1.2315
41,5.05168,-1.2315
42,5.05168,-1.2315
43,5.05168,-1.2315
44,5.05168,-1.2315
45,5.13902,-1.14417
46,5.13902,-1.14417
47,5.13902,-1.14417
48,5.13902,-1.14417
49,5.13902,-1.14417
50,5.13902,-1.14417
51,5.21174,-1.07145
52,5.21174,-1.07145
53,5.21174,-1.07145
54,5.21174,-1.07145
55,5.21174,-1.07145
56,5.21174,-1.07145
57,5.21174,-1.07145
58,5.21174,-1.07145
59,5.21174,-1.07145
60,5.21174,-1.07145
61,5.21174,-1.07145
62,5.21174,-1.07145
63,5.21174,-1.07145
64,4.24874,-2.03444
65,4.24874,-2.03444
66,4.24874,-2.03444
67,4.24874,-2.03444
68,3.46334,-2.81984
69,3.46334,-2.81984
70,3.46334,-2.81984
71,3.46334,-2.81984
72,5.30039,-0.982794
73,5.30039,-0.982794
74,5.30039,-0.982794
75,5.30039,-0.982794
76,5.30039,-0.982794
77,5.30039,-0.982794
78,0.463648,0.463648
79,0.463648,0.463648
80,5.69518,-0.588003
81,5.69518,-0.588003
82,5.30039,-0.982794
83,5.30039,-0.982794
84,5.30039,-0.982794
85,5.81954,-0.463648
86,5.81954,-0.463648
87,5.81954,-0.463648
88,5.81954,-0.463648
89,0.785398,0.785398
90,0.785398,0.785398
91,5.55654,-0.726642
92,5.55654,-0.726642
93,5.55654,-0.726642
94,5.55654,-0.726642
95,5.55654,-0.726642
96,5.55654,-0.726642
97,5.55654,-0.726642
98,5.55654,-0.726642
99,5.55654,-0.726642
100,5.55654,-0.726642
101,5.55654,-0.726642
102,5.55654,-0.726642
103,5.55654,-0.726642
104,5.55654,-0.726642
105,5.55654,-0.726642
106,5.55654,-0.726642
107,5.55654,-0.726642
108,5.55654,-0.726642
109,5.55654,-0.726642
110,5.55654,-0.726642
111,5.03414,-1.24905
112,5.03414,-1.24905
113,5.03414,-1.24905
114,5.96143,-0.321751
115,5.96143,-0.321751
116,5.96143,-0.321751
117,5.17604,-1.10715
118,5.17604,-1.10715
119,5.81954,-0.463648
120,5.81954,-0.463648
121,5.81954,-0.463648
122,5.81954,-0.463648
123,0.785398,0.785398
124,0.785398,0.785398
125,5.69518,-0.588003
126,5.69518,-0.588003
127,5.69518,-0.588003
128,5.86496,-0.418224
129,5.86496,-0.418224
130,5.86496,-0.418224
131,5.86496,-0.418224
132,5.86496,-0.418224
133,5.86496,-0.418224
134,5.86496,-0.418224
135,5.86496,-0.418224
136,5.86496,-0.418224
137,5.86496,-0.418224
138,5.86496,-0.418224
139,5.86496,-0.418224
140,5.86496,-0.418224
141,5.92441,-0.358771
142,5.92441,-0.358771
143,6.01693,-0.266252
144,6.01693,-0.266252
145,6.01693,-0.266252
146,6.01693,-0.266252
147,6.01693,-0.266252
148,6.06452,-0.218669
149,6.06452,-0.218669
150,6.11804,-0.165149
151,6.11804,-0.165149
152,6.11804,-0.165149
153,6.11804,-0.165149
154,6.11804,-0.165149
155,6.11804,-0.165149
156,6.00489,-0.2783
157,6.00489,-0.2783
158,6.00489,-0.2783
159,6.00489,-0.2783
160,6.00489,-0.2783
161,6.14129,-0.141897
162,6.14129,-0.141897
163,6.14129,-0.141897
164,6.14129,-0.141897
165,6.14129,-0.141897
166,6.14129,-0.141897
167,6.14129,-0.141897
168,6.00489,-0.2783
169,6.00489,-0.2783
170,6.00489,-0.2783
171,6.00489,-0.2783
172,6.00489,-0.2783
173,6.08579,-0.197396
174,6.08579,-0.197396
175,6.08579,-0.197396
176,0.197396,0.197396
177,0.197396,0.197396
178,0.197396,0.197396
179,0.197396,0.197396
180,0.197396,0.197396
181,6.22077,-0.0624188
182,6.22077,-0.0624188
183,6.22077,-0.0624188
184,6.22077,-0.0624188
185,6.22077,-0.0624188
186,6.22077,-0.0624188
187,6.22077,-0.0624188
188,6.22077,-0.0624188
189,6.22077,-0.0624188
190,6.22077,-0.0624188
191,6.22077,-0.0624188
192,0.0624188,0.0624188
193,0.0624188,0.0624188
194,0.0624188,0.0624188
195,0.0624188,0.0624188
196,0.0624188,0.0624188
197,0.0624188,0.0624188
198,0.0624188,0.0624188
199,0.0624188,0.0624188
200,0.179853,0.179853
201,0.179853,0.179853
202,0.179853,0.179853
203,0.179853,0.179853
204,0.179853,0.179853
205,0.179853,0.179853
206,0.179853,0.179853
207,0.179853,0.179853
208,0.179853,0.179853
209,0.179853,0.179853
210,0.179853,0.179853
211,0.179853,0.179853
212,0.179853,0.179853
213,0.2783,0.2783
214,0.2783,0.2783
215,0.367174,0.367174
216,0.367174,0.367174
217,0.367174,0.367174
218,0.367174,0.367174
219,0.367174,0.367174
220,0.367174,0.367174
221,0.367174,0.367174
222,0.367174,0.367174
223,0.367174,0.367174
224,0.367174,0.367174
225,0.367174,0.367174
226,0.367174,0.367174
227,0.367174,0.367174
228,0.348771,0.348771
229,0.348771,0.348771
230,0.348771,0.348771
231,0.348771,0.348771
232,0.348771,0.348771
233,0.348771,0.348771
234,0.348771,0.348771
235,0.348771,0.348771
236,0.348771,0.348771
237,0.348771,0.348771
238,0.348771,0.348771
239,0.404892,0.404892
240,0.404892,0.404892
241,0.404892,0.404892
242,0.528074,0.528074
243,0.528074,0.528074
244,0.528074,0.528074
245,0.528074,0.528074
246,0.528074,0.528074
247,0.528074,0.528074
248,0.528074,0.528074
249,0.551655,0.551655
250,0.551655,0.551655
251,0.551655,0.551655
252,0.551655,0.551655
253,0.551655,0.551655
254,0.551655,0.551655
255,0.551655,0.551655
256,0.628796,0.628796
257,0.628796,0.628796
258,0.628796,0.628796
259,0.628796,0.628796
260,0.628796,0.628796
261,0.628796,0.628796
262,0.661043,0.661043
263,0.661043,0.661043
264,0.661043,0.661043
265,0.753151,0.753151
266,0.753151,0.753151
267,0.753151,0.753151
268,0.753151,0.753151
269,0.753151,0.753151
270,0.753151,0.753151
271,0.753151,0.753151
272,0.753151,0.753151
273,0.753151,0.753151
274,0.753151,0.753151
275,0.753151,0.753151
276,0.753151,0.753151
277,0.753151,0.753151
278,0.753151,0.753151
279,0.817645,0.817645
280,0.817645,0.817645
281,0.817645,0.817645
282,0.817645,0.817645
283,0.817645,0.817645
284,0.817645,0.817645
285,0.817645,0.817645
286,0.817645,0.817645
287,0.817645,0.817645
288,0.817645,0.817645
289,0.817645,0.817645
290,0.817645,0.817645
291,0.817645,0.817645
292,0.817645,0.817645
293,0.965252,0.965252
294,0.965252,0.965252
295,0.965252,0.965252
296,0.965252,0.965252
297,0.965252,0.965252
298,0.965252,0.965252
299,0.965252,0.965252
300,0.965252,0.965252
301,0.999459,0.999459
302,0.999459,0.999459
303,0.999459,0.999459
304,0.999459,0.999459
305,0.999459,0.999459
306,0.999459,0.999459
307,0.999459,0.999459
308,0.999459,0.999459
309,0.999459,0.999459
310,0.999459,0.999459
311,0.999459,0.999459
312,0.999459,0.999459
313,0.927295,0.927295
314,0.927295,0.927295
315,0.927295,0.927295
316,0.927295,0.927295
317,0.927295,0.927295
318,1.24905,1.24905
319,1.24905,1.24905
320,1.24905,1.24905
321,0.982794,0.982794
322,0.982794,0.982794
323,0.982794,0.982794
324,1.21203,1.21203
325,1.21203,1.21203
326,1.21203,1.21203
327,1.21203,1.21203
328,1.21203,1.21203
329,1.21203,1.21203
330,1.21203,1.21203
331,1.1659,1.1659
332,1.1659,1.1659
333,1.1659,1.1659
334,1.1659,1.1659
335,1.1659,1.1659
336,1.1659,1.1659
337,1.1659,1.1659
338,1.39612,1.39612
339,1.39612,1.39612
340,1.39612,1.39612
341,1.39612,1.39612
342,1.39612,1.39612
343,1.39612,1.39612
344,1.39612,1.39612
345,1.39612,1.39612
346,1.39612,1.39612
347,1.39612,1.39612
348,1.39612,1.39612
349,1.39612,1.39612
350,1.39612,1.39612
351,1.39612,1.39612
352,1.39612,1.39612
353,1.39612,1.39612
354,1.39612,1.39612
355,1.39612,1.39612
356,1.39612,1.39612
357,1.35213,1.35213
358,1.35213,1.35213
359,1.35213,1.35213
360,1.35213,1.35213
361,1.35213,1.35213
362,1.35213,1.35213
363,1.48766,1.48766
364,1.48766,1.48766
365,1.48766,1.48766
366,1.48766,1.48766
367,1.48766,1.48766
368,1.48766,1.48766
369,1.65394,1.65394
370,1.65394,1.65394
371,1.65394,1.65394
372,1.65394,1.65394
373,1.65394,1.65394
374,1.65394,1.65394
375,1.68791,1.68791
376,1.68791,1.68791
377,1.68791,1.68791
378,1.68791,1.68791
379,1.68791,1.68791
380,1.68791,1.68791
381,1.68791,1.68791
382,1.68791,1.68791
383,1.68791,1.68791
384,1.9513,1.9513
385,1.9513,1.9513
386,1.9513,1.9513
387,1.9513,1.9513
388,1.73595,1.73595
389,1.73595,1.73595
390,1.73595,1.73595
