n,tangent,t2
0,2.49809,2.49809
1,2.49809,2.49809
2,2.49809,2.49809
3,2.49809,2.49809
4,2.49809,2.49809
5,2.49809,2.49809
6,2.49809,2.49809
7,2.49809,2.49809
8,2.49809,2.49809
9,2.49809,2.49809
10,2.49809,2.49809
11,2.49809,2.49809
12,2.60117,2.60117
13,2.60117,2.60117
14,2.60117,2.60117
15,2.60117,2.60117
16,2.60117,2.60117
17,2.60117,2.60117
18,2.60117,2.60117
19,2.60117,2.60117
20,2.60117,2.60117
21,2.60117,2.60117
22,2.60117,2.60117
23,2.60117,2.60117
24,2.60117,2.60117
25,2.49809,2.49809
26,2.49809,2.49809
27,2.49809,2.49809
28,2.49809,2.49809
29,2.49809,2.49809
30,2.60987,2.60987
31,2.60987,2.60987
32,2.60987,2.60987
33,2.60987,2.60987
34,2.60987,2.60987
35,2.60987,2.60987
36,2.60987,2.60987
37,2.60987,2.60987
38,2.60987,2.60987
39,2.60987,2.60987
40,2.60987,2.60987
41,2.60987,2.60987
42,2.60987,2.60987
43,2.60987,2.60987
44,2.60987,2.60987
45,2.60987,2.60987
46,2.63449,2.63449
47,2.63449,2.63449
48,2.63449,2.63449
49,2.63449,2.63449
50,2.63449,2.63449
51,2.63449,2.63449
52,2.63449,2.63449
53,2.63449,2.63449
54,2.63449,2.63449
55,2.63449,2.63449
56,2.63449,2.63449
57,2.60987,2.60987
58,2.60987,2.60987
59,2.60987,2.60987
60,2.60987,2.60987
61,2.60987,2.60987
62,2.60987,2.60987
63,2.60987,2.60987
64,2.60987,2.60987
65,2.60987,2.60987
66,2.60987,2.60987
67,2.60987,2.60987
68,2.60987,2.60987
69,2.60987,2.60987
70,2.60987,2.60987
71,2.60987,2.60987
72,2.60987,2.60987
73,2.60987,2.60987
74,2.60987,2.60987
75,2.60987,2.60987
76,2.64225,2.64225
77,2.64225,2.64225
78,2.64225,2.64225
79,2.64225,2.64225
80,2.64225,2.64225
81,2.64225,2.64225
82,2.64225,2.64225
83,2.64225,2.64225
84,2.64225,2.64225
85,2.64225,2.64225
86,2.64225,2.64225
87,2.64225,2.64225
88,2.64225,2.64225
89,2.64225,2.64225
90,2.6292,2.6292
91,2.6292,2.6292
92,2.6292,2.6292
93,2.6292,2.6292
94,2.6292,2.6292
95,2.6292,2.6292
96,2.6168,2.6168
97,2.6168,2.6168
98,2.6168,2.6168
99,2.6168,2.6168
100,2.6168,2.6168
101,2.6168,2.6168
102,2.6168,2.6168
103,2.6168,2.6168
104,2.6168,2.6168
105,2.6168,2.6168
106,2.6168,2.6168
107,2.6168,2.6168
108,2.6168,2.6168
109,2.6168,2.6168
110,2.6168,2.6168
111,2.6168,2.6168
112,2.6168,2.6168
113,2.6168,2.6168
114,2.70175,2.70175
115,2.70175,2.70175
116,2.70175,2.70175
117,2.70175,2.70175
118,2.70175,2.70175
119,2.70175,2.70175
120,2.70175,2.70175
121,2.70175,2.70175
122,2.70175,2.70175
123,2.70175,2.70175
124,2.70175,2.70175
125,2.70175,2.70175
126,2.70175,2.70175
127,2.70175,2.70175
128,2.70175,2.70175
129,2.70175,2.70175
130,2.70175,2.70175
131,2.70175,2.70175
132,2.70175,2.70175
133,2.70175,2.70175
134,2.70175,2.70175
135,2.70175,2.70175
136,2.70175,2.70175
137,2.70175,2.70175
138,2.70175,2.70175
139,2.70175,2.70175
140,2.75099,2.75099
141,2.75099,2.75099
142,2.75099,2.75099
143,2.75099,2.75099
144,2.75099,2.75099
145,2.75099,2.75099
146,2.75099,2.75099
147,2.7707,2.7707
148,2.7707,2.7707
149,2.7707,2.7707
150,2.7707,2.7707
151,2.7707,2.7707
152,2.7707,2.7707
153,2.7707,2.7707
154,2.7707,2.7707
155,2.7707,2.7707
156,2.7707,2.7707
157,2.7707,2.7707
158,2.7707,2.7707
159,2.7707,2.7707
160,2.7707,2.7707
161,2.71497,2.71497
162,2.71497,2.71497
163,2.71497,2.71497
164,2.71497,2.71497
165,2.71497,2.71497
166,2.71497,2.71497
167,2.64225,2.64225
168,2.64225,2.64225
169,2.64225,2.64225
170,2.64225,2.64225
171,2.64225,2.64225
172,2.64225,2.64225
173,2.64225,2.64225
174,2.64225,2.64225
175,2.64225,2.64225
176,2.76109,2.76109
177,2.76109,2.76109
178,2.76109,2.76109
179,2.76109,2.76109
