n,tangent,t2
0,4.95737,-1.32582
1,4.95737,-1.32582
2,4.95737,-1.32582
3,4.95737,-1.32582
4,4.95737,-1.32582
5,5.13061,-1.15257
6,5.13061,-1.15257
7,5.13061,-1.15257
8,5.13061,-1.15257
9,5.13061,-1.15257
10,5.21949,-1.0637
11,5.21949,-1.0637
12,5.21949,-1.0637
13,5.21949,-1.0637
14,5.24046,-1.04272
15,5.24046,-1.04272
16,5.24046,-1.04272
17,5.24046,-1.04272
18,5.24046,-1.04272
19,5.24046,-1.04272
20,5.24046,-1.04272
21,5.24046,-1.04272
22,5.38713,-0.896055
23,5.38713,-0.896055
24,5.38713,-0.896055
25,5.60844,-0.674741
26,5.60844,-0.674741
27,5.60844,-0.674741
28,6.08579,-0.197396
29,6.08579,-0.197396
30,6.08579,-0.197396
31,6.08579,-0.197396
32,6.08579,-0.197396
33,5.90268,-0.380506
34,5.90268,-0.380506
35,5.74277,-0.54042
36,5.60844,-0.674741
37,5.60844,-0.674741
38,5.60844,-0.674741
39,5.38713,-0.896055
40,5.38713,-0.896055
41,5.38713,-0.896055
42,5.21949,-1.0637
43,5.21949,-1.0637
44,5.21949,-1.0637
45,5.21949,-1.0637
46,5.21949,-1.0637
47,5.21949,-1.0637
48,5.21949,-1.0637
49,5.21949,-1.0637
50,5.21949,-1.0637
51,5.21949,-1.0637
52,5.21949,-1.0637
53,5.21949,-1.0637
54,5.21949,-1.0637
55,5.21949,-1.0637
56,4.97864,-1.30454
57,4.97864,-1.30454
58,4.97864,-1.30454
59,4.97864,-1.30454
60,4.97864,-1.30454
61,4.97864,-1.30454
62,4.97864,-1.30454
63,4.97864,-1.30454
64,4.97864,-1.30454
65,4.97864,-1.30454
66,4.97864,-1.30454
67,4.97864,-1.30454
68,4.97864,-1.30454
69,5.07116,-1.21203
70,5.07116,-1.21203
71,5.07116,-1.21203
72,5.07116,-1.21203
73,5.07116,-1.21203
74,5.07116,-1.21203
75,5.07116,-1.21203
76,5.07116,-1.21203
77,5.07116,-1.21203
78,5.07116,-1.21203
79,5.07116,-1.21203
80,5.07116,-1.21203
81,5.07116,-1.21203
82,5.25281,-1.03038
83,5.42102,-0.86217
84,5.42102,-0.86217
85,5.42102,-0.86217
86,5.42102,-0.86217
87,5.42102,-0.86217
88,5.42102,-0.86217
89,5.42102,-0.86217
90,5.42102,-0.86217
91,5.42102,-0.86217
92,5.42102,-0.86217
93,5.42102,-0.86217
94,5.25281,-1.03038
95,5.25281,-1.03038
96,5.0929,-1.19029
97,4.89224,-1.39094
98,4.89224,-1.39094
99,4.89224,-1.39094
100,4.89224,-1.39094
101,4.89224,-1.39094
102,4.89224,-1.39094
103,4.89224,-1.39094
104,4.89224,-1.39094
105,4.89224,-1.39094
106,4.89224,-1.39094
107,4.89224,-1.39094
108,4.89224,-1.39094
109,5.07956,-1.20362
110,5.07956,-1.20362
111,5.07956,-1.20362
112,5.07956,-1.20362
113,5.07956,-1.20362
114,5.07956,-1.20362
115,5.07956,-1.20362
116,5.07956,-1.20362
117,5.07956,-1.20362
118,5.07956,-1.20362
119,5.07956,-1.20362
120,5.06116,-1.22203
121,5.06116,-1.22203
122,5.06116,-1.22203
123,5.06116,-1.22203
124,5.00385,-1.27934
125,5.00385,-1.27934
126,5.00385,-1.27934
127,5.00385,-1.27934
128,4.97864,-1.30454
129,4.97864,-1.30454
130,4.97864,-1.30454
131,4.97864,-1.30454
132,4.97864,-1.30454
133,4.97864,-1.30454
134,4.97864,-1.30454
135,4.97864,-1.30454
136,4.97864,-1.30454
137,4.97864,-1.30454
138,4.97864,-1.30454
139,4.97864,-1.30454
140,4.97864,-1.30454
141,4.97864,-1.30454
142,4.93106,-1.35213
143,4.93106,-1.35213
144,4.93106,-1.35213
145,4.93106,-1.35213
146,4.93106,-1.35213
147,4.93106,-1.35213
148,4.93106,-1.35213
149,4.93106,-1.35213
150,4.93106,-1.35213
151,4.93106,-1.35213
152,5.30039,-0.982794
153,5.30039,-0.982794
154,5.30039,-0.982794
155,5.30039,-0.982794
156,5.30039,-0.982794
157,5.30039,-0.982794
158,5.69518,-0.588003
159,5.69518,-0.588003
160,5.69518,-0.588003
161,5.69518,-0.588003
162,5.69518,-0.588003
163,5.69518,-0.588003
164,6.03821,-0.244979
165,6.03821,-0.244979
166,6.03821,-0.244979
167,6.03821,-0.244979
168,6.03821,-0.244979
169,6.03821,-0.244979
170,6.03821,-0.244979
171,0.2783,0.2783
172,0.2783,0.2783
173,0.2783,0.2783
174,0.2783,0.2783
175,0.358771,0.358771
176,0.358771,0.358771
177,0.404892,0.404892
178,0.404892,0.404892
179,0.404892,0.404892
180,0.404892,0.404892
181,0.404892,0.404892
182,0.404892,0.404892
183,1.10715,1.10715
184,1.10715,1.10715
185,0.54042,0.54042
186,0.54042,0.54042
187,0.54042,0.54042
188,0.54042,0.54042
189,0.54042,0.54042
190,0.54042,0.54042
191,0.54042,0.54042
192,0.54042,0.54042
193,0.321751,0.321751
194,0.321751,0.321751
195,0.321751,0.321751
196,1.31347,1.31347
197,1.31347,1.31347
198,1.31347,1.31347
199,1.31347,1.31347
200,1.31347,1.31347
201,1.31347,1.31347
202,1.31347,1.31347
203,1.31347,1.31347
204,1.31347,1.31347
205,1.31347,1.31347
206,1.31347,1.31347
207,1.31347,1.31347
208,1.33971,1.33971
209,1.33971,1.33971
210,1.33971,1.33971
211,1.33971,1.33971
212,1.33971,1.33971
213,1.33971,1.33971
214,1.33971,1.33971
215,1.3597,1.3597
216,1.3597,1.3597
217,1.3597,1.3597
218,1.39094,1.39094
219,1.39094,1.39094
220,1.39094,1.39094
221,1.49949,1.49949
222,1.49949,1.49949
223,1.49949,1.49949
224,1.49949,1.49949
225,1.49949,1.49949
226,1.49949,1.49949
227,1.49949,1.49949
228,1.49949,1.49949
229,1.49949,1.49949
230,1.49949,1.49949
231,1.49949,1.49949
232,1.49949,1.49949
233,1.49949,1.49949
234,1.49949,1.49949
235,1.344,1.344
236,1.344,1.344
237,1.344,1.344
238,1.344,1.344
239,1.344,1.344
240,1.344,1.344
241,1.344,1.344
242,1.344,1.344
243,1.344,1.344
244,1.344,1.344
245,1.344,1.344
246,1.43824,1.43824
247,1.43824,1.43824
248,1.43824,1.43824
249,1.43824,1.43824
250,1.43824,1.43824
251,1.43824,1.43824
252,1.43824,1.43824
253,1.43824,1.43824
254,1.47113,1.47113
255,1.47113,1.47113
256,1.47113,1.47113
257,1.47113,1.47113
258,1.47113,1.47113
259,1.67046,1.67046
260,1.67046,1.67046
261,1.67046,1.67046
262,1.67046,1.67046
263,1.67046,1.67046
264,1.78947,1.78947
265,1.78947,1.78947
266,1.78947,1.78947
267,1.83705,1.83705
268,1.83705,1.83705
269,1.83705,1.83705
270,1.83705,1.83705
271,1.83705,1.83705
272,1.83705,1.83705
273,1.83705,1.83705
274,1.68145,1.68145
275,1.68145,1.68145
276,1.68145,1.68145
277,1.68145,1.68145
278,1.68145,1.68145
279,1.46014,1.46014
280,1.46014,1.46014
281,1.46014,1.46014
282,1.46014,1.46014
283,1.46014,1.46014
284,1.46014,1.46014
285,2.03444,2.03444
286,2.03444,2.03444
287,2.03444,2.03444
288,1.2925,1.2925
289,1.2925,1.2925
290,1.2925,1.2925
291,1.2925,1.2925
292,1.2925,1.2925
293,1.2925,1.2925
294,1.2925,1.2925
295,1.2925,1.2925
296,1.21203,1.21203
297,1.21203,1.21203
298,1.1659,1.1659
299,1.1659,1.1659
300,1.1659,1.1659
301,1.05165,1.05165
302,1.05165,1.05165
