n,tangent,t2
0,4.78916,-1.49402
1,4.78916,-1.49402
2,4.78916,-1.49402
3,4.78916,-1.49402
4,4.78916,-1.49402
5,4.78916,-1.49402
6,4.78916,-1.49402
7,4.78916,-1.49402
8,4.78916,-1.49402
9,4.78916,-1.49402
10,4.78916,-1.49402
11,4.78916,-1.49402
12,4.78916,-1.49402
13,4.78916,-1.49402
14,4.63562,-1.64757
15,4.63562,-1.64757
16,4.63562,-1.64757
17,4.63562,-1.64757
18,4.63562,-1.64757
19,4.63562,-1.64757
20,4.63562,-1.64757
21,4.63562,-1.64757
22,4.78916,-1.49402
23,4.78916,-1.49402
24,4.78916,-1.49402
25,4.78916,-1.49402
26,4.78916,-1.49402
27,4.78916,-1.49402
28,4.78916,-1.49402
29,4.78916,-1.49402
30,4.78916,-1.49402
31,4.78916,-1.49402
32,4.78916,-1.49402
33,4.78916,-1.49402
34,4.78916,-1.49402
35,4.78916,-1.49402
36,4.78916,-1.49402
37,4.99069,-1.2925
38,4.99069,-1.2925
39,5.07116,-1.21203
40,5.07116,-1.21203
41,5.13902,-1.14417
42,5.13902,-1.14417
43,5.13902,-1.14417
44,5.13902,-1.14417
45,5.13902,-1.14417
46,5.13902,-1.14417
47,5.21174,-1.07145
48,5.21174,-1.07145
49,5.21174,-1.07145
50,5.21174,-1.07145
51,5.21174,-1.07145
52,5.21174,-1.07145
53,5.35589,-0.927295
54,5.35589,-0.927295
55,5.35589,-0.927295
56,5.35589,-0.927295
57,5.35589,-0.927295
58,5.35589,-0.927295
59,5.35589,-0.927295
60,5.69518,-0.588003
61,5.69518,-0.588003
62,5.69518,-0.588003
63,5.69518,-0.588003
64,5.69518,-0.588003
65,5.96143,-0.321751
66,5.96143,-0.321751
67,5.96143,-0.321751
68,5.69518,-0.588003
69,5.69518,-0.588003
70,5.69518,-0.588003
71,6.22077,-0.0624188
72,6.22077,-0.0624188
73,6.22077,-0.0624188
74,6.22077,-0.0624188
75,6.22077,-0.0624188
76,6.22077,-0.0624188
77,6.22077,-0.0624188
78,6.22077,-0.0624188
79,0.0624188,0.0624188
80,0.0624188,0.0624188
81,0.0624188,0.0624188
82,0.0624188,0.0624188
83,0.0624188,0.0624188
84,0.0624188,0.0624188
85,0.0624188,0.0624188
86,0.0624188,0.0624188
87,0.380506,0.380506
88,0.380506,0.380506
89,0.380506,0.380506
90,1.10715,1.10715
91,1.10715,1.10715
92,0.463648,0.463648
93,0.463648,0.463648
94,1.24905,1.24905
95,1.24905,1.24905
96,1.24905,1.24905
97,0.927295,0.927295
98,0.927295,0.927295
99,0.643501,0.643501
100,0.643501,0.643501
101,0.244979,0.244979
102,0.244979,0.244979
103,0.244979,0.244979
104,0.244979,0.244979
105,0.507099,0.507099
106,0.507099,0.507099
107,0.507099,0.507099
108,0.507099,0.507099
109,0.507099,0.507099
110,0.507099,0.507099
111,0.507099,0.507099
112,0.507099,0.507099
113,0.418224,0.418224
114,0.418224,0.418224
115,0.418224,0.418224
116,0.418224,0.418224
117,0.394791,0.394791
118,0.394791,0.394791
119,0.394791,0.394791
120,0.394791,0.394791
121,0.363979,0.363979
122,0.363979,0.363979
123,0.363979,0.363979
124,0.363979,0.363979
125,0.363979,0.363979
126,0.363979,0.363979
127,0.363979,0.363979
128,0.363979,0.363979
129,0.363979,0.363979
130,0.363979,0.363979
131,0.363979,0.363979
132,0.363979,0.363979
133,0.363979,0.363979
134,0.363979,0.363979
135,0.363979,0.363979
136,0.363979,0.363979
137,0.266252,0.266252
138,0.266252,0.266252
139,0.266252,0.266252
140,0.266252,0.266252
141,0.266252,0.266252
142,0.218669,0.218669
143,0.218669,0.218669
144,0.165149,0.165149
145,0.165149,0.165149
146,0.165149,0.165149
147,0.165149,0.165149
148,0.165149,0.165149
149,0.165149,0.165149
150,0.218669,0.218669
151,0.218669,0.218669
152,0.218669,0.218669
153,0.266252,0.266252
154,0.266252,0.266252
155,0.266252,0.266252
156,0.266252,0.266252
157,0.266252,0.266252
158,0.266252,0.266252
159,0.266252,0.266252
160,0.266252,0.266252
161,0.266252,0.266252
162,0.266252,0.266252
163,0.218669,0.218669
164,0.218669,0.218669
165,0.0665682,0.0665682
166,0.0665682,0.0665682
167,0.0665682,0.0665682
168,0.0665682,0.0665682
169,0.0665682,0.0665682
170,0.0665682,0.0665682
171,0.0665682,0.0665682
172,0.0665682,0.0665682
173,0.0665682,0.0665682
174,0.0665682,0.0665682
175,0.0665682,0.0665682
176,0.0665682,0.0665682
177,0.0665682,0.0665682
178,0.0665682,0.0665682
179,0.0665682,0.0665682
180,0.380506,0.380506
181,0.380506,0.380506
182,0.380506,0.380506
183,0.982794,0.982794
184,0.982794,0.982794
185,0.982794,0.982794
186,0.982794,0.982794
187,0.982794,0.982794
188,1.52537,1.52537
189,1.52537,1.52537
190,1.52537,1.52537
191,1.52537,1.52537
192,1.52537,1.52537
193,1.52537,1.52537
194,1.52537,1.52537
195,1.52537,1.52537
196,1.52537,1.52537
197,1.52537,1.52537
198,1.52537,1.52537
199,1.61425,1.61425
200,1.61425,1.61425
201,1.61425,1.61425
202,1.61425,1.61425
203,1.61425,1.61425
204,1.61425,1.61425
205,1.61425,1.61425
206,1.61425,1.61425
207,1.61425,1.61425
208,1.61425,1.61425
209,1.61425,1.61425
210,1.61425,1.61425
211,1.61425,1.61425
212,1.61425,1.61425
213,1.61425,1.61425
214,1.61425,1.61425
215,1.61425,1.61425
216,1.61425,1.61425
217,1.61425,1.61425
218,1.61425,1.61425
219,1.61425,1.61425
220,1.61425,1.61425
221,1.61425,1.61425
222,1.61425,1.61425
223,1.61425,1.61425
224,1.61425,1.61425
225,1.61425,1.61425
226,1.61425,1.61425
227,1.61425,1.61425
228,1.61425,1.61425
229,1.61425,1.61425
230,1.61425,1.61425
231,1.61425,1.61425
232,1.61425,1.61425
233,1.61425,1.61425
234,1.8491,1.8491
235,1.8491,1.8491
236,1.92957,1.92957
237,1.92957,1.92957
238,1.92957,1.92957
239,1.92957,1.92957
240,2.11122,2.11122
241,2.28963,2.28963
242,2.28963,2.28963
243,2.28963,2.28963
244,2.28963,2.28963
245,2.28963,2.28963
246,2.28963,2.28963
247,2.42276,2.42276
248,2.42276,2.42276
249,2.42276,2.42276
250,2.42276,2.42276
251,2.42276,2.42276
252,2.42276,2.42276
253,2.42276,2.42276
254,2.42276,2.42276
255,2.42276,2.42276
256,2.2143,2.2143
257,2.2143,2.2143
258,2.2143,2.2143
259,2.2143,2.2143
260,2.2143,2.2143
261,2.49809,2.49809
262,2.49809,2.49809
263,2.81984,2.81984
264,2.81984,2.81984
265,2.81984,2.81984
266,2.03444,2.03444
267,2.03444,2.03444
268,2.67795,2.67795
269,2.67795,2.67795
270,2.67795,2.67795
271,2.67795,2.67795
272,2.67795,2.67795
273,2.03444,2.03444
274,2.03444,2.03444
275,2.7367,2.7367
276,2.7367,2.7367
277,2.7367,2.7367
278,2.7367,2.7367
279,2.7367,2.7367
280,2.7367,2.7367
281,2.7367,2.7367
