n,tangent,t2
0,4.99069,-1.2925
1,4.99069,-1.2925
2,4.99069,-1.2925
3,4.99069,-1.2925
4,4.99069,-1.2925
5,4.99069,-1.2925
6,4.99069,-1.2925
7,4.99069,-1.2925
8,4.99069,-1.2925
9,5.35589,-0.927295
10,5.35589,-0.927295
11,5.63968,-0.643501
12,5.63968,-0.643501
13,5.96143,-0.321751
14,5.96143,-0.321751
15,0.404892,0.404892
16,0.404892,0.404892
17,0.404892,0.404892
18,0.404892,0.404892
19,0.519146,0.519146
20,0.519146,0.519146
21,0.519146,0.519146
22,0.643501,0.643501
23,0.643501,0.643501
24,0.643501,0.643501
25,0.643501,0.643501
26,0.643501,0.643501
27,2.1588,2.1588
28,2.1588,2.1588
29,2.1588,2.1588
30,1.69515,1.69515
31,1.69515,1.69515
32,1.69515,1.69515
33,1.69515,1.69515
34,1.44644,1.44644
35,1.44644,1.44644
36,1.44644,1.44644
37,1.44644,1.44644
38,1.1659,1.1659
39,1.1659,1.1659
40,1.1659,1.1659
41,1.05165,1.05165
42,1.05165,1.05165
43,1.05165,1.05165
44,1.0122,1.0122
45,1.0122,1.0122
46,1.0122,1.0122
47,0.950547,0.950547
48,0.950547,0.950547
49,0.950547,0.950547
50,0.950547,0.950547
51,0.950547,0.950547
52,0.950547,0.950547
53,0.950547,0.950547
54,0.950547,0.950547
55,0.950547,0.950547
56,0.54042,0.54042
57,0.54042,0.54042
58,0.54042,0.54042
59,0.54042,0.54042
60,0.54042,0.54042
61,0.54042,0.54042
62,0.54042,0.54042
63,0.358771,0.358771
64,0.358771,0.358771
65,0.358771,0.358771
66,0.358771,0.358771
67,0.358771,0.358771
68,0.358771,0.358771
69,0.358771,0.358771
70,0.358771,0.358771
71,0.588003,0.588003
72,0.588003,0.588003
73,0.588003,0.588003
74,0.0996687,0.0996687
75,0.0996687,0.0996687
76,0.0996687,0.0996687
77,0.0996687,0.0996687
78,0.0996687,0.0996687
79,6.18352,-0.0996687
80,6.18352,-0.0996687
81,6.18352,-0.0996687
82,6.18352,-0.0996687
83,6.18352,-0.0996687
84,6.10333,-0.179853
85,6.10333,-0.179853
86,6.10333,-0.179853
87,6.07209,-0.211093
88,6.07209,-0.211093
89,6.07209,-0.211093
90,6.07209,-0.211093
91,6.07209,-0.211093
92,6.07209,-0.211093
93,6.07209,-0.211093
94,6.07209,-0.211093
95,6.07209,-0.211093
96,6.07209,-0.211093
97,6.07209,-0.211093
98,6.07209,-0.211093
99,6.07209,-0.211093
100,6.07209,-0.211093
101,6.01693,-0.266252
102,6.01693,-0.266252
103,6.01693,-0.266252
104,6.01693,-0.266252
105,6.01693,-0.266252
106,6.01693,-0.266252
107,6.01693,-0.266252
108,6.01693,-0.266252
109,6.06452,-0.218669
110,6.06452,-0.218669
111,6.11804,-0.165149
112,6.11804,-0.165149
113,6.11804,-0.165149
114,6.11804,-0.165149
115,6.11804,-0.165149
116,6.11804,-0.165149
117,6.05639,-0.226799
118,6.05639,-0.226799
119,6.05639,-0.226799
120,6.05639,-0.226799
121,6.05639,-0.226799
122,6.05639,-0.226799
123,6.05639,-0.226799
124,6.05639,-0.226799
125,6.05639,-0.226799
126,6.05639,-0.226799
127,5.86496,-0.418224
128,5.86496,-0.418224
129,5.86496,-0.418224
130,5.86496,-0.418224
131,5.86496,-0.418224
132,5.86496,-0.418224
133,5.86496,-0.418224
134,5.86496,-0.418224
135,5.86496,-0.418224
136,5.40713,-0.876058
137,5.40713,-0.876058
138,5.40713,-0.876058
139,5.40713,-0.876058
140,5.40713,-0.876058
141,5.40713,-0.876058
142,5.57456,-0.708626
143,5.57456,-0.708626
144,5.57456,-0.708626
145,5.57456,-0.708626
146,5.57456,-0.708626
147,5.57456,-0.708626
148,5.57456,-0.708626
149,5.57456,-0.708626
150,5.57456,-0.708626
151,5.57456,-0.708626
152,5.57456,-0.708626
153,5.57456,-0.708626
154,5.57456,-0.708626
155,5.57456,-0.708626
156,5.57456,-0.708626
157,5.57456,-0.708626
158,5.57456,-0.708626
159,5.66294,-0.620249
160,5.66294,-0.620249
161,5.66294,-0.620249
162,5.72459,-0.558599
163,5.72459,-0.558599
164,5.72459,-0.558599
165,5.72459,-0.558599
166,5.92441,-0.358771
167,5.92441,-0.358771
168,5.92441,-0.358771
169,6.00489,-0.2783
170,6.00489,-0.2783
171,6.14129,-0.141897
172,6.14129,-0.141897
173,6.14129,-0.141897
174,6.14129,-0.141897
175,0.141897,0.141897
176,0.141897,0.141897
177,0.141897,0.141897
178,0.404892,0.404892
179,0.404892,0.404892
180,0.404892,0.404892
181,0.519146,0.519146
182,0.519146,0.519146
183,0.519146,0.519146
184,0.674741,0.674741
185,0.674741,0.674741
186,0.674741,0.674741
187,0.674741,0.674741
188,0.674741,0.674741
189,0.674741,0.674741
190,0.674741,0.674741
191,0.674741,0.674741
192,0.674741,0.674741
193,1.10715,1.10715
194,1.10715,1.10715
195,0.463648,0.463648
196,0.463648,0.463648
197,1.21203,1.21203
198,1.21203,1.21203
199,1.21203,1.21203
200,1.21203,1.21203
201,1.21203,1.21203
202,1.21203,1.21203
203,1.21203,1.21203
204,1.21203,1.21203
205,1.21203,1.21203
206,1.21203,1.21203
207,1.21203,1.21203
208,1.32582,1.32582
209,1.32582,1.32582
210,1.32582,1.32582
211,1.32582,1.32582
212,1.32582,1.32582
213,1.32582,1.32582
214,2.03444,2.03444
215,2.03444,2.03444
216,2.03444,2.03444
217,1.50423,1.50423
218,1.50423,1.50423
219,1.50423,1.50423
220,1.50423,1.50423
221,1.50423,1.50423
222,1.50423,1.50423
223,1.50423,1.50423
224,1.50423,1.50423
225,1.50423,1.50423
226,1.50423,1.50423
227,1.50423,1.50423
228,1.50423,1.50423
229,1.50423,1.50423
230,1.50423,1.50423
231,1.50423,1.50423
232,1.50423,1.50423
233,1.35213,1.35213
234,1.35213,1.35213
235,1.35213,1.35213
236,1.31019,1.31019
237,1.31019,1.31019
238,1.31019,1.31019
239,1.31019,1.31019
240,1.31019,1.31019
241,1.31019,1.31019
242,1.31019,1.31019
243,1.31019,1.31019
244,1.31019,1.31019
245,1.31019,1.31019
246,1.31019,1.31019
247,1.31019,1.31019
248,1.344,1.344
249,1.344,1.344
250,1.344,1.344
251,1.344,1.344
252,1.344,1.344
253,1.41815,1.41815
254,1.41815,1.41815
255,1.41815,1.41815
256,1.41815,1.41815
257,1.41815,1.41815
258,1.41815,1.41815
259,1.41815,1.41815
260,1.45369,1.45369
261,1.45369,1.45369
262,1.45369,1.45369
263,1.45369,1.45369
264,1.45369,1.45369
265,1.45369,1.45369
266,1.45369,1.45369
267,1.45369,1.45369
268,1.45369,1.45369
269,1.45369,1.45369
270,1.45369,1.45369
271,1.45369,1.45369
272,1.45369,1.45369
273,1.45369,1.45369
274,1.45369,1.45369
275,1.45369,1.45369
276,1.45369,1.45369
277,1.45369,1.45369
278,1.45369,1.45369
279,1.48014,1.48014
280,1.48014,1.48014
281,1.48014,1.48014
282,1.48014,1.48014
283,1.48014,1.48014
284,1.48014,1.48014
285,1.66146,1.66146
286,1.66146,1.66146
287,1.66146,1.66146
288,1.66146,1.66146
289,1.66146,1.66146
290,1.75065,1.75065
291,1.75065,1.75065
292,1.75065,1.75065
293,1.78189,1.78189
294,1.78189,1.78189
295,1.78189,1.78189
296,1.78189,1.78189
297,1.78189,1.78189
298,1.78189,1.78189
299,1.83705,1.83705
300,1.83705,1.83705
301,1.83705,1.83705
302,1.83705,1.83705
303,1.93797,1.93797
304,1.93797,1.93797
305,1.93797,1.93797
306,1.93797,1.93797
307,1.93797,1.93797
308,1.93797,1.93797
309,1.96559,1.96559
310,1.96559,1.96559
311,1.96559,1.96559
312,1.96559,1.96559
313,1.96559,1.96559
314,1.96559,1.96559
315,1.96559,1.96559
316,1.96559,1.96559
317,1.96559,1.96559
318,1.96559,1.96559
319,1.78947,1.78947
320,1.78947,1.78947
321,1.78947,1.78947
322,1.78947,1.78947
323,1.78947,1.78947
324,1.69515,1.69515
325,1.69515,1.69515
326,1.69515,1.69515
327,1.69515,1.69515
328,1.49949,1.49949
329,1.49949,1.49949
330,1.49949,1.49949
331,1.49949,1.49949
332,1.49949,1.49949
333,1.49949,1.49949
334,1.49949,1.49949
335,1.49949,1.49949
336,1.49949,1.49949
337,1.49949,1.49949
338,1.49949,1.49949
339,1.49949,1.49949
340,1.49949,1.49949
341,1.49949,1.49949
342,1.49949,1.49949
343,1.49949,1.49949
344,1.49949,1.49949
345,1.49949,1.49949
346,1.49949,1.49949
347,1.41815,1.41815
348,1.41815,1.41815
349,1.41815,1.41815
350,1.41815,1.41815
351,1.41815,1.41815
352,1.41815,1.41815
353,1.41815,1.41815
354,1.41815,1.41815
355,1.44644,1.44644
356,1.44644,1.44644
357,1.44644,1.44644
358,1.44644,1.44644
359,1.44644,1.44644
360,1.44644,1.44644
361,1.44644,1.44644
362,1.44644,1.44644
363,1.41815,1.41815
364,1.41815,1.41815
365,1.41815,1.41815
366,1.41815,1.41815
367,1.39612,1.39612
368,1.39612,1.39612
369,1.39612,1.39612
370,1.38545,1.38545
371,1.38545,1.38545
372,1.38545,1.38545
373,1.38545,1.38545
374,1.38545,1.38545
375,1.38545,1.38545
376,1.38545,1.38545
377,1.38545,1.38545
378,1.38545,1.38545
379,1.38545,1.38545
380,1.38545,1.38545
381,1.38545,1.38545
382,1.38545,1.38545
383,1.50194,1.50194
384,1.50194,1.50194
385,1.50194,1.50194
386,1.50194,1.50194
387,1.50194,1.50194
388,1.50194,1.50194
389,1.50194,1.50194
390,1.50194,1.50194
391,1.50194,1.50194
392,1.50194,1.50194
393,1.50194,1.50194
394,1.50194,1.50194
395,1.50194,1.50194
396,1.50194,1.50194
397,1.50194,1.50194
398,1.52915,1.52915
399,1.52915,1.52915
400,1.52915,1.52915
401,1.52915,1.52915
402,1.52915,1.52915
403,1.52915,1.52915
404,1.52915,1.52915
405,1.52915,1.52915
406,1.52915,1.52915
407,1.52915,1.52915
408,1.52915,1.52915
409,1.52915,1.52915
410,1.52915,1.52915
411,1.52915,1.52915
412,1.52915,1.52915
413,1.52915,1.52915
414,1.52915,1.52915
415,1.52915,1.52915
416,1.52915,1.52915
417,1.52915,1.52915
418,1.52915,1.52915
419,1.52915,1.52915
420,1.52915,1.52915
421,1.52915,1.52915
422,1.52915,1.52915
423,1.52915,1.52915
424,1.52915,1.52915
425,1.52915,1.52915
426,1.52915,1.52915
427,1.69515,1.69515
428,1.69515,1.69515
429,1.69515,1.69515
430,1.69515,1.69515
431,1.75614,1.75614
432,1.75614,1.75614
433,1.75614,1.75614
434,1.75614,1.75614
435,1.75614,1.75614
436,1.75614,1.75614
437,1.77829,1.77829
438,1.77829,1.77829
439,1.77829,1.77829
440,1.77829,1.77829
441,1.77829,1.77829
442,1.77829,1.77829
443,1.77829,1.77829
444,1.77829,1.77829
445,1.77829,1.77829
446,1.77829,1.77829
447,1.77829,1.77829
448,2.19105,2.19105
449,2.19105,2.19105
450,2.19105,2.19105
451,2.19105,2.19105
452,2.19105,2.19105
453,2.26553,2.26553
454,2.26553,2.26553
455,2.26553,2.26553
456,2.26553,2.26553
457,2.44685,2.44685
458,2.44685,2.44685
459,2.44685,2.44685
460,2.44685,2.44685
461,2.62245,2.62245
462,2.62245,2.62245
463,2.62245,2.62245
464,2.7367,2.7367
465,2.7367,2.7367
466,2.7367,2.7367
467,2.78282,2.78282
468,2.78282,2.78282
469,2.86329,2.86329
470,2.86329,2.86329
471,3.11834,3.11834
472,3.11834,3.11834
473,3.11834,3.11834
474,3.11834,3.11834
475,3.11834,3.11834
476,3.11834,3.11834
477,3.11834,3.11834
478,3.11834,3.11834
479,3.11834,3.11834
480,3.11834,3.11834
481,3.11834,3.11834
482,3.11834,3.11834
483,3.11834,3.11834
484,3.11834,3.11834
485,3.11834,3.11834
486,3.11834,3.11834
487,3.11834,3.11834
488,3.11834,3.11834
489,3.11834,3.11834
490,3.11834,3.11834
491,3.11834,3.11834
492,3.11834,3.11834
493,3.11834,3.11834
494,3.11834,3.11834
495,3.11834,3.11834
496,3.11834,3.11834
497,3.11834,3.11834
498,3.11834,3.11834
499,3.11834,3.11834
500,3.11834,3.11834
501,3.11834,3.11834
502,3.11834,3.11834
503,3.11834,3.11834
504,3.11834,3.11834
505,3.11834,3.11834
506,3.11834,3.11834
507,3.11834,3.11834
508,3.11834,3.11834
509,3.11834,3.11834
510,3.11834,3.11834
511,3.11834,3.11834
512,3.11834,3.11834
513,3.11834,3.11834
514,2.7367,2.7367
515,2.7367,2.7367
516,2.7367,2.7367
517,2.7367,2.7367
518,2.7367,2.7367
519,2.7367,2.7367
520,2.7367,2.7367
521,2.91479,2.91479
522,2.91479,2.91479
523,2.91479,2.91479
524,2.91479,2.91479
525,2.91479,2.91479
526,2.91479,2.91479
527,2.91479,2.91479
528,2.91479,2.91479
529,2.91479,2.91479
530,2.91479,2.91479
531,3.07029,3.07029
532,3.07029,3.07029
533,3.07029,3.07029
534,3.07029,3.07029
535,3.07029,3.07029
536,3.07029,3.07029
537,3.07029,3.07029
538,3.07029,3.07029
539,3.07029,3.07029
540,3.07029,3.07029
541,3.07029,3.07029
542,3.07029,3.07029
543,3.07029,3.07029
544,3.07029,3.07029
545,3.07029,3.07029
546,3.07029,3.07029
547,3.07029,3.07029
548,3.07029,3.07029
549,3.07029,3.07029
550,3.07029,3.07029
551,3.07029,3.07029
552,3.07029,3.07029
553,3.21836,-3.06482
554,3.21836,-3.06482
555,3.21836,-3.06482
556,3.21836,-3.06482
557,3.21836,-3.06482
558,3.21836,-3.06482
559,3.36026,-2.92292
560,3.36026,-2.92292
561,3.36026,-2.92292
562,3.36026,-2.92292
563,3.36026,-2.92292
564,3.574,-2.70918
565,3.574,-2.70918
566,3.574,-2.70918
567,3.574,-2.70918
568,3.574,-2.70918
569,3.574,-2.70918
570,3.574,-2.70918
571,3.574,-2.70918
572,3.63553,-2.64765
573,3.63553,-2.64765
574,3.63553,-2.64765
575,3.63553,-2.64765
576,3.63553,-2.64765
577,3.63553,-2.64765
578,3.63553,-2.64765
579,3.70019,-2.58299
580,3.70019,-2.58299
581,3.70019,-2.58299
582,3.76184,-2.52134
583,3.76184,-2.52134
584,3.81633,-2.46685
585,3.81633,-2.46685
586,3.81633,-2.46685
587,3.81633,-2.46685
588,3.81633,-2.46685
589,3.81633,-2.46685
590,3.81633,-2.46685
591,3.81633,-2.46685
592,3.81633,-2.46685
593,4.24874,-2.03444
594,4.24874,-2.03444
595,3.60524,-2.67795
596,3.60524,-2.67795
597,4.19324,-2.08994
598,4.19324,-2.08994
599,4.19324,-2.08994
600,4.19324,-2.08994
601,4.19324,-2.08994
602,4.19324,-2.08994
603,4.19324,-2.08994
604,4.19324,-2.08994
605,4.3075,-1.97569
606,4.3075,-1.97569
607,4.3075,-1.97569
608,4.48891,-1.79427
609,4.48891,-1.79427
610,4.48891,-1.79427
611,4.48891,-1.79427
612,4.48891,-1.79427
613,4.48891,-1.79427
614,4.48891,-1.79427
615,4.48891,-1.79427
616,4.48891,-1.79427
617,4.48891,-1.79427
618,4.48891,-1.79427
619,4.48891,-1.79427
620,4.48891,-1.79427
621,4.48891,-1.79427
622,4.48891,-1.79427
623,4.48891,-1.79427
624,4.48891,-1.79427
625,4.48891,-1.79427
626,4.48891,-1.79427
627,4.48891,-1.79427
628,4.48891,-1.79427
629,4.64582,-1.63736
630,4.64582,-1.63736
631,4.64582,-1.63736
632,4.64582,-1.63736
633,4.64582,-1.63736
634,4.64582,-1.63736
635,4.64582,-1.63736
636,4.64582,-1.63736
637,4.77896,-1.50423
638,4.77896,-1.50423
639,4.77896,-1.50423
640,4.77896,-1.50423
641,4.77896,-1.50423
642,4.77896,-1.50423
643,4.77896,-1.50423
644,5.01089,-1.2723
645,5.01089,-1.2723
646,5.01089,-1.2723
647,5.01089,-1.2723
648,5.01089,-1.2723
649,5.01089,-1.2723
650,5.01089,-1.2723
651,5.01089,-1.2723
652,5.01089,-1.2723
653,5.01089,-1.2723
654,5.01089,-1.2723
655,5.01089,-1.2723
656,5.01089,-1.2723
657,4.73738,-1.5458
658,4.73738,-1.5458
659,4.73738,-1.5458
660,4.73738,-1.5458
661,4.73738,-1.5458
662,4.73738,-1.5458
663,4.73738,-1.5458
664,4.73738,-1.5458
665,4.73738,-1.5458
666,4.73738,-1.5458
667,4.73738,-1.5458
668,4.73738,-1.5458
669,4.73738,-1.5458
670,4.73738,-1.5458
671,4.73738,-1.5458
672,4.73738,-1.5458
673,4.73738,-1.5458
674,4.73738,-1.5458
675,4.73738,-1.5458
676,4.73738,-1.5458
677,4.68739,-1.59579
678,4.68739,-1.59579
679,4.68739,-1.59579
680,4.68739,-1.59579
681,4.68739,-1.59579
682,4.68739,-1.59579
683,4.68739,-1.59579
684,4.68739,-1.59579
685,4.68739,-1.59579
686,4.68739,-1.59579
687,4.68739,-1.59579
688,4.68739,-1.59579
689,4.68739,-1.59579
690,4.68739,-1.59579
691,4.68739,-1.59579
692,4.68739,-1.59579
693,4.68739,-1.59579
694,4.68739,-1.59579
695,4.68739,-1.59579
696,4.68739,-1.59579
697,4.68739,-1.59579
698,4.68739,-1.59579
699,4.68739,-1.59579
700,4.68739,-1.59579
701,4.68739,-1.59579
702,4.79553,-1.48766
703,4.79553,-1.48766
704,4.79553,-1.48766
705,4.79553,-1.48766
706,4.79553,-1.48766
707,4.79553,-1.48766
708,4.79553,-1.48766
709,4.79553,-1.48766
710,4.79553,-1.48766
711,4.79553,-1.48766
712,4.68299,-1.6002
713,4.68299,-1.6002
714,4.68299,-1.6002
715,4.68299,-1.6002
716,4.68299,-1.6002
717,4.68299,-1.6002
718,4.68299,-1.6002
719,4.68299,-1.6002
720,4.68299,-1.6002
721,4.68299,-1.6002
722,4.68299,-1.6002
723,4.68299,-1.6002
724,4.68299,-1.6002
725,4.68299,-1.6002
726,4.68299,-1.6002
727,4.68299,-1.6002
728,4.68299,-1.6002
729,4.68299,-1.6002
730,4.68299,-1.6002
731,4.68299,-1.6002
732,4.68299,-1.6002
733,4.68299,-1.6002
734,4.68299,-1.6002
735,4.68299,-1.6002
736,4.68299,-1.6002
737,4.68299,-1.6002
738,4.68299,-1.6002
739,4.68299,-1.6002
740,4.68299,-1.6002
741,4.68299,-1.6002
742,4.68299,-1.6002
743,4.68299,-1.6002
744,4.68299,-1.6002
745,4.68299,-1.6002
746,4.68299,-1.6002
747,4.68299,-1.6002
748,4.68299,-1.6002
749,4.68299,-1.6002
750,4.68299,-1.6002
751,4.68299,-1.6002
752,4.68299,-1.6002
753,4.43409,-1.8491
754,4.43409,-1.8491
755,4.43409,-1.8491
756,4.43409,-1.8491
757,4.43409,-1.8491
758,4.67395,-1.60924
759,4.67395,-1.60924
760,4.67395,-1.60924
761,4.67395,-1.60924
762,4.67395,-1.60924
763,4.67395,-1.60924
764,4.67395,-1.60924
765,4.67395,-1.60924
766,4.67395,-1.60924
767,4.67395,-1.60924
768,4.67395,-1.60924
769,4.67395,-1.60924
770,4.67395,-1.60924
771,4.67395,-1.60924
772,4.67395,-1.60924
773,4.67395,-1.60924
774,4.67395,-1.60924
775,4.67395,-1.60924
776,4.67395,-1.60924
777,4.67395,-1.60924
778,4.67395,-1.60924
779,4.67395,-1.60924
780,4.67395,-1.60924
781,4.67395,-1.60924
782,4.67395,-1.60924
783,4.67395,-1.60924
784,4.67395,-1.60924
785,4.67395,-1.60924
786,4.67395,-1.60924
787,4.67395,-1.60924
788,4.74809,-1.5351
789,4.74809,-1.5351
790,4.74809,-1.5351
791,4.74809,-1.5351
792,4.74809,-1.5351
793,4.74809,-1.5351
794,4.74809,-1.5351
795,4.74809,-1.5351
796,4.74809,-1.5351
797,4.74809,-1.5351
798,4.74809,-1.5351
799,4.74809,-1.5351
800,4.74809,-1.5351
801,4.74809,-1.5351
802,4.74809,-1.5351
803,4.74809,-1.5351
804,4.74809,-1.5351
805,4.67669,-1.6065
806,4.67669,-1.6065
807,4.67669,-1.6065
808,4.67669,-1.6065
809,4.67669,-1.6065
810,4.67669,-1.6065
811,4.67669,-1.6065
