n,tangent,t2
0,4.95737,-1.32582
1,4.95737,-1.32582
2,4.95737,-1.32582
3,4.95737,-1.32582
4,4.95737,-1.32582
5,4.95737,-1.32582
6,4.95737,-1.32582
7,4.95737,-1.32582
8,5.11728,-1.1659
9,5.11728,-1.1659
10,5.11728,-1.1659
11,5.23154,-1.05165
12,5.23154,-1.05165
13,5.23154,-1.05165
14,5.27099,-1.0122
15,5.27099,-1.0122
16,5.27099,-1.0122
17,5.32311,-0.96007
18,5.32311,-0.96007
19,5.32311,-0.96007
20,5.32311,-0.96007
21,5.32311,-0.96007
22,5.32311,-0.96007
23,5.32311,-0.96007
24,5.32311,-0.96007
25,5.32311,-0.96007
26,5.32311,-0.96007
27,5.32311,-0.96007
28,5.32311,-0.96007
29,5.32311,-0.96007
30,5.32311,-0.96007
31,5.32311,-0.96007
32,5.32311,-0.96007
33,5.32311,-0.96007
34,5.32311,-0.96007
35,5.32311,-0.96007
36,5.34514,-0.938047
37,5.34514,-0.938047
38,5.34514,-0.938047
39,5.34514,-0.938047
40,5.34514,-0.938047
41,5.34514,-0.938047
42,5.34514,-0.938047
43,5.36808,-0.915101
44,5.36808,-0.915101
45,5.36808,-0.915101
46,5.36808,-0.915101
47,5.36808,-0.915101
48,5.36808,-0.915101
49,5.36808,-0.915101
50,5.36808,-0.915101
51,5.36808,-0.915101
52,5.36808,-0.915101
53,5.62214,-0.661043
54,5.62214,-0.661043
55,5.62214,-0.661043
56,5.62214,-0.661043
57,5.62214,-0.661043
58,5.62214,-0.661043
59,5.62214,-0.661043
60,5.65439,-0.628796
61,5.65439,-0.628796
62,5.65439,-0.628796
63,5.65439,-0.628796
64,5.65439,-0.628796
65,5.65439,-0.628796
66,5.73153,-0.551655
67,5.73153,-0.551655
68,5.73153,-0.551655
69,5.73153,-0.551655
70,5.73153,-0.551655
71,5.73153,-0.551655
72,5.73153,-0.551655
73,5.73153,-0.551655
74,5.73153,-0.551655
75,5.73153,-0.551655
76,5.73153,-0.551655
77,5.73153,-0.551655
78,5.90268,-0.380506
79,6.14129,-0.141897
80,6.14129,-0.141897
81,6.14129,-0.141897
82,6.14129,-0.141897
83,0.141897,0.141897
84,0.141897,0.141897
85,0.141897,0.141897
86,0.348771,0.348771
87,0.348771,0.348771
88,0.348771,0.348771
89,0.348771,0.348771
90,0.348771,0.348771
91,0.348771,0.348771
92,0.348771,0.348771
93,0.348771,0.348771
94,0.291457,0.291457
95,0.291457,0.291457
96,0.291457,0.291457
97,0.291457,0.291457
98,0.266252,0.266252
99,0.266252,0.266252
100,0.266252,0.266252
101,0.266252,0.266252
102,0.266252,0.266252
103,0.266252,0.266252
104,0.266252,0.266252
105,0.266252,0.266252
106,0.266252,0.266252
107,0.266252,0.266252
108,0.266252,0.266252
109,5.74277,-0.54042
110,5.74277,-0.54042
111,5.74277,-0.54042
112,5.74277,-0.54042
113,5.74277,-0.54042
114,5.74277,-0.54042
115,5.74277,-0.54042
116,5.74277,-0.54042
117,5.74277,-0.54042
118,5.56436,-0.71883
119,5.56436,-0.71883
120,5.56436,-0.71883
121,5.56436,-0.71883
122,5.56436,-0.71883
123,5.56436,-0.71883
124,5.56436,-0.71883
125,5.56436,-0.71883
126,5.56436,-0.71883
127,5.56436,-0.71883
128,5.56436,-0.71883
129,5.56436,-0.71883
130,5.56436,-0.71883
131,5.59746,-0.68573
132,5.59746,-0.68573
133,5.59746,-0.68573
134,5.59746,-0.68573
135,5.59746,-0.68573
136,5.59746,-0.68573
137,5.59746,-0.68573
138,5.59746,-0.68573
139,5.59746,-0.68573
140,5.66294,-0.620249
141,5.66294,-0.620249
142,5.66294,-0.620249
143,5.66294,-0.620249
144,5.66294,-0.620249
145,5.99173,-0.291457
146,5.99173,-0.291457
147,5.99173,-0.291457
148,5.99173,-0.291457
149,5.99173,-0.291457
150,5.99173,-0.291457
151,5.99173,-0.291457
152,5.99173,-0.291457
153,6.02258,-0.260602
154,6.02258,-0.260602
155,6.02258,-0.260602
156,6.02258,-0.260602
157,6.02258,-0.260602
158,6.05639,-0.226799
159,6.05639,-0.226799
160,6.05639,-0.226799
161,6.05639,-0.226799
162,6.05639,-0.226799
163,6.07209,-0.211093
164,6.07209,-0.211093
165,6.07209,-0.211093
166,6.10333,-0.179853
167,6.10333,-0.179853
168,6.10333,-0.179853
169,6.18352,-0.0996687
170,6.18352,-0.0996687
171,6.18352,-0.0996687
172,6.18352,-0.0996687
173,6.18352,-0.0996687
174,0.0996687,0.0996687
175,0.0996687,0.0996687
176,0.0996687,0.0996687
177,0.0996687,0.0996687
178,0.0996687,0.0996687
179,0.218669,0.218669
180,0.218669,0.218669
181,0.218669,0.218669
182,0.266252,0.266252
183,0.266252,0.266252
184,0.291457,0.291457
185,0.291457,0.291457
186,0.291457,0.291457
187,0.291457,0.291457
188,0.291457,0.291457
189,0.291457,0.291457
190,0.291457,0.291457
191,0.291457,0.291457
192,0.531724,0.531724
193,0.531724,0.531724
194,0.531724,0.531724
195,0.531724,0.531724
196,0.531724,0.531724
197,0.531724,0.531724
198,0.531724,0.531724
199,0.531724,0.531724
200,0.531724,0.531724
201,0.531724,0.531724
202,0.531724,0.531724
203,0.531724,0.531724
204,0.531724,0.531724
205,0.531724,0.531724
206,0.531724,0.531724
207,0.531724,0.531724
208,0.531724,0.531724
209,0.531724,0.531724
210,0.531724,0.531724
211,0.531724,0.531724
212,0.531724,0.531724
213,0.531724,0.531724
214,0.404892,0.404892
215,0.404892,0.404892
216,0.404892,0.404892
217,0.358771,0.358771
218,0.358771,0.358771
219,0.2783,0.2783
220,0.2783,0.2783
221,0.0416426,0.0416426
222,0.0416426,0.0416426
223,0.0416426,0.0416426
224,0.0416426,0.0416426
225,0.0416426,0.0416426
226,0.0416426,0.0416426
227,0.0416426,0.0416426
228,0.0416426,0.0416426
229,0.0416426,0.0416426
230,0.0416426,0.0416426
231,0.0416426,0.0416426
232,0.0416426,0.0416426
233,6.24154,-0.0416426
234,6.24154,-0.0416426
235,6.24154,-0.0416426
236,6.24154,-0.0416426
237,6.24154,-0.0416426
238,6.24154,-0.0416426
239,6.24154,-0.0416426
240,6.24154,-0.0416426
241,6.24154,-0.0416426
242,6.24154,-0.0416426
243,6.24154,-0.0416426
244,6.24154,-0.0416426
245,6.00489,-0.2783
246,6.00489,-0.2783
247,5.92441,-0.358771
248,5.92441,-0.358771
249,5.87829,-0.404892
250,5.87829,-0.404892
251,5.87829,-0.404892
252,5.76404,-0.519146
253,5.76404,-0.519146
254,5.76404,-0.519146
255,5.57456,-0.708626
256,5.57456,-0.708626
257,5.57456,-0.708626
258,5.57456,-0.708626
259,5.57456,-0.708626
260,5.42102,-0.86217
261,5.42102,-0.86217
262,5.42102,-0.86217
263,5.42102,-0.86217
264,5.42102,-0.86217
265,5.33264,-0.950547
266,5.33264,-0.950547
267,5.33264,-0.950547
268,5.27099,-1.0122
269,5.27099,-1.0122
270,5.23154,-1.05165
271,5.23154,-1.05165
272,5.23154,-1.05165
273,5.11728,-1.1659
274,5.11728,-1.1659
275,5.11728,-1.1659
276,5.07116,-1.21203
277,5.07116,-1.21203
278,5.07116,-1.21203
279,5.07116,-1.21203
280,5.07116,-1.21203
281,5.07116,-1.21203
282,5.07116,-1.21203
283,5.38713,-0.896055
284,5.38713,-0.896055
285,5.38713,-0.896055
286,5.60844,-0.674741
287,5.60844,-0.674741
288,5.60844,-0.674741
289,6.00489,-0.2783
290,6.00489,-0.2783
291,6.00489,-0.2783
292,6.00489,-0.2783
293,6.11804,-0.165149
