n,tangent,t2
0,2.07789,2.07789
1,2.07789,2.07789
2,2.07789,2.07789
3,2.07789,2.07789
4,2.07789,2.07789
5,2.07789,2.07789
6,2.07789,2.07789
7,2.07789,2.07789
8,2.07789,2.07789
9,2.07789,2.07789
10,2.07789,2.07789
11,2.07789,2.07789
12,2.07789,2.07789
13,2.09887,2.09887
14,2.09887,2.09887
15,2.09887,2.09887
16,2.09887,2.09887
17,2.09887,2.09887
18,2.09887,2.09887
19,2.09887,2.09887
20,2.09887,2.09887
21,2.09887,2.09887
22,2.09887,2.09887
23,2.09887,2.09887
24,1.78947,1.78947
25,1.78947,1.78947
26,1.78947,1.78947
27,1.78947,1.78947
28,1.78947,1.78947
29,1.78947,1.78947
30,1.78947,1.78947
31,1.78947,1.78947
32,1.78947,1.78947
33,1.78947,1.78947
34,1.84174,1.84174
35,1.84174,1.84174
36,1.84174,1.84174
37,1.84174,1.84174
38,1.84174,1.84174
39,1.84174,1.84174
40,1.84174,1.84174
41,1.84174,1.84174
42,1.84174,1.84174
43,1.84174,1.84174
44,1.84174,1.84174
45,1.84174,1.84174
46,1.84174,1.84174
47,1.84174,1.84174
48,1.82812,1.82812
49,1.82812,1.82812
50,1.82812,1.82812
51,1.82812,1.82812
52,1.82812,1.82812
53,1.82812,1.82812
54,1.82812,1.82812
55,1.82812,1.82812
56,1.80189,1.80189
57,1.80189,1.80189
58,1.80189,1.80189
59,1.80189,1.80189
60,1.80189,1.80189
61,1.80189,1.80189
62,1.80189,1.80189
63,1.63133,1.63133
64,1.63133,1.63133
65,1.63133,1.63133
66,1.63133,1.63133
67,1.63133,1.63133
68,1.63133,1.63133
69,1.63133,1.63133
70,1.63133,1.63133
71,1.63133,1.63133
72,1.63133,1.63133
73,1.63133,1.63133
74,1.63133,1.63133
75,1.63133,1.63133
76,1.63133,1.63133
77,1.63133,1.63133
78,1.63133,1.63133
79,1.63133,1.63133
80,1.63133,1.63133
81,1.63133,1.63133
82,1.63133,1.63133
83,1.63133,1.63133
84,1.63133,1.63133
85,1.63133,1.63133
86,1.63133,1.63133
87,1.63133,1.63133
88,1.63133,1.63133
89,1.63133,1.63133
90,1.63133,1.63133
91,1.63133,1.63133
92,1.63133,1.63133
93,1.63133,1.63133
94,1.63133,1.63133
95,1.63133,1.63133
96,1.63133,1.63133
97,1.72345,1.72345
98,1.72345,1.72345
99,1.72345,1.72345
100,1.72345,1.72345
101,1.72345,1.72345
102,1.72345,1.72345
103,1.72345,1.72345
104,1.8491,1.8491
105,1.8491,1.8491
106,1.8491,1.8491
