n,tangent,t2
0,4.95737,-1.32582
1,4.95737,-1.32582
2,4.95737,-1.32582
3,4.95737,-1.32582
4,4.95737,-1.32582
5,5.0929,-1.19029
6,5.0929,-1.19029
7,5.0929,-1.19029
8,5.0929,-1.19029
9,4.90978,-1.3734
10,4.90978,-1.3734
11,4.90978,-1.3734
12,4.58803,-1.69515
13,4.58803,-1.69515
14,4.58803,-1.69515
15,4.58803,-1.69515
16,4.58803,-1.69515
17,4.58803,-1.69515
18,4.58803,-1.69515
19,4.83674,-1.44644
20,4.83674,-1.44644
21,4.83674,-1.44644
22,4.83674,-1.44644
23,5.15223,-1.13095
24,5.15223,-1.13095
25,5.15223,-1.13095
26,5.15223,-1.13095
27,5.15223,-1.13095
28,5.15223,-1.13095
29,5.15223,-1.13095
30,5.15223,-1.13095
31,5.15223,-1.13095
32,5.15223,-1.13095
33,5.15223,-1.13095
34,5.19929,-1.0839
35,5.19929,-1.0839
36,5.19929,-1.0839
37,5.19929,-1.0839
38,5.19929,-1.0839
39,5.19929,-1.0839
40,5.19929,-1.0839
41,5.19929,-1.0839
42,5.19929,-1.0839
43,5.19929,-1.0839
44,5.41465,-0.868539
45,5.41465,-0.868539
46,5.41465,-0.868539
47,5.41465,-0.868539
48,5.41465,-0.868539
49,5.41465,-0.868539
50,5.41465,-0.868539
51,5.41465,-0.868539
52,5.41465,-0.868539
53,5.41465,-0.868539
54,5.41465,-0.868539
55,5.41465,-0.868539
56,5.41465,-0.868539
57,5.41465,-0.868539
58,5.41465,-0.868539
59,5.41465,-0.868539
60,5.57456,-0.708626
61,5.57456,-0.708626
62,5.57456,-0.708626
63,5.57456,-0.708626
64,5.57456,-0.708626
65,5.62214,-0.661043
66,5.62214,-0.661043
67,5.62214,-0.661043
68,5.62214,-0.661043
69,5.62214,-0.661043
70,5.62214,-0.661043
71,5.62214,-0.661043
72,5.92441,-0.358771
73,5.92441,-0.358771
74,5.92441,-0.358771
75,5.92441,-0.358771
76,5.92441,-0.358771
77,5.92441,-0.358771
78,5.92441,-0.358771
79,5.92441,-0.358771
80,5.92441,-0.358771
81,5.92441,-0.358771
82,5.92441,-0.358771
83,5.92441,-0.358771
84,5.92441,-0.358771
85,0.321751,0.321751
86,0.321751,0.321751
87,0.321751,0.321751
88,0.321751,0.321751
89,6.03821,-0.244979
90,6.03821,-0.244979
91,6.03821,-0.244979
92,6.03821,-0.244979
93,6.03821,-0.244979
94,6.03821,-0.244979
95,5.72459,-0.558599
96,5.72459,-0.558599
97,5.72459,-0.558599
98,5.72459,-0.558599
99,5.72459,-0.558599
100,5.72459,-0.558599
101,5.72459,-0.558599
102,5.72459,-0.558599
103,5.72459,-0.558599
104,5.72459,-0.558599
105,5.72459,-0.558599
106,5.72459,-0.558599
107,5.72459,-0.558599
108,5.72459,-0.558599
109,5.72459,-0.558599
110,5.72459,-0.558599
111,5.77609,-0.507099
112,5.77609,-0.507099
113,5.77609,-0.507099
114,5.77609,-0.507099
115,5.77609,-0.507099
116,5.86496,-0.418224
117,5.86496,-0.418224
118,5.86496,-0.418224
119,5.86496,-0.418224
120,5.88839,-0.394791
121,5.88839,-0.394791
122,5.88839,-0.394791
123,5.88839,-0.394791
124,5.91601,-0.367174
125,5.91601,-0.367174
126,5.91601,-0.367174
127,5.94016,-0.343024
128,5.94016,-0.343024
129,5.94016,-0.343024
130,5.94016,-0.343024
131,5.94016,-0.343024
132,5.94016,-0.343024
133,5.98469,-0.298499
134,5.98469,-0.298499
135,5.98469,-0.298499
136,5.98469,-0.298499
137,5.98469,-0.298499
138,5.98469,-0.298499
139,6.02258,-0.260602
140,6.02258,-0.260602
141,6.02258,-0.260602
142,6.02258,-0.260602
143,6.02258,-0.260602
144,6.05639,-0.226799
145,6.05639,-0.226799
146,6.05639,-0.226799
147,6.05639,-0.226799
148,6.05639,-0.226799
149,6.07209,-0.211093
150,6.07209,-0.211093
151,6.07209,-0.211093
152,6.10333,-0.179853
153,6.10333,-0.179853
154,6.10333,-0.179853
155,6.15063,-0.132552
156,6.15063,-0.132552
157,6.15063,-0.132552
158,6.15063,-0.132552
159,6.15063,-0.132552
160,6.15063,-0.132552
161,6.15063,-0.132552
162,6.15063,-0.132552
163,6.21188,-0.0713075
164,6.21188,-0.0713075
165,6.21188,-0.0713075
166,6.21188,-0.0713075
167,6.21188,-0.0713075
168,6.21188,-0.0713075
169,6.21188,-0.0713075
170,0.0713075,0.0713075
171,0.0713075,0.0713075
172,0.0713075,0.0713075
173,0.0713075,0.0713075
174,0.0713075,0.0713075
175,0.0713075,0.0713075
176,0.0713075,0.0713075
177,0.104877,0.104877
178,0.104877,0.104877
179,0.104877,0.104877
180,0.104877,0.104877
181,0.104877,0.104877
182,0.104877,0.104877
183,0.104877,0.104877
184,0.104877,0.104877
185,0.104877,0.104877
186,0.104877,0.104877
187,0.104877,0.104877
188,0.0831412,0.0831412
189,0.0831412,0.0831412
190,0.0831412,0.0831412
191,0.0831412,0.0831412
192,0.0831412,0.0831412
193,0.0831412,0.0831412
194,0.0831412,0.0831412
195,0.0831412,0.0831412
196,0.0831412,0.0831412
197,0.0831412,0.0831412
198,0.0831412,0.0831412
199,0.0831412,0.0831412
200,0.2783,0.2783
201,0.2783,0.2783
202,0.358771,0.358771
203,0.358771,0.358771
204,0.358771,0.358771
205,0.358771,0.358771
206,0.358771,0.358771
207,0.358771,0.358771
208,0.358771,0.358771
209,0.358771,0.358771
210,0.358771,0.358771
211,0.358771,0.358771
212,0.358771,0.358771
213,0.358771,0.358771
214,0.358771,0.358771
215,0.358771,0.358771
216,0.358771,0.358771
217,0.358771,0.358771
218,0.358771,0.358771
219,0.358771,0.358771
220,0.358771,0.358771
221,0.358771,0.358771
222,0.694738,0.694738
223,0.694738,0.694738
224,0.694738,0.694738
225,0.694738,0.694738
226,0.694738,0.694738
227,0.694738,0.694738
228,0.694738,0.694738
229,0.694738,0.694738
230,0.694738,0.694738
231,0.620249,0.620249
232,0.620249,0.620249
233,0.620249,0.620249
234,0.620249,0.620249
235,0.620249,0.620249
236,0.620249,0.620249
237,0.620249,0.620249
238,0.620249,0.620249
239,0.620249,0.620249
240,0.620249,0.620249
241,0.620249,0.620249
242,0.620249,0.620249
243,0.620249,0.620249
244,0.620249,0.620249
245,1.10715,1.10715
246,1.10715,1.10715
247,0.588003,0.588003
248,0.588003,0.588003
249,0.588003,0.588003
250,0.942,0.942
251,0.942,0.942
252,0.942,0.942
253,0.942,0.942
254,0.942,0.942
255,0.942,0.942
256,0.942,0.942
257,0.942,0.942
258,0.942,0.942
259,0.942,0.942
260,0.942,0.942
261,0.942,0.942
262,0.904827,0.904827
263,0.904827,0.904827
264,0.904827,0.904827
265,0.904827,0.904827
266,0.904827,0.904827
267,0.904827,0.904827
268,0.904827,0.904827
269,0.904827,0.904827
270,0.904827,0.904827
271,0.904827,0.904827
272,0.904827,0.904827
273,0.904827,0.904827
274,0.904827,0.904827
275,0.904827,0.904827
276,0.904827,0.904827
277,0.904827,0.904827
278,0.904827,0.904827
279,0.904827,0.904827
280,0.904827,0.904827
281,0.904827,0.904827
282,0.904827,0.904827
283,0.463648,0.463648
284,0.463648,0.463648
285,1.1659,1.1659
286,1.1659,1.1659
287,1.1659,1.1659
288,1.1659,1.1659
289,1.1659,1.1659
290,1.1659,1.1659
291,1.3734,1.3734
292,1.3734,1.3734
293,1.3734,1.3734
294,1.3734,1.3734
295,1.3734,1.3734
296,1.2925,1.2925
297,1.2925,1.2925
298,1.21203,1.21203
299,1.21203,1.21203
