n,tangent,t2
0,4.90978,-1.3734
1,4.90978,-1.3734
2,4.90978,-1.3734
3,4.90978,-1.3734
4,4.90978,-1.3734
5,4.90978,-1.3734
6,4.90978,-1.3734
7,4.90978,-1.3734
8,4.90978,-1.3734
9,4.90978,-1.3734
10,4.90978,-1.3734
11,4.99069,-1.2925
12,4.99069,-1.2925
13,4.99069,-1.2925
14,4.99069,-1.2925
15,4.99069,-1.2925
16,4.75083,-1.53235
17,4.75083,-1.53235
18,4.75083,-1.53235
19,4.75083,-1.53235
20,4.75083,-1.53235
21,4.75083,-1.53235
22,4.75083,-1.53235
23,4.75083,-1.53235
24,4.75083,-1.53235
25,4.75083,-1.53235
26,4.75083,-1.53235
27,4.75083,-1.53235
28,4.75083,-1.53235
29,4.75083,-1.53235
30,4.75083,-1.53235
31,4.75083,-1.53235
32,4.75083,-1.53235
33,4.75083,-1.53235
34,4.75083,-1.53235
35,4.75083,-1.53235
36,4.75083,-1.53235
37,4.75083,-1.53235
38,4.75083,-1.53235
39,4.75083,-1.53235
40,4.75083,-1.53235
41,4.75083,-1.53235
42,4.89224,-1.39094
43,4.89224,-1.39094
44,4.89224,-1.39094
45,4.89224,-1.39094
46,4.89224,-1.39094
47,4.89224,-1.39094
48,4.89224,-1.39094
49,4.7837,-1.49949
50,4.7837,-1.49949
51,4.7837,-1.49949
52,4.7837,-1.49949
53,4.7837,-1.49949
54,4.7837,-1.49949
55,4.7837,-1.49949
56,4.64108,-1.6421
57,4.64108,-1.6421
58,4.64108,-1.6421
59,4.64108,-1.6421
60,4.64108,-1.6421
61,4.64108,-1.6421
62,4.64108,-1.6421
63,4.64108,-1.6421
64,4.64108,-1.6421
65,4.64108,-1.6421
66,4.64108,-1.6421
67,4.64108,-1.6421
68,4.64108,-1.6421
69,4.80305,-1.48014
70,4.80305,-1.48014
71,4.80305,-1.48014
72,4.80305,-1.48014
73,4.80305,-1.48014
74,4.80305,-1.48014
75,4.80305,-1.48014
76,4.80305,-1.48014
77,4.80305,-1.48014
78,4.80305,-1.48014
79,4.80305,-1.48014
80,4.80305,-1.48014
81,4.80305,-1.48014
82,4.80305,-1.48014
83,4.80305,-1.48014
84,4.80305,-1.48014
85,4.80305,-1.48014
86,4.8295,-1.45369
87,4.8295,-1.45369
88,4.8295,-1.45369
89,4.8295,-1.45369
90,4.8295,-1.45369
91,4.8295,-1.45369
92,4.8295,-1.45369
93,4.8295,-1.45369
94,4.8295,-1.45369
95,4.8295,-1.45369
96,4.79913,-1.48406
97,4.79913,-1.48406
98,4.79913,-1.48406
99,4.79913,-1.48406
100,4.79913,-1.48406
101,4.79913,-1.48406
102,4.79913,-1.48406
103,4.79913,-1.48406
104,4.79913,-1.48406
105,4.79913,-1.48406
106,4.79913,-1.48406
107,4.79913,-1.48406
108,4.79913,-1.48406
109,4.79913,-1.48406
110,4.79913,-1.48406
111,4.79913,-1.48406
112,4.79913,-1.48406
113,4.79913,-1.48406
114,4.79913,-1.48406
115,4.79913,-1.48406
116,4.79913,-1.48406
117,4.79913,-1.48406
