n,tangent,t2
0,0.876058,0.876058
1,0.876058,0.876058
2,0.876058,0.876058
3,0.876058,0.876058
4,0.876058,0.876058
5,0.876058,0.876058
6,0.876058,0.876058
7,0.876058,0.876058
8,0.876058,0.876058
9,0.876058,0.876058
10,0.876058,0.876058
11,0.876058,0.876058
12,0.950547,0.950547
13,0.950547,0.950547
14,0.950547,0.950547
15,1.0122,1.0122
16,1.0122,1.0122
17,1.05165,1.05165
18,1.05165,1.05165
19,1.05165,1.05165
20,1.1659,1.1659
21,1.1659,1.1659
22,1.1659,1.1659
23,1.2925,1.2925
24,1.2925,1.2925
25,1.2925,1.2925
26,1.2925,1.2925
27,1.2925,1.2925
28,1.2925,1.2925
29,1.2925,1.2925
30,1.2925,1.2925
31,1.2925,1.2925
32,1.49402,1.49402
33,1.49402,1.49402
34,1.49402,1.49402
35,1.49402,1.49402
36,1.49402,1.49402
37,1.49402,1.49402
38,1.49402,1.49402
39,1.64757,1.64757
40,1.64757,1.64757
41,1.64757,1.64757
42,1.64757,1.64757
43,1.64757,1.64757
44,1.64757,1.64757
45,1.99742,1.99742
46,1.99742,1.99742
47,1.99742,1.99742
48,1.99742,1.99742
49,1.99742,1.99742
50,1.99742,1.99742
51,1.99742,1.99742
52,1.99742,1.99742
53,1.99742,1.99742
54,1.99742,1.99742
55,1.99742,1.99742
56,1.99742,1.99742
57,1.99742,1.99742
58,1.92957,1.92957
59,1.92957,1.92957
60,1.8491,1.8491
61,1.8491,1.8491
62,1.73595,1.73595
63,1.73595,1.73595
64,1.73595,1.73595
65,1.40565,1.40565
66,1.40565,1.40565
67,1.40565,1.40565
68,1.35213,1.35213
69,1.35213,1.35213
70,1.35213,1.35213
71,1.35213,1.35213
72,1.35213,1.35213
73,0.927295,0.927295
74,0.927295,0.927295
75,0.643501,0.643501
76,0.643501,0.643501
77,0.185348,0.185348
78,0.185348,0.185348
79,0.185348,0.185348
80,0.185348,0.185348
81,0.185348,0.185348
82,0.185348,0.185348
83,0.185348,0.185348
84,0.185348,0.185348
85,0.185348,0.185348
86,0.185348,0.185348
87,0.185348,0.185348
88,0.185348,0.185348
89,0.110657,0.110657
90,0.110657,0.110657
91,0.110657,0.110657
92,0.110657,0.110657
93,0.110657,0.110657
94,6.17253,-0.110657
95,6.17253,-0.110657
96,6.17253,-0.110657
97,6.17253,-0.110657
98,5.99173,-0.291457
99,5.99173,-0.291457
100,5.99173,-0.291457
101,5.99173,-0.291457
102,5.93441,-0.348771
103,5.93441,-0.348771
104,5.93441,-0.348771
105,5.93441,-0.348771
106,5.93441,-0.348771
107,5.93441,-0.348771
108,5.93441,-0.348771
109,5.93441,-0.348771
110,5.93441,-0.348771
111,5.93441,-0.348771
112,6.00489,-0.2783
113,6.00489,-0.2783
114,6.11804,-0.165149
115,6.11804,-0.165149
116,6.11804,-0.165149
117,0.165149,0.165149
118,0.165149,0.165149
119,0.165149,0.165149
120,0.2783,0.2783
121,0.2783,0.2783
122,0.2783,0.2783
123,0.2783,0.2783
124,0.620249,0.620249
125,0.620249,0.620249
126,0.620249,0.620249
127,0.620249,0.620249
128,0.620249,0.620249
129,0.71883,0.71883
130,0.71883,0.71883
131,0.71883,0.71883
132,0.71883,0.71883
133,0.71883,0.71883
134,0.71883,0.71883
135,0.851966,0.851966
136,0.851966,0.851966
137,0.851966,0.851966
138,0.851966,0.851966
139,0.851966,0.851966
140,0.851966,0.851966
141,0.950547,0.950547
142,0.950547,0.950547
143,0.950547,0.950547
144,0.950547,0.950547
145,0.950547,0.950547
146,0.950547,0.950547
147,0.950547,0.950547
148,0.896055,0.896055
149,0.896055,0.896055
150,0.896055,0.896055
151,0.896055,0.896055
152,0.896055,0.896055
153,0.896055,0.896055
154,0.896055,0.896055
155,0.950547,0.950547
156,0.950547,0.950547
157,0.950547,0.950547
158,0.950547,0.950547
159,0.950547,0.950547
160,0.950547,0.950547
161,0.950547,0.950547
162,0.851966,0.851966
163,0.851966,0.851966
164,0.851966,0.851966
165,0.851966,0.851966
166,0.851966,0.851966
167,0.851966,0.851966
168,0.71883,0.71883
169,0.71883,0.71883
170,0.71883,0.71883
171,0.71883,0.71883
172,0.71883,0.71883
