n,tangent,t2
0,4.89224,-1.39094
1,4.89224,-1.39094
2,4.89224,-1.39094
3,4.89224,-1.39094
4,4.89224,-1.39094
5,4.89224,-1.39094
6,4.89224,-1.39094
7,4.89224,-1.39094
8,4.89224,-1.39094
9,4.89224,-1.39094
10,4.89224,-1.39094
11,4.89224,-1.39094
12,4.89224,-1.39094
13,5.32311,-0.96007
14,5.32311,-0.96007
15,5.32311,-0.96007
16,5.32311,-0.96007
17,5.32311,-0.96007
18,5.32311,-0.96007
19,5.32311,-0.96007
20,5.32311,-0.96007
21,5.32311,-0.96007
22,5.32311,-0.96007
23,5.37343,-0.909753
24,5.37343,-0.909753
25,5.37343,-0.909753
26,5.37343,-0.909753
27,5.37343,-0.909753
28,5.37343,-0.909753
29,5.37343,-0.909753
30,5.37343,-0.909753
31,5.37343,-0.909753
32,5.37343,-0.909753
33,5.37343,-0.909753
34,5.34119,-0.942
35,5.34119,-0.942
36,5.34119,-0.942
37,5.34119,-0.942
38,5.34119,-0.942
39,5.34119,-0.942
40,5.34119,-0.942
41,5.34119,-0.942
42,5.34119,-0.942
43,5.34119,-0.942
44,5.43122,-0.851966
45,5.43122,-0.851966
46,5.43122,-0.851966
47,5.43122,-0.851966
48,5.43122,-0.851966
49,5.43122,-0.851966
50,5.56436,-0.71883
51,5.56436,-0.71883
52,5.56436,-0.71883
53,5.56436,-0.71883
54,5.56436,-0.71883
55,5.56436,-0.71883
56,5.66294,-0.620249
57,5.66294,-0.620249
58,5.66294,-0.620249
59,5.66294,-0.620249
60,5.66294,-0.620249
61,5.96143,-0.321751
62,5.96143,-0.321751
63,5.96143,-0.321751
64,5.96143,-0.321751
65,5.96143,-0.321751
66,0.463648,0.463648
67,0.463648,0.463648
68,5.81954,-0.463648
69,5.81954,-0.463648
70,5.81954,-0.463648
71,0.244979,0.244979
72,0.244979,0.244979
73,0.244979,0.244979
74,0.244979,0.244979
75,0.244979,0.244979
76,0.244979,0.244979
77,0.244979,0.244979
78,0.244979,0.244979
79,0.244979,0.244979
80,6.03821,-0.244979
81,6.03821,-0.244979
82,5.87829,-0.404892
83,5.87829,-0.404892
84,5.87829,-0.404892
85,5.76404,-0.519146
86,5.76404,-0.519146
87,5.76404,-0.519146
88,5.66294,-0.620249
89,5.66294,-0.620249
90,5.66294,-0.620249
91,5.66294,-0.620249
92,5.66294,-0.620249
93,5.66294,-0.620249
94,5.66294,-0.620249
95,5.66294,-0.620249
96,5.66294,-0.620249
97,5.66294,-0.620249
98,5.96143,-0.321751
99,5.96143,-0.321751
100,5.96143,-0.321751
101,5.77609,-0.507099
102,5.77609,-0.507099
103,5.77609,-0.507099
104,5.77609,-0.507099
105,5.77609,-0.507099
106,5.77609,-0.507099
107,5.77609,-0.507099
108,5.77609,-0.507099
109,5.86496,-0.418224
110,5.86496,-0.418224
111,5.86496,-0.418224
112,5.86496,-0.418224
113,6.11804,-0.165149
114,6.11804,-0.165149
115,6.11804,-0.165149
116,0.165149,0.165149
117,0.165149,0.165149
118,0.165149,0.165149
119,0.404892,0.404892
120,0.404892,0.404892
121,0.404892,0.404892
122,0.519146,0.519146
123,0.519146,0.519146
124,0.519146,0.519146
125,0.674741,0.674741
126,0.674741,0.674741
127,0.674741,0.674741
128,0.896055,0.896055
129,0.896055,0.896055
130,0.896055,0.896055
131,1.03038,1.03038
132,1.03038,1.03038
133,1.19029,1.19029
134,1.41815,1.41815
135,1.41815,1.41815
136,1.41815,1.41815
137,1.41815,1.41815
138,1.41815,1.41815
139,1.41815,1.41815
140,1.41815,1.41815
141,1.53956,1.53956
142,1.53956,1.53956
143,1.53956,1.53956
144,1.53956,1.53956
145,1.53956,1.53956
146,1.53956,1.53956
147,1.53956,1.53956
148,1.53956,1.53956
149,1.53956,1.53956
150,1.53956,1.53956
151,1.53956,1.53956
152,1.53956,1.53956
153,1.53956,1.53956
154,1.53956,1.53956
155,1.53956,1.53956
156,1.53956,1.53956
157,1.53956,1.53956
158,1.53956,1.53956
159,1.53956,1.53956
160,1.53956,1.53956
161,1.53956,1.53956
162,1.53956,1.53956
163,1.53956,1.53956
164,1.53956,1.53956
165,1.53956,1.53956
166,1.53956,1.53956
167,1.53956,1.53956
168,1.53956,1.53956
169,1.53956,1.53956
170,1.53956,1.53956
171,1.53956,1.53956
172,1.53956,1.53956
173,0.982794,0.982794
174,0.982794,0.982794
175,0.982794,0.982794
176,1.40565,1.40565
177,1.40565,1.40565
178,1.40565,1.40565
179,1.62955,1.62955
180,1.62955,1.62955
181,1.62955,1.62955
182,1.62955,1.62955
183,1.62955,1.62955
184,1.62955,1.62955
185,1.62955,1.62955
186,1.62955,1.62955
187,1.62955,1.62955
188,1.62955,1.62955
189,1.62955,1.62955
190,1.62955,1.62955
191,1.62955,1.62955
192,1.52321,1.52321
193,1.52321,1.52321
194,1.52321,1.52321
195,1.52321,1.52321
