n,tangent,t2
0,5.96143,-0.321751
1,5.96143,-0.321751
2,5.96143,-0.321751
3,5.96143,-0.321751
4,5.17604,-1.10715
5,5.17604,-1.10715
6,5.81954,-0.463648
7,0.463648,0.463648
8,0.463648,0.463648
9,0.463648,0.463648
10,5.30039,-0.982794
11,5.30039,-0.982794
12,5.30039,-0.982794
13,5.30039,-0.982794
14,6.03821,-0.244979
15,6.03821,-0.244979
16,0.244979,0.244979
17,0.244979,0.244979
18,0.741947,0.741947
19,0.741947,0.741947
20,0.741947,0.741947
21,0.741947,0.741947
22,0.741947,0.741947
23,0.741947,0.741947
24,0.741947,0.741947
25,0.741947,0.741947
26,0.741947,0.741947
27,0.741947,0.741947
28,0.828849,0.828849
29,0.828849,0.828849
30,0.828849,0.828849
31,0.828849,0.828849
32,0.828849,0.828849
33,0.828849,0.828849
34,0.828849,0.828849
35,0.828849,0.828849
36,0.828849,0.828849
37,0.828849,0.828849
38,0.950547,0.950547
39,0.950547,0.950547
40,0.950547,0.950547
41,1.0122,1.0122
42,1.0122,1.0122
43,1.09128,1.09128
44,1.09128,1.09128
45,1.09128,1.09128
46,1.09128,1.09128
47,1.09128,1.09128
48,1.09128,1.09128
49,1.09128,1.09128
50,1.09128,1.09128
51,1.09128,1.09128
52,1.09128,1.09128
53,1.09128,1.09128
54,1.09128,1.09128
55,1.09128,1.09128
56,1.09128,1.09128
57,1.09128,1.09128
58,1.09128,1.09128
59,1.09128,1.09128
60,1.12328,1.12328
61,1.12328,1.12328
62,1.12328,1.12328
63,1.12328,1.12328
64,1.12328,1.12328
65,1.12328,1.12328
66,1.12328,1.12328
67,1.12328,1.12328
68,1.12328,1.12328
69,1.12328,1.12328
70,1.12328,1.12328
71,1.12328,1.12328
72,1.12328,1.12328
73,1.12328,1.12328
74,1.12328,1.12328
75,1.12328,1.12328
76,1.15839,1.15839
77,1.15839,1.15839
78,1.15839,1.15839
79,1.15839,1.15839
80,1.15839,1.15839
81,1.15839,1.15839
82,1.15839,1.15839
83,1.15839,1.15839
84,1.15839,1.15839
85,1.15839,1.15839
86,1.44644,1.44644
87,1.44644,1.44644
88,1.44644,1.44644
89,1.44644,1.44644
90,1.44644,1.44644
91,1.44644,1.44644
92,1.44644,1.44644
93,1.44644,1.44644
94,1.27934,1.27934
95,1.27934,1.27934
96,1.27934,1.27934
97,1.27934,1.27934
98,1.22203,1.22203
99,1.22203,1.22203
100,1.22203,1.22203
101,1.22203,1.22203
102,1.13095,1.13095
103,1.13095,1.13095
104,1.13095,1.13095
105,1.13095,1.13095
106,1.13095,1.13095
107,1.13095,1.13095
108,1.13095,1.13095
109,1.13095,1.13095
110,1.13095,1.13095
111,1.13095,1.13095
112,1.13095,1.13095
113,1.0839,1.0839
