n,tangent,t2
0,5.78924,-0.493941
1,5.78924,-0.493941
2,5.78924,-0.493941
3,5.78924,-0.493941
4,5.78924,-0.493941
5,5.78924,-0.493941
6,5.78924,-0.493941
7,5.78924,-0.493941
8,5.78924,-0.493941
9,5.78924,-0.493941
10,5.78924,-0.493941
11,5.78924,-0.493941
12,5.78924,-0.493941
13,5.78924,-0.493941
14,5.78924,-0.493941
15,5.78924,-0.493941
16,5.78924,-0.493941
17,5.78924,-0.493941
18,5.78924,-0.493941
19,5.78924,-0.493941
20,5.78924,-0.493941
21,5.78924,-0.493941
22,5.72459,-0.558599
23,5.72459,-0.558599
24,5.72459,-0.558599
25,5.72459,-0.558599
26,5.72459,-0.558599
27,5.72459,-0.558599
28,5.72459,-0.558599
29,5.72459,-0.558599
30,5.72459,-0.558599
31,5.72459,-0.558599
32,5.72459,-0.558599
33,5.72459,-0.558599
34,0.244979,0.244979
35,0.244979,0.244979
36,0.244979,0.244979
37,0.244979,0.244979
38,0.244979,0.244979
39,0.244979,0.244979
40,1.32582,1.32582
41,1.32582,1.32582
42,1.32582,1.32582
43,1.32582,1.32582
44,0.244979,0.244979
45,0.244979,0.244979
46,6.03821,-0.244979
47,6.03821,-0.244979
48,5.03414,-1.24905
49,5.03414,-1.24905
50,5.03414,-1.24905
51,5.38713,-0.896055
52,5.38713,-0.896055
53,5.38713,-0.896055
54,5.38713,-0.896055
55,5.38713,-0.896055
56,5.38713,-0.896055
57,5.38713,-0.896055
58,0.321751,0.321751
59,0.321751,0.321751
60,0.321751,0.321751
61,5.96143,-0.321751
62,4.90978,-1.3734
63,4.90978,-1.3734
64,4.90978,-1.3734
65,4.90978,-1.3734
66,4.90978,-1.3734
67,5.30039,-0.982794
68,5.69518,-0.588003
69,5.99173,-0.291457
70,5.99173,-0.291457
71,5.99173,-0.291457
72,5.99173,-0.291457
73,5.99173,-0.291457
74,5.99173,-0.291457
75,5.99173,-0.291457
76,5.99173,-0.291457
77,5.99173,-0.291457
78,5.99173,-0.291457
79,5.99173,-0.291457
80,5.99173,-0.291457
81,5.99173,-0.291457
82,5.99173,-0.291457
83,5.92441,-0.358771
84,5.92441,-0.358771
85,5.92441,-0.358771
86,5.92441,-0.358771
87,5.92441,-0.358771
88,5.92441,-0.358771
89,5.92441,-0.358771
90,5.92441,-0.358771
91,6.00489,-0.2783
92,6.00489,-0.2783
93,6.00489,-0.2783
94,6.00489,-0.2783
95,6.00489,-0.2783
96,6.00489,-0.2783
97,6.00489,-0.2783
98,6.00489,-0.2783
99,5.92441,-0.358771
100,5.92441,-0.358771
101,5.92441,-0.358771
102,5.92441,-0.358771
103,5.92441,-0.358771
104,5.92441,-0.358771
105,6.01693,-0.266252
106,6.01693,-0.266252
107,6.01693,-0.266252
108,6.01693,-0.266252
109,6.01693,-0.266252
110,6.01693,-0.266252
111,6.01693,-0.266252
112,6.01693,-0.266252
113,6.01693,-0.266252
114,6.01693,-0.266252
115,6.01693,-0.266252
116,6.01693,-0.266252
117,6.01693,-0.266252
118,6.01693,-0.266252
119,6.01693,-0.266252
120,6.01693,-0.266252
121,6.01693,-0.266252
122,6.01693,-0.266252
